X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
9.2319,3.5061,9.2319,11.8190,9.2319,7.3671,9.2319,25.8421,9.2319,10.6268,9.2319,30.5236
9.3008,1.7182,9.3008,14.2599,9.3008,8.8204,9.3008,37.7515,9.3008,12.3213,9.3008,29.0827
9.3697,1.5067,9.3697,17.0333,9.3697,8.9662,9.3697,47.4089,9.3697,10.7318,9.3697,19.8296
9.4385,1.2141,9.4385,13.7555,9.4385,5.8255,9.4385,65.5019,9.4385,11.9591,9.4385,15.5396
9.5074,1.3851,9.5074,9.8712,9.5074,9.1363,9.5074,76.5637,9.5074,15.1790,9.5074,10.9047
9.5763,1.5448,9.5763,9.0629,9.5763,10.4416,9.5763,75.7358,9.5763,16.5002,9.5763,8.6787
9.6452,1.5497,9.6452,12.2573,9.6452,10.7445,9.6452,69.1062,9.6452,20.7037,9.6452,9.4225
9.7141,1.3528,9.7141,14.3015,9.7141,9.1528,9.7141,56.4893,9.7141,23.2527,9.7141,10.5740
9.7830,2.2977,9.7830,15.7409,9.7830,8.8995,9.7830,42.8540,9.7830,28.8143,9.7830,10.6386
9.8519,1.3672,9.8519,14.3651,9.8519,8.8345,9.8519,37.4183,9.8519,32.7625,9.8519,10.3310
9.9208,2.1351,9.9208,10.5398,9.9208,8.5834,9.9208,27.9139,9.9208,22.6162,9.9208,9.5210
9.9897,2.8511,9.9897,8.2209,9.9897,9.3790,9.9897,19.4392,9.9897,10.5165,9.9897,7.4633
10.0586,3.2575,10.0586,5.3455,10.0586,9.7701,10.0586,18.5448,10.0586,5.4437,10.0586,6.3266
10.1275,2.9916,10.1275,4.3375,10.1275,14.2082,10.1275,18.5371,10.1275,5.6051,10.1275,4.6388
10.1964,4.8435,10.1964,3.2156,10.1964,14.6086,10.1964,20.3983,10.1964,8.0873,10.1964,4.5456
10.2653,10.7498,10.2653,2.8116,10.2653,16.7951,10.2653,16.9089,10.2653,5.8027,10.2653,5.9604
10.3342,10.8977,10.3342,2.0437,10.3342,19.4117,10.3342,12.4259,10.3342,3.6143,10.3342,6.1339
10.4031,11.0628,10.4031,1.6204,10.4031,18.7467,10.4031,8.7562,10.4031,3.6730,10.4031,11.4385
10.4720,9.0494,10.4720,2.3223,10.4720,20.8370,10.4720,6.6215,10.4720,3.9669,10.4720,13.5152
10.5409,6.3889,10.5409,3.4485,10.5409,18.4503,10.5409,6.4634,10.5409,3.4183,10.5409,15.8922
10.6098,4.9946,10.6098,5.9133,10.6098,12.0782,10.6098,9.1687,10.6098,6.0408,10.6098,21.4755
10.6786,3.4888,10.6786,12.0343,10.6786,4.3886,10.6786,10.8528,10.6786,9.6221,10.6786,25.5645
10.7475,1.1944,10.7475,17.0288,10.7475,2.3877,10.7475,11.0008,10.7475,11.9633,10.7475,20.0330
10.8164,1.4602,10.8164,21.4794,10.8164,2.1456,10.8164,6.7276,10.8164,17.4006,10.8164,12.9400
10.8853,1.0434,10.8853,24.0887,10.8853,1.6633,10.8853,5.9037,10.8853,23.1162,10.8853,8.8367
10.9542,1.8189,10.9542,24.4877,10.9542,1.9894,10.9542,5.7433,10.9542,22.6072,10.9542,9.4655
11.0231,0.7465,11.0231,17.7505,11.0231,2.3150,11.0231,7.9714,11.0231,15.7891,11.0231,11.8825
11.0920,1.0167,11.0920,14.6434,11.0920,2.6889,11.0920,8.5315,11.0920,13.6807,11.0920,11.8699
11.1609,0.6889,11.1609,10.9561,11.1609,2.5690,11.1609,9.1125,11.1609,15.9578,11.1609,11.2096
11.2298,1.1051,11.2298,14.6778,11.2298,3.5317,11.2298,9.0669,11.2298,19.5827,11.2298,7.0369
11.2987,0.9126,11.2987,20.9804,11.2987,6.0732,11.2987,10.3148,11.2987,22.1175,11.2987,4.9485
11.3676,0.5850,11.3676,27.1139,11.3676,5.9894,11.3676,11.4605,11.3676,21.2118,11.3676,5.1271
11.4365,1.0662,11.4365,28.8168,11.4365,5.9982,11.4365,15.3508,11.4365,27.0683,11.4365,5.7126
11.5054,1.1362,11.5054,21.7937,11.5054,5.4133,11.5054,13.6460,11.5054,23.9973,11.5054,5.4734
11.5743,1.7237,11.5743,17.9556,11.5743,6.1185,11.5743,14.0059,11.5743,18.4991,11.5743,5.9806
11.6432,1.8072,11.6432,15.5896,11.6432,8.7842,11.6432,16.2250,11.6432,15.2703,11.6432,5.8103
11.7121,1.0696,11.7121,11.6426,11.7121,9.4412,11.7121,10.3796,11.7121,15.8305,11.7121,5.9535
11.7810,1.0092,11.7810,8.7153,11.7810,8.8211,11.7810,6.4171,11.7810,12.0133,11.7810,7.1690
11.8499,1.5458,11.8499,6.5604,11.8499,10.0567,11.8499,1.7472,11.8499,10.8431,11.8499,7.3423
11.9187,1.1401,11.9187,4.2802,11.9187,9.7939,11.9187,1.6326,11.9187,12.5540,11.9187,6.5849
11.9876,2.1524,11.9876,3.5131,11.9876,10.7968,11.9876,1.2935,11.9876,13.2410,11.9876,5.0753
12.0565,3.3520,12.0565,5.0176,12.0565,8.5047,12.0565,1.6514,12.0565,11.2464,12.0565,5.2724
12.1254,4.6922,12.1254,8.7771,12.1254,6.9525,12.1254,2.1585,12.1254,11.3433,12.1254,3.3048
12.1943,2.8959,12.1943,13.9907,12.1943,5.8542,12.1943,2.3117,12.1943,14.5502,12.1943,1.2992
12.2632,1.3401,12.2632,18.1993,12.2632,7.0612,12.2632,4.2824,12.2632,17.1438,12.2632,0.4803
12.3321,1.4050,12.3321,22.9383,12.3321,9.5265,12.3321,5.2714,12.3321,16.6952,12.3321,0.8000
12.4010,1.5992,12.4010,25.2891,12.4010,12.6456,12.4010,3.0440,12.4010,16.6632,12.4010,0.7206
12.4699,1.8522,12.4699,30.8111,12.4699,21.9720,12.4699,2.4014,12.4699,18.2157,12.4699,0.7708
12.5388,1.6391,12.5388,27.4442,12.5388,29.4435,12.5388,1.3753,12.5388,21.3596,12.5388,0.8192
12.6077,1.9730,12.6077,24.5004,12.6077,27.5796,12.6077,1.2758,12.6077,22.5025,12.6077,0.7906
12.6766,1.0698,12.6766,19.8535,12.6766,28.4154,12.6766,1.6886,12.6766,20.2503,12.6766,1.0564
12.7455,1.0183,12.7455,16.4618,12.7455,31.3557,12.7455,1.6033,12.7455,12.4805,12.7455,1.7188
12.8144,2.5052,12.8144,15.5721,12.8144,29.3403,12.8144,1.4200,12.8144,6.8998,12.8144,1.0723
12.8833,2.1915,12.8833,14.2739,12.8833,32.3683,12.8833,5.2783,12.8833,3.9682,12.8833,1.3587
12.9522,3.1874,12.9522,15.7453,12.9522,42.3008,12.9522,10.4691,12.9522,2.2690,12.9522,2.4868
13.0211,2.5505,13.0211,11.6810,13.0211,47.3571,13.0211,13.0553,13.0211,3.0547,13.0211,1.8753
13.0900,3.3015,13.0900,7.8753,13.0900,43.3799,13.0900,13.9930,13.0900,2.7465,13.0900,2.8097
13.1588,4.0156,13.1588,7.2759,13.1588,56.0347,13.1588,12.9380,13.1588,3.0073,13.1588,3.4659
13.2277,4.4496,13.2277,6.0677,13.2277,65.5274,13.2277,13.1291,13.2277,4.7409,13.2277,3.1708
13.2966,4.0518,13.2966,5.7550,13.2966,55.9796,13.2966,11.4446,13.2966,4.4049,13.2966,2.7566
13.3655,3.8862,13.3655,3.1810,13.3655,35.2389,13.3655,15.0212,13.3655,3.7375,13.3655,3.3578
13.4344,3.6490,13.4344,3.0131,13.4344,21.2772,13.4344,15.3002,13.4344,5.6517,13.4344,2.5943
13.5033,3.6330,13.5033,3.8718,13.5033,24.8491,13.5033,16.1470,13.5033,7.9520,13.5033,4.2756
13.5722,3.1066,13.5722,3.7329,13.5722,37.5047,13.5722,18.2166,13.5722,9.5245,13.5722,5.0070
13.6411,2.8957,13.6411,7.1431,13.6411,32.6528,13.6411,21.7030,13.6411,9.2527,13.6411,4.9427
13.7100,4.4550,13.7100,14.2813,13.7100,20.6651,13.7100,30.4423,13.7100,6.7935,13.7100,6.0592
13.7789,7.5679,13.7789,23.3852,13.7789,13.1989,13.7789,41.5248,13.7789,3.2410,13.7789,6.8002
13.8478,8.0628,13.8478,26.6261,13.8478,8.9823,13.8478,50.8585,13.8478,2.2219,13.8478,7.4679
13.9167,9.1640,13.9167,24.8665,13.9167,9.2222,13.9167,39.7535,13.9167,1.8460,13.9167,7.2021
13.9856,12.9257,13.9856,23.3096,13.9856,7.9068,13.9856,26.6539,13.9856,2.1157,13.9856,12.0222
14.0545,17.4634,14.0545,21.7890,14.0545,6.5846,14.0545,17.6858,14.0545,1.3566,14.0545,12.4182
14.1234,18.2594,14.1234,25.7964,14.1234,7.9319,14.1234,13.1680,14.1234,1.3624,14.1234,13.2565
14.1923,15.5685,14.1923,28.6501,14.1923,11.0799,14.1923,13.0770,14.1923,1.3269,14.1923,10.7342
14.2612,16.1579,14.2612,35.3012,14.2612,14.1906,14.2612,9.4938,14.2612,1.4948,14.2612,7.2444
14.3301,19.7728,14.3301,44.7144,14.3301,19.5096,14.3301,9.6017,14.3301,1.5585,14.3301,5.6933
14.3990,25.4586,14.3990,51.7352,14.3990,20.0574,14.3990,6.1832,14.3990,0.7086,14.3990,4.6776
14.4678,22.3754,14.4678,48.3520,14.4678,21.2703,14.4678,5.9812,14.4678,0.7572,,
14.5367,38.5619,14.5367,29.5470,14.5367,19.5453,14.5367,4.3882,14.5367,0.8751,,
14.6056,25.0727,14.6056,15.5103,14.6056,18.4697,14.6056,5.4300,14.6056,1.2183,,
14.6745,18.3818,14.6745,8.5515,14.6745,13.5339,14.6745,4.8242,14.6745,0.9342,,
14.7434,13.4997,14.7434,3.9319,14.7434,9.9590,14.7434,5.1509,14.7434,1.9944,,
14.8123,11.2780,14.8123,3.0072,14.8123,6.5397,14.8123,2.8723,14.8123,3.8008,,
14.8812,7.7293,14.8812,2.6335,14.8812,5.0141,14.8812,4.0446,14.8812,5.7997,,
14.9501,6.0571,14.9501,4.0477,14.9501,6.0711,14.9501,5.2156,14.9501,7.8889,,
15.0190,5.2413,15.0190,6.2789,15.0190,6.9061,15.0190,3.5089,15.0190,9.4930,,
15.0879,4.8393,15.0879,3.8918,15.0879,8.4535,15.0879,1.5762,15.0879,9.7908,,
15.1568,4.0026,15.1568,2.8602,15.1568,13.8614,15.1568,1.5245,15.1568,7.4454,,
15.2257,2.6657,15.2257,2.3335,15.2257,17.7390,15.2257,1.2100,15.2257,3.9903,,
15.2946,3.0484,15.2946,3.0555,15.2946,20.4068,15.2946,1.5642,15.2946,4.1359,,
15.3635,4.0884,15.3635,3.4673,15.3635,17.8430,15.3635,1.3204,15.3635,4.7964,,
15.4324,2.5849,15.4324,3.5153,15.4324,14.4750,15.4324,1.7574,15.4324,4.6811,,
15.5013,2.5290,15.5013,1.9115,15.5013,8.3760,15.5013,3.1128,15.5013,4.5072,,
15.5702,2.7414,15.5702,1.5994,15.5702,6.8409,15.5702,3.6217,15.5702,4.0324,,
15.6391,2.8156,15.6391,1.8812,15.6391,5.5433,15.6391,3.4385,15.6391,6.1879,,
15.7079,1.5804,15.7079,1.1545,15.7079,4.4925,15.7079,3.5244,15.7079,7.1781,,
15.7768,1.6251,15.7768,1.6872,15.7768,3.4443,15.7768,6.0510,15.7768,8.4164,,
15.8457,2.0551,15.8457,1.3242,15.8457,2.9812,15.8457,7.4627,15.8457,11.8678,,
15.9146,1.2195,15.9146,1.5622,15.9146,1.6524,15.9146,8.7799,15.9146,11.3447,,
