X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6
0.9645,1.22802,0.9645,1.08494,0.9645,2.1528,0.9645,1.89976,0.9645,2.15590,0.9645,1.99192,0.9645,2.60259
1.0334,1.13602,1.0334,1.18124,1.0334,2.3366,1.0334,1.56282,1.0334,1.81137,1.0334,1.98025,1.0334,3.03767
1.1023,1.30982,1.1023,1.91491,1.1023,1.3894,1.1023,1.75485,1.1023,1.66110,1.1023,1.50784,1.1023,3.86416
1.1712,1.96262,1.1712,2.19198,1.1712,1.7771,1.1712,1.76928,1.1712,1.15238,1.1712,1.28444,1.1712,4.27356
1.2401,1.47381,1.2401,2.28362,1.2401,2.0031,1.2401,2.10684,1.2401,0.94385,1.2401,1.39868,1.2401,3.93080
1.3090,1.62289,1.3090,2.40716,1.3090,1.8145,1.3090,2.21588,1.3090,0.94790,1.3090,1.61904,1.3090,3.11380
1.3779,1.39010,1.3779,2.41321,1.3779,2.1453,1.3779,1.80972,1.3779,0.93763,1.3779,1.07072,1.3779,1.93533
1.4468,0.89759,1.4468,2.13130,1.4468,1.6650,1.4468,1.97358,1.4468,0.90222,1.4468,1.43955,1.4468,1.70409
1.5157,0.70244,1.5157,2.85593,1.5157,2.2691,1.5157,2.36363,1.5157,0.39735,1.5157,2.02604,1.5157,2.21692
1.5846,0.76161,1.5846,3.09759,1.5846,2.7930,1.5846,1.90396,1.5846,0.47374,1.5846,1.98923,1.5846,2.82251
1.6535,1.05258,1.6535,2.01650,1.6535,2.8532,1.6535,2.60303,1.6535,0.55701,1.6535,2.05185,1.6535,2.06146
1.7224,1.01646,1.7224,2.00230,1.7224,3.5119,1.7224,2.33903,1.7224,0.89340,1.7224,2.57025,1.7224,2.54507
1.7913,1.24920,1.7913,1.90604,1.7913,4.7633,1.7913,3.13584,1.7913,1.22954,1.7913,3.15152,1.7913,1.96359
1.8602,0.77941,1.8602,1.61321,1.8602,4.5421,1.8602,2.77812,1.8602,0.82497,1.8602,3.28499,1.8602,1.53446
1.9290,2.29723,1.9290,1.38641,1.9290,3.7740,1.9290,2.83239,1.9290,0.52382,1.9290,2.97530,1.9290,1.99581
1.9979,2.72289,1.9979,1.94868,1.9979,1.9744,1.9979,2.45388,1.9979,0.76573,1.9979,2.12620,1.9979,1.68313
2.0668,1.67444,2.0668,1.88346,2.0668,2.0666,2.0668,2.60485,2.0668,0.78722,2.0668,1.45346,2.0668,1.39658
2.1357,1.28106,2.1357,1.70551,2.1357,2.3445,2.1357,3.01966,2.1357,0.43533,2.1357,0.70978,2.1357,1.70593
2.2046,1.35040,2.2046,2.70369,2.2046,1.5999,2.2046,3.17776,2.2046,0.28195,2.2046,1.37385,2.2046,1.66077
2.2735,1.19786,2.2735,3.06038,2.2735,1.4024,2.2735,3.14192,2.2735,0.55691,2.2735,1.34293,2.2735,1.72448
2.3424,1.58664,2.3424,2.94258,2.3424,1.9745,2.3424,3.16671,2.3424,0.44893,2.3424,1.63356,2.3424,2.58883
2.4113,1.61075,2.4113,1.00744,2.4113,1.6088,2.4113,2.97643,2.4113,0.63325,2.4113,1.79383,2.4113,2.91867
2.4802,1.52219,2.4802,1.09811,2.4802,1.2736,2.4802,2.82995,2.4802,0.72563,2.4802,1.05240,2.4802,2.14910
2.5491,1.67424,2.5491,2.14723,2.5491,2.2072,2.5491,2.76354,2.5491,0.31735,2.5491,0.39458,2.5491,1.80102
2.6180,1.35410,2.6180,2.18019,2.6180,2.1812,2.6180,2.54401,2.6180,0.35243,2.6180,0.63601,2.6180,2.49454
2.6869,1.16079,2.6869,2.16043,2.6869,1.9996,2.6869,1.62710,2.6869,0.40103,2.6869,0.53642,2.6869,2.43731
2.7558,1.01960,2.7558,2.02026,2.7558,1.9122,2.7558,0.96287,2.7558,0.57871,2.7558,0.68037,2.7558,1.45015
2.8247,0.85378,2.8247,2.41579,2.8247,2.0186,2.8247,1.34847,2.8247,0.48145,2.8247,1.09607,2.8247,1.55354
2.8936,0.64734,2.8936,1.97747,2.8936,1.2786,2.8936,1.40588,2.8936,1.09386,2.8936,0.84776,2.8936,1.22257
2.9625,0.74053,2.9625,1.88744,2.9625,1.5585,2.9625,1.91454,2.9625,1.31668,2.9625,1.40790,2.9625,1.14937
3.0314,0.38180,3.0314,1.00779,3.0314,1.4344,3.0314,2.23332,3.0314,1.06888,3.0314,1.00605,3.0314,2.32900
3.1003,0.81604,3.1003,1.06735,3.1003,1.7502,3.1003,2.60573,3.1003,0.54090,3.1003,1.27506,3.1003,2.28898
3.1691,1.31609,3.1691,1.15646,3.1691,1.5322,3.1691,2.56477,3.1691,1.20579,3.1691,1.09219,3.1691,3.07053
3.2380,0.77329,3.2380,1.27361,3.2380,1.4119,3.2380,2.16100,3.2380,1.28352,3.2380,1.38356,3.2380,2.84186
3.3069,0.89741,3.3069,0.90784,3.3069,1.6476,3.3069,0.88106,3.3069,1.77338,3.3069,0.96119,3.3069,2.81914
3.3758,1.38958,3.3758,0.85238,3.3758,1.2133,3.3758,0.57111,3.3758,1.86903,3.3758,0.74645,3.3758,2.16950
3.4447,1.52449,3.4447,1.09148,3.4447,1.4688,3.4447,0.84903,3.4447,2.79356,3.4447,0.89863,3.4447,2.23599
3.5136,1.91068,3.5136,1.07038,3.5136,1.3577,3.5136,0.93742,3.5136,2.60389,3.5136,0.89726,3.5136,2.53241
3.5825,1.71618,3.5825,0.99528,3.5825,1.6973,3.5825,0.96336,3.5825,3.18390,3.5825,0.88863,3.5825,2.67203
3.6514,1.90926,3.6514,0.84467,3.6514,1.4581,3.6514,1.30783,3.6514,3.29947,3.6514,0.83979,3.6514,2.57749
3.7203,1.67054,3.7203,1.48702,3.7203,1.7196,3.7203,1.31005,3.7203,4.54221,3.7203,0.91837,3.7203,2.20909
3.7892,1.86745,3.7892,1.65730,3.7892,1.9692,3.7892,1.95586,3.7892,4.61891,3.7892,1.16355,3.7892,2.20885
3.8581,1.61215,3.8581,1.24180,3.8581,1.9957,3.8581,1.34749,3.8581,3.88584,3.8581,1.05129,3.8581,2.56731
3.9270,1.89379,3.9270,1.65394,3.9270,1.6125,3.9270,1.90011,3.9270,5.07309,3.9270,1.54318,3.9270,2.17334
3.9959,2.42584,3.9959,1.50719,3.9959,1.5694,3.9959,1.85223,3.9959,5.72114,3.9959,1.48218,3.9959,1.98020
4.0648,2.79850,4.0648,1.82148,4.0648,1.2983,4.0648,0.75546,4.0648,6.71550,4.0648,1.36380,4.0648,1.85209
4.1337,2.84332,4.1337,2.47116,4.1337,1.8462,4.1337,0.86243,4.1337,7.59775,4.1337,1.05281,4.1337,2.24427
4.2026,3.74165,4.2026,4.05216,4.2026,1.8110,4.2026,1.20500,4.2026,8.45353,4.2026,0.64610,4.2026,1.71361
4.2715,4.49713,4.2715,4.12206,4.2715,1.8452,4.2715,1.09391,4.2715,6.93604,4.2715,0.68979,4.2715,2.04071
4.3404,3.48202,4.3404,2.78081,4.3404,1.9967,4.3404,0.92474,4.3404,6.18548,4.3404,0.56320,4.3404,2.24632
4.4092,3.55684,4.4092,2.74322,4.4092,2.3195,4.4092,0.81250,4.4092,4.77509,4.4092,0.63855,4.4092,1.93077
4.4781,3.84646,4.4781,1.55847,4.4781,1.9982,4.4781,1.12766,4.4781,3.89850,4.4781,0.74402,4.4781,2.62665
4.5470,4.52650,4.5470,1.58031,4.5470,2.8394,4.5470,1.38477,4.5470,4.08514,4.5470,0.92388,4.5470,2.65412
4.6159,4.66048,4.6159,1.20237,4.6159,2.4202,4.6159,1.71317,4.6159,3.98584,4.6159,1.56546,4.6159,3.08989
4.6848,5.29303,4.6848,0.90431,4.6848,3.3469,4.6848,1.22372,4.6848,3.35437,4.6848,2.11908,4.6848,2.53360
4.7537,3.88972,4.7537,1.49030,4.7537,4.3653,4.7537,1.87268,4.7537,3.01179,4.7537,2.90958,4.7537,1.98070
4.8226,5.04183,4.8226,1.23574,4.8226,3.7912,4.8226,1.90260,4.8226,3.28818,4.8226,3.90486,4.8226,1.58560
4.8915,6.18350,4.8915,1.31664,4.8915,3.9393,4.8915,2.13764,4.8915,3.65808,4.8915,5.63106,4.8915,2.20267
4.9604,7.82903,4.9604,1.63946,4.9604,4.6438,4.9604,1.49714,4.9604,2.58053,4.9604,6.11277,4.9604,2.47016
5.0293,8.44514,5.0293,1.40436,5.0293,4.7927,5.0293,1.71012,5.0293,3.15558,5.0293,4.87294,5.0293,2.15455
5.0982,6.91279,5.0982,1.02431,5.0982,5.2628,5.0982,1.86576,5.0982,3.04962,5.0982,3.89968,5.0982,2.66859
5.1671,5.30589,5.1671,1.50609,5.1671,5.2718,5.1671,2.25773,5.1671,2.25473,5.1671,4.01304,5.1671,2.27600
5.2360,4.07650,5.2360,2.13434,5.2360,4.1085,5.2360,3.32314,5.2360,2.91066,5.2360,3.30059,5.2360,3.05633
5.3049,2.75431,5.3049,3.64518,5.3049,4.6515,5.3049,2.03293,5.3049,2.88642,5.3049,2.50765,5.3049,3.35803
5.3738,1.86257,5.3738,4.90809,5.3738,4.2720,5.3738,1.89167,5.3738,2.80334,5.3738,1.73977,5.3738,3.10162
5.4427,1.74134,5.4427,4.62307,5.4427,3.8242,5.4427,1.43962,5.4427,2.25882,5.4427,2.16082,5.4427,3.64736
5.5116,2.21018,5.5116,3.71889,5.5116,3.3957,5.5116,1.95177,5.5116,2.29499,5.5116,2.51817,5.5116,2.44928
5.5805,1.24291,5.5805,3.14848,5.5805,2.3992,5.5805,2.91223,5.5805,2.26907,5.5805,2.08434,5.5805,2.32602
5.6493,1.53319,5.6493,2.49219,5.6493,2.2296,5.6493,2.58333,5.6493,1.77019,5.6493,1.53055,5.6493,1.77038
5.7182,1.69419,5.7182,2.11486,5.7182,1.9499,5.7182,2.72038,5.7182,2.25687,5.7182,1.22298,5.7182,1.97644
5.7871,1.45192,5.7871,1.83976,5.7871,2.4767,5.7871,2.64426,5.7871,1.72491,5.7871,1.19274,5.7871,1.98150
5.8560,1.57734,5.8560,2.20431,5.8560,2.6969,5.8560,2.34137,5.8560,2.33466,5.8560,1.53926,5.8560,2.87580
5.9249,1.27328,5.9249,2.63971,5.9249,3.5428,5.9249,1.93258,5.9249,2.70517,5.9249,1.64356,5.9249,3.75490
5.9938,0.99164,5.9938,4.84228,5.9938,3.9502,5.9938,2.08894,5.9938,2.29198,5.9938,1.97814,5.9938,3.57815
6.0627,1.59276,6.0627,5.52412,6.0627,2.7178,6.0627,1.74661,6.0627,2.41003,6.0627,2.03182,6.0627,4.28707
6.1316,1.75024,6.1316,5.21914,6.1316,2.5173,6.1316,1.86749,6.1316,1.39344,6.1316,2.04961,6.1316,3.62260
6.2005,1.62541,6.2005,3.66093,6.2005,1.8493,6.2005,2.29966,6.2005,2.08740,6.2005,2.75960,6.2005,3.43790
6.2694,1.63262,6.2694,3.81260,6.2694,1.9470,6.2694,3.24767,6.2694,2.09660,6.2694,3.68722,6.2694,2.30122
6.3383,1.64865,6.3383,2.68001,6.3383,1.6289,6.3383,4.19235,6.3383,2.21809,6.3383,2.56772,6.3383,1.98265
6.4072,1.46909,6.4072,2.36775,6.4072,1.3934,6.4072,6.13126,6.4072,2.19525,6.4072,2.01100,6.4072,2.40429
6.4761,0.58732,6.4761,2.07639,6.4761,1.4206,6.4761,7.21521,6.4761,1.75455,6.4761,3.07754,6.4761,1.58805
6.5450,0.67705,6.5450,1.99338,6.5450,1.1021,6.5450,6.63698,6.5450,2.14514,6.5450,3.31533,6.5450,1.26500
6.6139,1.31328,6.6139,1.57014,6.6139,0.9337,6.6139,6.57571,6.6139,1.98814,6.6139,3.92217,6.6139,1.70685
6.6828,1.03218,6.6828,1.76520,6.6828,0.8477,6.6828,6.26906,6.6828,1.26570,6.6828,3.90657,6.6828,1.82918
6.7517,0.81682,6.7517,1.94856,6.7517,1.5969,6.7517,5.29131,6.7517,1.14760,6.7517,3.25246,6.7517,2.42161
6.8206,0.73569,6.8206,2.93523,6.8206,1.4485,6.8206,6.73815,6.8206,0.94408,6.8206,3.62774,6.8206,2.78851
6.8895,0.50116,6.8895,4.57524,6.8895,1.6113,6.8895,5.33410,6.8895,0.79054,6.8895,3.20006,6.8895,1.63018
6.9583,0.81334,6.9583,4.48107,6.9583,1.5167,6.9583,3.95749,6.9583,0.94771,6.9583,3.21285,6.9583,2.31213
7.0272,0.70398,7.0272,4.87151,7.0272,1.5208,7.0272,3.70268,7.0272,1.25242,7.0272,3.88894,7.0272,2.43990
7.0961,1.20075,7.0961,4.01007,7.0961,2.4059,7.0961,3.38965,7.0961,1.37060,7.0961,3.89627,7.0961,2.88936
7.1650,1.49542,7.1650,3.51005,7.1650,2.1327,7.1650,3.11563,7.1650,1.88291,7.1650,3.46278,7.1650,3.96029
7.2339,1.45882,7.2339,3.06417,7.2339,2.5515,7.2339,2.89802,7.2339,3.24073,7.2339,2.56079,7.2339,3.99055
7.3028,2.00626,7.3028,2.79268,7.3028,2.1926,7.3028,2.49393,7.3028,3.31117,7.3028,2.27834,7.3028,4.65589
7.3717,1.68224,7.3717,1.81258,7.3717,2.8250,7.3717,2.03261,7.3717,2.15009,7.3717,2.37982,7.3717,5.59231
7.4406,1.40584,7.4406,1.45871,7.4406,2.8348,7.4406,1.46237,7.4406,1.20929,7.4406,1.70202,7.4406,5.53324
7.5095,1.82474,7.5095,1.14832,7.5095,2.4246,7.5095,1.19500,7.5095,1.44212,7.5095,1.56418,7.5095,4.86677
7.5784,1.75032,7.5784,0.82251,7.5784,3.1933,7.5784,1.58509,7.5784,2.20918,7.5784,1.70819,7.5784,4.68719
7.6473,1.58695,7.6473,0.54864,7.6473,4.2344,7.6473,1.40382,7.6473,1.78808,7.6473,2.17962,7.6473,4.10534
7.7162,1.63901,7.7162,0.37004,7.7162,4.5237,7.7162,1.01743,7.7162,1.38255,7.7162,1.87046,7.7162,3.91242
7.7851,1.79188,7.7851,0.41735,7.7851,4.7323,7.7851,1.09638,7.7851,1.72256,7.7851,2.23416,7.7851,3.45033
7.8540,1.31228,7.8540,0.93529,7.8540,4.2759,7.8540,2.01705,7.8540,1.33867,7.8540,1.95789,7.8540,3.20668
7.9229,1.01172,7.9229,1.29180,7.9229,4.3411,7.9229,1.24605,7.9229,1.38488,7.9229,1.80375,7.9229,3.28253
7.9918,1.36128,7.9918,1.53687,7.9918,3.0835,7.9918,1.03605,7.9918,1.49201,7.9918,1.49704,7.9918,1.92884
8.0607,1.30812,8.0607,1.23760,8.0607,2.6598,8.0607,1.59554,8.0607,1.94376,8.0607,1.74206,8.0607,2.76444
8.1296,1.65428,8.1296,0.89095,8.1296,2.9543,8.1296,1.47803,8.1296,2.14677,8.1296,1.49316,8.1296,3.10349
8.1984,1.73512,8.1984,1.15965,8.1984,2.4571,8.1984,1.33643,8.1984,2.18662,8.1984,1.64200,8.1984,2.73985
8.2673,1.86416,8.2673,1.15437,8.2673,2.0450,8.2673,1.29267,8.2673,2.76911,8.2673,1.97016,8.2673,4.13073
8.3362,3.10188,8.3362,1.64752,8.3362,1.9862,8.3362,1.33332,8.3362,2.58432,8.3362,3.42605,8.3362,3.58709
8.4051,3.01916,8.4051,1.25626,8.4051,1.9469,8.4051,1.37973,8.4051,2.16528,8.4051,2.56765,8.4051,3.26474
8.4740,2.05453,8.4740,1.23506,8.4740,2.0845,8.4740,1.28526,8.4740,2.41637,8.4740,3.67931,8.4740,2.87013
8.5429,1.18031,8.5429,0.97911,8.5429,1.9869,8.5429,1.95224,8.5429,2.12073,8.5429,3.72086,8.5429,2.73074
8.6118,1.02988,8.6118,1.23207,8.6118,1.9433,8.6118,2.12739,8.6118,1.11482,8.6118,3.02983,8.6118,3.18970
8.6807,1.11055,8.6807,0.77971,8.6807,2.0052,8.6807,3.14022,8.6807,1.09682,8.6807,1.93432,8.6807,2.77645
8.7496,1.06666,8.7496,1.13696,8.7496,2.6243,8.7496,2.14487,8.7496,1.34631,8.7496,2.13502,8.7496,3.05698
8.8185,1.18689,8.8185,1.11142,8.8185,3.2144,8.8185,1.99691,8.8185,1.76194,8.8185,2.22811,8.8185,4.04320
8.8874,1.81999,8.8874,0.99912,8.8874,4.7337,8.8874,1.61203,8.8874,1.88705,8.8874,2.03263,8.8874,3.31045
8.9563,1.70119,8.9563,1.02156,8.9563,5.8380,8.9563,1.03048,8.9563,2.05887,8.9563,1.96343,8.9563,2.78160
9.0252,1.65136,9.0252,1.30796,9.0252,7.6539,9.0252,1.37669,9.0252,2.30731,9.0252,1.55226,9.0252,1.89195
9.0941,1.79796,9.0941,1.74007,9.0941,7.1087,9.0941,1.89308,9.0941,1.65632,9.0941,0.97425,9.0941,1.74844
9.1630,2.13310,9.1630,1.12137,9.1630,7.1165,9.1630,2.00271,9.1630,1.55941,9.1630,1.52759,9.1630,1.49975
9.2319,1.91368,9.2319,1.26201,9.2319,6.3392,9.2319,2.08358,9.2319,1.93695,9.2319,1.24839,9.2319,1.69645
9.3008,1.29731,9.3008,1.19236,9.3008,6.0333,9.3008,1.93179,9.3008,1.87456,9.3008,1.56113,9.3008,1.12183
9.3697,1.12349,9.3697,1.81700,9.3697,4.6730,9.3697,1.76042,9.3697,1.17313,9.3697,1.23241,9.3697,0.82991
9.4385,1.21934,9.4385,2.37921,9.4385,3.8251,9.4385,1.74517,9.4385,1.09666,9.4385,1.01446,9.4385,0.63557
9.5074,0.63202,9.5074,2.36336,9.5074,4.1956,9.5074,0.89554,9.5074,1.08077,9.5074,2.07578,9.5074,0.59080
9.5763,0.63146,9.5763,1.79282,9.5763,3.7308,9.5763,1.02157,9.5763,1.41830,9.5763,1.40368,9.5763,0.74515
9.6452,0.77596,9.6452,1.66708,9.6452,4.7766,9.6452,0.80973,9.6452,1.45678,9.6452,1.39365,9.6452,0.88106
9.7141,0.75714,9.7141,1.39627,9.7141,6.0521,9.7141,1.02890,9.7141,1.32877,9.7141,1.70554,9.7141,0.94377
9.7830,0.84462,9.7830,0.72452,9.7830,7.7514,9.7830,1.21766,9.7830,1.26912,9.7830,1.74559,9.7830,1.13198
9.8519,1.13629,9.8519,0.17932,9.8519,6.3906,9.8519,0.72428,9.8519,2.00387,9.8519,1.43727,9.8519,2.17100
9.9208,0.35807,9.9208,0.48614,9.9208,5.5358,9.9208,1.17744,9.9208,1.89785,9.9208,1.77076,9.9208,2.94214
9.9897,0.69334,9.9897,0.79182,9.9897,5.1987,9.9897,0.95247,9.9897,1.16736,9.9897,2.80711,9.9897,2.54666
10.0586,1.22469,10.0586,0.32928,10.0586,4.3352,10.0586,1.43587,10.0586,1.73752,10.0586,3.09042,10.0586,1.89636
10.1275,0.95664,10.1275,0.39262,10.1275,3.0257,10.1275,1.11342,10.1275,1.79800,10.1275,3.24019,10.1275,1.75037
10.1964,0.65569,10.1964,0.52684,10.1964,3.5467,10.1964,0.95362,10.1964,1.49529,10.1964,2.34187,10.1964,1.25679
10.2653,0.98374,10.2653,0.94606,10.2653,3.0937,10.2653,0.62256,10.2653,1.76189,10.2653,2.64701,10.2653,1.32490
10.3342,0.96950,10.3342,0.59458,10.3342,2.6967,10.3342,0.52052,10.3342,2.01088,10.3342,2.84770,10.3342,1.31617
10.4031,0.73673,10.4031,1.03511,10.4031,2.7502,10.4031,1.10318,10.4031,2.64887,10.4031,3.36009,10.4031,1.14943
10.4720,1.07416,10.4720,0.61180,10.4720,2.0732,10.4720,0.44495,10.4720,3.16576,10.4720,3.23227,10.4720,1.54406
10.5409,0.78406,10.5409,0.84643,10.5409,2.1776,10.5409,0.58664,10.5409,3.42567,10.5409,3.16140,10.5409,1.82507
10.6098,0.97002,10.6098,1.01350,10.6098,1.4739,10.6098,0.82958,10.6098,2.80182,10.6098,3.08160,10.6098,3.19056
10.6786,1.29824,10.6786,1.00314,10.6786,0.6558,10.6786,0.84888,10.6786,4.03861,10.6786,3.56763,10.6786,2.15058
10.7475,0.99746,10.7475,0.79488,10.7475,0.6306,10.7475,1.85185,10.7475,2.69118,10.7475,4.02629,10.7475,1.43002
10.8164,0.93084,10.8164,1.34129,10.8164,1.0332,10.8164,2.06453,10.8164,3.36561,10.8164,3.29243,10.8164,1.08796
10.8853,1.44641,10.8853,1.03230,10.8853,0.7252,10.8853,2.95272,10.8853,4.35576,10.8853,4.48182,10.8853,1.46257
10.9542,1.49223,10.9542,1.30445,10.9542,0.7992,10.9542,2.70577,10.9542,4.68794,10.9542,4.16068,10.9542,1.68081
11.0231,1.48175,11.0231,2.61375,11.0231,0.8763,11.0231,3.62361,11.0231,4.91779,11.0231,3.05309,11.0231,1.71097
11.0920,1.97915,11.0920,1.35088,11.0920,0.8823,11.0920,3.67950,11.0920,5.04028,11.0920,2.26932,11.0920,1.70171
11.1609,1.85345,11.1609,1.72860,11.1609,0.9138,11.1609,3.03586,11.1609,6.39371,11.1609,1.83406,11.1609,1.93996
11.2298,1.27902,11.2298,1.88339,11.2298,0.4459,11.2298,2.02504,11.2298,6.41699,11.2298,1.85132,11.2298,2.72237
11.2987,1.56316,11.2987,2.32481,11.2987,0.7649,11.2987,1.15210,11.2987,6.33159,11.2987,1.73090,11.2987,3.01291
11.3676,1.49194,11.3676,2.07126,11.3676,1.2329,11.3676,0.63046,11.3676,4.73746,11.3676,1.10330,11.3676,2.25168
11.4365,1.16023,11.4365,1.72267,11.4365,1.3575,11.4365,0.74623,11.4365,4.81048,11.4365,0.76928,11.4365,2.10157
11.5054,0.75822,11.5054,2.30087,11.5054,2.4624,11.5054,1.11032,11.5054,5.53487,11.5054,0.48361,11.5054,2.16333
11.5743,0.87862,11.5743,2.57740,11.5743,2.1779,11.5743,1.56539,11.5743,4.49159,11.5743,0.40932,11.5743,2.70894
11.6432,0.52411,11.6432,2.99425,11.6432,2.7012,11.6432,1.01535,11.6432,3.78046,11.6432,0.85419,11.6432,2.19170
11.7121,0.72264,11.7121,3.58891,11.7121,2.9662,11.7121,1.16535,11.7121,3.61641,11.7121,0.87043,11.7121,1.91216
11.7810,0.54198,11.7810,5.39622,11.7810,3.2484,11.7810,0.96754,11.7810,3.74703,11.7810,0.63388,11.7810,2.21688
11.8499,0.41938,11.8499,5.87334,11.8499,2.6443,11.8499,1.17281,11.8499,3.09803,11.8499,0.86162,11.8499,1.45913
11.9187,0.69716,11.9187,6.09757,11.9187,2.3784,11.9187,1.42627,11.9187,2.46433,11.9187,1.07978,11.9187,1.07591
11.9876,0.34776,11.9876,6.15289,11.9876,2.5258,11.9876,1.50877,11.9876,2.57165,11.9876,1.25287,11.9876,1.46716
12.0565,0.33039,12.0565,6.57491,12.0565,2.4909,12.0565,1.52456,12.0565,2.20636,12.0565,1.22825,12.0565,1.66679
12.1254,0.64496,12.1254,6.40444,12.1254,2.3573,12.1254,1.32423,12.1254,3.71072,12.1254,1.20428,12.1254,2.12973
12.1943,1.30517,12.1943,5.14252,12.1943,2.5717,12.1943,2.14342,12.1943,3.36941,12.1943,0.59489,12.1943,1.68895
12.2632,0.56511,12.2632,3.85322,12.2632,3.7940,12.2632,2.49386,12.2632,3.00416,12.2632,0.74864,12.2632,1.66994
12.3321,1.32664,12.3321,2.89032,12.3321,3.6010,12.3321,3.28678,12.3321,2.78193,12.3321,0.90025,12.3321,1.77268
12.4010,1.77352,12.4010,2.02177,12.4010,3.7970,12.4010,3.43275,12.4010,2.68296,12.4010,0.79758,12.4010,2.41195
12.4699,1.35256,12.4699,1.53483,12.4699,3.8755,12.4699,2.45997,12.4699,2.79815,12.4699,0.48762,12.4699,2.85046
12.5388,1.17939,12.5388,1.18171,12.5388,3.2718,12.5388,2.70882,12.5388,3.29197,12.5388,0.57460,12.5388,4.02073
12.6077,2.04600,12.6077,0.86578,12.6077,3.0901,12.6077,2.75097,12.6077,3.58652,12.6077,0.82685,12.6077,5.19925
12.6766,1.23938,12.6766,0.52363,12.6766,2.3874,12.6766,1.83400,12.6766,2.50990,12.6766,0.50723,12.6766,6.28098
12.7455,1.64655,,,12.7455,2.5044,12.7455,1.80838,12.7455,2.07121,12.7455,0.75883,12.7455,6.35548
12.8144,2.11289,,,12.8144,3.0535,12.8144,2.61687,12.8144,2.61883,12.8144,1.32114,12.8144,5.95503
12.8833,1.43462,,,12.8833,2.5759,12.8833,2.89259,12.8833,2.55527,12.8833,1.84018,12.8833,3.46432
12.9522,1.14552,,,12.9522,2.4711,12.9522,2.93572,12.9522,2.99137,12.9522,2.21522,12.9522,2.75292
13.0211,1.75273,,,13.0211,2.2186,13.0211,1.90320,13.0211,3.14690,13.0211,2.41422,13.0211,2.25163
13.0900,2.00758,,,13.0900,1.6834,13.0900,1.44140,13.0900,3.65114,13.0900,2.60182,13.0900,1.21003
13.1588,1.69570,,,13.1588,2.3356,13.1588,1.30138,13.1588,5.45141,13.1588,3.82380,13.1588,1.61630
13.2277,1.68346,,,13.2277,3.9258,13.2277,1.02132,13.2277,5.42116,13.2277,4.40508,13.2277,1.17252
13.2966,1.70676,,,13.2966,3.8672,13.2966,1.02659,13.2966,3.57946,13.2966,4.48721,13.2966,1.34114
13.3655,1.84151,,,13.3655,3.9473,13.3655,1.31194,13.3655,2.68401,13.3655,4.03413,13.3655,1.25563
13.4344,2.09392,,,13.4344,4.4970,13.4344,1.29745,13.4344,2.64711,13.4344,3.19781,13.4344,1.63159
13.5033,2.07263,,,13.5033,3.6127,13.5033,1.76518,13.5033,2.29626,13.5033,3.26034,13.5033,1.38332
13.5722,2.82166,,,13.5722,2.1394,13.5722,2.15911,13.5722,2.50279,13.5722,4.31794,13.5722,1.53414
13.6411,3.55883,,,13.6411,2.4352,13.6411,1.40883,13.6411,2.26948,13.6411,5.61429,13.6411,1.66741
13.7100,4.18159,,,13.7100,2.1094,13.7100,1.81643,13.7100,1.64133,13.7100,7.51994,13.7100,1.88848
