Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,14.8646,0.0000,6.5300,0.0000,30.3594,0.0000,11.8915
0.0689,9.8591,0.0689,6.5213,0.0689,33.9054,0.0689,15.3903
0.1378,9.8296,0.1378,7.9442,0.1378,31.5529,0.1378,17.3791
0.2067,13.8364,0.2067,12.0246,0.2067,28.9672,0.2067,17.2243
0.2756,16.4645,0.2756,12.8087,0.2756,26.6759,0.2756,19.8442
0.3445,13.3248,0.3445,15.4713,0.3445,27.2111,0.3445,23.3918
0.4134,11.8288,0.4134,18.4844,0.4134,31.3301,0.4134,24.1614
0.4823,10.8758,0.4823,21.7441,0.4823,29.1646,0.4823,25.1988
0.5512,10.5003,0.5512,20.2061,0.5512,23.9509,0.5512,22.3293
0.6201,7.2612,0.6201,20.0200,0.6201,20.8569,0.6201,21.2715
0.6889,6.7503,0.6889,14.9817,0.6889,14.9699,0.6889,20.9316
0.7578,5.0020,0.7578,11.0768,0.7578,11.6476,0.7578,16.8554
0.8267,5.1728,0.8267,10.8460,0.8267,10.3365,0.8267,13.1518
0.8956,4.2729,0.8956,6.2951,0.8956,9.2152,0.8956,7.7163
0.9645,5.3608,0.9645,2.9768,0.9645,7.6472,0.9645,7.2401
1.0334,6.8584,1.0334,3.0342,1.0334,6.7954,1.0334,7.5020
1.1023,6.5489,1.1023,4.8638,1.1023,4.8325,1.1023,8.2930
1.1712,5.8656,1.1712,6.8484,1.1712,3.0147,1.1712,12.4167
1.2401,8.1633,1.2401,9.1830,1.2401,2.8780,1.2401,17.6411
1.3090,12.2204,1.3090,10.0487,1.3090,2.8484,1.3090,20.2982
1.3779,13.3327,1.3779,13.8389,1.3779,2.1971,1.3779,26.1577
1.4468,11.9013,1.4468,18.2080,1.4468,1.9542,1.4468,25.5820
1.5157,17.4150,1.5157,17.7057,1.5157,1.9675,1.5157,29.3101
1.5846,24.2186,1.5846,16.6381,1.5846,2.2961,1.5846,26.1067
1.6535,28.2458,1.6535,17.0799,1.6535,2.6457,1.6535,20.0851
1.7224,35.7781,1.7224,14.5762,1.7224,2.0709,1.7224,15.9994
1.7913,46.1287,1.7913,17.4290,1.7913,1.7565,1.7913,14.7586
1.8602,49.4344,1.8602,18.1484,1.8602,2.0968,1.8602,13.1758
1.9290,49.9916,1.9290,18.3027,1.9290,1.7383,1.9290,9.2043
1.9979,47.4805,1.9979,19.0109,1.9979,1.2714,1.9979,10.1671
2.0668,46.3830,2.0668,15.1967,2.0668,1.8405,2.0668,10.2972
2.1357,39.0899,2.1357,10.7384,2.1357,1.9071,2.1357,6.9423
2.2046,39.3773,2.2046,5.9576,2.2046,1.6085,2.2046,5.1987
2.2735,35.0579,2.2735,5.5395,2.2735,1.8669,2.2735,4.0160
2.3424,28.0104,2.3424,7.3669,2.3424,1.6882,2.3424,2.2029
2.4113,21.8566,2.4113,9.2908,2.4113,1.3504,2.4113,3.5336
