Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
13.9167,3.3599,,,13.9167,22.3700,13.9167,12.0560,13.9167,9.7880,13.9167,3.2290
13.9856,2.5199,,,13.9856,34.8568,13.9856,20.9118,13.9856,16.1415,13.9856,4.7986
14.0545,1.7474,,,14.0545,42.5913,14.0545,21.6987,14.0545,17.0963,14.0545,7.5579
14.1234,1.5831,,,14.1234,47.1047,14.1234,18.5441,14.1234,20.6122,14.1234,8.3502
14.1923,4.0629,,,14.1923,44.1246,14.1923,17.2836,14.1923,21.5989,14.1923,12.4927
14.2612,3.5861,,,14.2612,49.1566,14.2612,15.0794,14.2612,14.4403,14.2612,12.6507
14.3301,2.5757,,,14.3301,48.8809,14.3301,18.4645,14.3301,9.7679,14.3301,10.2754
14.3989,2.1453,,,14.3989,46.2765,14.3989,25.6007,14.3989,8.9330,14.3989,9.8819
14.4678,2.3205,,,14.4678,35.4290,14.4678,29.2539,14.4678,7.6437,14.4678,6.8886
14.5367,2.7630,,,14.5367,26.9793,14.5367,39.5845,14.5367,7.6783,14.5367,10.4933
14.6056,2.3025,,,14.6056,19.1259,14.6056,63.2346,14.6056,9.6207,14.6056,8.4830
14.6745,1.5891,,,14.6745,15.6630,14.6745,70.1178,14.6745,9.9946,14.6745,7.1860
14.7434,1.7560,,,14.7434,11.7941,14.7434,49.5462,14.7434,12.0914,14.7434,7.4966
14.8123,1.8361,,,14.8123,9.5126,14.8123,33.6532,14.8123,15.1185,14.8123,7.5534
14.8812,1.0489,,,14.8812,7.3646,14.8812,28.2792,14.8812,15.3370,14.8812,12.2601
14.9501,2.0674,,,14.9501,6.9003,14.9501,28.2207,14.9501,15.4245,14.9501,18.2090
15.0190,2.2022,,,15.0190,5.7734,15.0190,24.3769,15.0190,14.9288,15.0190,25.7965
15.0879,1.7747,,,15.0879,7.7848,15.0879,21.2067,15.0879,14.3949,15.0879,33.2866
15.1568,2.9445,,,15.1568,8.0667,15.1568,21.5341,15.1568,18.2184,15.1568,39.7904
15.2257,4.5988,,,15.2257,9.8462,15.2257,22.8886,15.2257,22.5242,15.2257,41.7603
15.2946,6.5034,,,15.2946,8.8277,15.2946,22.4258,15.2946,20.7572,15.2946,30.5575
15.3635,8.2645,,,15.3635,6.3931,15.3635,20.8706,15.3635,21.2122,15.3635,19.9927
15.4324,9.6177,,,15.4324,6.1469,15.4324,18.6512,15.4324,16.9941,15.4324,15.5398
15.5013,10.0429,,,15.5013,5.3782,15.5013,15.0244,15.5013,17.5400,15.5013,10.5806
15.5702,7.5388,,,15.5702,6.9186,15.5702,11.1591,15.5702,15.5849,15.5702,6.8066
15.6391,5.1077,,,15.6391,5.2259,15.6391,5.6703,15.6391,15.8562,15.6391,3.5339
15.7079,3.1937,,,15.7079,2.6667,15.7079,2.6954,15.7079,17.8169,15.7079,3.1279
15.7768,3.2703,,,15.7768,2.9183,15.7768,2.3543,15.7768,18.8785,15.7768,2.2505
15.8457,2.2119,,,15.8457,3.6236,15.8457,2.0863,15.8457,19.5923,15.8457,2.4771
15.9146,2.2642,,,15.9146,3.3522,15.9146,3.0690,15.9146,20.6542,15.9146,3.0889
15.9835,1.6645,,,15.9835,4.1140,15.9835,3.7253,15.9835,23.2475,15.9835,3.2539
16.0524,3.5355,,,16.0524,3.2983,16.0524,4.8435,16.0524,22.8997,16.0524,2.3808
16.1213,4.3025,,,16.1213,4.1350,16.1213,5.8304,16.1213,20.7559,16.1213,2.9724
16.1902,6.0649,,,16.1902,4.9784,16.1902,11.5634,16.1902,18.3362,16.1902,2.9719
