Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
2.4802,1.1324,2.4802,6.0362,2.4802,1.4045,2.4802,3.8853,2.4802,1.4378,2.4802,2.36784
2.5491,1.0393,2.5491,4.7312,2.5491,1.2280,2.5491,2.7872,2.5491,0.8876,2.5491,2.24747
2.6180,1.3582,2.6180,2.5066,2.6180,1.1187,2.6180,1.9208,2.6180,1.1663,2.6180,1.82356
2.6869,1.5265,2.6869,1.8286,2.6869,1.5321,2.6869,1.8116,2.6869,0.9442,2.6869,1.51185
2.7558,2.1496,2.7558,1.3210,2.7558,1.5376,2.7558,1.9949,2.7558,0.9666,2.7558,1.50821
2.8247,2.0988,2.8247,1.2264,2.8247,2.2373,2.8247,2.2412,2.8247,1.4547,2.8247,1.87727
2.8936,2.9495,2.8936,1.4395,2.8936,1.8939,2.8936,3.1429,2.8936,1.2053,2.8936,1.59482
2.9625,3.7217,2.9625,2.2103,2.9625,1.7365,2.9625,3.9459,2.9625,1.1528,2.9625,1.49812
3.0314,2.5592,3.0314,2.6475,3.0314,2.5942,3.0314,4.0813,3.0314,2.1217,3.0314,2.45052
3.1003,1.7316,3.1003,2.4242,3.1003,2.8522,3.1003,4.5804,3.1003,2.7953,3.1003,2.47298
3.1691,0.9235,3.1691,3.3912,3.1691,3.3340,3.1691,4.8323,3.1691,2.8883,3.1691,1.97045
3.2380,0.9248,3.2380,2.4702,3.2380,2.8069,3.2380,5.4405,3.2380,3.0394,3.2380,2.18904
3.3069,1.3171,3.3069,2.2787,3.3069,2.4596,3.3069,5.9805,3.3069,3.5307,3.3069,2.01085
3.3758,1.1526,3.3758,2.1388,3.3758,1.9001,3.3758,7.1514,3.3758,4.0828,3.3758,2.29736
3.4447,1.5921,3.4447,1.6178,3.4447,2.5816,3.4447,8.2599,3.4447,4.9935,3.4447,1.91965
3.5136,1.4524,3.5136,1.3363,3.5136,1.5345,3.5136,8.3878,3.5136,5.0078,3.5136,1.99425
3.5825,1.0066,3.5825,1.9147,3.5825,1.4874,3.5825,8.1303,3.5825,4.6260,3.5825,1.81707
3.6514,1.2527,3.6514,1.8289,3.6514,1.9348,3.6514,6.8098,3.6514,4.4519,3.6514,2.48473
3.7203,0.9781,3.7203,2.3498,3.7203,1.2335,3.7203,5.0547,3.7203,4.0698,3.7203,1.98619
3.7892,1.8658,3.7892,2.1226,3.7892,0.8449,3.7892,3.3440,3.7892,2.6988,3.7892,2.06082
3.8581,2.3300,3.8581,1.9867,3.8581,1.0068,3.8581,2.1631,3.8581,2.8075,3.8581,2.19265
3.9270,1.8734,3.9270,1.9676,3.9270,0.8105,3.9270,1.6248,3.9270,3.7404,3.9270,3.04997
3.9959,2.3988,3.9959,1.8097,3.9959,0.7277,3.9959,1.2766,3.9959,5.7147,3.9959,2.91721
4.0648,2.2301,4.0648,1.7917,4.0648,0.6601,4.0648,0.4866,4.0648,8.6751,4.0648,2.35275
4.1337,2.4034,4.1337,1.8207,4.1337,0.7530,4.1337,1.0271,4.1337,8.9639,4.1337,1.83141
4.2026,2.5491,4.2026,1.6053,4.2026,1.1680,4.2026,0.6543,4.2026,8.6823,4.2026,1.73294
4.2715,3.3554,4.2715,2.1020,4.2715,1.0322,4.2715,0.6587,4.2715,8.0078,4.2715,1.80526
4.3404,3.1644,4.3404,1.5181,4.3404,0.8776,4.3404,0.6365,4.3404,7.0374,4.3404,1.92952
4.4092,3.6436,4.4092,1.0078,4.4092,0.8095,4.4092,0.8122,4.4092,5.9355,4.4092,2.59138
4.4781,3.7694,4.4781,1.7562,4.4781,1.3456,4.4781,0.9323,4.4781,4.0634,4.4781,1.89152
4.5470,4.1025,4.5470,1.3865,4.5470,1.6647,4.5470,0.7863,4.5470,2.7644,4.5470,2.39475
4.6159,3.6848,4.6159,0.3565,4.6159,1.2162,4.6159,1.2245,4.6159,2.3904,4.6159,3.61093
4.6848,3.9547,4.6848,0.5859,4.6848,1.9203,4.6848,1.1945,4.6848,2.3020,4.6848,3.73018
4.7537,3.8642,4.7537,0.9298,4.7537,1.7499,4.7537,1.1706,4.7537,2.0172,4.7537,3.93062
4.8226,4.7703,4.8226,1.2823,4.8226,1.9723,4.8226,2.0287,4.8226,1.9645,4.8226,2.55817
4.8915,4.6054,4.8915,2.0754,4.8915,2.2323,4.8915,3.3662,4.8915,1.5757,4.8915,3.13543
4.9604,4.6243,4.9604,2.2672,4.9604,2.1453,4.9604,2.9607,4.9604,2.0336,4.9604,2.27947
5.0293,4.4160,5.0293,2.2241,5.0293,1.2150,5.0293,3.8409,5.0293,2.2226,5.0293,1.93491
5.0982,3.2949,5.0982,3.3255,5.0982,1.2791,5.0982,3.2071,5.0982,1.7792,5.0982,1.61234
5.1671,1.5753,5.1671,3.7893,5.1671,1.3931,5.1671,2.1116,5.1671,1.5544,5.1671,1.13910
5.2360,0.9018,5.2360,3.4538,5.2360,1.7342,5.2360,2.0614,5.2360,1.8795,5.2360,1.74594
5.3049,0.7952,5.3049,3.6858,5.3049,1.9313,5.3049,1.7520,5.3049,1.5948,5.3049,0.89787
5.3738,0.8026,5.3738,3.4350,5.3738,1.9506,5.3738,2.5520,5.3738,1.7533,5.3738,1.34556
5.4427,1.0599,5.4427,2.6784,5.4427,2.0386,5.4427,2.6510,5.4427,2.3908,5.4427,1.83033
5.5116,0.9063,5.5116,3.3307,5.5116,2.1888,5.5116,2.2643,5.5116,3.0125,5.5116,2.77040
5.5805,1.1082,5.5805,3.8627,5.5805,2.1098,5.5805,2.8113,5.5805,4.0267,5.5805,3.07928
5.6493,1.0167,5.6493,3.3600,5.6493,2.8370,5.6493,2.5741,5.6493,5.7791,5.6493,2.96658
5.7182,0.9762,5.7182,3.4606,5.7182,3.3750,5.7182,2.7550,5.7182,5.6748,5.7182,3.57693
5.7871,0.7878,5.7871,2.0241,5.7871,4.4218,5.7871,2.7446,5.7871,3.9895,5.7871,2.95018
5.8560,1.3467,5.8560,1.2687,5.8560,5.2890,5.8560,1.5555,5.8560,3.3570,5.8560,2.98603
5.9249,1.3269,5.9249,1.0775,5.9249,6.9644,5.9249,1.3091,5.9249,1.9125,5.9249,3.22957
5.9938,1.1323,5.9938,1.0133,5.9938,9.3936,5.9938,1.2757,5.9938,1.3848,5.9938,3.19667
6.0627,1.1979,6.0627,1.1103,6.0627,8.7906,6.0627,2.3124,6.0627,1.6209,6.0627,3.14003
6.1316,1.0436,6.1316,0.6381,6.1316,9.4970,6.1316,3.0107,6.1316,1.4992,6.1316,2.58198
6.2005,1.1018,6.2005,0.6495,6.2005,9.3612,6.2005,2.9514,6.2005,1.4058,6.2005,2.40019
6.2694,1.5131,6.2694,0.7053,6.2694,9.8885,6.2694,2.4084,6.2694,1.1955,6.2694,1.95305
6.3383,1.1886,6.3383,1.1343,6.3383,8.3126,6.3383,3.0798,6.3383,0.8987,6.3383,2.20658
6.4072,1.3397,6.4072,1.6670,6.4072,6.3555,6.4072,3.2563,6.4072,0.8892,6.4072,1.73797
6.4761,1.6256,6.4761,2.6643,6.4761,5.1876,6.4761,1.8747,6.4761,0.8178,6.4761,2.72766
6.5450,1.9399,6.5450,2.9305,6.5450,3.9494,6.5450,1.8328,6.5450,0.6211,6.5450,1.97640
6.6139,2.1178,6.6139,2.8140,6.6139,3.3749,6.6139,1.4690,6.6139,0.7013,6.6139,1.32460
6.6828,2.0861,6.6828,2.2481,6.6828,2.1224,6.6828,1.4534,6.6828,1.4769,6.6828,1.08172
6.7517,1.9141,6.7517,2.2340,6.7517,1.7081,6.7517,1.3413,6.7517,0.9212,6.7517,0.73091
6.8206,1.9177,6.8206,2.0110,6.8206,1.6490,6.8206,1.5012,6.8206,1.1435,6.8206,1.23809
6.8894,2.3711,6.8894,2.4910,6.8894,1.0479,6.8894,1.0576,6.8894,1.5935,6.8894,1.67026
6.9583,1.8055,6.9583,2.2312,6.9583,1.5853,6.9583,0.8301,6.9583,2.2901,6.9583,1.52375
7.0272,2.4476,7.0272,1.7794,7.0272,2.1790,7.0272,1.2146,7.0272,2.5289,7.0272,0.84030
7.0961,3.4110,7.0961,1.7049,7.0961,2.1516,7.0961,1.3317,7.0961,1.5871,7.0961,0.97949
7.1650,3.4784,7.1650,1.0852,7.1650,2.6683,7.1650,1.6077,7.1650,1.4336,7.1650,1.21356
7.2339,3.2880,7.2339,2.0621,7.2339,1.7027,7.2339,2.0131,7.2339,0.6308,7.2339,1.24382
7.3028,3.5884,7.3028,2.6223,7.3028,1.3993,7.3028,1.5642,7.3028,0.8474,7.3028,1.85930
7.3717,3.1662,7.3717,2.7771,7.3717,1.1557,7.3717,2.1083,7.3717,1.0313,7.3717,1.54271
7.4406,2.2007,7.4406,3.0442,7.4406,1.2116,7.4406,1.9743,7.4406,0.8156,7.4406,2.16992
7.5095,1.2911,7.5095,3.1014,7.5095,0.8651,7.5095,2.2872,7.5095,0.4816,7.5095,2.42276
7.5784,1.1759,7.5784,3.5591,7.5784,1.6922,7.5784,1.9830,7.5784,0.8346,7.5784,2.65419
7.6473,1.3517,7.6473,3.4186,7.6473,2.2550,7.6473,2.9167,7.6473,0.4545,7.6473,3.85085
7.7162,1.6347,7.7162,3.9702,7.7162,2.7891,7.7162,3.5858,7.7162,1.0253,7.7162,4.28899
7.7851,1.4746,7.7851,3.9326,7.7851,2.7562,7.7851,3.7130,7.7851,1.0071,7.7851,5.05135
7.8540,1.4520,7.8540,5.5575,7.8540,2.3693,7.8540,4.6623,7.8540,1.4760,7.8540,6.90065
7.9229,1.8647,7.9229,4.8470,7.9229,2.1027,7.9229,5.2605,7.9229,1.0809,7.9229,6.20499
7.9918,1.8724,7.9918,4.0638,7.9918,2.2941,7.9918,4.8773,7.9918,1.3570,7.9918,5.91669
8.0607,2.7043,8.0607,3.5134,8.0607,1.4185,8.0607,3.9983,8.0607,1.0425,8.0607,4.58397
8.1296,3.6973,8.1296,1.5904,8.1296,1.7659,8.1296,4.1521,8.1296,1.0056,8.1296,3.12063
8.1984,3.6607,8.1984,0.8067,8.1984,1.8162,8.1984,4.2298,8.1984,1.5433,8.1984,2.55748
8.2673,2.7967,8.2673,0.7656,8.2673,2.1876,8.2673,3.8163,8.2673,1.1316,8.2673,2.35558
8.3362,2.5600,8.3362,0.7774,8.3362,1.9664,8.3362,3.8103,8.3362,1.4168,8.3362,1.77744
8.4051,2.1805,8.4051,0.2883,8.4051,1.8705,8.4051,4.0151,8.4051,1.8223,8.4051,1.24948
8.4740,2.5033,8.4740,0.5487,8.4740,2.0758,8.4740,3.7541,8.4740,2.2735,8.4740,1.33051
8.5429,2.7504,8.5429,0.6628,8.5429,1.2876,8.5429,3.6015,8.5429,2.1751,8.5429,1.40682
8.6118,2.3454,8.6118,0.3736,8.6118,1.1832,8.6118,3.5566,8.6118,1.3812,8.6118,1.64729
8.6807,2.4152,8.6807,0.9325,8.6807,1.9356,8.6807,3.1099,8.6807,0.7078,8.6807,1.43779
8.7496,2.9592,8.7496,0.5412,8.7496,2.4175,8.7496,2.6643,8.7496,0.6826,8.7496,1.65747
8.8185,3.0000,8.8185,0.7194,8.8185,3.1469,8.8185,1.8972,8.8185,0.6680,8.8185,2.27287
8.8874,3.1630,8.8874,0.7291,8.8874,2.8554,8.8874,1.2108,8.8874,0.7989,8.8874,1.85151
8.9563,2.7912,8.9563,0.6047,8.9563,3.1109,8.9563,1.5427,8.9563,0.5923,8.9563,1.69724
9.0252,2.3725,9.0252,0.8435,9.0252,2.6387,9.0252,1.0282,9.0252,0.6211,9.0252,1.39073
9.0941,2.3821,9.0941,1.3254,9.0941,1.8686,9.0941,0.7433,9.0941,1.0483,9.0941,2.23235
9.1630,1.7591,9.1630,3.1078,9.1630,2.0171,9.1630,0.8286,9.1630,0.9175,9.1630,1.58005
9.2319,2.2959,9.2319,3.1062,9.2319,1.4099,9.2319,0.5214,9.2319,0.9384,9.2319,1.90095
9.3008,1.7735,9.3008,2.5032,9.3008,0.9427,9.3008,0.6602,9.3008,0.7212,9.3008,1.71528
9.3697,1.6726,9.3697,2.0644,9.3697,1.1662,9.3697,0.8978,9.3697,1.0805,9.3697,2.51663
9.4385,1.5132,9.4385,1.0602,9.4385,1.1624,9.4385,1.1002,9.4385,1.3663,9.4385,2.64678
9.5074,1.3603,9.5074,1.1694,9.5074,1.8518,9.5074,1.1380,9.5074,1.3438,9.5074,2.94467
9.5763,2.1852,9.5763,2.0341,9.5763,2.2145,9.5763,1.1945,9.5763,1.1786,9.5763,2.60927
9.6452,1.7682,9.6452,2.2581,9.6452,3.3839,9.6452,0.8110,9.6452,1.2978,9.6452,3.45219
9.7141,1.7020,9.7141,2.2585,9.7141,3.6811,9.7141,0.7605,9.7141,1.7423,9.7141,3.59771
9.7830,2.3599,9.7830,2.9771,9.7830,4.2815,9.7830,0.7149,9.7830,1.3880,9.7830,4.67608
9.8519,3.1161,9.8519,2.6972,9.8519,3.0684,9.8519,0.8573,9.8519,1.9288,9.8519,5.89726
9.9208,3.2642,9.9208,2.0830,9.9208,3.6964,9.9208,0.9053,9.9208,1.7032,9.9208,7.67688
9.9897,3.2215,9.9897,2.2087,9.9897,2.7567,9.9897,0.7911,9.9897,2.4690,9.9897,8.73169
10.0586,3.4144,10.0586,2.7339,10.0586,2.3447,10.0586,0.5189,10.0586,2.4256,10.0586,8.08262
10.1275,2.7777,10.1275,2.3557,10.1275,2.2650,10.1275,0.6956,10.1275,2.8710,10.1275,7.22556
10.1964,3.1041,10.1964,1.9661,10.1964,1.8797,10.1964,0.3516,10.1964,3.2645,10.1964,6.01104
10.2653,2.0414,10.2653,1.8448,10.2653,1.6903,10.2653,0.2880,10.2653,2.5020,10.2653,5.94630
10.3342,1.3699,10.3342,1.6817,10.3342,1.7409,10.3342,0.3391,10.3342,3.1164,10.3342,5.67957
10.4031,1.9834,10.4031,0.9831,10.4031,1.6079,10.4031,0.8735,10.4031,3.9317,10.4031,5.47089
10.4720,1.7375,10.4720,0.9678,10.4720,2.5793,10.4720,0.7895,10.4720,5.2313,10.4720,4.89440
10.5409,1.4679,10.5409,1.3570,10.5409,2.4150,10.5409,0.8106,10.5409,5.9741,10.5409,4.25518
10.6098,1.3835,10.6098,1.0857,10.6098,2.0636,10.6098,0.6405,10.6098,4.4584,10.6098,3.54573
10.6786,1.4785,10.6786,0.9303,10.6786,2.2386,10.6786,0.9054,10.6786,3.3923,10.6786,2.75045
10.7475,1.8003,10.7475,1.4446,10.7475,2.2013,10.7475,1.6604,10.7475,2.6474,10.7475,2.87465
10.8164,1.6293,10.8164,1.5896,10.8164,1.8840,10.8164,1.4647,10.8164,2.6103,10.8164,2.35547
10.8853,2.0282,10.8853,1.0536,10.8853,1.7228,10.8853,1.4587,10.8853,3.2329,10.8853,2.87560
10.9542,1.9275,10.9542,0.7076,10.9542,1.2379,10.9542,1.2404,10.9542,2.8507,10.9542,1.77164
11.0231,1.6099,11.0231,0.3591,11.0231,1.2057,11.0231,1.4548,11.0231,2.4699,11.0231,2.42555
11.0920,0.5952,11.0920,0.6381,11.0920,1.5895,11.0920,1.0876,11.0920,2.0364,11.0920,2.84908
11.1609,0.5747,11.1609,0.9744,11.1609,2.5665,11.1609,1.7615,11.1609,1.7397,11.1609,2.95899
11.2298,0.6320,11.2298,1.1954,11.2298,3.6880,11.2298,1.7810,11.2298,1.8892,11.2298,3.18629
11.2987,1.0912,11.2987,1.1121,11.2987,6.1824,11.2987,1.3022,11.2987,1.6875,11.2987,3.34135
11.3676,0.9716,11.3676,1.2033,11.3676,8.2414,11.3676,1.0633,11.3676,1.6341,11.3676,4.45627
11.4365,0.6371,11.4365,0.9622,11.4365,8.4716,11.4365,1.5444,11.4365,1.8649,11.4365,4.71722
11.5054,0.8815,11.5054,1.2795,11.5054,9.5618,11.5054,1.7176,11.5054,2.6465,11.5054,4.60113
11.5743,1.0892,11.5743,2.1919,11.5743,8.1425,11.5743,2.4596,11.5743,2.8103,11.5743,3.53277
11.6432,1.2015,11.6432,2.3711,11.6432,4.7482,11.6432,4.2618,11.6432,1.8548,11.6432,2.77331
11.7121,1.2866,11.7121,1.8245,11.7121,3.1013,11.7121,5.1967,11.7121,1.5092,11.7121,2.69317
11.7810,1.1399,11.7810,2.6604,11.7810,2.9060,11.7810,6.1677,11.7810,1.0408,11.7810,2.42228
11.8499,1.2346,11.8499,4.0665,11.8499,1.6319,11.8499,7.0150,11.8499,1.1567,11.8499,1.82104
11.9187,1.4926,11.9187,3.6287,11.9187,1.6072,11.9187,7.8032,11.9187,1.2833,11.9187,1.55261
11.9876,1.9188,11.9876,3.2108,11.9876,2.7770,11.9876,8.8779,11.9876,1.6892,11.9876,2.01290
12.0565,1.3664,12.0565,3.0760,12.0565,3.2959,12.0565,11.5716,12.0565,1.1159,12.0565,1.18138
12.1254,1.5700,12.1254,2.5979,12.1254,4.1434,12.1254,11.1219,12.1254,2.4414,12.1254,1.29695
12.1943,1.1215,12.1943,2.6972,12.1943,3.4959,12.1943,10.1062,12.1943,3.6456,12.1943,2.13878
12.2632,0.9391,12.2632,3.1019,12.2632,5.0128,12.2632,6.3122,12.2632,5.4461,12.2632,1.74829
12.3321,1.2008,12.3321,2.9765,12.3321,6.7662,12.3321,4.0743,12.3321,6.5246,12.3321,1.72957
12.4010,1.7428,12.4010,3.1495,12.4010,8.8155,12.4010,2.0472,12.4010,5.9432,12.4010,1.87521
12.4699,1.7105,12.4699,3.5894,12.4699,11.2562,12.4699,1.4875,12.4699,5.8536,12.4699,1.33502
12.5388,1.6585,12.5388,2.6732,12.5388,13.2456,12.5388,1.0326,12.5388,4.8724,12.5388,1.32129
12.6077,2.1492,12.6077,3.6108,12.6077,11.3920,12.6077,0.8102,12.6077,3.2187,12.6077,1.61296
12.6766,2.0378,12.6766,2.7629,12.6766,9.2974,12.6766,0.7318,12.6766,1.9891,12.6766,1.63914
12.7455,1.5294,12.7455,3.0410,12.7455,7.1215,12.7455,1.3203,12.7455,1.5026,12.7455,2.22882
12.8144,0.7003,12.8144,2.5051,12.8144,7.1686,12.8144,1.6791,12.8144,1.2987,12.8144,1.63143
12.8833,1.2173,12.8833,2.6514,12.8833,6.1341,12.8833,1.3771,12.8833,1.2694,12.8833,1.79193
12.9522,1.8403,12.9522,3.4459,12.9522,4.0448,12.9522,0.9279,12.9522,1.5840,12.9522,1.80799
13.0211,1.0248,13.0211,4.3815,13.0211,3.3877,13.0211,1.0772,13.0211,1.5911,13.0211,1.64286
13.0900,0.9672,13.0900,5.7793,13.0900,2.8804,13.0900,0.8973,13.0900,1.5491,13.0900,1.94864
13.1588,1.8329,13.1588,7.4410,13.1588,2.5892,13.1588,0.7615,13.1588,1.3990,13.1588,2.53422
13.2277,2.3988,13.2277,8.0595,13.2277,1.7746,13.2277,1.0870,13.2277,0.7954,13.2277,1.90310
13.2966,2.5190,13.2966,8.2098,13.2966,1.5511,13.2966,2.0715,13.2966,0.8354,13.2966,1.40250
13.3655,3.1967,13.3655,7.0862,13.3655,1.1268,13.3655,2.9899,13.3655,0.7905,13.3655,1.49738
13.4344,4.3391,13.4344,6.5997,13.4344,1.4926,13.4344,4.8793,13.4344,1.3374,13.4344,1.72822
13.5033,4.9418,13.5033,4.1556,13.5033,1.8524,13.5033,4.7780,13.5033,2.2633,13.5033,1.57269
13.5722,5.8044,13.5722,3.0162,13.5722,1.5861,13.5722,3.0223,13.5722,2.1497,13.5722,1.64379
13.6411,6.5881,13.6411,2.1200,13.6411,1.8053,13.6411,1.8122,13.6411,1.8026,13.6411,1.71140
13.7100,6.9558,13.7100,1.8697,13.7100,1.7211,13.7100,0.7118,13.7100,1.7960,13.7100,1.96143
13.7789,7.0199,13.7789,1.9704,13.7789,1.8901,13.7789,0.8870,13.7789,1.6078,13.7789,2.41779
13.8478,6.7410,13.8478,1.9311,13.8478,1.9877,13.8478,1.1059,13.8478,1.6978,13.8478,2.05612
13.9167,6.5575,13.9167,1.3321,13.9167,1.7976,13.9167,1.3401,13.9167,1.3461,13.9167,3.48163
13.9856,6.1972,13.9856,1.1028,13.9856,1.3929,13.9856,1.7823,13.9856,1.6997,13.9856,3.80271
14.0545,6.1072,14.0545,0.8733,14.0545,0.8958,14.0545,1.5185,14.0545,2.1328,14.0545,4.21691
14.1234,5.2704,14.1234,0.5678,14.1234,1.0229,14.1234,1.2094,14.1234,2.0301,14.1234,5.39438
14.1923,5.0034,14.1923,0.6940,14.1923,1.0995,14.1923,1.8450,14.1923,1.4138,14.1923,5.32541
14.2612,3.9442,14.2612,0.6448,14.2612,0.7350,14.2612,1.7176,14.2612,2.5446,14.2612,6.40312
14.3301,2.5529,14.3301,0.9123,14.3301,0.9820,14.3301,1.6056,14.3301,2.0116,14.3301,6.87882
14.3989,1.6417,14.3989,1.0583,14.3989,1.0436,14.3989,1.5341,14.3989,2.8463,14.3989,7.65104
14.4678,1.3145,14.4678,0.6606,14.4678,1.1902,14.4678,2.6018,14.4678,3.0383,14.4678,7.24542
14.5367,1.5653,14.5367,1.2448,14.5367,1.1254,14.5367,2.8021,14.5367,2.3470,14.5367,5.52446
14.6056,1.0394,14.6056,1.0897,14.6056,1.0656,14.6056,3.0935,14.6056,3.2736,14.6056,3.82294
14.6745,0.8622,14.6745,0.9370,14.6745,0.9044,14.6745,3.5344,14.6745,4.1480,14.6745,2.71422
14.7434,0.9179,14.7434,1.5316,14.7434,0.6248,14.7434,4.6762,14.7434,4.6989,14.7434,2.40017
14.8123,2.0423,14.8123,1.8053,14.8123,1.5499,14.8123,4.1056,14.8123,5.1429,14.8123,1.92109
14.8812,0.8440,14.8812,2.1650,14.8812,1.9849,14.8812,2.6295,14.8812,6.1140,14.8812,1.71665
14.9501,1.5930,14.9501,1.7468,14.9501,2.0410,14.9501,2.5030,14.9501,7.4917,14.9501,1.71522
15.0190,1.7272,15.0190,1.3620,15.0190,3.1011,15.0190,1.9422,15.0190,9.0859,15.0190,1.81671
15.0879,1.0889,15.0879,1.8527,15.0879,3.7722,15.0879,2.2456,15.0879,10.5742,15.0879,1.50015
15.1568,1.1307,15.1568,1.6781,15.1568,4.6679,15.1568,1.9089,15.1568,11.5432,15.1568,2.13939
15.2257,1.4705,15.2257,2.7107,15.2257,4.1542,15.2257,2.0250,15.2257,9.8645,15.2257,2.54504
15.2946,0.8791,15.2946,3.3360,15.2946,4.8426,15.2946,2.5727,15.2946,6.2077,15.2946,2.03759
15.3635,0.9148,15.3635,3.7107,15.3635,4.8193,15.3635,3.2597,15.3635,4.1941,15.3635,1.78555
15.4324,1.1056,15.4324,3.7335,15.4324,4.2094,15.4324,2.9862,15.4324,2.5652,15.4324,1.48232
15.5013,0.8428,15.5013,3.4033,15.5013,3.2076,15.5013,2.3208,15.5013,1.4102,15.5013,1.96919
15.5702,0.7886,15.5702,2.8187,15.5702,2.7669,15.5702,2.5029,15.5702,1.0596,15.5702,1.29404
15.6391,1.0775,15.6391,2.7806,15.6391,3.0018,15.6391,2.5636,15.6391,1.4825,15.6391,1.18837
15.7079,0.5002,15.7079,2.2926,15.7079,2.5046,15.7079,2.2726,15.7079,1.0346,15.7079,0.97263
15.7768,0.5427,15.7768,2.0467,15.7768,2.6180,15.7768,2.3213,15.7768,0.8254,15.7768,1.14678
15.8457,0.9224,15.8457,1.9380,15.8457,1.9905,15.8457,2.3308,15.8457,1.3011,15.8457,1.46656
