Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4
19.2905,13.4008,19.2905,8.2183,19.2905,9.7466,19.2905,6.7297,19.2905,10.614
19.3594,19.8814,19.3594,7.4121,19.3594,8.3046,19.3594,5.0380,19.3594,9.961
19.4282,19.5153,19.4282,7.0174,19.4282,8.5240,19.4282,6.6047,19.4282,7.263
19.4971,20.8289,19.4971,7.4507,19.4971,6.0835,19.4971,10.9717,19.4971,7.097
19.5660,19.7681,19.5660,10.1597,19.5660,5.9374,19.5660,11.4543,19.5660,9.945
19.6349,19.8803,19.6349,10.3304,19.6349,6.9715,19.6349,11.9793,19.6349,11.099
19.7038,19.0385,19.7038,10.6683,19.7038,5.5824,19.7038,13.6917,19.7038,11.209
19.7727,21.8603,19.7727,9.5187,19.7727,7.2617,19.7727,14.4428,19.7727,12.159
19.8416,23.8127,19.8416,10.8084,19.8416,10.3453,19.8416,13.3672,19.8416,12.260
19.9105,25.1659,19.9105,12.6733,19.9105,13.4034,19.9105,13.9118,19.9105,10.008
19.9794,18.9347,19.9794,10.1753,19.9794,15.8205,19.9794,18.6374,19.9794,15.187
20.0483,10.4789,20.0483,12.4760,20.0483,24.1125,20.0483,22.2091,20.0483,19.489
20.1172,6.6250,20.1172,14.3742,20.1172,26.9229,20.1172,24.9380,20.1172,19.095
20.1861,6.0477,20.1861,11.2878,20.1861,25.2504,20.1861,31.1492,20.1861,18.474
20.2550,9.7956,20.2550,12.0674,20.2550,20.2264,20.2550,26.3013,20.2550,10.326
20.3239,16.4418,20.3239,11.0516,20.3239,19.7704,20.3239,22.3796,20.3239,5.825
20.3928,25.9828,20.3928,10.4724,20.3928,20.9216,20.3928,19.5283,20.3928,5.782
20.4617,29.6453,20.4617,12.4694,20.4617,17.3484,20.4617,15.8996,20.4617,9.086
20.5306,25.5879,20.5306,16.5456,20.5306,11.9838,20.5306,20.6739,20.5306,13.119
20.5995,17.4462,20.5995,23.0906,20.5995,6.8381,20.5995,18.4760,20.5995,16.909
20.6683,12.2817,20.6683,29.1347,20.6683,4.6637,20.6683,13.6635,20.6683,17.890
20.7372,8.8204,20.7372,36.0336,20.7372,5.2525,20.7372,10.0839,20.7372,14.902
20.8061,8.4941,20.8061,28.2836,20.8061,5.6410,20.8061,10.5572,20.8061,11.405
20.8750,8.1408,20.8750,18.0884,20.8750,4.6564,20.8750,11.7482,20.8750,10.409
20.9439,8.4746,20.9439,8.1383,20.9439,5.2299,20.9439,12.0196,20.9439,8.912
21.0128,7.0253,21.0128,5.7917,21.0128,6.1940,21.0128,18.9300,21.0128,12.981
21.0817,6.0181,21.0817,5.0000,21.0817,6.0826,21.0817,27.5643,21.0817,16.029
21.1506,5.8455,21.1506,5.4950,21.1506,6.6752,21.1506,40.0385,21.1506,18.036
21.2195,5.9885,21.2195,4.5022,21.2195,4.6446,21.2195,44.5221,21.2195,18.750
21.2884,9.7933,21.2884,3.4870,21.2884,2.6931,21.2884,40.0383,21.2884,14.834
21.3573,11.4734,21.3573,5.7608,21.3573,1.7289,21.3573,30.1654,21.3573,10.862
21.4262,11.7191,21.4262,7.3043,21.4262,2.1481,21.4262,19.8861,21.4262,8.019
21.4951,11.2504,21.4951,9.3573,21.4951,2.8804,21.4951,25.8943,21.4951,6.438
21.5640,7.3953,21.5640,16.1047,21.5640,1.4464,21.5640,29.4840,21.5640,5.319
21.6329,4.8200,21.6329,19.2753,21.6329,1.5174,21.6329,19.2999,21.6329,3.049
21.7018,4.1313,21.7018,20.3719,21.7018,2.2164,21.7018,16.5417,21.7018,2.740
21.7707,5.1316,21.7707,16.7421,21.7707,1.3899,21.7707,12.7003,21.7707,4.686
21.8396,9.1881,21.8396,12.9350,21.8396,0.8823,21.8396,7.8115,21.8396,5.250
21.9084,12.3408,21.9084,9.0691,21.9084,1.3466,21.9084,11.2405,21.9084,7.846
21.9773,11.0988,21.9773,7.0366,21.9773,2.0282,21.9773,13.4905,21.9773,13.087
22.0462,11.7732,22.0462,6.4435,,,22.0462,15.3522,22.0462,16.146
22.1151,14.5166,22.1151,5.8165,,,22.1151,13.4973,22.1151,20.364
22.1840,13.7501,22.1840,5.0255,,,22.1840,10.0034,22.1840,16.797
22.2529,11.8130,22.2529,4.9454,,,22.2529,8.2550,22.2529,18.137
22.3218,7.5266,22.3218,6.7230,,,22.3218,7.3167,22.3218,15.231
22.3907,8.4732,22.3907,6.7181,,,22.3907,9.0351,22.3907,11.489
22.4596,10.2867,22.4596,9.3624,,,22.4596,8.1226,22.4596,6.978
22.5285,9.4684,22.5285,8.2654,,,22.5285,8.2951,22.5285,4.510
22.5974,7.3474,22.5974,9.6557,,,22.5974,9.8065,22.5974,2.719
22.6663,6.5410,22.6663,14.4227,,,22.6663,9.8449,22.6663,2.486
22.7352,6.2119,22.7352,20.9116,,,22.7352,9.0268,22.7352,3.476
22.8041,4.9545,22.8041,27.9655,,,22.8041,7.2994,22.8041,3.347
22.8730,5.2873,22.8730,31.4347,,,22.8730,6.0112,22.8730,3.816
22.9419,5.6357,22.9419,30.1495,,,22.9419,6.5322,22.9419,2.267
23.0108,5.1021,23.0108,23.9705,,,23.0108,9.9001,23.0108,2.717
23.0797,3.3959,23.0797,20.4572,,,23.0797,10.4069,23.0797,1.802
23.1486,4.0229,23.1486,18.1827,,,23.1486,11.6341,23.1486,2.901
23.2174,3.8149,23.2174,17.1119,,,23.2174,15.1138,23.2174,3.786
23.2863,2.5851,23.2863,13.2258,,,23.2863,17.4339,23.2863,8.021
23.3552,2.5033,23.3552,8.9270,,,23.3552,20.6616,23.3552,13.226
23.4241,3.1350,23.4241,5.4884,,,23.4241,19.2185,23.4241,15.575
23.4930,3.6861,23.4930,4.4189,,,23.4930,16.1917,23.4930,14.730
23.5619,5.0794,23.5619,4.0611,,,23.5619,14.1641,23.5619,12.603
23.6308,6.8899,23.6308,4.2213,,,23.6308,14.5429,23.6308,9.147
23.6997,6.5105,23.6997,4.2616,,,23.6997,16.0037,23.6997,8.745
23.7686,8.5021,23.7686,5.7399,,,23.7686,13.8080,23.7686,7.984
23.8375,8.7397,23.8375,6.8193,,,23.8375,13.2580,23.8375,8.647
23.9064,6.8442,23.9064,7.9794,,,23.9064,14.1724,23.9064,8.887
23.9753,7.4303,23.9753,10.7995,,,23.9753,14.0800,23.9753,12.268
24.0442,7.9732,24.0442,11.9846,,,24.0442,14.5751,24.0442,13.775
24.1131,8.3609,24.1131,10.2984,,,24.1131,17.0227,24.1131,16.335
24.1820,7.6351,24.1820,11.2874,,,24.1820,18.3856,24.1820,15.850
24.2509,7.5878,24.2509,11.6000,,,24.2509,21.5678,24.2509,15.632
24.3198,7.4865,24.3198,10.3084,,,24.3198,23.2965,24.3198,12.994
24.3887,6.7174,24.3887,7.5102,,,24.3887,23.4103,24.3887,12.778
24.4575,4.2793,24.4575,9.7451,,,24.4575,23.8718,24.4575,17.024
24.5264,3.8740,24.5264,11.7983,,,24.5264,24.8246,24.5264,17.171
24.5953,3.4337,24.5953,14.5104,,,24.5953,23.7886,24.5953,16.341
24.6642,3.1879,24.6642,15.6533,,,24.6642,25.2665,24.6642,17.933
24.7331,2.0895,24.7331,18.3967,,,24.7331,21.5289,24.7331,19.661
24.8020,2.6920,24.8020,16.3473,,,24.8020,18.8088,24.8020,22.053
24.8709,2.5099,24.8709,17.7819,,,24.8709,19.5224,24.8709,21.560
24.9398,2.4410,24.9398,22.9768,,,24.9398,22.4529,24.9398,23.339
25.0087,2.8378,25.0087,26.4797,,,25.0087,22.1886,25.0087,17.222
25.0776,3.7976,25.0776,23.7796,,,25.0776,24.1522,25.0776,11.290
25.1465,5.4508,25.1465,26.3734,,,25.1465,25.1403,25.1465,7.772
25.2154,5.7963,25.2154,30.8121,,,25.2154,23.9429,,
25.2843,9.6316,25.2843,30.2749,,,25.2843,19.8308,,
25.3532,9.7852,25.3532,39.6487,,,25.3532,13.7929,,
25.4221,10.4719,25.4221,44.7786,,,25.4221,9.9191,,
25.4910,12.7415,25.4910,38.1216,,,25.4910,7.3512,,
25.5599,13.3944,25.5599,27.9145,,,25.5599,7.8182,,
25.6288,17.1150,25.6288,20.7056,,,25.6288,8.5890,,
25.6976,21.4083,25.6976,13.8228,,,25.6976,8.8527,,
25.7665,28.0485,25.7665,8.5417,,,25.7665,9.5253,,
25.8354,31.5221,25.8354,5.6808,,,25.8354,11.0755,,
25.9043,29.2530,25.9043,3.4578,,,25.9043,13.5322,,
25.9732,24.5386,25.9732,3.0684,,,25.9732,17.9963,,
26.0421,16.5517,26.0421,3.2496,,,26.0421,22.4684,,
26.1110,9.8886,26.1110,4.6160,,,26.1110,26.6287,,
26.1799,7.8520,26.1799,4.5878,,,26.1799,26.6033,,
26.2488,6.6828,26.2488,5.1016,,,26.2488,22.7903,,
26.3177,7.1811,26.3177,6.5991,,,26.3177,13.3119,,
26.3866,6.2907,26.3866,5.8919,,,26.3866,8.2595,,
26.4555,4.7058,26.4555,11.5715,,,26.4555,5.5810,,
26.5244,4.6300,26.5244,12.4173,,,26.5244,4.9776,,
26.5933,8.1895,26.5933,10.3653,,,26.5933,5.4986,,
26.6622,10.9024,26.6622,11.4192,,,26.6622,5.6636,,
26.7311,12.5263,26.7311,9.7506,,,26.7311,4.8191,,
26.8000,12.4426,26.8000,8.1760,,,26.8000,3.7605,,
26.8689,16.0806,26.8689,7.1488,,,26.8689,3.9349,,
26.9377,17.7012,26.9377,6.8869,,,26.9377,3.1396,,
27.0066,17.3032,27.0066,6.5653,,,27.0066,3.7483,,
27.0755,16.2142,27.0755,4.6314,,,27.0755,4.3264,,
27.1444,14.6842,27.1444,4.3904,,,27.1444,2.6755,,
27.2133,14.0350,27.2133,6.8560,,,27.2133,2.3869,,
27.2822,16.3342,27.2822,8.1164,,,27.2822,2.1147,,
27.3511,19.3254,27.3511,10.9519,,,27.3511,1.4884,,
27.4200,21.4035,27.4200,9.4252,,,27.4200,1.0055,,
27.4889,22.7197,27.4889,7.7287,,,27.4889,1.1656,,
27.5578,19.4223,27.5578,5.7040,,,27.5578,1.8073,,
27.6267,13.3354,,,,,27.6267,1.7833,,
27.6956,11.5678,,,,,27.6956,2.5505,,
27.7645,9.7225,,,,,27.7645,1.2208,,
27.8334,10.6774,,,,,27.8334,1.3360,,
27.9023,10.6476,,,,,27.9023,3.0290,,
27.9712,11.5784,,,,,27.9712,2.5326,,
28.0401,11.3009,,,,,28.0401,2.7172,,
28.1090,14.9899,,,,,28.1090,2.5140,,
28.1778,17.7666,,,,,28.1778,1.5967,,
28.2467,22.5161,,,,,28.2467,1.8949,,
28.3156,23.1906,,,,,28.3156,2.4668,,
28.3845,21.8261,,,,,28.3845,3.3232,,
28.4534,21.3192,,,,,28.4534,4.1199,,
28.5223,18.7575,,,,,28.5223,6.0199,,
28.5912,12.0003,,,,,28.5912,8.8393,,
28.6601,8.3037,,,,,28.6601,10.1323,,
28.7290,7.1360,,,,,28.7290,11.0971,,
28.7979,5.3926,,,,,28.7979,7.9885,,
28.8668,4.5093,,,,,28.8668,7.2067,,
28.9357,3.7646,,,,,28.9357,4.5615,,
29.0046,3.0158,,,,,29.0046,4.5339,,
29.0735,2.8572,,,,,29.0735,3.4258,,
29.1424,3.1573,,,,,29.1424,2.7422,,
29.2113,3.3814,,,,,29.2113,3.0225,,
29.2802,2.3129,,,,,29.2802,3.1155,,
29.3491,2.6609,,,,,29.3491,1.6502,,
29.4179,1.8958,,,,,29.4179,2.1745,,
29.4868,2.4694,,,,,29.4868,2.8670,,
29.5557,2.3248,,,,,29.5557,4.2210,,
29.6246,3.6529,,,,,29.6246,6.7321,,
29.6935,3.7695,,,,,29.6935,7.1636,,
29.7624,4.9186,,,,,29.7624,8.1827,,
29.8313,7.0443,,,,,29.8313,5.7870,,
29.9002,9.7695,,,,,29.9002,4.2506,,
29.9691,13.2280,,,,,29.9691,3.1595,,
30.0380,12.2529,,,,,30.0380,2.3760,,
30.1069,11.2278,,,,,30.1069,3.7106,,
30.1758,9.1245,,,,,30.1758,5.9638,,
30.2447,8.7627,,,,,30.2447,5.7322,,
30.3136,7.4204,,,,,30.3136,6.7177,,
30.3825,5.7404,,,,,30.3825,7.3071,,
30.4514,6.8865,,,,,30.4514,9.6631,,
30.5203,7.0678,,,,,30.5203,9.6929,,
30.5892,5.0596,,,,,30.5892,10.3206,,
30.6581,6.0066,,,,,30.6581,10.5364,,
30.7269,5.3480,,,,,30.7269,10.2818,,
30.7958,4.5843,,,,,30.7958,11.5565,,
30.8647,4.2509,,,,,30.8647,8.7171,,
30.9336,3.6989,,,,,30.9336,10.2190,,
31.0025,3.3240,,,,,31.0025,11.2770,,
31.0714,4.1241,,,,,31.0714,10.8855,,
31.1403,4.4842,,,,,31.1403,9.0473,,
31.2092,5.4310,,,,,31.2092,9.9797,,
31.2781,5.9388,,,,,31.2781,15.8529,,
31.3470,4.0947,,,,,31.3470,19.4885,,
31.4159,3.5377,,,,,31.4159,27.0983,,
31.4848,3.8500,,,,,31.4848,31.2435,,
31.5537,5.2510,,,,,31.5537,31.2851,,
31.6226,5.5423,,,,,31.6226,29.4249,,
31.6915,6.2766,,,,,31.6915,29.2960,,
31.7604,6.7463,,,,,31.7604,32.2285,,
31.8293,7.9883,,,,,31.8293,36.7803,,
31.8982,13.3368,,,,,31.8982,43.1962,,
31.9670,22.6365,,,,,31.9670,38.5985,,
32.0359,28.4508,,,,,32.0359,34.3592,,
32.1048,32.2993,,,,,32.1048,33.8796,,
32.1737,32.9287,,,,,32.1737,31.3201,,
32.2426,31.2956,,,,,32.2426,28.8659,,
32.3115,27.8394,,,,,32.3115,22.4104,,
32.3804,22.3531,,,,,32.3804,18.7931,,
32.4493,17.1481,,,,,32.4493,13.3365,,
32.5182,15.7812,,,,,32.5182,15.1483,,
32.5871,14.3868,,,,,32.5871,20.6240,,
32.6560,17.8973,,,,,32.6560,29.4215,,
32.7249,15.0401,,,,,32.7249,37.7968,,
32.7938,15.7953,,,,,32.7938,42.2553,,
32.8627,13.8218,,,,,32.8627,40.6730,,
32.9316,13.7306,,,,,32.9316,27.8803,,
33.0005,8.0279,,,,,33.0005,18.9021,,
33.0694,5.9512,,,,,33.0694,13.9180,,
33.1383,5.0522,,,,,33.1383,9.2443,,
33.2071,7.1354,,,,,33.2071,7.3666,,
33.2760,10.3882,,,,,33.2760,13.6459,,
33.3449,14.2361,,,,,33.3449,14.2390,,
33.4138,20.9126,,,,,33.4138,12.2332,,
33.4827,24.1954,,,,,33.4827,8.2351,,
33.5516,22.8988,,,,,33.5516,7.7665,,
33.6205,18.2705,,,,,33.6205,6.5582,,
33.6894,16.6610,,,,,33.6894,5.2619,,
33.7583,14.5758,,,,,33.7583,5.3032,,
33.8272,10.7615,,,,,33.8272,4.2126,,
33.8961,8.4158,,,,,33.8961,5.1515,,
33.9650,6.0085,,,,,33.9650,4.7037,,
34.0339,8.6854,,,,,34.0339,3.0907,,
34.1028,7.0369,,,,,34.1028,3.2253,,
34.1717,5.2899,,,,,34.1717,3.2656,,
34.2406,5.0296,,,,,34.2406,3.0537,,
34.3095,5.2262,,,,,34.3095,2.4239,,
34.3784,4.1204,,,,,34.3784,2.2213,,
34.4472,4.5042,,,,,34.4472,2.2324,,
34.5161,6.0717,,,,,34.5161,1.8034,,
34.5850,4.1907,,,,,34.5850,1.4796,,
34.6539,4.7948,,,,,34.6539,1.8714,,
34.7228,6.1121,,,,,34.7228,1.9953,,
34.7917,6.7462,,,,,34.7917,2.3623,,
34.8606,7.9616,,,,,34.8606,2.5021,,
34.9295,8.9614,,,,,34.9295,1.0555,,
34.9984,11.3867,,,,,34.9984,1.4519,,
35.0673,15.9807,,,,,35.0673,1.6914,,
35.1362,18.3139,,,,,35.1362,1.6101,,
35.2051,24.4393,,,,,35.2051,2.3263,,
35.2740,37.0139,,,,,35.2740,3.0093,,
35.3429,53.2793,,,,,35.3429,4.6761,,
35.4118,62.5815,,,,,35.4118,4.5340,,
35.4807,50.4172,,,,,35.4807,4.8548,,
35.5496,59.7102,,,,,35.5496,5.5670,,
35.6185,54.9785,,,,,35.6185,4.2711,,
35.6873,56.0901,,,,,35.6873,3.9556,,
35.7562,47.1306,,,,,35.7562,5.2521,,
35.8251,34.0985,,,,,35.8251,5.9784,,
35.8940,26.1075,,,,,35.8940,9.5625,,
35.9629,19.0025,,,,,35.9629,10.2152,,
36.0318,12.9865,,,,,36.0318,9.4829,,
36.1007,10.6219,,,,,36.1007,8.7655,,
36.1696,12.6755,,,,,36.1696,8.5022,,
36.2385,11.2558,,,,,36.2385,6.5228,,
36.3074,13.5798,,,,,36.3074,5.3313,,
36.3763,13.9926,,,,,36.3763,6.1334,,
36.4452,13.5612,,,,,36.4452,5.9232,,
36.5141,11.7935,,,,,36.5141,4.5741,,
36.5830,6.5839,,,,,36.5830,5.4638,,
36.6519,4.3163,,,,,36.6519,4.8361,,
36.7208,4.2821,,,,,36.7208,5.9013,,
36.7897,4.1409,,,,,36.7897,8.9884,,
36.8586,4.2425,,,,,36.8586,16.0803,,
36.9274,5.9276,,,,,36.9274,25.4877,,
36.9963,8.7749,,,,,36.9963,30.1276,,
37.0652,14.2901,,,,,37.0652,29.9801,,
37.1341,23.5416,,,,,37.1341,25.2995,,
37.2030,27.8113,,,,,37.2030,24.3757,,
37.2719,30.6997,,,,,37.2719,24.0728,,
37.3408,29.2222,,,,,37.3408,24.5757,,
37.4097,22.5317,,,,,37.4097,24.8869,,
37.4786,22.0869,,,,,37.4786,27.6624,,
37.5475,20.8276,,,,,37.5475,35.8938,,
37.6164,19.0646,,,,,37.6164,36.7583,,
37.6853,16.8118,,,,,37.6853,28.5910,,
37.7542,12.7842,,,,,37.7542,19.6775,,
37.8231,11.3808,,,,,37.8231,8.1100,,
37.8920,9.9476,,,,,37.8920,6.7879,,
37.9609,9.2996,,,,,37.9609,6.8392,,
38.0298,9.5710,,,,,38.0298,5.5855,,
38.0987,7.3397,,,,,38.0987,2.6618,,
38.1675,10.0656,,,,,38.1675,2.8125,,
38.2364,8.7632,,,,,38.2364,2.8946,,
38.3053,10.2882,,,,,38.3053,3.6785,,
38.3742,11.6434,,,,,38.3742,5.0827,,
38.4431,10.7709,,,,,38.4431,5.7595,,
38.5120,8.2176,,,,,38.5120,7.9479,,
38.5809,6.3213,,,,,38.5809,8.2964,,
38.6498,5.8819,,,,,38.6498,6.2782,,
38.7187,5.6689,,,,,38.7187,4.0235,,
38.7876,8.4113,,,,,38.7876,2.4954,,
38.8565,7.9422,,,,,38.8565,2.0782,,
38.9254,7.5116,,,,,38.9254,2.8155,,
38.9943,7.7693,,,,,38.9943,3.9707,,
39.0632,9.2832,,,,,39.0632,4.9866,,
39.1321,8.1450,,,,,39.1321,4.2117,,
39.2010,6.3267,,,,,39.2010,2.7946,,
39.2699,6.1631,,,,,39.2699,4.2056,,
39.3388,3.8427,,,,,39.3388,4.1081,,
39.4076,4.1403,,,,,39.4076,3.8883,,
39.4765,3.5507,,,,,39.4765,5.7322,,
39.5454,3.1599,,,,,39.5454,10.5091,,
39.6143,2.4418,,,,,39.6143,10.8491,,
39.6832,3.0788,,,,,39.6832,7.5307,,
39.7521,5.0280,,,,,39.7521,7.8797,,
39.8210,4.8303,,,,,39.8210,9.0993,,
39.8899,6.9975,,,,,39.8899,7.2378,,
39.9588,6.9064,,,,,39.9588,9.6338,,
40.0277,6.6292,,,,,40.0277,13.3861,,
40.0966,5.4381,,,,,40.0966,14.4842,,
40.1655,3.6344,,,,,40.1655,12.2715,,
40.2344,4.1696,,,,,40.2344,8.2514,,
40.3033,3.1521,,,,,40.3033,5.4055,,
40.3722,1.9858,,,,,40.3722,2.4837,,
40.4411,1.1025,,,,,40.4411,4.1577,,
40.5100,0.5552,,,,,40.5100,5.9784,,
40.5789,1.2064,,,,,40.5789,7.9041,,
40.6478,1.9015,,,,,40.6478,7.4470,,
40.7166,1.6171,,,,,40.7166,6.0542,,
40.7855,2.5680,,,,,40.7855,4.0712,,
40.8544,3.3575,,,,,40.8544,5.3384,,
40.9233,1.7987,,,,,40.9233,6.9228,,
40.9922,1.6716,,,,,40.9922,5.8553,,
41.0611,2.0155,,,,,41.0611,4.1424,,
41.1300,2.1050,,,,,41.1300,3.4535,,
41.1989,3.1238,,,,,41.1989,5.3400,,
41.2678,5.1699,,,,,41.2678,8.3193,,
41.3367,4.7770,,,,,41.3367,11.0472,,
41.4056,4.4176,,,,,41.4056,9.0075,,
41.4745,3.9241,,,,,41.4745,5.7689,,
41.5434,5.1717,,,,,41.5434,2.8183,,
41.6123,4.7167,,,,,41.6123,1.3261,,
41.6812,8.6433,,,,,41.6812,1.8934,,
41.7501,11.9509,,,,,41.7501,3.2897,,
41.8190,15.5171,,,,,41.8190,2.1578,,
41.8879,14.3383,,,,,41.8879,1.9820,,
41.9567,11.7203,,,,,41.9567,1.6553,,
42.0256,12.5484,,,,,42.0256,1.3455,,
42.0945,17.1940,,,,,42.0945,1.3585,,
42.1634,15.5134,,,,,42.1634,1.9281,,
42.2323,16.9162,,,,,42.2323,1.4176,,
42.3012,16.4708,,,,,42.3012,1.1993,,
42.3701,15.9725,,,,,42.3701,1.6889,,
42.4390,20.3699,,,,,42.4390,1.0587,,
42.5079,26.1301,,,,,42.5079,1.3690,,
42.5768,26.1681,,,,,42.5768,1.5911,,
42.6457,30.0969,,,,,42.6457,3.2006,,
42.7146,30.6832,,,,,42.7146,2.9778,,
42.7835,32.3388,,,,,42.7835,2.6727,,
42.8524,27.3356,,,,,42.8524,3.4314,,
42.9213,20.5971,,,,,42.9213,2.9403,,
42.9902,14.3614,,,,,42.9902,4.0763,,
43.0591,13.9218,,,,,43.0591,4.7804,,
43.1280,16.0353,,,,,43.1280,5.9565,,
43.1968,20.2626,,,,,43.1968,6.7083,,
43.2657,25.6631,,,,,43.2657,6.9691,,
43.3346,26.8315,,,,,43.3346,5.8764,,
43.4035,30.1415,,,,,43.4035,7.3599,,
43.4724,29.8168,,,,,43.4724,9.3027,,
43.5413,24.0703,,,,,43.5413,10.9089,,
43.6102,19.0196,,,,,43.6102,10.1930,,
43.6791,13.5403,,,,,43.6791,12.2174,,
43.7480,11.2932,,,,,43.7480,16.2398,,
43.8169,16.6247,,,,,43.8169,22.7951,,
43.8858,25.4766,,,,,43.8858,20.8028,,
43.9547,30.2316,,,,,43.9547,21.8063,,
44.0236,23.6318,,,,,44.0236,24.6925,,
44.0925,18.5945,,,,,,,,
44.1614,12.9819,,,,,,,,
44.2303,8.8978,,,,,,,,
44.2992,7.0020,,,,,,,,
44.3681,7.5412,,,,,,,,
44.4370,6.3614,,,,,,,,
44.5058,5.7625,,,,,,,,
44.5747,4.8935,,,,,,,,
44.6436,5.5712,,,,,,,,
44.7125,6.6087,,,,,,,,
44.7814,6.7659,,,,,,,,
44.8503,5.5682,,,,,,,,
44.9192,4.9000,,,,,,,,
44.9881,4.2012,,,,,,,,
45.0570,4.1560,,,,,,,,
45.1259,4.9637,,,,,,,,
45.1948,4.7848,,,,,,,,
45.2637,6.1987,,,,,,,,
45.3326,10.0926,,,,,,,,
45.4015,8.4520,,,,,,,,
45.4704,6.6990,,,,,,,,
45.5393,5.2190,,,,,,,,
45.6082,6.3385,,,,,,,,
45.6771,7.1219,,,,,,,,
45.7459,9.1775,,,,,,,,
45.8148,12.0203,,,,,,,,
45.8837,10.7052,,,,,,,,
45.9526,13.9080,,,,,,,,
46.0215,14.4579,,,,,,,,
46.0904,14.4459,,,,,,,,
46.1593,15.1873,,,,,,,,
46.2282,12.4651,,,,,,,,
46.2971,9.1782,,,,,,,,
46.3660,6.6612,,,,,,,,
46.4349,4.0718,,,,,,,,
46.5038,3.6951,,,,,,,,
46.5727,4.4144,,,,,,,,
46.6416,4.1089,,,,,,,,
46.7105,3.5149,,,,,,,,
46.7794,5.0380,,,,,,,,
46.8483,3.9392,,,,,,,,
46.9172,3.2503,,,,,,,,
46.9860,3.6777,,,,,,,,
47.0549,2.7388,,,,,,,,
47.1238,2.9930,,,,,,,,
47.1927,3.0392,,,,,,,,
47.2616,3.6118,,,,,,,,
47.3305,3.5879,,,,,,,,
47.3994,5.3346,,,,,,,,
47.4683,7.9812,,,,,,,,
47.5372,9.9899,,,,,,,,
47.6061,11.0119,,,,,,,,
47.6750,10.0337,,,,,,,,
47.7439,9.0347,,,,,,,,
47.8128,10.8227,,,,,,,,
47.8817,10.1895,,,,,,,,
47.9506,10.5677,,,,,,,,
48.0195,10.8259,,,,,,,,
48.0884,10.4964,,,,,,,,
48.1573,11.1960,,,,,,,,
48.2261,10.6330,,,,,,,,
48.2950,8.7840,,,,,,,,
48.3639,10.8122,,,,,,,,
48.4328,14.4014,,,,,,,,
48.5017,19.1151,,,,,,,,
48.5706,23.9052,,,,,,,,
48.6395,26.3546,,,,,,,,
48.7084,19.1244,,,,,,,,
48.7773,13.4603,,,,,,,,
48.8462,13.6440,,,,,,,,
48.9151,18.3516,,,,,,,,
48.9840,20.8590,,,,,,,,
49.0529,30.2744,,,,,,,,
49.1218,46.5436,,,,,,,,
49.1907,55.2122,,,,,,,,
49.2596,52.4126,,,,,,,,
49.3285,40.9054,,,,,,,,
49.3974,26.9466,,,,,,,,
49.4662,16.9026,,,,,,,,
49.5351,17.4240,,,,,,,,
49.6040,24.0347,,,,,,,,
49.6729,36.3207,,,,,,,,
49.7418,39.0531,,,,,,,,
49.8107,30.7353,,,,,,,,
49.8796,23.8941,,,,,,,,
49.9485,23.1625,,,,,,,,
50.0174,26.5586,,,,,,,,
50.0863,24.5488,,,,,,,,
50.1552,20.1286,,,,,,,,
50.2241,15.6456,,,,,,,,
50.2930,10.2787,,,,,,,,
50.3619,6.8858,,,,,,,,
50.4308,3.9891,,,,,,,,
50.4997,4.9866,,,,,,,,
50.5686,6.7868,,,,,,,,
50.6375,12.2766,,,,,,,,
50.7063,19.0669,,,,,,,,
50.7752,26.4505,,,,,,,,
50.8441,34.9053,,,,,,,,
50.9130,35.0106,,,,,,,,
50.9819,28.2432,,,,,,,,
51.0508,21.8826,,,,,,,,
51.1197,15.7900,,,,,,,,
51.1886,15.8638,,,,,,,,
51.2575,11.4229,,,,,,,,
51.3264,12.3462,,,,,,,,
51.3953,13.0306,,,,,,,,
51.4642,16.3308,,,,,,,,
51.5331,17.4703,,,,,,,,
51.6020,13.8336,,,,,,,,
51.6709,8.7312,,,,,,,,
51.7398,5.8647,,,,,,,,
51.8087,3.7344,,,,,,,,
51.8776,2.2866,,,,,,,,
51.9464,2.7560,,,,,,,,
52.0153,2.1426,,,,,,,,
52.0842,3.2206,,,,,,,,
52.1531,3.3809,,,,,,,,
52.2220,1.2879,,,,,,,,
52.2909,2.1171,,,,,,,,
52.3598,2.0281,,,,,,,,
52.4287,1.7237,,,,,,,,
52.4976,1.1883,,,,,,,,
52.5665,2.1705,,,,,,,,
52.6354,2.5745,,,,,,,,
52.7043,2.9278,,,,,,,,
52.7732,3.4444,,,,,,,,
52.8421,2.7588,,,,,,,,
52.9110,2.5314,,,,,,,,
52.9799,2.2818,,,,,,,,
53.0488,4.0862,,,,,,,,
53.1177,4.1820,,,,,,,,
53.1866,3.9962,,,,,,,,
53.2554,4.3490,,,,,,,,
53.3243,5.2874,,,,,,,,
53.3932,4.9420,,,,,,,,
53.4621,6.2755,,,,,,,,
53.5310,6.6900,,,,,,,,
53.5999,10.1155,,,,,,,,
53.6688,11.4648,,,,,,,,
53.7377,11.3080,,,,,,,,
53.8066,7.2584,,,,,,,,
53.8755,5.4387,,,,,,,,
53.9444,3.0736,,,,,,,,
54.0133,1.6710,,,,,,,,
54.0822,1.0410,,,,,,,,
54.1511,1.5200,,,,,,,,
54.2200,1.5795,,,,,,,,
54.2889,3.1519,,,,,,,,
54.3578,4.1609,,,,,,,,
