Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9
,,43.7480,4.8864,,,43.7480,18.5811,,,,,,,,,,,,
,,43.8169,5.9598,,,43.8169,26.7907,,,,,,,,,,,,
,,43.8858,7.1478,,,43.8858,25.4457,,,,,,,,,,,,
,,43.9547,9.9788,,,43.9547,27.0343,,,,,,,,,,,,
,,44.0236,10.9269,,,44.0236,28.7321,,,,,,,,,,,,
,,44.0925,13.0437,,,44.0925,36.7956,,,,,,,,,,,,
,,44.1614,17.2224,,,44.1614,41.8751,,,,,,,,,,,,
,,44.2303,20.5754,,,44.2303,40.1946,,,,,,,,,,,,
,,44.2992,16.6896,,,44.2992,40.3292,,,,,,,,,,,,
,,44.3681,9.8913,,,44.3681,34.0301,,,,,,,,,,,,
,,44.4370,6.4450,,,44.4370,27.2667,,,,,,,,,,,,
,,44.5058,6.0843,,,44.5058,21.3972,,,,,,,,,,,,
,,44.5747,7.5306,,,44.5747,19.0156,,,,,,,,,,,,
,,44.6436,8.0366,,,44.6436,16.1805,,,,,,,,,,,,
,,44.7125,8.5840,,,44.7125,13.1840,,,,,,,,,,,,
,,44.7814,8.3241,,,44.7814,8.9264,,,,,,,,,,,,
,,44.8503,9.7639,,,44.8503,7.7166,,,,,,,,,,,,
,,44.9192,10.7680,,,44.9192,5.2299,,,,,,,,,,,,
,,44.9881,15.0382,,,44.9881,4.4272,,,,,,,,,,,,
,,45.0570,15.8486,,,45.0570,4.0705,,,,,,,,,,,,
,,,,,,45.1259,3.8044,,,,,,,,,,,,
,,,,,,45.1948,3.1208,,,,,,,,,,,,
,,,,,,45.2637,3.2106,,,,,,,,,,,,
,,,,,,45.3326,7.5193,,,,,,,,,,,,
,,,,,,45.4015,15.3134,,,,,,,,,,,,
,,,,,,45.4704,19.8327,,,,,,,,,,,,
,,,,,,45.5393,19.2418,,,,,,,,,,,,
,,,,,,45.6082,15.6014,,,,,,,,,,,,
,,,,,,45.6771,11.2420,,,,,,,,,,,,
,,,,,,45.7459,9.6950,,,,,,,,,,,,
,,,,,,45.8148,8.2995,,,,,,,,,,,,
,,,,,,45.8837,4.9400,,,,,,,,,,,,
,,,,,,45.9526,2.6128,,,,,,,,,,,,
,,,,,,46.0215,2.2573,,,,,,,,,,,,
,,,,,,46.0904,2.5081,,,,,,,,,,,,
,,,,,,46.1593,1.8034,,,,,,,,,,,,
,,,,,,46.2282,2.1179,,,,,,,,,,,,
,,,,,,46.2971,2.0163,,,,,,,,,,,,
,,,,,,46.3660,2.4324,,,,,,,,,,,,
,,,,,,46.4349,2.8849,,,,,,,,,,,,
,,,,,,46.5038,2.0729,,,,,,,,,,,,
,,,,,,46.5727,2.0329,,,,,,,,,,,,
,,,,,,46.6416,1.3060,,,,,,,,,,,,
,,,,,,46.7105,2.4241,,,,,,,,,,,,
,,,,,,46.7794,2.5894,,,,,,,,,,,,
,,,,,,46.8483,3.4879,,,,,,,,,,,,
,,,,,,46.9172,4.5556,,,,,,,,,,,,
,,,,,,46.9860,5.1472,,,,,,,,,,,,
,,,,,,47.0549,4.2646,,,,,,,,,,,,
,,,,,,47.1238,2.9689,,,,,,,,,,,,
,,,,,,47.1927,1.8991,,,,,,,,,,,,
,,,,,,47.2616,1.6633,,,,,,,,,,,,
,,,,,,47.3305,3.0823,,,,,,,,,,,,
,,,,,,47.3994,4.0677,,,,,,,,,,,,
,,,,,,47.4683,4.0229,,,,,,,,,,,,
,,,,,,47.5372,3.7353,,,,,,,,,,,,
,,,,,,47.6061,2.3496,,,,,,,,,,,,
,,,,,,47.6750,2.5683,,,,,,,,,,,,
,,,,,,47.7439,1.9565,,,,,,,,,,,,
,,,,,,47.8128,1.0999,,,,,,,,,,,,
,,,,,,47.8817,1.4939,,,,,,,,,,,,
,,,,,,47.9506,1.2772,,,,,,,,,,,,
,,,,,,48.0195,1.3173,,,,,,,,,,,,
,,,,,,48.0884,1.9506,,,,,,,,,,,,
,,,,,,48.1573,3.2265,,,,,,,,,,,,
,,,,,,48.2261,1.8461,,,,,,,,,,,,
,,,,,,48.2950,2.8100,,,,,,,,,,,,
,,,,,,48.3639,2.1150,,,,,,,,,,,,
,,,,,,48.4328,0.8383,,,,,,,,,,,,
,,,,,,48.5017,2.5794,,,,,,,,,,,,
,,,,,,48.5706,1.7266,,,,,,,,,,,,
,,,,,,48.6395,0.4054,,,,,,,,,,,,
,,,,,,48.7084,0.5422,,,,,,,,,,,,
,,,,,,48.7773,0.7471,,,,,,,,,,,,
,,,,,,48.8462,0.5855,,,,,,,,,,,,
,,,,,,48.9151,1.2269,,,,,,,,,,,,
,,,,,,48.9840,1.0393,,,,,,,,,,,,
,,,,,,49.0529,1.3279,,,,,,,,,,,,
,,,,,,49.1218,1.3481,,,,,,,,,,,,
,,,,,,49.1907,2.9250,,,,,,,,,,,,
,,,,,,49.2596,2.3514,,,,,,,,,,,,
,,,,,,49.3285,1.6572,,,,,,,,,,,,
,,,,,,49.3974,1.3835,,,,,,,,,,,,
,,,,,,49.4662,1.2834,,,,,,,,,,,,
,,,,,,49.5351,1.2628,,,,,,,,,,,,
,,,,,,49.6040,1.1581,,,,,,,,,,,,
,,,,,,49.6729,1.3021,,,,,,,,,,,,
,,,,,,49.7418,1.6531,,,,,,,,,,,,
,,,,,,49.8107,2.4451,,,,,,,,,,,,
,,,,,,49.8796,2.0134,,,,,,,,,,,,
,,,,,,49.9485,2.1573,,,,,,,,,,,,
,,,,,,50.0174,1.1893,,,,,,,,,,,,
,,,,,,50.0863,2.2698,,,,,,,,,,,,
,,,,,,50.1552,2.9042,,,,,,,,,,,,
,,,,,,50.2241,3.4177,,,,,,,,,,,,
,,,,,,50.2930,5.6256,,,,,,,,,,,,
,,,,,,50.3619,8.5055,,,,,,,,,,,,
,,,,,,50.4308,9.0198,,,,,,,,,,,,
,,,,,,50.4997,11.8764,,,,,,,,,,,,
,,,,,,50.5686,11.8543,,,,,,,,,,,,
,,,,,,50.6375,13.2405,,,,,,,,,,,,
,,,,,,50.7063,12.5654,,,,,,,,,,,,
,,,,,,50.7752,8.5510,,,,,,,,,,,,
,,,,,,50.8441,4.6432,,,,,,,,,,,,
,,,,,,50.9130,4.2816,,,,,,,,,,,,
,,,,,,50.9819,4.6407,,,,,,,,,,,,
,,,,,,51.0508,3.6438,,,,,,,,,,,,
,,,,,,51.1197,2.8993,,,,,,,,,,,,
,,,,,,51.1886,4.0131,,,,,,,,,,,,
,,,,,,51.2575,3.7737,,,,,,,,,,,,
,,,,,,51.3264,4.2716,,,,,,,,,,,,
,,,,,,51.3953,4.2707,,,,,,,,,,,,
,,,,,,51.4642,3.9587,,,,,,,,,,,,
,,,,,,51.5331,4.1266,,,,,,,,,,,,
,,,,,,51.6020,4.6850,,,,,,,,,,,,
,,,,,,51.6709,7.2998,,,,,,,,,,,,
,,,,,,51.7398,7.9882,,,,,,,,,,,,
,,,,,,51.8087,8.0920,,,,,,,,,,,,
,,,,,,51.8776,8.4622,,,,,,,,,,,,
,,,,,,51.9464,6.6701,,,,,,,,,,,,
,,,,,,52.0153,8.2111,,,,,,,,,,,,
,,,,,,52.0842,10.6780,,,,,,,,,,,,
,,,,,,52.1531,11.0298,,,,,,,,,,,,
,,,,,,52.2220,8.9485,,,,,,,,,,,,
,,,,,,52.2909,7.3325,,,,,,,,,,,,
,,,,,,52.3598,3.7422,,,,,,,,,,,,
,,,,,,52.4287,3.1664,,,,,,,,,,,,
,,,,,,52.4976,2.4949,,,,,,,,,,,,
,,,,,,52.5665,1.9281,,,,,,,,,,,,
,,,,,,52.6354,2.1912,,,,,,,,,,,,
,,,,,,52.7043,2.3459,,,,,,,,,,,,
,,,,,,52.7732,3.8689,,,,,,,,,,,,
,,,,,,52.8421,6.3425,,,,,,,,,,,,
,,,,,,52.9110,11.1814,,,,,,,,,,,,
,,,,,,52.9799,13.2704,,,,,,,,,,,,
,,,,,,53.0488,17.5428,,,,,,,,,,,,
,,,,,,53.1177,19.1915,,,,,,,,,,,,
,,,,,,53.1866,18.4087,,,,,,,,,,,,
,,,,,,53.2554,17.8374,,,,,,,,,,,,
,,,,,,53.3243,14.0907,,,,,,,,,,,,
,,,,,,53.3932,10.9671,,,,,,,,,,,,
,,,,,,53.4621,8.0171,,,,,,,,,,,,
,,,,,,53.5310,6.2895,,,,,,,,,,,,
,,,,,,53.5999,6.8357,,,,,,,,,,,,
,,,,,,53.6688,7.8625,,,,,,,,,,,,
,,,,,,53.7377,5.1912,,,,,,,,,,,,
,,,,,,53.8066,5.1510,,,,,,,,,,,,
,,,,,,53.8755,6.4537,,,,,,,,,,,,
,,,,,,53.9444,5.1351,,,,,,,,,,,,
,,,,,,54.0133,7.9526,,,,,,,,,,,,
,,,,,,54.0822,9.6179,,,,,,,,,,,,
,,,,,,54.1511,15.2028,,,,,,,,,,,,
,,,,,,54.2200,14.4279,,,,,,,,,,,,
,,,,,,54.2889,11.2809,,,,,,,,,,,,
,,,,,,54.3578,11.2395,,,,,,,,,,,,
,,,,,,54.4267,12.9339,,,,,,,,,,,,
,,,,,,54.4955,13.6540,,,,,,,,,,,,
,,,,,,54.5644,15.1160,,,,,,,,,,,,
,,,,,,54.6333,13.9418,,,,,,,,,,,,
,,,,,,54.7022,10.1729,,,,,,,,,,,,
,,,,,,54.7711,9.2746,,,,,,,,,,,,
,,,,,,54.8400,5.8804,,,,,,,,,,,,
,,,,,,54.9089,5.4032,,,,,,,,,,,,
,,,,,,54.9778,5.2410,,,,,,,,,,,,
,,,,,,55.0467,5.2983,,,,,,,,,,,,
,,,,,,55.1156,5.6513,,,,,,,,,,,,
,,,,,,55.1845,5.5335,,,,,,,,,,,,
,,,,,,55.2534,12.0654,,,,,,,,,,,,
,,,,,,55.3223,22.3697,,,,,,,,,,,,
,,,,,,55.3912,30.0570,,,,,,,,,,,,
,,,,,,55.4601,34.7299,,,,,,,,,,,,
,,,,,,55.5290,27.9704,,,,,,,,,,,,
,,,,,,55.5979,20.6791,,,,,,,,,,,,
,,,,,,55.6668,18.1955,,,,,,,,,,,,
,,,,,,55.7356,17.0474,,,,,,,,,,,,
,,,,,,55.8045,15.2241,,,,,,,,,,,,
,,,,,,55.8734,14.4789,,,,,,,,,,,,
,,,,,,55.9423,17.1277,,,,,,,,,,,,
,,,,,,56.0112,13.4292,,,,,,,,,,,,
,,,,,,56.0801,9.9345,,,,,,,,,,,,
,,,,,,56.1490,8.8847,,,,,,,,,,,,
,,,,,,56.2179,7.7316,,,,,,,,,,,,
,,,,,,56.2868,9.0213,,,,,,,,,,,,
,,,,,,56.3557,7.2590,,,,,,,,,,,,
,,,,,,56.4246,8.7762,,,,,,,,,,,,
,,,,,,56.4935,11.3687,,,,,,,,,,,,
,,,,,,56.5624,12.6935,,,,,,,,,,,,
,,,,,,56.6313,13.8689,,,,,,,,,,,,
,,,,,,56.7002,12.8183,,,,,,,,,,,,
,,,,,,56.7691,14.4165,,,,,,,,,,,,
,,,,,,56.8380,12.6190,,,,,,,,,,,,
,,,,,,56.9069,13.3145,,,,,,,,,,,,
,,,,,,56.9757,13.5899,,,,,,,,,,,,
,,,,,,57.0446,14.6450,,,,,,,,,,,,
,,,,,,57.1135,18.3599,,,,,,,,,,,,
,,,,,,57.1824,22.9378,,,,,,,,,,,,
,,,,,,57.2513,24.1146,,,,,,,,,,,,
,,,,,,57.3202,20.0791,,,,,,,,,,,,
,,,,,,57.3891,12.2964,,,,,,,,,,,,
,,,,,,57.4580,8.5856,,,,,,,,,,,,
,,,,,,57.5269,7.3986,,,,,,,,,,,,
,,,,,,57.5958,5.0230,,,,,,,,,,,,
,,,,,,57.6647,3.2085,,,,,,,,,,,,
,,,,,,57.7336,2.0524,,,,,,,,,,,,
,,,,,,57.8025,2.9977,,,,,,,,,,,,
,,,,,,57.8714,5.4028,,,,,,,,,,,,
,,,,,,57.9403,6.7576,,,,,,,,,,,,
,,,,,,58.0092,6.0780,,,,,,,,,,,,
,,,,,,58.0781,8.3532,,,,,,,,,,,,
,,,,,,58.1470,9.0011,,,,,,,,,,,,
,,,,,,58.2159,13.3716,,,,,,,,,,,,
,,,,,,58.2847,17.0267,,,,,,,,,,,,
,,,,,,58.3536,18.8353,,,,,,,,,,,,
,,,,,,58.4225,16.3037,,,,,,,,,,,,
,,,,,,58.4914,12.8130,,,,,,,,,,,,
,,,,,,58.5603,10.8054,,,,,,,,,,,,
,,,,,,58.6292,10.9177,,,,,,,,,,,,
,,,,,,58.6981,9.6014,,,,,,,,,,,,
,,,,,,58.7670,4.4078,,,,,,,,,,,,
,,,,,,58.8359,4.4060,,,,,,,,,,,,
,,,,,,58.9048,4.0412,,,,,,,,,,,,
,,,,,,58.9737,3.4388,,,,,,,,,,,,
,,,,,,59.0426,2.8183,,,,,,,,,,,,
,,,,,,59.1115,3.9574,,,,,,,,,,,,
,,,,,,59.1804,4.1940,,,,,,,,,,,,
,,,,,,59.2493,5.6342,,,,,,,,,,,,
,,,,,,59.3182,7.5496,,,,,,,,,,,,
,,,,,,59.3871,11.1092,,,,,,,,,,,,
,,,,,,59.4560,13.1573,,,,,,,,,,,,
,,,,,,59.5248,17.2960,,,,,,,,,,,,
,,,,,,59.5937,20.3983,,,,,,,,,,,,
,,,,,,59.6626,17.8355,,,,,,,,,,,,
,,,,,,59.7315,18.0953,,,,,,,,,,,,
,,,,,,59.8004,13.7578,,,,,,,,,,,,
,,,,,,59.8693,7.5003,,,,,,,,,,,,
,,,,,,59.9382,4.8925,,,,,,,,,,,,
,,,,,,60.0071,3.2745,,,,,,,,,,,,
,,,,,,60.0760,2.6438,,,,,,,,,,,,
,,,,,,60.1449,2.1169,,,,,,,,,,,,
,,,,,,60.2138,2.0211,,,,,,,,,,,,
,,,,,,60.2827,2.4305,,,,,,,,,,,,
,,,,,,60.3516,1.7014,,,,,,,,,,,,
,,,,,,60.4205,2.4837,,,,,,,,,,,,
,,,,,,60.4894,2.7256,,,,,,,,,,,,
,,,,,,60.5583,1.9978,,,,,,,,,,,,
,,,,,,60.6272,1.8640,,,,,,,,,,,,
,,,,,,60.6961,1.5572,,,,,,,,,,,,
,,,,,,60.7649,2.0817,,,,,,,,,,,,
,,,,,,60.8338,2.7801,,,,,,,,,,,,
,,,,,,60.9027,2.5107,,,,,,,,,,,,
,,,,,,60.9716,1.7970,,,,,,,,,,,,
,,,,,,61.0405,1.5901,,,,,,,,,,,,
,,,,,,61.1094,2.0329,,,,,,,,,,,,
,,,,,,61.1783,1.9135,,,,,,,,,,,,
,,,,,,61.2472,1.5225,,,,,,,,,,,,
,,,,,,61.3161,1.8605,,,,,,,,,,,,
,,,,,,61.3850,2.6501,,,,,,,,,,,,
,,,,,,61.4539,1.3462,,,,,,,,,,,,
,,,,,,61.5228,3.8872,,,,,,,,,,,,
,,,,,,61.5917,4.5029,,,,,,,,,,,,
,,,,,,61.6606,6.6130,,,,,,,,,,,,
,,,,,,61.7295,6.4469,,,,,,,,,,,,
,,,,,,61.7984,5.2481,,,,,,,,,,,,
,,,,,,61.8673,5.3353,,,,,,,,,,,,
,,,,,,61.9362,4.5632,,,,,,,,,,,,
,,,,,,62.0050,5.7411,,,,,,,,,,,,
,,,,,,62.0739,7.9659,,,,,,,,,,,,
,,,,,,62.1428,10.7296,,,,,,,,,,,,
,,,,,,62.2117,18.1302,,,,,,,,,,,,
,,,,,,62.2806,23.3405,,,,,,,,,,,,
,,,,,,62.3495,30.1073,,,,,,,,,,,,
,,,,,,62.4184,28.3502,,,,,,,,,,,,
,,,,,,62.4873,21.9776,,,,,,,,,,,,
,,,,,,62.5562,16.9111,,,,,,,,,,,,
,,,,,,62.6251,17.3910,,,,,,,,,,,,
,,,,,,62.6940,13.9794,,,,,,,,,,,,
,,,,,,62.7629,14.5230,,,,,,,,,,,,
,,,,,,62.8318,12.1039,,,,,,,,,,,,
,,,,,,62.9007,9.6864,,,,,,,,,,,,
,,,,,,62.9696,10.6809,,,,,,,,,,,,
,,,,,,63.0385,8.9489,,,,,,,,,,,,
,,,,,,63.1074,7.9976,,,,,,,,,,,,
,,,,,,63.1763,5.4857,,,,,,,,,,,,
,,,,,,63.2451,3.8514,,,,,,,,,,,,
,,,,,,63.3140,4.4957,,,,,,,,,,,,
,,,,,,63.3829,5.2097,,,,,,,,,,,,
,,,,,,63.4518,4.6085,,,,,,,,,,,,
,,,,,,63.5207,4.2283,,,,,,,,,,,,
,,,,,,63.5896,6.6222,,,,,,,,,,,,
,,,,,,63.6585,6.3976,,,,,,,,,,,,
,,,,,,63.7274,9.7379,,,,,,,,,,,,
,,,,,,63.7963,17.0100,,,,,,,,,,,,
,,,,,,63.8652,24.1994,,,,,,,,,,,,
,,,,,,63.9341,31.2325,,,,,,,,,,,,
,,,,,,64.0030,27.4843,,,,,,,,,,,,
,,,,,,64.0719,17.4328,,,,,,,,,,,,
,,,,,,64.1408,13.0959,,,,,,,,,,,,
,,,,,,64.2097,16.7680,,,,,,,,,,,,
,,,,,,64.2786,25.2662,,,,,,,,,,,,
,,,,,,64.3475,33.3134,,,,,,,,,,,,
,,,,,,64.4164,38.1942,,,,,,,,,,,,
,,,,,,64.4852,37.8509,,,,,,,,,,,,
,,,,,,64.5541,34.5954,,,,,,,,,,,,
,,,,,,64.6230,26.8830,,,,,,,,,,,,
,,,,,,64.6919,19.4205,,,,,,,,,,,,
,,,,,,64.7608,11.4217,,,,,,,,,,,,
,,,,,,64.8297,9.1685,,,,,,,,,,,,
,,,,,,64.8986,8.4777,,,,,,,,,,,,
,,,,,,64.9675,7.1432,,,,,,,,,,,,
,,,,,,65.0364,7.5613,,,,,,,,,,,,
,,,,,,65.1053,7.6306,,,,,,,,,,,,
,,,,,,65.1742,8.8694,,,,,,,,,,,,
,,,,,,65.2431,11.2108,,,,,,,,,,,,
,,,,,,65.3120,12.7734,,,,,,,,,,,,
,,,,,,65.3809,12.6271,,,,,,,,,,,,
,,,,,,65.4498,13.5112,,,,,,,,,,,,
,,,,,,65.5187,15.0048,,,,,,,,,,,,
,,,,,,65.5876,12.4957,,,,,,,,,,,,
,,,,,,65.6565,9.5308,,,,,,,,,,,,
,,,,,,65.7253,6.1532,,,,,,,,,,,,
,,,,,,65.7942,3.6014,,,,,,,,,,,,
,,,,,,65.8631,1.6345,,,,,,,,,,,,
,,,,,,65.9320,0.7613,,,,,,,,,,,,
,,,,,,66.0009,1.0115,,,,,,,,,,,,
,,,,,,66.0698,1.2894,,,,,,,,,,,,
,,,,,,66.1387,0.7928,,,,,,,,,,,,
,,,,,,66.2076,0.4041,,,,,,,,,,,,
,,,,,,66.2765,1.0839,,,,,,,,,,,,
,,,,,,66.3454,2.0838,,,,,,,,,,,,
,,,,,,66.4143,1.5378,,,,,,,,,,,,
,,,,,,66.4832,1.8779,,,,,,,,,,,,
,,,,,,66.5521,0.9096,,,,,,,,,,,,
,,,,,,66.6210,0.8583,,,,,,,,,,,,
,,,,,,66.6899,0.7932,,,,,,,,,,,,
,,,,,,66.7588,0.4116,,,,,,,,,,,,
,,,,,,66.8277,0.9066,,,,,,,,,,,,
,,,,,,66.8966,0.7186,,,,,,,,,,,,
,,,,,,66.9655,0.5555,,,,,,,,,,,,
,,,,,,67.0343,0.8117,,,,,,,,,,,,
,,,,,,67.1032,0.4081,,,,,,,,,,,,
,,,,,,67.1721,0.1582,,,,,,,,,,,,
,,,,,,67.2410,0.1916,,,,,,,,,,,,
,,,,,,67.3099,0.6215,,,,,,,,,,,,
,,,,,,67.3788,0.7095,,,,,,,,,,,,
,,,,,,67.4477,0.6848,,,,,,,,,,,,
,,,,,,67.5166,1.0267,,,,,,,,,,,,
,,,,,,67.5855,0.5077,,,,,,,,,,,,
,,,,,,67.6544,0.4730,,,,,,,,,,,,
,,,,,,67.7233,0.5131,,,,,,,,,,,,
,,,,,,67.7922,0.9383,,,,,,,,,,,,
,,,,,,67.8611,1.1030,,,,,,,,,,,,
,,,,,,67.9300,1.2940,,,,,,,,,,,,
,,,,,,67.9989,1.4200,,,,,,,,,,,,
,,,,,,68.0678,2.2438,,,,,,,,,,,,
,,,,,,68.1367,2.1435,,,,,,,,,,,,
,,,,,,68.2056,2.5941,,,,,,,,,,,,
,,,,,,68.2744,7.4019,,,,,,,,,,,,
,,,,,,68.3433,9.7663,,,,,,,,,,,,
,,,,,,68.4122,12.6934,,,,,,,,,,,,
,,,,,,68.4811,14.2396,,,,,,,,,,,,
,,,,,,68.5500,12.2277,,,,,,,,,,,,
,,,,,,68.6189,8.6621,,,,,,,,,,,,
,,,,,,68.6878,5.0065,,,,,,,,,,,,
,,,,,,68.7567,5.0833,,,,,,,,,,,,
,,,,,,68.8256,3.6489,,,,,,,,,,,,
,,,,,,68.8945,5.9544,,,,,,,,,,,,
,,,,,,68.9634,5.8213,,,,,,,,,,,,
,,,,,,69.0323,5.2833,,,,,,,,,,,,
,,,,,,69.1012,4.5000,,,,,,,,,,,,
,,,,,,69.1701,4.2111,,,,,,,,,,,,
,,,,,,69.2390,3.5235,,,,,,,,,,,,
,,,,,,69.3079,5.5224,,,,,,,,,,,,
,,,,,,69.3768,4.0752,,,,,,,,,,,,
,,,,,,69.4457,4.0793,,,,,,,,,,,,
,,,,,,69.5145,3.4870,,,,,,,,,,,,
,,,,,,69.5834,2.9694,,,,,,,,,,,,
,,,,,,69.6523,2.6669,,,,,,,,,,,,
,,,,,,69.7212,2.7273,,,,,,,,,,,,
,,,,,,69.7901,4.3232,,,,,,,,,,,,
,,,,,,69.8590,4.6995,,,,,,,,,,,,
,,,,,,69.9279,6.8326,,,,,,,,,,,,
,,,,,,69.9968,7.8728,,,,,,,,,,,,
,,,,,,70.0657,8.8712,,,,,,,,,,,,
,,,,,,70.1346,7.5383,,,,,,,,,,,,
,,,,,,70.2035,6.7661,,,,,,,,,,,,
,,,,,,70.2724,5.3981,,,,,,,,,,,,
,,,,,,70.3413,5.9745,,,,,,,,,,,,
,,,,,,70.4102,7.1619,,,,,,,,,,,,
,,,,,,70.4791,5.3959,,,,,,,,,,,,
,,,,,,70.5480,5.3303,,,,,,,,,,,,
,,,,,,70.6169,5.6812,,,,,,,,,,,,
,,,,,,70.6858,6.0391,,,,,,,,,,,,
,,,,,,70.7546,5.2883,,,,,,,,,,,,
,,,,,,70.8235,8.9705,,,,,,,,,,,,
,,,,,,70.8924,15.4218,,,,,,,,,,,,
,,,,,,70.9613,17.2553,,,,,,,,,,,,
,,,,,,71.0302,21.8286,,,,,,,,,,,,
,,,,,,71.0991,23.8424,,,,,,,,,,,,
,,,,,,71.1680,24.6281,,,,,,,,,,,,
,,,,,,71.2369,21.9781,,,,,,,,,,,,
,,,,,,71.3058,19.2442,,,,,,,,,,,,
,,,,,,71.3747,20.1843,,,,,,,,,,,,
,,,,,,71.4436,19.5442,,,,,,,,,,,,
,,,,,,71.5125,17.6964,,,,,,,,,,,,
,,,,,,71.5814,12.4886,,,,,,,,,,,,
,,,,,,71.6503,6.2321,,,,,,,,,,,,
,,,,,,71.7192,5.4996,,,,,,,,,,,,
,,,,,,71.7881,9.1480,,,,,,,,,,,,
,,,,,,71.8570,12.3904,,,,,,,,,,,,
,,,,,,71.9259,7.9985,,,,,,,,,,,,
,,,,,,71.9948,5.8973,,,,,,,,,,,,
,,,,,,72.0636,3.6634,,,,,,,,,,,,
,,,,,,72.1325,2.0123,,,,,,,,,,,,
,,,,,,72.2014,1.5202,,,,,,,,,,,,
,,,,,,72.2703,2.4241,,,,,,,,,,,,
,,,,,,72.3392,3.2974,,,,,,,,,,,,
,,,,,,72.4081,3.7980,,,,,,,,,,,,
,,,,,,72.4770,4.0869,,,,,,,,,,,,
,,,,,,72.5459,7.5272,,,,,,,,,,,,
,,,,,,72.6148,11.1092,,,,,,,,,,,,
,,,,,,72.6837,13.4357,,,,,,,,,,,,
,,,,,,72.7526,13.9770,,,,,,,,,,,,
,,,,,,72.8215,14.6155,,,,,,,,,,,,
,,,,,,72.8904,9.9048,,,,,,,,,,,,
,,,,,,72.9593,4.7343,,,,,,,,,,,,
,,,,,,73.0282,3.0600,,,,,,,,,,,,
,,,,,,73.0971,2.6179,,,,,,,,,,,,
,,,,,,73.1660,4.4439,,,,,,,,,,,,
,,,,,,73.2348,7.9421,,,,,,,,,,,,
,,,,,,73.3037,9.4429,,,,,,,,,,,,
,,,,,,73.3726,11.3164,,,,,,,,,,,,
,,,,,,73.4415,9.2615,,,,,,,,,,,,
,,,,,,73.5104,8.9987,,,,,,,,,,,,
,,,,,,73.5793,11.3027,,,,,,,,,,,,
,,,,,,73.6482,19.3249,,,,,,,,,,,,
,,,,,,73.7171,26.6144,,,,,,,,,,,,
,,,,,,73.7860,32.3486,,,,,,,,,,,,
,,,,,,73.8549,44.0621,,,,,,,,,,,,
,,,,,,73.9238,53.7629,,,,,,,,,,,,
,,,,,,73.9927,42.3512,,,,,,,,,,,,
,,,,,,74.0616,30.3716,,,,,,,,,,,,
,,,,,,74.1305,19.0366,,,,,,,,,,,,
,,,,,,74.1994,18.6581,,,,,,,,,,,,
,,,,,,74.2683,11.7325,,,,,,,,,,,,
,,,,,,74.3372,11.4488,,,,,,,,,,,,
,,,,,,74.4061,14.2879,,,,,,,,,,,,
,,,,,,74.4750,16.8178,,,,,,,,,,,,
,,,,,,74.5438,14.1609,,,,,,,,,,,,
,,,,,,74.6127,11.3409,,,,,,,,,,,,
