Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9
,,,,,,56.7002,2.18811,,,,,,,,,,,,
,,,,,,56.7691,2.44387,,,,,,,,,,,,
,,,,,,56.8380,2.51135,,,,,,,,,,,,
,,,,,,56.9069,2.53324,,,,,,,,,,,,
,,,,,,56.9757,3.12310,,,,,,,,,,,,
,,,,,,57.0446,3.21578,,,,,,,,,,,,
,,,,,,57.1135,2.21403,,,,,,,,,,,,
,,,,,,57.1824,2.18291,,,,,,,,,,,,
,,,,,,57.2513,2.23228,,,,,,,,,,,,
,,,,,,57.3202,2.59653,,,,,,,,,,,,
,,,,,,57.3891,2.12664,,,,,,,,,,,,
,,,,,,57.4580,2.28536,,,,,,,,,,,,
,,,,,,57.5269,1.43801,,,,,,,,,,,,
,,,,,,57.5958,0.99446,,,,,,,,,,,,
,,,,,,57.6647,1.57383,,,,,,,,,,,,
,,,,,,57.7336,1.08505,,,,,,,,,,,,
,,,,,,57.8025,1.46171,,,,,,,,,,,,
,,,,,,57.8714,2.36685,,,,,,,,,,,,
,,,,,,57.9403,2.45775,,,,,,,,,,,,
,,,,,,58.0092,3.84338,,,,,,,,,,,,
,,,,,,58.0781,3.36100,,,,,,,,,,,,
,,,,,,58.1470,4.64244,,,,,,,,,,,,
,,,,,,58.2159,4.99332,,,,,,,,,,,,
,,,,,,58.2847,6.38015,,,,,,,,,,,,
,,,,,,58.3536,5.82894,,,,,,,,,,,,
,,,,,,58.4225,5.52782,,,,,,,,,,,,
,,,,,,58.4914,5.67621,,,,,,,,,,,,
,,,,,,58.5603,4.19208,,,,,,,,,,,,
,,,,,,58.6292,4.26173,,,,,,,,,,,,
,,,,,,58.6981,3.66751,,,,,,,,,,,,
,,,,,,58.7670,3.57726,,,,,,,,,,,,
,,,,,,58.8359,2.69371,,,,,,,,,,,,
,,,,,,58.9048,1.46280,,,,,,,,,,,,
,,,,,,58.9737,0.89955,,,,,,,,,,,,
,,,,,,59.0426,1.33701,,,,,,,,,,,,
,,,,,,59.1115,1.22560,,,,,,,,,,,,
,,,,,,59.1804,1.27317,,,,,,,,,,,,
,,,,,,59.2493,0.94729,,,,,,,,,,,,
,,,,,,59.3182,1.03470,,,,,,,,,,,,
,,,,,,59.3871,1.28464,,,,,,,,,,,,
,,,,,,59.4560,2.34767,,,,,,,,,,,,
,,,,,,59.5248,3.60723,,,,,,,,,,,,
,,,,,,59.5937,3.54367,,,,,,,,,,,,
,,,,,,59.6626,3.71849,,,,,,,,,,,,
,,,,,,59.7315,3.84129,,,,,,,,,,,,
,,,,,,59.8004,3.75848,,,,,,,,,,,,
,,,,,,59.8693,3.01146,,,,,,,,,,,,
,,,,,,59.9382,2.18723,,,,,,,,,,,,
,,,,,,60.0071,2.28212,,,,,,,,,,,,
,,,,,,60.0760,1.73248,,,,,,,,,,,,
,,,,,,60.1449,1.78894,,,,,,,,,,,,
,,,,,,60.2138,1.22265,,,,,,,,,,,,
,,,,,,60.2827,1.43569,,,,,,,,,,,,
,,,,,,60.3516,0.96312,,,,,,,,,,,,
,,,,,,60.4205,0.73895,,,,,,,,,,,,
,,,,,,60.4894,0.93273,,,,,,,,,,,,
,,,,,,60.5583,1.31167,,,,,,,,,,,,
,,,,,,60.6272,1.30897,,,,,,,,,,,,
,,,,,,60.6961,1.72032,,,,,,,,,,,,
,,,,,,60.7649,0.88419,,,,,,,,,,,,
,,,,,,60.8338,1.13638,,,,,,,,,,,,
,,,,,,60.9027,0.81304,,,,,,,,,,,,
,,,,,,60.9716,1.34925,,,,,,,,,,,,
,,,,,,61.0405,1.01588,,,,,,,,,,,,
,,,,,,61.1094,0.95559,,,,,,,,,,,,
,,,,,,61.1783,1.19505,,,,,,,,,,,,
,,,,,,61.2472,1.10295,,,,,,,,,,,,
,,,,,,61.3161,1.46145,,,,,,,,,,,,
,,,,,,61.3850,1.84293,,,,,,,,,,,,
,,,,,,61.4539,1.98091,,,,,,,,,,,,
,,,,,,61.5228,1.60119,,,,,,,,,,,,
,,,,,,61.5917,1.26215,,,,,,,,,,,,
,,,,,,61.6606,1.28769,,,,,,,,,,,,
,,,,,,61.7295,1.74454,,,,,,,,,,,,
,,,,,,61.7984,1.61110,,,,,,,,,,,,
,,,,,,61.8673,1.63695,,,,,,,,,,,,
,,,,,,61.9362,1.98040,,,,,,,,,,,,
,,,,,,62.0050,1.83359,,,,,,,,,,,,
,,,,,,62.0739,2.17267,,,,,,,,,,,,
,,,,,,62.1428,1.53927,,,,,,,,,,,,
,,,,,,62.2117,1.97827,,,,,,,,,,,,
,,,,,,62.2806,2.50174,,,,,,,,,,,,
,,,,,,62.3495,3.33802,,,,,,,,,,,,
,,,,,,62.4184,4.49293,,,,,,,,,,,,
,,,,,,62.4873,4.38623,,,,,,,,,,,,
,,,,,,62.5562,4.19467,,,,,,,,,,,,
,,,,,,62.6251,4.19179,,,,,,,,,,,,
,,,,,,62.6940,3.51516,,,,,,,,,,,,
,,,,,,62.7629,3.81804,,,,,,,,,,,,
,,,,,,62.8318,3.61849,,,,,,,,,,,,
,,,,,,62.9007,2.97848,,,,,,,,,,,,
,,,,,,62.9696,2.46169,,,,,,,,,,,,
,,,,,,63.0385,2.14334,,,,,,,,,,,,
,,,,,,63.1074,2.22990,,,,,,,,,,,,
,,,,,,63.1763,2.42513,,,,,,,,,,,,
,,,,,,63.2451,1.92400,,,,,,,,,,,,
,,,,,,63.3140,1.84012,,,,,,,,,,,,
,,,,,,63.3829,2.10101,,,,,,,,,,,,
,,,,,,63.4518,2.95017,,,,,,,,,,,,
,,,,,,63.5207,2.63006,,,,,,,,,,,,
,,,,,,63.5896,1.91848,,,,,,,,,,,,
,,,,,,63.6585,1.58486,,,,,,,,,,,,
,,,,,,63.7274,2.06816,,,,,,,,,,,,
,,,,,,63.7963,3.22946,,,,,,,,,,,,
,,,,,,63.8652,3.94962,,,,,,,,,,,,
,,,,,,63.9341,4.85143,,,,,,,,,,,,
,,,,,,64.0030,5.09909,,,,,,,,,,,,
,,,,,,64.0719,4.19561,,,,,,,,,,,,
,,,,,,64.1408,3.57244,,,,,,,,,,,,
,,,,,,64.2097,2.88588,,,,,,,,,,,,
,,,,,,64.2786,3.29906,,,,,,,,,,,,
,,,,,,64.3475,4.10090,,,,,,,,,,,,
,,,,,,64.4164,4.45774,,,,,,,,,,,,
,,,,,,64.4852,4.01695,,,,,,,,,,,,
,,,,,,64.5541,3.70412,,,,,,,,,,,,
,,,,,,64.6230,3.17108,,,,,,,,,,,,
,,,,,,64.6919,2.33706,,,,,,,,,,,,
,,,,,,64.7608,1.12997,,,,,,,,,,,,
,,,,,,64.8297,1.09084,,,,,,,,,,,,
,,,,,,64.8986,1.17231,,,,,,,,,,,,
,,,,,,64.9675,1.08836,,,,,,,,,,,,
,,,,,,65.0364,1.13414,,,,,,,,,,,,
,,,,,,65.1053,1.37088,,,,,,,,,,,,
,,,,,,65.1742,1.31050,,,,,,,,,,,,
,,,,,,65.2431,1.44698,,,,,,,,,,,,
,,,,,,65.3120,1.57917,,,,,,,,,,,,
,,,,,,65.3809,1.65534,,,,,,,,,,,,
,,,,,,65.4498,1.77404,,,,,,,,,,,,
,,,,,,65.5187,1.48184,,,,,,,,,,,,
,,,,,,65.5876,1.65773,,,,,,,,,,,,
,,,,,,65.6565,2.12370,,,,,,,,,,,,
,,,,,,65.7253,2.60483,,,,,,,,,,,,
,,,,,,65.7942,2.26327,,,,,,,,,,,,
,,,,,,65.8631,1.23072,,,,,,,,,,,,
,,,,,,65.9320,1.45612,,,,,,,,,,,,
,,,,,,66.0009,1.38447,,,,,,,,,,,,
,,,,,,66.0698,1.54664,,,,,,,,,,,,
,,,,,,66.1387,1.38949,,,,,,,,,,,,
,,,,,,66.2076,0.77739,,,,,,,,,,,,
,,,,,,66.2765,0.48488,,,,,,,,,,,,
,,,,,,66.3454,0.28146,,,,,,,,,,,,
,,,,,,66.4143,0.64307,,,,,,,,,,,,
,,,,,,66.4832,0.59184,,,,,,,,,,,,
,,,,,,66.5521,0.39459,,,,,,,,,,,,
,,,,,,66.6210,0.46039,,,,,,,,,,,,
,,,,,,66.6899,0.27167,,,,,,,,,,,,
,,,,,,66.7588,0.25803,,,,,,,,,,,,
,,,,,,66.8277,0.37044,,,,,,,,,,,,
,,,,,,66.8966,0.52184,,,,,,,,,,,,
,,,,,,66.9655,0.56666,,,,,,,,,,,,
,,,,,,67.0343,0.61392,,,,,,,,,,,,
,,,,,,67.1032,0.52349,,,,,,,,,,,,
,,,,,,67.1721,0.98788,,,,,,,,,,,,
,,,,,,67.2410,0.52285,,,,,,,,,,,,
,,,,,,67.3099,1.17709,,,,,,,,,,,,
,,,,,,67.3788,0.80963,,,,,,,,,,,,
,,,,,,67.4477,0.52745,,,,,,,,,,,,
,,,,,,67.5166,0.63593,,,,,,,,,,,,
,,,,,,67.5855,0.39283,,,,,,,,,,,,
,,,,,,67.6544,0.48342,,,,,,,,,,,,
,,,,,,67.7233,0.44100,,,,,,,,,,,,
,,,,,,67.7922,0.93971,,,,,,,,,,,,
,,,,,,67.8611,0.96404,,,,,,,,,,,,
,,,,,,67.9300,0.66678,,,,,,,,,,,,
,,,,,,67.9989,0.66781,,,,,,,,,,,,
,,,,,,68.0678,0.43940,,,,,,,,,,,,
,,,,,,68.1367,0.50910,,,,,,,,,,,,
,,,,,,68.2056,0.57522,,,,,,,,,,,,
,,,,,,68.2744,1.15620,,,,,,,,,,,,
,,,,,,68.3433,1.88974,,,,,,,,,,,,
,,,,,,68.4122,2.03950,,,,,,,,,,,,
,,,,,,68.4811,2.21131,,,,,,,,,,,,
,,,,,,68.5500,2.36116,,,,,,,,,,,,
,,,,,,68.6189,2.37438,,,,,,,,,,,,
,,,,,,68.6878,2.08547,,,,,,,,,,,,
,,,,,,68.7567,1.72596,,,,,,,,,,,,
,,,,,,68.8256,2.07344,,,,,,,,,,,,
,,,,,,68.8945,1.63832,,,,,,,,,,,,
,,,,,,68.9634,1.39082,,,,,,,,,,,,
,,,,,,69.0323,1.32724,,,,,,,,,,,,
,,,,,,69.1012,1.33575,,,,,,,,,,,,
,,,,,,69.1701,1.50131,,,,,,,,,,,,
,,,,,,69.2390,1.67065,,,,,,,,,,,,
,,,,,,69.3079,1.68394,,,,,,,,,,,,
,,,,,,69.3768,1.68302,,,,,,,,,,,,
,,,,,,69.4457,1.40079,,,,,,,,,,,,
,,,,,,69.5145,1.29018,,,,,,,,,,,,
,,,,,,69.5834,1.42194,,,,,,,,,,,,
,,,,,,69.6523,1.82557,,,,,,,,,,,,
,,,,,,69.7212,1.18116,,,,,,,,,,,,
,,,,,,69.7901,1.56065,,,,,,,,,,,,
,,,,,,69.8590,1.66676,,,,,,,,,,,,
,,,,,,69.9279,1.74294,,,,,,,,,,,,
,,,,,,69.9968,1.73563,,,,,,,,,,,,
,,,,,,70.0657,1.82083,,,,,,,,,,,,
,,,,,,70.1346,1.85433,,,,,,,,,,,,
,,,,,,70.2035,1.59913,,,,,,,,,,,,
,,,,,,70.2724,1.76669,,,,,,,,,,,,
,,,,,,70.3413,1.33896,,,,,,,,,,,,
,,,,,,70.4102,1.65190,,,,,,,,,,,,
,,,,,,70.4791,1.45067,,,,,,,,,,,,
,,,,,,70.5480,1.11481,,,,,,,,,,,,
,,,,,,70.6169,1.22563,,,,,,,,,,,,
,,,,,,70.6858,1.69345,,,,,,,,,,,,
,,,,,,70.7546,1.54138,,,,,,,,,,,,
,,,,,,70.8235,1.53013,,,,,,,,,,,,
,,,,,,70.8924,2.82159,,,,,,,,,,,,
,,,,,,70.9613,2.79852,,,,,,,,,,,,
,,,,,,71.0302,3.59558,,,,,,,,,,,,
,,,,,,71.0991,4.83937,,,,,,,,,,,,
,,,,,,71.1680,6.20953,,,,,,,,,,,,
,,,,,,71.2369,6.47258,,,,,,,,,,,,
,,,,,,71.3058,6.57313,,,,,,,,,,,,
,,,,,,71.3747,5.84326,,,,,,,,,,,,
,,,,,,71.4436,5.87416,,,,,,,,,,,,
,,,,,,71.5125,4.85734,,,,,,,,,,,,
,,,,,,71.5814,3.10603,,,,,,,,,,,,
,,,,,,71.6503,2.18439,,,,,,,,,,,,
,,,,,,71.7192,1.78005,,,,,,,,,,,,
,,,,,,71.7881,1.60464,,,,,,,,,,,,
,,,,,,71.8570,2.13054,,,,,,,,,,,,
,,,,,,71.9259,1.77044,,,,,,,,,,,,
,,,,,,71.9948,1.99084,,,,,,,,,,,,
,,,,,,72.0636,0.66131,,,,,,,,,,,,
,,,,,,72.1325,1.20931,,,,,,,,,,,,
,,,,,,72.2014,1.25071,,,,,,,,,,,,
,,,,,,72.2703,0.65217,,,,,,,,,,,,
,,,,,,72.3392,0.69555,,,,,,,,,,,,
,,,,,,72.4081,1.09511,,,,,,,,,,,,
,,,,,,72.4770,1.05952,,,,,,,,,,,,
,,,,,,72.5459,0.90772,,,,,,,,,,,,
,,,,,,72.6148,1.67303,,,,,,,,,,,,
,,,,,,72.6837,1.93233,,,,,,,,,,,,
,,,,,,72.7526,2.34957,,,,,,,,,,,,
,,,,,,72.8215,1.74066,,,,,,,,,,,,
,,,,,,72.8904,2.21544,,,,,,,,,,,,
,,,,,,72.9593,2.61564,,,,,,,,,,,,
,,,,,,73.0282,2.39868,,,,,,,,,,,,
,,,,,,73.0971,1.67191,,,,,,,,,,,,
,,,,,,73.1660,1.30486,,,,,,,,,,,,
,,,,,,73.2348,1.66411,,,,,,,,,,,,
,,,,,,73.3037,1.49267,,,,,,,,,,,,
,,,,,,73.3726,1.43541,,,,,,,,,,,,
,,,,,,73.4415,1.73967,,,,,,,,,,,,
,,,,,,73.5104,1.90004,,,,,,,,,,,,
,,,,,,73.5793,1.28936,,,,,,,,,,,,
,,,,,,73.6482,1.50604,,,,,,,,,,,,
,,,,,,73.7171,2.18806,,,,,,,,,,,,
,,,,,,73.7860,2.74837,,,,,,,,,,,,
,,,,,,73.8549,5.03713,,,,,,,,,,,,
,,,,,,73.9238,6.54300,,,,,,,,,,,,
,,,,,,73.9927,7.63446,,,,,,,,,,,,
,,,,,,74.0616,5.59060,,,,,,,,,,,,
,,,,,,74.1305,3.78820,,,,,,,,,,,,
,,,,,,74.1994,2.62035,,,,,,,,,,,,
,,,,,,74.2683,1.79844,,,,,,,,,,,,
,,,,,,74.3372,2.38606,,,,,,,,,,,,
,,,,,,74.4061,2.26076,,,,,,,,,,,,
,,,,,,74.4750,2.39914,,,,,,,,,,,,
,,,,,,74.5438,3.06573,,,,,,,,,,,,
,,,,,,74.6127,2.97134,,,,,,,,,,,,
