Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
3.1691,5.1363,3.1691,1.71229,3.1691,5.16320,3.1691,5.5388,3.1691,3.87603,3.1691,2.9931
3.2380,8.0945,3.2380,1.58323,3.2380,5.60303,3.2380,5.1506,3.2380,3.49145,3.2380,2.8489
3.3069,9.2127,3.3069,1.83476,3.3069,6.56295,3.3069,5.5096,3.3069,3.77758,3.3069,2.6946
3.3758,9.4082,3.3758,2.03531,3.3758,6.62699,3.3758,5.8027,3.3758,2.53034,3.3758,4.1812
3.4447,7.7977,3.4447,2.09903,3.4447,5.17204,3.4447,6.2176,3.4447,2.56829,3.4447,4.4873
3.5136,7.0228,3.5136,2.54744,3.5136,5.04245,3.5136,5.8451,3.5136,2.77988,3.5136,4.9932
3.5825,5.2920,3.5825,2.72318,3.5825,4.30434,3.5825,6.2606,3.5825,2.11231,3.5825,4.5021
3.6514,5.1781,3.6514,2.41889,3.6514,4.10558,3.6514,6.5455,3.6514,1.95381,3.6514,3.8979
3.7203,5.3219,3.7203,2.32866,3.7203,3.96588,3.7203,5.5393,3.7203,2.08504,3.7203,2.9371
3.7892,3.6746,3.7892,2.66399,3.7892,2.93074,3.7892,3.5692,3.7892,2.15776,3.7892,3.0941
3.8581,3.1447,3.8581,2.51097,3.8581,2.53676,3.8581,3.7147,3.8581,1.67112,3.8581,2.8287
3.9270,3.3186,3.9270,2.42245,3.9270,2.50178,3.9270,2.4532,3.9270,1.86121,3.9270,2.6187
3.9959,3.2717,3.9959,2.44261,3.9959,2.80796,3.9959,1.7336,3.9959,2.28893,3.9959,2.7501
4.0648,3.4634,4.0648,2.21581,4.0648,3.00316,4.0648,2.2549,4.0648,2.65045,4.0648,2.2274
4.1337,3.9182,4.1337,1.89104,4.1337,2.17787,4.1337,2.8768,4.1337,2.37541,4.1337,2.9223
4.2026,3.2666,4.2026,2.14493,4.2026,2.66352,4.2026,2.4441,4.2026,3.09197,4.2026,2.2800
4.2715,3.6101,4.2715,2.39315,4.2715,2.48620,4.2715,1.8880,4.2715,3.02087,4.2715,2.2038
4.3404,3.7872,4.3404,1.78263,4.3404,2.10345,4.3404,1.9566,4.3404,3.00264,4.3404,1.6882
4.4092,2.9108,4.4092,2.76064,4.4092,1.93504,4.4092,3.0469,4.4092,3.02127,4.4092,2.2119
4.4781,3.0650,4.4781,2.11499,4.4781,1.61432,4.4781,2.7598,4.4781,2.23073,4.4781,2.4509
4.5470,2.6419,4.5470,1.80947,4.5470,2.52561,4.5470,2.7157,4.5470,2.43570,4.5470,2.4367
4.6159,2.7622,4.6159,1.87366,4.6159,2.60690,4.6159,3.8437,4.6159,3.05645,4.6159,2.6328
4.6848,3.0590,4.6848,1.53461,4.6848,2.18978,4.6848,4.4427,4.6848,3.60397,4.6848,2.5663
4.7537,3.5713,4.7537,1.58197,4.7537,2.27725,4.7537,6.3045,4.7537,3.89213,4.7537,2.2294
4.8226,3.3912,4.8226,1.95786,4.8226,2.13667,4.8226,6.6776,4.8226,4.86020,4.8226,2.2082
4.8915,3.7710,4.8915,2.33793,4.8915,2.61934,4.8915,7.1488,4.8915,4.77727,4.8915,1.7256
4.9604,2.5578,4.9604,1.85598,4.9604,2.35013,4.9604,7.5709,4.9604,3.48597,4.9604,2.2507
5.0293,2.9782,5.0293,2.39595,5.0293,2.56337,5.0293,7.1522,5.0293,3.41790,5.0293,2.6332
5.0982,2.8795,5.0982,2.58729,5.0982,2.38517,5.0982,5.7999,5.0982,2.68060,5.0982,2.2721
5.1671,2.3421,5.1671,2.43235,5.1671,2.05819,5.1671,3.7415,5.1671,3.30198,5.1671,2.6576
5.2360,2.2224,5.2360,2.37498,5.2360,2.12974,5.2360,3.2343,5.2360,2.99438,5.2360,3.1265
5.3049,2.9186,5.3049,1.89830,5.3049,2.78283,5.3049,2.5509,5.3049,2.41324,5.3049,3.7218
5.3738,2.6012,5.3738,1.92699,5.3738,3.29687,5.3738,1.9803,5.3738,2.59327,5.3738,3.6277
5.4427,3.5483,5.4427,2.00755,5.4427,4.54123,5.4427,2.5868,5.4427,2.56656,5.4427,3.9853
5.5116,3.0535,5.5116,1.89678,5.5116,5.57468,5.5116,2.3754,5.5116,3.61005,5.5116,5.3566
5.5805,2.4168,5.5805,1.57452,5.5805,6.81199,5.5805,1.8178,5.5805,3.35454,5.5805,8.9228
5.6493,1.7392,5.6493,2.22228,5.6493,7.18244,5.6493,1.8850,5.6493,2.94611,5.6493,8.1709
5.7182,1.2540,5.7182,2.61873,5.7182,6.28325,5.7182,1.6555,5.7182,3.16254,5.7182,7.7773
5.7871,1.4526,5.7871,2.53449,5.7871,3.82433,5.7871,1.3080,5.7871,3.30291,5.7871,8.6318
5.8560,2.1199,5.8560,2.76236,5.8560,2.52118,5.8560,2.0995,5.8560,3.55287,5.8560,11.0342
5.9249,2.1972,5.9249,2.57160,5.9249,2.20577,5.9249,2.5345,5.9249,3.83334,5.9249,11.3126
5.9938,1.6363,5.9938,2.45643,5.9938,2.17799,5.9938,3.3800,5.9938,4.68202,5.9938,11.9033
6.0627,1.7119,6.0627,2.22504,6.0627,2.03365,6.0627,2.3981,6.0627,5.72746,6.0627,11.3063
6.1316,1.9295,6.1316,1.92572,6.1316,2.54646,6.1316,3.0242,6.1316,4.14140,6.1316,8.7780
6.2005,2.1073,6.2005,2.41091,6.2005,2.70146,6.2005,2.9706,6.2005,3.99389,6.2005,7.3960
6.2694,3.0256,6.2694,2.20513,6.2694,3.49322,6.2694,3.0538,6.2694,2.93781,6.2694,5.2833
6.3383,3.9577,6.3383,2.20299,6.3383,2.98398,6.3383,2.2738,6.3383,2.46231,6.3383,4.5255
6.4072,4.6089,6.4072,2.28659,6.4072,2.77785,6.4072,1.9162,6.4072,2.94690,6.4072,4.1616
6.4761,5.3671,6.4761,2.91590,6.4761,2.65292,6.4761,1.6301,6.4761,4.08665,6.4761,4.5348
6.5450,5.4530,6.5450,5.17326,6.5450,2.20965,6.5450,2.1509,6.5450,3.62088,6.5450,3.9815
6.6139,4.9539,6.6139,5.97781,6.6139,3.02577,6.6139,1.3866,6.6139,4.19893,6.6139,4.1030
6.6828,4.8884,6.6828,7.52994,6.6828,3.30785,6.6828,1.7166,6.6828,5.54192,6.6828,3.5859
6.7517,4.4907,6.7517,8.52489,6.7517,2.56028,6.7517,1.2603,6.7517,4.86025,6.7517,4.1519
6.8206,3.6357,6.8206,9.47767,6.8206,4.06896,6.8206,1.8457,6.8206,5.81746,6.8206,4.7155
6.8894,3.0298,6.8894,8.89180,6.8894,5.12209,6.8894,1.5177,6.8894,4.33188,6.8894,4.0155
6.9583,2.6098,6.9583,8.27913,6.9583,4.81220,6.9583,1.5425,6.9583,4.59040,6.9583,3.7459
7.0272,2.4443,7.0272,8.65235,7.0272,5.98652,7.0272,1.7604,7.0272,3.84371,7.0272,3.2034
7.0961,1.9826,7.0961,7.46267,7.0961,4.61633,7.0961,1.9634,7.0961,4.05983,7.0961,3.4496
7.1650,1.9236,7.1650,8.49744,7.1650,4.01738,7.1650,2.9522,7.1650,3.31160,7.1650,3.1692
7.2339,1.6383,7.2339,8.34182,7.2339,3.65048,7.2339,3.3583,7.2339,3.25719,7.2339,3.1457
7.3028,1.9807,7.3028,7.24469,7.3028,3.08461,7.3028,4.9678,7.3028,2.92799,7.3028,3.0734
7.3717,1.6181,7.3717,5.79523,7.3717,2.94226,7.3717,6.2262,7.3717,1.81973,7.3717,2.6965
7.4406,1.4379,7.4406,6.02811,7.4406,2.78365,7.4406,5.4768,7.4406,2.54839,7.4406,2.4313
7.5095,1.2781,7.5095,6.34160,7.5095,3.48797,7.5095,5.2641,7.5095,2.99478,7.5095,2.1313
7.5784,2.1412,7.5784,5.84571,7.5784,2.68410,7.5784,8.0704,7.5784,2.94984,7.5784,2.3970
7.6473,2.5289,7.6473,5.18933,7.6473,3.39164,7.6473,7.1280,7.6473,2.42647,7.6473,2.8165
7.7162,2.8629,7.7162,3.57938,7.7162,2.66745,7.7162,7.6532,7.7162,3.10354,7.7162,2.5725
7.7851,3.0946,7.7851,3.56200,7.7851,2.59689,7.7851,7.7993,7.7851,2.08268,7.7851,1.8434
7.8540,2.9557,7.8540,3.62774,7.8540,2.90151,7.8540,7.1374,7.8540,2.06359,7.8540,3.2027
7.9229,3.8374,7.9229,4.40433,7.9229,3.14340,7.9229,6.1362,7.9229,2.00813,7.9229,2.7326
7.9918,4.1803,7.9918,3.47922,7.9918,2.81783,7.9918,6.2090,7.9918,3.24929,7.9918,2.0700
8.0607,4.7742,8.0607,3.47387,8.0607,3.40911,8.0607,5.7836,8.0607,3.04260,8.0607,2.1492
8.1296,3.7013,8.1296,3.11173,8.1296,2.87892,8.1296,5.4816,8.1296,3.44919,8.1296,2.9482
8.1984,3.5810,8.1984,3.37028,8.1984,2.94968,8.1984,4.4330,8.1984,3.37441,8.1984,3.6227
8.2673,5.2016,8.2673,3.27751,8.2673,2.58957,8.2673,3.2666,8.2673,2.82187,8.2673,3.8655
8.3362,5.8378,8.3362,3.99684,8.3362,2.83620,8.3362,3.6392,8.3362,2.93758,8.3362,3.2397
8.4051,5.8286,8.4051,3.91969,8.4051,3.70655,8.4051,3.8393,8.4051,3.05372,8.4051,3.3796
8.4740,6.0253,8.4740,3.69260,8.4740,3.94237,8.4740,3.7914,8.4740,3.64969,8.4740,4.3045
8.5429,6.0610,8.5429,3.55187,8.5429,3.53125,8.5429,3.0765,8.5429,3.20106,8.5429,3.9295
8.6118,7.1602,8.6118,3.39820,8.6118,3.56730,8.6118,2.6486,8.6118,3.21733,8.6118,3.9987
8.6807,6.6029,8.6807,2.78210,8.6807,3.74756,8.6807,2.5351,8.6807,2.61496,8.6807,3.6559
8.7496,6.5893,8.7496,1.94211,8.7496,3.95115,8.7496,3.8237,8.7496,2.49253,8.7496,3.0606
8.8185,7.6128,8.8185,1.66385,8.8185,4.32560,8.8185,4.5601,8.8185,1.96846,8.8185,3.6953
8.8874,7.2204,8.8874,2.14757,8.8874,4.03753,8.8874,5.7988,8.8874,1.13173,8.8874,3.5243
8.9563,7.3400,8.9563,2.05491,8.9563,4.06030,8.9563,4.5306,8.9563,1.23345,8.9563,2.3187
9.0252,8.2538,9.0252,1.68858,9.0252,3.56839,9.0252,4.2389,9.0252,1.95027,9.0252,2.4936
9.0941,7.6864,9.0941,1.41864,9.0941,3.11858,9.0941,4.0888,9.0941,2.24768,9.0941,2.8658
9.1630,6.2933,9.1630,1.81409,9.1630,2.28750,9.1630,3.5348,9.1630,1.75720,9.1630,2.0770
9.2319,7.3666,9.2319,1.98291,9.2319,1.62197,9.2319,4.1250,9.2319,1.84859,9.2319,2.0590
9.3008,7.6858,9.3008,2.44379,9.3008,2.62267,9.3008,4.0641,9.3008,1.70255,9.3008,3.7480
9.3697,7.2661,9.3697,2.51692,9.3697,2.61897,9.3697,2.8820,9.3697,1.99078,9.3697,4.3073
9.4385,5.8029,9.4385,3.04681,9.4385,2.29019,9.4385,2.9913,9.4385,1.47970,9.4385,6.0722
9.5074,5.3111,9.5074,3.26998,9.5074,2.52103,9.5074,2.4905,9.5074,1.47230,9.5074,6.9681
9.5763,4.9416,9.5763,3.40387,9.5763,2.27046,9.5763,2.3670,9.5763,1.85619,9.5763,5.9389
9.6452,3.9561,9.6452,3.56789,9.6452,4.01467,9.6452,2.2487,9.6452,1.14646,9.6452,4.7155
9.7141,2.9673,9.7141,5.03189,9.7141,3.95533,9.7141,2.6127,9.7141,0.98366,9.7141,4.0949
9.7830,2.9526,9.7830,6.04056,9.7830,5.39559,9.7830,3.0581,9.7830,1.74630,9.7830,3.6687
9.8519,2.9987,9.8519,6.77830,9.8519,6.97663,9.8519,3.4572,9.8519,2.49412,9.8519,3.6706
9.9208,2.5616,9.9208,5.34300,9.9208,6.02274,9.9208,3.9436,9.9208,1.90360,9.9208,4.1466
9.9897,2.7958,9.9897,3.60209,9.9897,4.74596,9.9897,3.8875,9.9897,2.10886,9.9897,3.9505
10.0586,2.6489,10.0586,2.86739,10.0586,4.17663,10.0586,2.8990,10.0586,2.45050,10.0586,4.0612
10.1275,3.6264,10.1275,3.10662,10.1275,3.31534,10.1275,2.2889,10.1275,2.77381,10.1275,4.1962
10.1964,4.5043,10.1964,3.70252,10.1964,3.15997,10.1964,2.9066,10.1964,3.18625,10.1964,3.2329
10.2653,4.2227,10.2653,2.07866,10.2653,3.21753,10.2653,2.9602,10.2653,4.11647,10.2653,4.6667
10.3342,4.3330,10.3342,1.91315,10.3342,2.89989,10.3342,3.1247,10.3342,4.73154,10.3342,4.3801
10.4031,4.6788,10.4031,1.19941,10.4031,2.80554,10.4031,3.0059,10.4031,4.46093,10.4031,4.9159
10.4720,4.4600,10.4720,2.11298,10.4720,2.63637,10.4720,2.7888,10.4720,4.54762,10.4720,3.7476
10.5409,4.3389,10.5409,2.30607,10.5409,2.80041,10.5409,2.8270,10.5409,5.28224,10.5409,4.9781
10.6098,4.0632,10.6098,2.21658,10.6098,3.41648,10.6098,2.4600,10.6098,7.98691,10.6098,5.2386
10.6786,3.2290,10.6786,1.95865,10.6786,2.98260,10.6786,2.6377,10.6786,8.33046,10.6786,5.9150
10.7475,2.6303,10.7475,2.16844,10.7475,3.03566,10.7475,3.0671,10.7475,6.50182,10.7475,6.4286
10.8164,1.8703,10.8164,2.42351,10.8164,3.08503,10.8164,3.2195,10.8164,4.60553,10.8164,6.2507
10.8853,2.3076,10.8853,1.90742,10.8853,2.83931,10.8853,4.3792,10.8853,3.60612,10.8853,8.6847
10.9542,1.7725,10.9542,2.16425,10.9542,3.05168,10.9542,4.9240,10.9542,3.70968,10.9542,8.7259
11.0231,1.5671,11.0231,2.45579,11.0231,3.71301,11.0231,5.0438,11.0231,3.52020,11.0231,7.5692
11.0920,1.4380,11.0920,2.18087,11.0920,2.98735,11.0920,4.5403,11.0920,2.93980,11.0920,8.1946
11.1609,2.0523,11.1609,1.43822,11.1609,2.15326,11.1609,5.2222,11.1609,2.43761,11.1609,6.2956
11.2298,2.0830,11.2298,2.52286,11.2298,1.65920,11.2298,6.2340,11.2298,2.30316,11.2298,5.6765
11.2987,3.6508,11.2987,2.90671,11.2987,1.76249,11.2987,6.4150,11.2987,1.86423,11.2987,6.9293
11.3676,4.0590,11.3676,3.83116,11.3676,1.66982,11.3676,7.0368,11.3676,2.72070,11.3676,6.2349
11.4365,3.7754,11.4365,4.28830,11.4365,2.31203,11.4365,7.6438,11.4365,2.63992,11.4365,7.3641
11.5054,3.1501,11.5054,5.61629,11.5054,2.13253,11.5054,8.7063,11.5054,2.16316,11.5054,5.9333
11.5743,3.6810,11.5743,5.16807,11.5743,1.65167,11.5743,7.7719,11.5743,1.65662,11.5743,5.1413
11.6432,3.4259,11.6432,4.20978,11.6432,2.39849,11.6432,8.2849,11.6432,1.97465,11.6432,5.6621
11.7121,2.6291,11.7121,3.44809,11.7121,2.73122,11.7121,6.3426,11.7121,1.89263,11.7121,5.9105
11.7810,3.2917,11.7810,3.94774,11.7810,1.89803,11.7810,6.9531,11.7810,2.04825,11.7810,5.3344
11.8499,3.0825,11.8499,3.96075,11.8499,2.36926,11.8499,4.7948,11.8499,1.82420,11.8499,4.3470
11.9187,1.9644,11.9187,4.65243,11.9187,2.36197,11.9187,4.7898,11.9187,2.10089,11.9187,4.2020
11.9876,1.4221,11.9876,5.01962,11.9876,2.07843,11.9876,4.4659,11.9876,2.17955,11.9876,3.4689
12.0565,1.4159,12.0565,5.19832,12.0565,2.37512,12.0565,2.7547,12.0565,1.83273,12.0565,2.7288
12.1254,2.1045,12.1254,4.82254,12.1254,2.25022,12.1254,2.8146,12.1254,2.05888,12.1254,3.2066
12.1943,2.4380,12.1943,3.82351,12.1943,2.03761,12.1943,2.8884,12.1943,2.51134,12.1943,2.9032
12.2632,3.3757,12.2632,4.91883,12.2632,2.42118,12.2632,2.9471,12.2632,2.71749,12.2632,3.5110
12.3321,2.9256,12.3321,5.62971,12.3321,2.51677,12.3321,2.4820,12.3321,2.29852,12.3321,2.7715
12.4010,4.1324,12.4010,6.68135,12.4010,3.31434,12.4010,2.6089,12.4010,2.38177,12.4010,2.8424
12.4699,4.1895,12.4699,6.18836,12.4699,3.26456,12.4699,2.9299,12.4699,2.35707,12.4699,3.3134
12.5388,4.9132,12.5388,4.48267,12.5388,3.97843,12.5388,3.0862,12.5388,1.91682,12.5388,3.0577
12.6077,6.1495,12.6077,4.56600,12.6077,4.15682,12.6077,4.2672,12.6077,1.70435,12.6077,3.0656
12.6766,5.7221,12.6766,3.74380,12.6766,3.94234,12.6766,4.2104,12.6766,2.16824,12.6766,2.2149
12.7455,7.0117,12.7455,3.84944,12.7455,3.21447,12.7455,4.4125,12.7455,1.85114,12.7455,3.0627
12.8144,8.1736,12.8144,4.22482,12.8144,2.25204,12.8144,4.3479,12.8144,1.67822,12.8144,3.4795
12.8833,8.8885,12.8833,5.30319,12.8833,2.15922,12.8833,3.5223,12.8833,1.80063,12.8833,3.5867
12.9522,8.0441,12.9522,4.52406,12.9522,2.64690,12.9522,2.7645,12.9522,1.91997,12.9522,4.4282
13.0211,6.5146,13.0211,3.52587,13.0211,2.55265,13.0211,3.5309,13.0211,2.15239,13.0211,4.0792
13.0900,4.6388,13.0900,4.11043,13.0900,2.97970,13.0900,3.6264,13.0900,2.54583,13.0900,3.9521
13.1588,3.2749,13.1588,4.66661,13.1588,3.06600,13.1588,4.1056,13.1588,2.28690,13.1588,3.3635
13.2277,2.7731,13.2277,5.18843,13.2277,4.14155,13.2277,5.9158,13.2277,2.12881,13.2277,2.4818
13.2966,1.9814,13.2966,3.82344,13.2966,3.74486,13.2966,5.6241,13.2966,2.20784,13.2966,2.9979
13.3655,1.7567,13.3655,4.05851,13.3655,3.10300,13.3655,7.1642,13.3655,2.87125,13.3655,3.1157
13.4344,2.5849,13.4344,3.99412,13.4344,2.76940,13.4344,7.2561,13.4344,3.02572,13.4344,2.6459
13.5033,2.5511,13.5033,3.02267,13.5033,2.73270,13.5033,6.1235,13.5033,3.37185,13.5033,2.9049
13.5722,2.6585,13.5722,3.57545,13.5722,2.46440,13.5722,5.6417,13.5722,3.70555,13.5722,2.3520
13.6411,2.7859,13.6411,3.11873,13.6411,2.71553,13.6411,4.7901,13.6411,5.02962,13.6411,2.3954
13.7100,2.1325,13.7100,2.46220,13.7100,2.44313,13.7100,4.5782,13.7100,6.22116,13.7100,2.9433
13.7789,2.0197,13.7789,2.12525,13.7789,3.26523,13.7789,3.2836,13.7789,7.23365,13.7789,2.1499
13.8478,1.6549,13.8478,2.61880,13.8478,4.64263,13.8478,3.5265,13.8478,7.76337,13.8478,2.6859
13.9167,1.9971,13.9167,2.88260,13.9167,4.75588,13.9167,3.5780,13.9167,7.16165,13.9167,4.2044
13.9856,1.1672,13.9856,2.67935,13.9856,4.99779,13.9856,3.3977,13.9856,6.52446,13.9856,4.6935
14.0545,1.3624,14.0545,2.43194,14.0545,5.65549,14.0545,3.3629,14.0545,6.30118,14.0545,5.3339
14.1234,1.0032,14.1234,2.59195,14.1234,4.85784,14.1234,3.1905,14.1234,6.26662,14.1234,5.6532
14.1923,1.1010,14.1923,2.55504,14.1923,5.89202,14.1923,3.2108,14.1923,5.77088,14.1923,6.0877
14.2612,1.6204,14.2612,2.14431,14.2612,5.97004,14.2612,3.2626,14.2612,4.99895,14.2612,4.9441
14.3301,1.6314,14.3301,2.16277,14.3301,4.76148,14.3301,3.2953,14.3301,4.03710,14.3301,4.3222
14.3989,1.9764,14.3989,2.20652,14.3989,4.68820,14.3989,3.7199,14.3989,2.78226,14.3989,4.2372
14.4678,2.0714,14.4678,2.10974,14.4678,2.78813,14.4678,3.9131,14.4678,2.84272,14.4678,4.8616
14.5367,1.9348,14.5367,2.43989,14.5367,2.43826,14.5367,3.8929,14.5367,3.53756,14.5367,4.2525
14.6056,2.0390,14.6056,2.03797,14.6056,2.51400,14.6056,3.8885,14.6056,3.55421,14.6056,4.5570
14.6745,2.2939,14.6745,1.46055,14.6745,1.82698,14.6745,4.6390,14.6745,2.79486,14.6745,4.9912
14.7434,2.7190,14.7434,0.98994,14.7434,2.43005,14.7434,4.6810,14.7434,2.81636,14.7434,4.7256
14.8123,2.2641,14.8123,0.97365,14.8123,2.20432,14.8123,4.5332,14.8123,3.77196,14.8123,3.7778
14.8812,2.5286,14.8812,1.70337,14.8812,1.82858,14.8812,4.2674,14.8812,3.98852,14.8812,3.5906
14.9501,2.3146,14.9501,1.87448,14.9501,2.47702,14.9501,4.2772,14.9501,4.07643,14.9501,3.9545
15.0190,2.1798,15.0190,1.39759,15.0190,2.81680,15.0190,3.3712,15.0190,3.67314,15.0190,3.7898
15.0879,2.5425,15.0879,1.56973,15.0879,2.57836,15.0879,3.0592,15.0879,4.35282,15.0879,3.5126
15.1568,2.8951,15.1568,1.29173,15.1568,2.85448,15.1568,2.8034,15.1568,4.04995,15.1568,3.7065
15.2257,2.8208,15.2257,1.76555,15.2257,2.75226,15.2257,3.2810,15.2257,3.56598,15.2257,2.9901
15.2946,3.3129,15.2946,1.50623,15.2946,2.75621,15.2946,3.0417,15.2946,2.80161,15.2946,1.5860
15.3635,3.0353,15.3635,1.29436,15.3635,2.57424,15.3635,3.6320,15.3635,2.96379,15.3635,2.4434
15.4324,2.4622,15.4324,1.40398,15.4324,2.29921,15.4324,3.4880,15.4324,3.05462,15.4324,1.9886
15.5013,2.6463,15.5013,1.38821,15.5013,2.10633,15.5013,3.6796,15.5013,3.15367,15.5013,2.4455
15.5702,3.7163,15.5702,1.21211,15.5702,2.13148,15.5702,3.8272,15.5702,3.00826,15.5702,2.2570
15.6391,2.1769,15.6391,2.08163,15.6391,1.84813,15.6391,3.7002,15.6391,1.95651,15.6391,2.8165
15.7079,2.6002,15.7079,1.55918,15.7079,1.19720,15.7079,4.1132,15.7079,2.05991,15.7079,2.9604
15.7768,3.5512,15.7768,1.28596,15.7768,1.30121,15.7768,3.7982,15.7768,2.33727,15.7768,3.1033
15.8457,3.4195,15.8457,1.54724,15.8457,1.21463,15.8457,3.2734,15.8457,2.70952,15.8457,3.1562
