Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4
19.0149,3.0867,19.0149,2.1454,19.0149,2.56403,19.0149,1.42086,19.0149,2.6417
19.0838,2.7197,19.0838,2.4478,19.0838,2.23794,19.0838,1.01451,19.0838,2.0375
19.1527,3.9892,19.1527,2.2225,19.1527,1.76264,19.1527,1.00987,19.1527,1.5052
19.2216,7.0444,19.2216,2.1185,19.2216,1.13771,19.2216,0.86152,19.2216,0.8627
19.2905,7.4357,19.2905,1.5198,19.2905,0.73560,19.2905,0.94859,19.2905,0.9906
19.3594,7.3836,19.3594,1.7511,19.3594,0.88626,19.3594,2.11168,19.3594,1.0668
19.4282,7.8302,19.4282,1.7707,19.4282,0.64803,19.4282,2.33566,19.4282,0.9179
19.4971,8.6043,19.4971,1.3962,19.4971,1.13814,19.4971,2.49682,19.4971,0.8154
19.5660,6.5982,19.5660,1.4537,19.5660,1.41141,19.5660,1.81265,19.5660,0.8775
19.6349,5.2176,19.6349,1.4201,19.6349,1.15231,19.6349,1.30301,19.6349,1.1021
19.7038,4.9515,19.7038,1.6177,19.7038,0.81278,19.7038,1.92319,19.7038,1.2231
19.7727,3.3318,19.7727,1.3772,19.7727,1.17629,19.7727,1.07794,19.7727,1.5381
19.8416,2.5912,19.8416,0.9507,19.8416,1.36397,19.8416,1.02428,19.8416,2.4319
19.9105,1.4415,19.9105,1.4200,19.9105,1.72049,19.9105,0.76131,19.9105,2.6796
19.9794,0.8823,19.9794,1.3949,19.9794,2.81066,19.9794,1.26350,19.9794,3.5472
20.0483,0.7111,20.0483,1.3566,20.0483,3.12707,20.0483,1.71316,20.0483,2.8546
20.1172,0.8178,20.1172,1.9368,20.1172,2.61707,20.1172,1.93466,20.1172,2.8934
20.1861,1.0942,20.1861,1.6686,20.1861,2.70586,20.1861,1.39055,20.1861,2.4892
20.2550,1.2870,20.2550,1.9689,20.2550,2.39660,20.2550,1.21525,20.2550,2.1700
20.3239,1.4376,20.3239,2.1346,20.3239,3.27933,20.3239,1.55555,20.3239,2.1956
20.3928,1.3759,20.3928,2.3273,20.3928,3.23889,20.3928,1.97855,20.3928,1.4475
20.4617,1.4746,20.4617,2.0774,20.4617,3.21325,20.4617,2.03323,20.4617,1.2095
20.5306,1.5550,20.5306,2.1212,20.5306,5.15766,20.5306,1.34096,20.5306,1.3954
20.5995,2.2813,20.5995,1.8744,20.5995,4.08822,20.5995,1.26893,20.5995,1.0631
20.6683,1.6747,20.6683,1.2155,20.6683,2.85203,20.6683,1.30898,20.6683,1.1898
20.7372,2.1208,20.7372,1.0432,20.7372,1.97092,20.7372,1.16055,20.7372,1.1716
20.8061,1.8837,20.8061,1.5228,20.8061,2.48995,20.8061,1.20729,20.8061,1.0345
20.8750,2.4084,20.8750,1.8148,20.8750,1.93350,20.8750,1.59836,20.8750,1.1710
20.9439,2.1014,20.9439,1.3399,20.9439,1.37370,20.9439,1.37939,20.9439,0.9758
21.0128,2.5648,21.0128,1.7422,21.0128,1.74827,21.0128,1.44909,21.0128,1.2288
21.0817,3.2828,21.0817,2.2406,21.0817,1.52487,21.0817,1.25070,21.0817,1.6918
21.1506,4.0036,21.1506,2.6995,21.1506,1.26032,21.1506,0.94101,21.1506,1.6436
21.2195,5.6272,21.2195,2.9194,21.2195,1.25788,21.2195,1.03823,21.2195,1.1193
21.2884,6.3544,21.2884,2.8987,21.2884,2.39396,21.2884,0.90960,21.2884,0.7771
21.3573,6.3902,21.3573,2.9558,21.3573,2.49519,21.3573,0.92169,21.3573,0.7036
21.4262,5.5554,21.4262,3.9420,21.4262,3.06532,21.4262,0.97754,21.4262,1.1987
21.4951,4.1430,21.4951,4.7065,21.4951,3.44116,21.4951,0.99021,21.4951,1.0895
21.5640,3.7177,21.5640,5.3632,21.5640,3.43194,21.5640,1.11219,21.5640,0.6527
21.6329,2.5360,21.6329,5.6169,21.6329,2.28084,21.6329,2.23865,21.6329,1.4755
21.7018,2.2824,21.7018,5.7700,21.7018,1.88590,21.7018,2.02134,21.7018,1.6477
21.7707,1.8775,21.7707,5.6305,21.7707,1.61603,21.7707,1.67000,21.7707,1.7242
21.8396,1.3136,21.8396,4.6195,21.8396,1.80970,21.8396,2.17866,21.8396,1.7353
21.9084,1.7809,21.9084,3.9828,21.9084,1.82886,21.9084,1.34451,21.9084,2.1134
21.9773,1.4251,21.9773,4.0030,21.9773,1.90215,21.9773,1.93669,21.9773,1.7560
22.0462,1.4375,22.0462,3.6942,22.0462,1.99125,22.0462,1.85789,22.0462,1.3544
22.1151,1.5467,22.1151,3.0010,22.1151,1.91444,22.1151,1.37856,22.1151,2.0176
22.1840,1.4023,22.1840,2.2535,22.1840,2.17941,22.1840,1.87106,22.1840,1.6917
22.2529,1.2248,22.2529,1.6193,22.2529,2.34936,22.2529,2.10621,22.2529,1.2003
22.3218,1.5678,22.3218,1.6832,22.3218,1.82327,22.3218,1.72225,22.3218,0.6727
22.3907,1.6306,22.3907,1.5865,22.3907,1.41954,22.3907,1.30421,22.3907,0.7011
22.4596,1.4369,22.4596,1.6672,22.4596,1.59575,22.4596,1.52907,22.4596,0.5814
22.5285,2.1580,22.5285,1.2305,22.5285,1.34225,22.5285,1.92130,22.5285,0.5829
22.5974,2.3670,22.5974,1.6016,22.5974,1.98096,22.5974,1.22158,22.5974,1.0086
22.6663,2.2709,22.6663,1.4978,22.6663,2.45400,22.6663,1.25883,22.6663,1.1121
22.7352,3.0654,22.7352,1.9989,22.7352,2.03026,22.7352,0.97818,22.7352,1.3180
22.8041,2.1632,22.8041,1.1786,22.8041,2.35920,22.8041,0.89771,22.8041,0.5496
22.8730,2.1922,22.8730,1.1987,22.8730,1.86034,22.8730,0.81108,22.8730,0.2891
22.9419,1.9525,22.9419,1.3935,22.9419,1.93797,22.9419,1.06574,22.9419,0.4067
23.0108,2.3171,23.0108,1.7472,23.0108,2.03266,23.0108,1.77873,23.0108,0.4470
23.0797,1.5641,23.0797,1.9522,23.0797,2.48688,23.0797,2.42707,23.0797,0.6945
23.1486,2.0125,23.1486,2.7797,23.1486,2.41562,23.1486,2.64317,23.1486,1.1903
23.2174,2.2741,23.2174,2.8990,23.2174,3.03417,23.2174,2.23379,23.2174,1.6585
23.2863,1.4581,23.2863,2.7770,23.2863,2.33822,23.2863,2.20402,23.2863,3.3595
23.3552,1.4531,23.3552,2.1439,23.3552,1.64465,23.3552,1.47463,23.3552,4.3582
23.4241,2.2259,23.4241,2.7795,23.4241,1.28244,23.4241,0.87270,23.4241,4.1367
23.4930,1.7150,23.4930,3.1908,23.4930,1.12525,23.4930,0.91372,23.4930,3.9534
23.5619,2.2455,23.5619,3.4027,23.5619,0.53104,23.5619,1.08462,23.5619,3.4373
23.6308,2.3352,23.6308,3.2790,23.6308,1.02515,23.6308,1.40738,23.6308,2.4382
23.6997,1.7948,23.6997,3.9280,23.6997,1.26353,23.6997,0.91882,23.6997,2.1141
23.7686,2.0083,23.7686,4.6556,23.7686,1.56236,23.7686,0.82837,23.7686,2.9042
23.8375,1.4596,23.8375,6.4279,23.8375,1.67757,23.8375,1.11534,23.8375,4.0905
23.9064,1.5499,23.9064,7.8785,23.9064,1.89087,23.9064,0.95747,23.9064,5.4989
23.9753,1.5470,23.9753,9.3532,23.9753,2.83268,23.9753,0.84821,23.9753,8.3851
24.0442,2.0540,24.0442,9.0696,24.0442,3.00623,24.0442,1.68913,24.0442,10.3703
24.1131,1.4218,24.1131,9.2172,24.1131,2.66172,24.1131,2.19383,24.1131,11.0508
24.1820,1.0219,24.1820,8.6993,24.1820,1.54467,24.1820,2.76811,24.1820,11.4388
24.2509,1.4185,24.2509,6.8408,24.2509,1.36883,24.2509,3.30621,24.2509,9.8700
24.3198,1.5270,24.3198,4.4899,24.3198,1.01890,24.3198,4.83671,24.3198,7.8549
24.3887,1.3557,24.3887,3.0158,24.3887,1.19159,24.3887,4.34278,24.3887,5.3246
24.4575,1.4762,24.4575,2.2543,24.4575,1.32067,24.4575,3.59629,24.4575,3.4396
24.5264,0.8736,24.5264,1.4825,24.5264,1.13324,24.5264,2.60595,24.5264,3.2764
24.5953,1.0963,24.5953,1.0963,24.5953,0.85629,24.5953,2.91971,24.5953,3.4143
24.6642,1.2391,24.6642,1.6563,24.6642,0.58456,24.6642,3.02985,24.6642,3.5140
24.7331,0.7821,24.7331,2.0581,24.7331,1.16253,24.7331,2.25424,24.7331,2.5406
24.8020,1.1448,24.8020,1.5373,24.8020,1.49213,24.8020,1.55767,24.8020,1.2990
24.8709,1.0589,24.8709,1.4591,24.8709,1.59030,24.8709,2.13852,24.8709,1.6043
24.9398,1.6056,24.9398,1.6250,24.9398,1.29512,24.9398,1.74618,24.9398,1.3546
25.0087,1.1185,25.0087,1.5331,25.0087,1.70443,25.0087,1.99928,25.0087,0.9553
25.0776,1.8217,25.0776,1.5454,25.0776,2.39072,25.0776,1.78128,25.0776,1.2906
25.1465,2.4431,25.1465,1.2361,25.1465,2.78657,25.1465,1.45165,25.1465,0.4080
25.2154,2.6455,25.2154,0.9721,25.2154,3.14225,25.2154,1.68216,25.2154,0.4938
25.2843,2.2450,25.2843,1.2044,25.2843,3.52120,25.2843,1.47150,25.2843,0.9186
25.3532,1.9974,25.3532,1.1026,25.3532,3.73151,25.3532,1.77447,25.3532,0.6898
25.4221,1.9718,25.4221,0.8468,25.4221,4.45053,25.4221,2.26991,25.4221,1.0263
25.4910,2.2533,25.4910,1.2658,25.4910,4.32963,25.4910,1.95239,25.4910,1.0950
25.5599,1.0683,25.5599,1.0484,25.5599,4.56030,25.5599,1.37305,25.5599,1.1380
25.6288,0.8641,25.6288,0.8448,25.6288,4.54064,25.6288,1.55236,25.6288,0.5994
25.6976,0.8827,25.6976,0.7650,25.6976,4.19760,25.6976,2.05673,25.6976,0.5683
25.7665,0.7250,25.7665,1.1889,25.7665,3.11276,25.7665,2.27936,25.7665,1.1509
25.8354,1.3019,25.8354,1.2111,25.8354,2.58366,25.8354,2.03619,25.8354,1.3500
25.9043,1.2869,25.9043,1.5223,25.9043,3.19846,25.9043,2.17415,25.9043,1.7838
25.9732,1.5615,25.9732,2.0557,25.9732,2.47398,25.9732,2.61358,25.9732,2.1791
26.0421,1.3046,26.0421,2.5344,26.0421,2.16490,26.0421,3.14853,26.0421,2.8678
26.1110,1.2509,26.1110,3.1605,26.1110,2.31752,26.1110,3.64070,26.1110,3.5463
26.1799,1.0823,26.1799,4.5117,26.1799,1.53533,26.1799,2.66879,26.1799,3.5841
26.2488,1.4449,26.2488,5.9784,26.2488,1.26104,26.2488,2.27345,26.2488,3.5731
26.3177,1.5977,26.3177,6.9258,26.3177,1.27186,26.3177,2.08311,26.3177,3.0881
26.3866,1.4015,26.3866,9.3619,26.3866,1.52973,26.3866,2.42076,26.3866,2.4378
26.4555,1.7250,26.4555,9.8811,26.4555,1.47896,26.4555,3.59672,26.4555,2.0913
26.5244,1.5395,26.5244,8.0775,26.5244,1.43404,26.5244,3.84694,26.5244,2.0223
26.5933,1.4132,26.5933,7.2221,26.5933,1.38404,26.5933,3.30577,26.5933,1.8916
26.6622,1.5069,26.6622,5.0015,26.6622,1.35876,26.6622,3.68934,26.6622,2.7909
26.7311,1.5548,26.7311,3.8319,26.7311,0.93602,26.7311,4.97654,26.7311,2.4819
26.8000,1.1998,26.8000,3.6188,26.8000,0.97261,26.8000,4.44003,26.8000,2.5212
26.8689,1.0741,26.8689,3.3598,26.8689,1.11080,26.8689,4.17634,26.8689,2.9599
26.9377,1.3903,26.9377,3.5755,26.9377,0.50340,26.9377,4.31563,26.9377,2.4580
27.0066,1.2581,27.0066,2.7467,27.0066,0.56648,27.0066,4.45488,27.0066,3.0487
27.0755,1.3440,27.0755,1.8537,27.0755,0.53753,27.0755,4.26366,27.0755,2.3114
27.1444,1.5108,27.1444,1.8816,27.1444,0.71101,27.1444,3.43819,27.1444,1.5152
27.2133,1.4953,27.2133,1.4102,27.2133,0.76180,27.2133,3.44349,27.2133,1.4863
27.2822,2.2987,27.2822,1.5412,27.2822,0.45213,27.2822,2.34633,27.2822,1.6539
27.3511,3.1695,27.3511,1.1081,27.3511,0.50150,27.3511,2.05578,27.3511,2.2330
27.4200,3.2344,27.4200,1.5442,27.4200,0.78131,27.4200,2.64341,27.4200,1.6993
27.4889,3.4513,27.4889,1.4463,27.4889,0.61051,27.4889,2.48793,27.4889,1.6387
27.5578,4.0058,27.5578,1.4060,27.5578,0.80186,27.5578,1.99511,27.5578,1.5693
27.6267,3.9607,27.6267,2.1105,27.6267,0.80190,27.6267,1.76917,27.6267,1.3927
27.6956,3.1701,27.6956,0.9977,27.6956,0.78948,27.6956,1.49545,27.6956,1.3675
27.7645,3.2161,27.7645,0.8070,27.7645,1.18023,27.7645,1.35382,27.7645,1.7878
27.8334,2.8816,27.8334,0.7548,27.8334,1.01751,27.8334,1.20652,27.8334,1.6362
27.9023,2.5955,27.9023,1.1738,27.9023,1.09590,27.9023,1.04078,27.9023,2.0322
27.9712,2.6130,27.9712,1.2286,27.9712,1.23655,27.9712,0.68264,27.9712,2.2364
28.0401,2.3029,28.0401,0.9276,28.0401,1.25599,28.0401,1.15720,28.0401,2.6716
28.1090,2.3527,28.1090,1.0165,28.1090,1.39652,28.1090,1.24344,28.1090,3.0787
28.1778,2.8398,28.1778,0.9576,28.1778,1.51459,28.1778,1.30216,28.1778,3.4999
28.2467,3.2893,28.2467,0.9722,28.2467,0.97062,28.2467,1.63164,28.2467,2.5868
28.3156,3.6659,28.3156,0.7252,28.3156,1.58786,28.3156,1.68475,28.3156,2.6374
28.3845,2.4904,28.3845,1.5640,28.3845,1.88840,28.3845,1.55270,28.3845,3.1132
28.4534,2.6553,28.4534,2.0229,28.4534,1.06933,28.4534,1.10571,28.4534,2.3036
28.5223,2.4121,28.5223,3.1567,28.5223,1.54290,28.5223,1.20150,28.5223,1.7450
28.5912,2.3147,28.5912,4.4811,28.5912,2.94699,28.5912,0.82268,28.5912,1.3544
28.6601,2.4220,28.6601,3.7631,28.6601,3.68789,28.6601,0.99342,28.6601,1.0924
28.7290,2.0389,28.7290,4.1047,28.7290,4.03961,28.7290,1.25117,28.7290,1.5593
28.7979,1.9585,28.7979,2.6683,28.7979,3.36123,28.7979,1.26837,28.7979,1.1769
28.8668,2.2704,28.8668,2.4344,28.8668,3.23507,28.8668,1.15757,28.8668,0.8678
28.9357,2.4574,28.9357,2.3976,28.9357,2.00115,28.9357,2.83283,28.9357,1.1734
29.0046,2.2185,29.0046,2.4702,29.0046,1.21638,29.0046,3.45439,29.0046,1.7435
29.0735,2.5049,29.0735,2.2003,29.0735,0.97235,29.0735,3.31010,29.0735,1.3136
29.1424,3.2357,29.1424,2.4098,29.1424,0.76092,29.1424,2.64785,29.1424,2.0622
29.2113,3.9235,29.2113,2.6655,29.2113,0.80755,29.2113,2.96018,29.2113,2.0148
29.2802,4.1238,29.2802,2.5416,29.2802,1.22361,29.2802,3.66804,29.2802,1.9094
29.3491,4.0376,29.3491,1.6098,29.3491,0.43434,29.3491,3.47970,29.3491,1.9176
29.4179,2.7727,29.4179,1.5814,29.4179,0.59279,29.4179,3.42003,29.4179,1.2194
29.4868,3.9216,29.4868,1.1702,29.4868,1.64126,29.4868,2.92963,29.4868,1.6626
29.5557,4.3677,29.5557,1.0566,29.5557,1.78297,29.5557,3.44768,29.5557,1.6006
29.6246,2.0166,29.6246,1.0799,29.6246,1.13356,29.6246,3.08754,29.6246,2.0989
29.6935,1.8059,29.6935,1.2718,29.6935,1.77823,29.6935,3.46604,29.6935,1.7955
29.7624,1.7016,29.7624,1.1594,29.7624,1.42296,29.7624,4.05710,29.7624,1.6653
29.8313,1.6639,29.8313,1.0298,29.8313,0.98331,29.8313,3.81876,29.8313,1.4679
29.9002,1.1518,29.9002,1.7002,29.9002,0.99875,29.9002,3.61955,29.9002,1.1202
29.9691,1.4798,29.9691,2.3984,29.9691,0.87968,29.9691,2.59482,29.9691,2.0822
30.0380,1.2354,30.0380,2.4321,30.0380,1.20446,30.0380,1.53623,30.0380,2.5749
30.1069,1.3960,30.1069,2.8997,30.1069,1.10001,30.1069,0.65923,30.1069,2.6823
30.1758,1.5184,30.1758,2.9329,30.1758,1.11662,30.1758,0.78080,30.1758,3.2769
30.2447,1.4164,30.2447,3.1523,30.2447,1.74195,30.2447,0.79492,30.2447,2.6317
30.3136,1.1689,30.3136,3.2830,30.3136,2.19867,30.3136,1.33370,30.3136,3.5584
30.3825,1.2229,30.3825,2.6760,30.3825,2.47179,30.3825,1.51885,30.3825,4.2712
30.4514,1.1876,30.4514,1.9984,30.4514,2.10547,30.4514,2.01878,30.4514,2.7358
30.5203,0.8568,30.5203,2.0998,30.5203,2.11124,30.5203,2.16512,30.5203,2.4337
30.5892,0.6586,30.5892,2.1552,30.5892,1.58656,30.5892,2.03159,30.5892,3.1459
30.6581,1.2900,30.6581,2.1749,30.6581,1.37572,30.6581,1.66071,30.6581,2.6614
30.7269,1.2157,30.7269,2.4006,30.7269,1.46374,30.7269,1.77848,30.7269,2.1139
30.7958,1.6107,30.7958,2.8085,30.7958,1.07208,30.7958,1.82058,30.7958,2.1243
30.8647,1.2656,30.8647,4.0668,30.8647,1.13640,30.8647,1.75689,30.8647,2.1332
30.9336,1.2779,30.9336,6.1064,30.9336,0.81530,30.9336,1.46832,30.9336,2.0001
31.0025,1.2212,31.0025,7.5018,31.0025,1.19714,31.0025,1.98118,31.0025,2.1149
31.0714,1.8396,31.0714,9.5389,31.0714,1.20236,31.0714,1.87804,31.0714,0.9834
31.1403,1.2761,31.1403,8.5689,31.1403,2.42186,31.1403,2.17882,31.1403,1.7867
31.2092,1.3902,31.2092,6.4199,31.2092,2.51107,31.2092,2.85531,31.2092,1.8196
31.2781,1.1115,31.2781,4.0467,31.2781,2.80426,31.2781,2.59645,31.2781,2.8828
31.3470,1.2410,31.3470,2.8264,31.3470,4.10349,31.3470,2.55244,31.3470,3.1788
31.4159,1.9938,31.4159,1.7484,31.4159,3.72511,31.4159,2.04059,31.4159,5.1525
31.4848,1.1595,31.4848,1.4692,31.4848,3.81088,31.4848,2.62262,31.4848,6.7415
31.5537,1.1019,31.5537,1.9286,31.5537,3.40064,31.5537,2.14738,31.5537,9.4022
31.6226,1.4125,31.6226,1.6893,31.6226,2.89176,31.6226,1.31951,31.6226,9.9546
31.6915,1.3351,31.6915,1.3161,31.6915,2.65674,31.6915,1.69389,31.6915,8.9934
31.7604,1.7454,31.7604,1.2301,31.7604,2.63004,31.7604,1.35992,31.7604,9.0268
31.8293,2.1506,31.8293,1.0003,31.8293,3.14979,31.8293,1.66541,31.8293,8.4577
31.8982,2.9076,31.8982,0.9586,31.8982,3.41476,31.8982,1.50706,31.8982,6.9016
31.9670,3.0517,31.9670,1.5303,31.9670,3.06927,31.9670,2.61328,31.9670,5.8125
32.0359,3.3304,32.0359,1.4522,32.0359,1.95063,32.0359,3.90252,32.0359,4.0695
32.1048,2.4936,32.1048,1.9101,32.1048,2.11598,32.1048,4.97358,32.1048,3.1791
32.1737,1.6067,32.1737,2.7417,32.1737,1.97891,32.1737,5.18135,32.1737,2.5880
32.2426,1.8552,32.2426,3.1593,32.2426,2.07176,32.2426,4.87975,32.2426,2.1458
32.3115,1.3564,32.3115,3.1873,32.3115,1.56765,32.3115,5.20779,32.3115,1.3347
32.3804,0.9064,32.3804,3.3714,32.3804,1.65126,32.3804,4.16951,32.3804,1.3452
32.4493,1.3417,32.4493,3.0078,32.4493,2.49909,32.4493,3.97073,32.4493,1.1413
32.5182,1.8867,32.5182,2.4986,32.5182,2.36274,32.5182,4.57104,32.5182,1.0594
32.5871,1.3350,32.5871,2.2625,32.5871,2.17202,32.5871,3.15070,32.5871,1.1051
32.6560,1.7107,32.6560,2.1017,32.6560,2.18935,32.6560,2.85749,32.6560,0.9415
32.7249,2.2377,32.7249,2.7411,32.7249,1.67179,32.7249,1.95723,32.7249,0.7724
32.7938,2.7161,32.7938,2.9883,32.7938,1.54168,32.7938,1.62306,32.7938,1.4857
32.8627,2.9629,32.8627,2.9872,32.8627,1.68493,32.8627,1.49745,32.8627,1.4652
32.9316,2.9598,32.9316,2.7205,32.9316,1.43447,32.9316,1.37701,32.9316,1.3897
33.0005,3.4680,33.0005,2.4231,33.0005,1.64164,33.0005,1.17111,33.0005,0.6463
33.0694,3.7768,33.0694,2.1931,33.0694,1.43147,33.0694,1.64023,33.0694,1.1199
33.1383,4.2539,33.1383,2.4716,33.1383,1.82645,33.1383,0.79438,33.1383,1.8261
33.2071,4.9649,33.2071,2.0395,33.2071,1.79999,33.2071,0.92732,33.2071,1.4063
33.2760,5.7496,33.2760,1.5380,33.2760,1.37754,33.2760,0.66534,33.2760,1.5462
33.3449,6.2098,33.3449,2.3420,33.3449,0.78119,33.3449,0.98323,33.3449,1.7547
33.4138,6.6460,33.4138,1.4786,33.4138,0.50447,33.4138,1.13892,33.4138,1.2842
33.4827,4.2445,33.4827,1.9672,33.4827,1.10912,33.4827,1.06118,33.4827,0.9494
33.5516,3.4072,33.5516,1.7307,33.5516,1.50597,33.5516,0.92324,33.5516,0.9906
33.6205,3.2120,33.6205,0.8283,33.6205,2.15409,33.6205,1.01050,33.6205,1.7144
33.6894,3.5750,33.6894,0.9571,33.6894,2.87183,33.6894,1.14312,33.6894,1.4278
33.7583,3.3328,33.7583,1.2432,33.7583,3.77568,33.7583,1.33514,33.7583,1.2183
33.8272,2.8149,33.8272,1.2200,33.8272,3.45505,33.8272,0.90152,33.8272,1.7164
33.8961,2.7808,33.8961,1.2812,33.8961,3.82997,33.8961,0.85466,33.8961,1.5944
33.9650,2.8747,33.9650,1.2695,33.9650,3.25870,33.9650,1.39150,33.9650,1.8937
34.0339,1.8349,34.0339,1.3729,34.0339,2.46549,34.0339,0.80226,34.0339,2.1141
34.1028,2.2266,34.1028,1.9133,34.1028,2.61406,34.1028,0.97994,34.1028,2.4607
34.1717,3.1223,34.1717,2.0568,34.1717,2.55685,34.1717,1.41614,34.1717,2.0599
34.2406,3.2444,34.2406,3.3818,34.2406,2.46126,34.2406,1.67842,34.2406,1.2485
34.3095,3.5827,34.3095,3.8255,34.3095,2.30637,34.3095,1.76095,34.3095,1.2297
34.3784,3.2340,34.3784,3.6885,34.3784,2.44131,34.3784,1.96315,34.3784,1.1296
34.4472,3.0048,34.4472,3.9907,34.4472,2.59344,34.4472,2.10266,34.4472,0.9128
34.5161,3.2385,34.5161,3.4309,34.5161,2.77035,34.5161,2.03328,34.5161,0.8410
34.5850,3.0152,34.5850,2.8170,34.5850,1.89529,34.5850,2.86933,34.5850,0.9583
34.6539,3.4435,34.6539,2.0645,34.6539,2.16910,34.6539,3.94414,34.6539,0.5549
34.7228,3.2755,34.7228,1.1336,34.7228,3.08443,34.7228,4.16047,34.7228,0.6564
34.7917,3.2181,34.7917,1.0745,34.7917,3.67391,34.7917,5.57943,34.7917,0.6903
34.8606,2.9202,34.8606,0.9711,34.8606,4.69068,34.8606,6.79751,34.8606,0.9484
34.9295,2.2773,34.9295,1.2988,34.9295,4.86961,34.9295,7.86779,34.9295,0.6994
34.9984,1.5767,34.9984,2.4775,34.9984,4.17109,34.9984,7.37687,34.9984,0.8523
35.0673,1.3869,35.0673,2.0806,35.0673,3.58326,35.0673,5.85188,35.0673,0.8483
35.1362,0.8888,35.1362,1.9343,35.1362,2.95465,35.1362,4.08303,35.1362,1.1501
35.2051,1.0282,35.2051,2.4747,35.2051,2.10885,35.2051,2.03844,35.2051,1.2245
35.2740,1.3411,35.2740,2.0481,35.2740,3.39199,35.2740,1.81813,35.2740,1.9455
35.3429,1.1646,35.3429,2.6816,35.3429,3.15423,35.3429,1.58091,35.3429,1.8904
35.4118,1.4954,35.4118,2.7665,35.4118,1.37880,35.4118,1.33415,35.4118,1.5353
35.4807,1.5341,35.4807,4.4204,35.4807,1.00893,35.4807,1.34158,35.4807,1.2015
35.5496,1.8022,35.5496,6.0733,35.5496,0.73501,35.5496,1.52841,35.5496,1.0113
35.6185,2.1629,35.6185,7.6451,35.6185,0.68689,35.6185,1.95755,35.6185,0.9467
35.6873,2.0745,35.6873,7.9372,35.6873,0.70615,35.6873,3.07769,35.6873,0.8179
35.7562,2.3291,35.7562,5.5368,35.7562,1.06324,35.7562,3.24588,35.7562,1.2859
35.8251,2.3925,35.8251,4.7347,35.8251,0.88435,35.8251,4.00565,35.8251,1.1234
35.8940,2.0644,35.8940,3.2703,35.8940,0.91455,35.8940,3.89650,35.8940,1.3479
35.9629,1.8457,35.9629,2.9482,35.9629,1.20067,35.9629,2.32837,35.9629,2.3126
36.0318,2.7185,36.0318,2.7316,36.0318,1.19272,36.0318,1.84644,36.0318,2.8077
36.1007,2.9573,36.1007,2.1732,36.1007,1.45246,36.1007,1.73843,36.1007,2.7630
36.1696,2.7258,36.1696,2.1845,36.1696,1.49054,36.1696,1.76893,36.1696,2.5027
36.2385,3.7226,36.2385,2.2447,36.2385,1.28510,36.2385,2.44568,36.2385,1.7069
36.3074,4.4358,36.3074,2.6744,36.3074,1.14189,36.3074,2.04686,36.3074,0.8824
36.3763,4.3709,36.3763,2.6549,36.3763,1.71888,36.3763,2.43334,36.3763,0.9046
36.4452,4.3751,36.4452,2.4161,36.4452,1.98501,36.4452,2.78071,36.4452,1.5964
36.5141,3.9309,36.5141,2.4609,36.5141,2.60345,36.5141,3.10193,36.5141,1.5457
36.5830,5.1565,36.5830,2.7969,36.5830,2.50360,36.5830,3.43665,36.5830,1.5786
36.6519,4.5177,36.6519,4.0171,36.6519,4.35215,36.6519,2.57666,36.6519,1.3451
36.7208,3.5658,36.7208,4.8441,36.7208,5.02309,36.7208,2.63051,36.7208,0.5914
36.7897,3.1225,36.7897,5.0884,36.7897,4.59664,36.7897,2.44261,36.7897,1.0302
36.8586,2.5502,36.8586,3.1950,36.8586,4.27382,36.8586,3.06692,36.8586,0.7724
36.9274,2.9541,36.9274,2.0410,36.9274,3.50562,36.9274,1.84402,36.9274,1.1568
36.9963,2.8364,36.9963,1.9522,36.9963,3.20849,36.9963,2.14666,36.9963,1.9336
37.0652,3.1773,37.0652,2.1767,37.0652,2.68622,37.0652,2.17836,37.0652,2.1358
37.1341,3.0571,37.1341,2.3918,37.1341,2.12204,37.1341,1.33959,37.1341,2.7791
37.2030,2.7933,37.2030,2.1377,37.2030,2.27546,37.2030,1.25444,37.2030,2.8127
37.2719,2.8168,37.2719,2.2929,37.2719,1.81174,37.2719,1.29866,37.2719,3.1363
37.3408,3.0975,37.3408,2.7380,37.3408,1.77454,37.3408,1.15267,37.3408,4.1281
37.4097,2.4135,37.4097,2.9886,37.4097,2.10365,37.4097,1.47069,37.4097,4.2548
37.4786,1.3134,37.4786,3.1493,37.4786,2.87807,37.4786,1.78778,37.4786,3.8329
37.5475,1.3639,37.5475,3.1226,37.5475,3.22007,37.5475,1.22717,37.5475,3.0305
37.6164,2.0290,37.6164,3.5006,37.6164,3.00852,37.6164,1.00676,37.6164,2.6254
37.6853,2.0921,37.6853,4.1013,37.6853,3.12804,37.6853,1.15080,37.6853,2.0941
37.7542,2.7131,37.7542,3.7793,37.7542,4.65450,37.7542,0.89062,37.7542,1.6754
37.8231,2.5403,37.8231,3.2577,37.8231,3.57461,37.8231,0.50907,37.8231,1.3355
37.8920,1.5981,37.8920,3.0336,37.8920,2.44456,37.8920,0.81955,37.8920,1.1617
37.9609,1.4164,37.9609,2.7343,37.9609,2.01478,37.9609,0.63625,37.9609,0.5165
38.0298,1.0916,38.0298,1.7810,38.0298,2.66060,38.0298,0.74753,38.0298,0.5901
38.0987,1.7682,38.0987,1.7079,38.0987,2.34963,38.0987,0.95544,38.0987,0.8671
38.1675,1.2287,38.1675,1.2738,38.1675,1.96376,38.1675,1.07440,38.1675,1.0259
