Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
3.1003,3.9697,3.1003,10.3533,3.1003,14.3457,3.1003,23.9828,3.1003,4.6673,3.1003,5.3659
3.1691,3.8079,3.1691,10.9075,3.1691,12.7078,3.1691,32.6889,3.1691,5.8815,3.1691,3.3702
3.2380,3.5921,3.2380,12.7436,3.2380,8.8580,3.2380,38.6073,3.2380,5.1897,3.2380,3.1587
3.3069,4.0220,3.3069,19.7537,3.3069,6.1608,3.3069,31.5751,3.3069,6.4642,3.3069,4.0567
3.3758,3.7213,3.3758,22.2559,3.3758,5.9306,3.3758,26.1524,3.3758,6.9795,3.3758,5.6001
3.4447,4.8727,3.4447,18.0867,3.4447,5.2980,3.4447,18.0550,3.4447,5.2731,3.4447,6.2485
3.5136,3.2140,3.5136,11.8631,3.5136,5.4404,3.5136,11.5728,3.5136,5.1161,3.5136,6.1839
3.5825,3.9969,3.5825,6.1496,3.5825,6.9544,3.5825,5.9524,3.5825,3.9119,3.5825,5.8064
3.6514,4.3319,3.6514,3.6037,3.6514,7.2740,3.6514,4.6621,3.6514,3.9849,3.6514,3.6257
3.7203,3.9350,3.7203,3.0348,3.7203,8.1134,3.7203,5.2553,3.7203,6.9378,3.7203,2.9786
3.7892,3.4187,3.7892,3.1213,3.7892,6.1282,3.7892,5.5601,3.7892,8.2835,3.7892,2.3806
3.8581,3.5028,3.8581,2.8678,3.8581,5.9535,3.8581,7.0252,3.8581,7.7382,3.8581,1.9721
3.9270,4.3066,3.9270,3.4901,3.9270,5.8652,3.9270,13.0726,3.9270,5.9042,3.9270,2.8300
3.9959,4.0104,3.9959,4.0956,3.9959,6.3862,3.9959,23.5552,3.9959,5.4669,3.9959,4.0043
4.0648,2.7600,4.0648,6.5404,4.0648,7.6539,4.0648,43.1602,4.0648,5.8115,4.0648,4.2917
4.1337,2.1108,4.1337,9.3441,4.1337,7.5864,4.1337,57.3899,4.1337,6.2956,4.1337,5.5723
4.2026,1.6878,4.2026,12.2357,4.2026,5.9756,4.2026,63.5952,4.2026,8.2079,4.2026,8.5283
4.2715,2.7252,4.2715,15.3911,4.2715,2.4655,4.2715,42.8928,4.2715,7.7422,4.2715,7.5654
4.3404,2.7476,4.3404,18.7082,4.3404,2.3775,4.3404,29.7673,4.3404,8.3490,4.3404,11.6215
4.4092,3.9451,4.4092,25.3654,4.4092,1.2993,4.4092,17.9150,4.4092,6.5230,4.4092,14.5678
4.4781,3.6605,4.4781,38.8696,4.4781,2.2229,4.4781,12.5099,4.4781,7.0631,4.4781,16.2025
4.5470,4.5029,4.5470,34.3795,4.5470,3.2386,4.5470,10.2558,4.5470,5.2873,4.5470,19.7890
4.6159,4.3969,4.6159,32.4705,4.6159,4.2096,4.6159,10.8651,4.6159,3.8849,4.6159,20.1669
4.6848,4.4836,4.6848,33.8321,4.6848,5.4224,4.6848,12.6194,4.6848,6.7036,4.6848,20.4284
4.7537,4.2667,4.7537,31.6390,4.7537,4.4394,4.7537,14.4458,4.7537,8.9117,4.7537,15.9254
4.8226,5.9099,4.8226,26.2419,4.8226,4.2607,4.8226,15.4020,4.8226,9.2875,4.8226,13.8395
4.8915,6.1135,4.8915,24.3123,4.8915,3.4552,4.8915,13.0614,4.8915,8.7763,4.8915,13.0992
4.9604,6.2057,4.9604,17.2051,4.9604,2.3163,4.9604,12.1854,4.9604,8.9198,4.9604,11.4578
5.0293,6.5366,5.0293,12.0723,5.0293,1.7983,5.0293,11.3056,5.0293,11.8067,5.0293,10.0817
5.0982,4.9985,5.0982,8.1674,5.0982,2.3368,5.0982,9.4253,5.0982,12.0904,5.0982,8.8141
5.1671,4.8658,5.1671,7.4988,5.1671,2.3396,5.1671,7.3421,5.1671,7.1813,5.1671,9.6644
5.2360,3.9876,5.2360,5.2308,5.2360,3.3183,5.2360,5.7101,5.2360,5.9918,5.2360,10.2358
5.3049,4.2139,5.3049,5.8684,5.3049,2.6881,5.3049,4.8462,5.3049,3.0218,5.3049,9.6424
5.3738,5.8329,5.3738,7.8549,5.3738,3.6829,5.3738,4.3870,5.3738,3.0143,5.3738,9.9926
5.4427,5.4457,5.4427,6.7359,5.4427,3.3066,5.4427,2.6299,5.4427,3.4704,5.4427,8.7669
5.5116,6.7223,5.5116,5.0923,5.5116,4.1443,5.5116,2.0089,5.5116,4.7615,5.5116,4.4174
5.5805,10.1351,5.5805,6.3836,5.5805,6.6507,5.5805,1.5235,5.5805,5.3970,5.5805,2.2616
5.6493,13.1868,5.6493,7.4180,5.6493,8.0161,5.6493,1.3957,5.6493,5.5130,5.6493,3.4274
5.7182,15.8201,5.7182,5.0639,5.7182,7.2188,5.7182,1.2378,5.7182,5.7927,5.7182,4.9049
5.7871,17.5421,5.7871,4.2916,5.7871,5.8119,5.7871,1.8518,5.7871,7.0798,5.7871,3.8976
5.8560,17.0328,5.8560,3.1451,5.8560,5.2382,5.8560,2.5508,5.8560,7.5863,5.8560,7.2024
5.9249,16.4508,5.9249,3.2438,5.9249,4.1363,5.9249,2.8368,5.9249,8.4060,5.9249,6.2962
5.9938,12.5843,5.9938,5.3149,5.9938,3.6111,5.9938,3.8008,5.9938,9.3207,5.9938,3.9296
6.0627,10.1579,6.0627,6.3028,6.0627,3.7713,6.0627,6.1850,6.0627,8.7333,6.0627,3.3833
6.1316,9.0705,6.1316,7.1313,6.1316,3.6040,6.1316,9.7835,6.1316,10.1103,6.1316,3.5984
6.2005,13.8757,6.2005,12.8405,6.2005,3.7014,6.2005,10.1823,6.2005,15.2049,6.2005,4.0735
6.2694,17.2399,6.2694,16.7738,6.2694,3.6879,6.2694,14.5769,6.2694,20.8412,6.2694,4.3001
6.3383,22.8207,6.3383,19.9153,6.3383,3.4336,6.3383,26.1577,6.3383,26.5735,6.3383,4.0594
6.4072,21.1725,6.4072,21.6519,6.4072,3.7153,6.4072,35.0843,6.4072,25.5833,6.4072,4.4471
6.4761,24.3593,6.4761,17.1443,6.4761,3.9252,6.4761,50.0033,6.4761,20.4862,6.4761,5.1153
6.5450,33.8991,6.5450,15.6413,6.5450,4.3585,6.5450,57.1143,6.5450,14.9930,6.5450,5.7139
6.6139,36.7847,6.6139,13.0582,6.6139,5.3552,6.6139,62.2930,6.6139,13.2529,6.6139,8.0854
6.6828,33.3563,6.6828,9.3957,6.6828,6.0617,6.6828,71.4488,6.6828,9.3854,6.6828,11.7872
6.7517,22.6313,6.7517,7.6574,6.7517,9.5185,6.7517,87.8697,6.7517,5.4235,6.7517,13.9070
6.8206,13.4016,6.8206,5.8240,6.8206,10.2649,6.8206,86.2812,6.8206,4.2706,6.8206,14.0495
6.8894,7.9432,6.8894,5.5395,6.8894,12.2655,6.8894,80.8155,6.8894,5.6142,6.8894,11.4709
6.9583,7.8644,6.9583,3.4219,6.9583,12.0679,6.9583,63.7284,6.9583,5.7325,6.9583,11.6958
7.0272,8.8042,7.0272,3.4105,7.0272,12.6323,7.0272,50.1737,7.0272,5.8221,7.0272,7.9798
7.0961,8.6307,7.0961,2.8262,7.0961,11.6266,7.0961,34.4721,7.0961,5.5832,7.0961,5.6464
7.1650,8.3647,7.1650,2.2813,7.1650,10.9070,7.1650,19.3895,7.1650,4.6518,7.1650,3.9244
7.2339,7.7401,7.2339,3.0533,7.2339,13.9164,7.2339,13.4443,7.2339,3.5011,7.2339,3.7552
7.3028,6.4410,7.3028,3.8759,7.3028,17.7526,7.3028,6.9451,7.3028,2.9975,7.3028,4.7741
7.3717,6.6461,7.3717,3.7290,7.3717,15.7548,7.3717,5.6262,7.3717,2.8462,7.3717,6.6901
7.4406,6.3878,7.4406,2.2423,7.4406,15.8233,7.4406,3.2233,7.4406,3.0903,7.4406,8.6664
7.5095,5.6366,7.5095,4.0709,7.5095,12.1251,7.5095,3.6346,7.5095,2.8398,7.5095,11.9618
7.5784,6.6491,7.5784,5.1578,7.5784,13.8549,7.5784,4.2816,7.5784,3.6809,7.5784,13.4128
7.6473,7.0223,7.6473,7.0337,7.6473,13.5739,7.6473,2.9407,7.6473,5.8921,7.6473,14.8650
7.7162,7.3898,7.7162,6.2834,7.7162,10.1891,7.7162,2.0885,7.7162,8.5360,7.7162,15.5900
7.7851,7.6660,7.7851,6.9581,7.7851,6.2961,7.7851,1.3146,7.7851,6.0847,7.7851,16.6771
7.8540,5.2366,7.8540,9.1961,7.8540,5.9951,7.8540,2.2818,7.8540,5.2609,7.8540,13.0571
7.9229,3.7396,7.9229,13.1848,7.9229,8.8252,7.9229,2.2581,7.9229,5.7871,7.9229,10.6862
7.9918,3.9369,7.9918,16.9255,7.9918,8.5402,7.9918,2.2070,7.9918,5.5459,7.9918,9.8195
8.0607,3.7784,8.0607,18.9793,8.0607,8.2456,8.0607,2.1151,8.0607,8.0449,8.0607,9.9706
8.1296,5.4259,8.1296,16.3150,8.1296,5.9793,8.1296,4.0730,8.1296,10.9559,8.1296,7.7248
8.1984,7.3071,8.1984,17.9111,8.1984,8.2512,8.1984,5.7980,8.1984,16.8845,8.1984,9.1116
8.2673,9.1657,8.2673,18.8399,8.2673,11.8051,8.2673,8.0171,8.2673,17.3094,8.2673,11.9334
8.3362,6.8201,8.3362,16.1641,8.3362,16.2788,8.3362,6.2452,8.3362,19.7315,8.3362,13.0004
8.4051,5.3980,8.4051,13.7587,8.4051,24.7014,8.4051,5.1878,8.4051,20.3573,8.4051,10.7571
8.4740,4.5198,8.4740,21.9314,8.4740,24.8518,8.4740,3.2677,8.4740,16.6699,8.4740,12.9916
8.5429,5.3522,8.5429,28.0490,8.5429,23.9901,8.5429,4.5623,8.5429,13.0477,8.5429,16.4677
8.6118,4.6906,8.6118,26.8963,8.6118,24.3312,8.6118,4.5970,8.6118,13.9126,8.6118,17.7227
8.6807,4.1589,8.6807,17.4028,8.6807,26.3637,8.6807,5.2898,8.6807,13.2345,8.6807,19.6271
8.7496,5.8615,8.7496,5.0302,8.7496,26.7842,8.7496,6.5131,8.7496,15.0665,8.7496,18.2147
8.8185,9.0575,8.8185,2.0250,8.8185,26.2690,8.8185,5.7123,8.8185,15.3712,8.8185,18.1418
8.8874,12.5858,8.8874,1.2314,8.8874,23.6319,8.8874,3.7007,8.8874,17.8707,8.8874,18.8969
8.9563,16.6401,8.9563,2.1221,8.9563,17.5201,8.9563,2.7313,8.9563,14.8118,8.9563,16.5615
9.0252,16.3049,9.0252,2.4475,9.0252,15.3890,9.0252,2.6645,9.0252,16.8166,9.0252,14.7603
9.0941,12.1865,9.0941,3.5010,9.0941,10.4636,9.0941,3.8053,9.0941,19.3896,9.0941,8.7107
9.1630,5.6700,9.1630,4.7197,9.1630,7.3663,9.1630,5.3171,9.1630,23.6560,9.1630,5.8721
9.2319,3.9969,9.2319,4.4366,9.2319,7.5897,9.2319,4.6773,9.2319,29.5033,9.2319,6.7638
9.3008,5.1749,9.3008,5.6861,9.3008,10.5303,9.3008,7.8253,9.3008,34.3730,9.3008,7.4961
9.3697,5.6064,9.3697,5.4164,9.3697,14.3162,9.3697,14.2525,9.3697,32.3340,9.3697,5.8413
9.4385,5.7665,9.4385,8.3661,9.4385,13.0116,9.4385,14.1924,9.4385,30.5385,9.4385,6.1355
9.5074,5.7343,9.5074,11.4646,9.5074,12.4019,9.5074,12.0208,9.5074,31.6046,9.5074,5.6919
9.5763,6.3986,9.5763,13.9486,9.5763,9.5468,9.5763,8.5611,9.5763,31.8776,9.5763,9.5308
9.6452,5.3994,9.6452,16.6716,9.6452,10.6690,9.6452,4.0609,9.6452,30.7571,9.6452,14.5657
9.7141,6.8513,9.7141,24.9956,9.7141,10.0607,9.7141,3.7466,9.7141,30.8686,9.7141,17.6601
9.7830,8.8330,9.7830,27.1064,9.7830,9.0269,9.7830,3.4152,9.7830,34.1485,9.7830,21.3085
9.8519,8.5431,9.8519,25.7340,9.8519,11.5438,9.8519,3.4308,9.8519,46.5499,9.8519,21.7370
9.9208,6.6016,9.9208,18.9939,9.9208,9.6179,9.9208,4.1174,9.9208,60.2127,9.9208,21.3700
9.9897,9.0159,9.9897,13.1046,9.9897,13.1542,9.9897,4.4885,9.9897,59.9187,9.9897,14.2860
10.0586,7.6231,10.0586,9.4483,10.0586,12.2396,10.0586,6.0298,10.0586,51.6482,10.0586,12.9556
10.1275,10.5191,10.1275,7.9535,10.1275,7.8340,10.1275,5.7284,10.1275,36.6569,10.1275,11.0492
10.1964,12.4576,10.1964,4.5007,10.1964,5.8541,10.1964,4.9494,10.1964,26.0759,10.1964,10.4795
10.2653,13.7978,10.2653,6.1291,10.2653,6.0982,10.2653,4.5862,10.2653,21.7795,10.2653,8.3674
10.3342,12.8477,10.3342,7.4523,10.3342,5.3393,10.3342,4.6507,10.3342,25.5683,10.3342,5.5833
10.4031,13.9189,10.4031,10.3750,10.4031,5.1379,10.4031,4.8293,10.4031,24.6666,10.4031,6.6188
10.4720,13.8950,10.4720,10.3283,10.4720,6.9227,10.4720,3.7916,10.4720,27.8353,10.4720,4.5213
10.5409,12.1879,10.5409,8.6301,10.5409,7.0355,10.5409,4.3823,10.5409,26.4267,10.5409,4.3608
10.6098,10.6383,10.6098,5.5350,10.6098,7.0490,10.6098,3.4552,10.6098,21.0387,10.6098,4.5945
10.6786,8.9739,10.6786,4.8274,10.6786,5.3589,10.6786,3.9135,10.6786,17.0137,10.6786,7.4111
10.7475,8.2054,10.7475,3.9943,10.7475,5.5968,10.7475,4.4714,10.7475,12.0475,10.7475,10.4124
10.8164,7.5781,10.8164,4.8026,10.8164,6.3282,10.8164,4.3538,10.8164,8.6031,10.8164,9.7718
10.8853,8.7673,10.8853,4.4136,10.8853,7.9937,10.8853,3.5425,10.8853,5.3796,10.8853,11.2564
10.9542,10.7510,10.9542,4.2255,10.9542,8.9385,10.9542,3.9052,10.9542,5.0310,10.9542,18.7697
11.0231,12.3554,11.0231,4.0056,11.0231,7.1704,11.0231,2.6640,11.0231,3.8649,11.0231,27.8237
11.0920,15.7697,11.0920,4.6290,11.0920,10.1647,11.0920,1.9019,11.0920,3.5446,11.0920,24.4373
11.1609,21.8639,11.1609,5.8872,11.1609,12.5985,11.1609,0.8664,11.1609,4.4759,11.1609,20.7825
11.2298,29.9488,11.2298,7.9601,11.2298,17.6015,11.2298,1.4804,11.2298,3.1095,11.2298,13.7264
11.2987,45.8417,11.2987,6.5106,11.2987,26.7931,11.2987,1.2517,11.2987,5.7771,11.2987,11.8251
11.3676,46.8357,11.3676,5.8016,11.3676,38.8420,11.3676,1.6350,11.3676,11.3334,11.3676,12.6382
11.4365,32.7551,11.4365,5.9511,11.4365,44.0162,11.4365,1.5815,11.4365,14.2146,11.4365,14.7409
11.5054,16.0127,11.5054,8.9360,11.5054,41.2084,11.5054,2.0582,11.5054,15.7396,11.5054,20.0543
11.5743,8.2223,11.5743,11.0759,11.5743,29.4748,11.5743,3.0580,11.5743,13.4009,11.5743,27.6667
11.6432,6.4368,11.6432,10.1157,11.6432,15.7539,11.6432,2.8629,11.6432,9.0260,11.6432,28.8214
11.7121,5.8636,11.7121,8.3147,11.7121,7.4453,11.7121,3.9072,11.7121,12.7439,11.7121,20.3143
11.7810,6.4457,11.7810,6.9045,11.7810,3.4228,11.7810,3.8853,11.7810,20.0020,11.7810,13.6003
11.8499,10.2305,11.8499,7.0869,11.8499,2.5644,11.8499,4.6911,11.8499,30.7199,11.8499,12.5640
11.9187,13.2073,11.9187,7.7186,11.9187,1.9558,11.9187,5.7543,11.9187,35.4141,11.9187,18.9324
11.9876,11.0369,11.9876,8.9850,11.9876,1.5004,11.9876,4.8496,11.9876,45.3691,11.9876,19.8439
12.0565,7.0507,12.0565,12.0627,12.0565,2.3341,12.0565,5.4946,12.0565,41.7187,12.0565,22.6518
12.1254,4.5034,12.1254,9.8312,12.1254,2.3520,12.1254,6.4498,12.1254,29.0062,12.1254,28.5127
12.1943,3.5249,12.1943,7.5089,12.1943,3.1733,12.1943,8.4629,12.1943,16.8160,12.1943,31.6010
12.2632,3.3093,12.2632,7.0664,12.2632,5.9018,12.2632,7.5374,12.2632,8.7930,12.2632,24.2338
12.3321,2.5708,12.3321,4.1493,12.3321,9.0533,12.3321,5.3355,12.3321,5.1457,12.3321,9.3989
12.4010,2.2783,12.4010,4.1350,12.4010,10.0948,12.4010,4.4653,12.4010,4.3595,12.4010,3.2028
12.4699,1.5760,12.4699,3.0653,12.4699,12.4395,12.4699,3.5026,12.4699,4.7025,12.4699,2.2014
12.5388,2.9967,12.5388,3.9893,12.5388,9.1263,12.5388,4.0230,12.5388,4.9812,12.5388,1.6758
12.6077,4.4948,12.6077,3.9370,12.6077,5.5932,12.6077,6.0266,12.6077,4.0657,12.6077,2.1592
12.6766,4.9183,12.6766,5.9303,12.6766,3.0845,12.6766,4.9863,12.6766,6.5783,12.6766,2.3585
12.7455,4.8735,12.7455,7.4001,12.7455,2.4910,12.7455,5.1100,12.7455,7.5650,12.7455,2.5921
12.8144,5.2316,12.8144,10.3146,12.8144,1.3036,12.8144,2.9188,12.8144,7.8059,12.8144,2.8871
12.8833,5.2120,12.8833,13.7535,12.8833,1.8528,12.8833,2.9346,12.8833,10.2254,12.8833,4.2400
12.9522,5.8486,12.9522,20.1415,12.9522,1.7535,12.9522,2.7544,12.9522,9.8863,12.9522,4.2216
13.0211,5.8843,13.0211,26.6500,13.0211,1.1401,13.0211,4.1889,13.0211,11.5890,13.0211,5.6610
13.0900,5.3332,13.0900,23.7766,13.0900,1.6588,13.0900,5.5394,13.0900,11.0989,13.0900,6.0167
13.1588,5.4964,13.1588,21.7832,13.1588,2.4267,13.1588,5.7268,13.1588,13.1211,13.1588,4.0502
13.2277,6.0529,13.2277,16.8480,13.2277,3.9932,13.2277,10.8807,13.2277,14.3282,13.2277,4.9784
13.2966,7.1136,13.2966,14.1055,13.2966,4.5743,13.2966,19.2867,13.2966,15.8476,13.2966,4.1708
13.3655,9.1736,13.3655,15.0830,13.3655,4.1130,13.3655,20.9053,13.3655,13.8713,13.3655,3.6109
13.4344,9.8616,13.4344,16.5348,13.4344,3.3086,13.4344,23.1719,13.4344,11.6650,13.4344,3.5037
13.5033,7.6629,13.5033,16.1630,13.5033,3.2876,13.5033,25.4555,13.5033,10.5914,13.5033,5.1149
13.5722,6.5833,13.5722,16.0086,13.5722,3.5514,13.5722,24.4115,13.5722,8.0196,13.5722,5.7583
13.6411,7.9322,13.6411,19.3598,13.6411,1.7106,13.6411,21.8149,13.6411,7.3640,13.6411,6.8304
13.7100,10.1768,13.7100,28.1524,13.7100,3.7233,13.7100,19.4850,13.7100,5.6842,13.7100,5.3697
13.7789,15.9404,13.7789,34.6208,13.7789,4.9446,13.7789,15.8331,13.7789,3.7143,13.7789,5.2283
13.8478,19.6611,13.8478,33.5227,13.8478,6.3087,13.8478,11.6457,13.8478,4.9728,13.8478,4.7652
13.9167,23.4423,13.9167,28.5972,13.9167,9.8491,13.9167,10.6708,13.9167,6.0854,13.9167,5.0920
13.9856,23.4163,13.9856,27.1659,13.9856,14.7245,13.9856,12.9542,13.9856,6.6171,13.9856,5.0431
14.0545,25.6260,14.0545,33.5746,14.0545,15.3655,14.0545,16.1998,14.0545,7.3797,14.0545,5.4355
14.1234,22.5516,14.1234,31.4377,14.1234,18.1556,14.1234,15.2620,14.1234,6.1733,14.1234,4.3794
14.1923,24.7048,14.1923,23.0611,14.1923,11.3424,14.1923,15.4828,14.1923,6.0498,14.1923,3.2153
14.2612,32.3584,14.2612,26.7748,14.2612,6.8432,14.2612,15.2264,14.2612,6.8540,14.2612,2.7480
14.3301,42.0569,14.3301,30.6452,14.3301,6.1780,14.3301,18.4198,14.3301,7.0377,14.3301,2.8752
14.3989,43.6181,14.3989,33.4712,14.3989,9.1279,14.3989,26.6199,14.3989,6.0352,14.3989,3.0918
14.4678,42.0016,14.4678,27.6772,14.4678,13.0326,14.4678,32.4826,14.4678,6.0372,14.4678,2.4147
14.5367,36.2269,14.5367,18.6175,14.5367,11.6998,14.5367,33.9695,14.5367,7.0403,14.5367,2.2988
14.6056,26.1333,14.6056,17.6804,14.6056,12.4796,14.6056,29.4868,14.6056,9.0240,14.6056,4.0566
14.6745,16.4164,14.6745,20.9157,14.6745,13.2951,14.6745,23.7614,14.6745,9.1413,14.6745,3.1395
14.7434,12.1501,14.7434,18.7911,14.7434,14.9801,14.7434,22.1580,14.7434,8.5161,14.7434,1.9897
14.8123,10.4758,14.8123,18.7683,14.8123,14.9297,14.8123,20.2987,14.8123,7.0371,14.8123,1.3276
14.8812,10.7262,14.8812,16.4636,14.8812,13.6800,14.8812,21.8335,14.8812,6.5697,14.8812,2.6403
14.9501,13.4074,14.9501,13.9108,14.9501,10.3340,14.9501,29.1458,14.9501,4.6536,14.9501,1.9579
15.0190,17.4271,15.0190,11.3385,15.0190,6.9465,15.0190,33.8081,15.0190,4.0962,15.0190,3.6056
15.0879,20.0967,15.0879,6.2684,15.0879,5.3974,15.0879,43.6359,15.0879,4.2161,15.0879,3.0176
15.1568,19.3841,15.1568,4.1066,15.1568,6.7203,15.1568,60.8742,15.1568,6.6170,15.1568,3.0538
15.2257,15.7556,15.2257,3.6052,15.2257,11.4588,15.2257,76.6488,15.2257,5.3493,15.2257,3.8147
15.2946,15.0900,15.2946,2.7400,15.2946,12.7409,15.2946,88.0428,15.2946,6.2390,15.2946,2.8766
15.3635,15.9715,15.3635,4.0915,15.3635,12.0440,15.3635,80.7849,15.3635,8.3865,15.3635,2.5336
15.4324,22.2975,15.4324,4.3512,15.4324,12.0867,15.4324,68.4601,15.4324,8.4354,15.4324,2.1332
15.5013,27.8141,15.5013,4.4920,15.5013,12.1237,15.5013,52.1852,15.5013,7.0820,15.5013,1.6613
15.5702,28.6803,15.5702,5.7800,15.5702,13.2254,15.5702,33.0697,15.5702,9.3494,15.5702,2.7052
15.6391,28.0036,15.6391,5.7608,15.6391,12.3177,15.6391,27.7765,15.6391,8.5899,15.6391,2.6067
15.7079,19.9317,15.7079,3.1329,15.7079,20.8109,15.7079,19.4078,15.7079,8.2943,15.7079,1.8215
15.7768,14.9442,15.7768,2.2564,15.7768,30.3037,15.7768,11.6361,15.7768,7.2601,15.7768,2.0126
15.8457,18.0546,15.8457,1.8615,15.8457,38.6763,15.8457,7.1973,15.8457,11.1252,15.8457,2.5531
