Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4
2.1357,2.9817,2.1357,0.8955,2.1357,2.6102,2.1357,3.2095,2.1357,1.7697
2.2046,3.1251,2.2046,1.2757,2.2046,3.4680,2.2046,2.9422,2.2046,1.5430
2.2735,3.5243,2.2735,1.4365,2.2735,2.4331,2.2735,2.8596,2.2735,1.7589
2.3424,3.3362,2.3424,0.9741,2.3424,2.9402,2.3424,2.4136,2.3424,1.3353
2.4113,3.7432,2.4113,0.7831,2.4113,3.3406,2.4113,3.6385,2.4113,1.3942
2.4802,3.1380,2.4802,1.2449,2.4802,4.1126,2.4802,4.2772,2.4802,1.5803
2.5491,2.3959,2.5491,1.3385,2.5491,4.0461,2.5491,5.2293,2.5491,3.4843
2.6180,2.0537,2.6180,2.0870,2.6180,3.8702,2.6180,6.6953,2.6180,5.1549
2.6869,2.0725,2.6869,2.0365,2.6869,4.5671,2.6869,8.9997,2.6869,6.6408
2.7558,2.2389,2.7558,2.8230,2.7558,5.6117,2.7558,6.6613,2.7558,7.1384
2.8247,1.9454,2.8247,2.4821,2.8247,5.2582,2.8247,4.9790,2.8247,5.3567
2.8936,2.0277,2.8936,2.0475,2.8936,6.2145,2.8936,2.9314,2.8936,4.8338
2.9625,1.5488,2.9625,1.3030,2.9625,7.3164,2.9625,2.4040,2.9625,5.0370
3.0314,1.6581,3.0314,1.3936,3.0314,9.5344,3.0314,2.7131,3.0314,4.1000
3.1003,1.6563,3.1003,1.2913,3.1003,8.5718,3.1003,2.5508,3.1003,4.1227
3.1691,2.0656,3.1691,1.3890,3.1691,6.4925,3.1691,2.1056,3.1691,3.8652
3.2380,1.9122,3.2380,0.9499,3.2380,4.1361,3.2380,1.7783,3.2380,3.2381
3.3069,1.8262,3.3069,0.9768,3.3069,2.6688,3.3069,1.6977,3.3069,3.2524
3.3758,2.5257,3.3758,0.8175,3.3758,2.1566,3.3758,1.1040,3.3758,3.3614
3.4447,2.5989,3.4447,1.1767,3.4447,1.8249,3.4447,0.9168,3.4447,4.0350
3.5136,2.3670,3.5136,1.9516,3.5136,1.9881,3.5136,0.6303,3.5136,3.6174
3.5825,2.7738,3.5825,2.1641,3.5825,1.4083,3.5825,0.9681,3.5825,3.0629
3.6514,2.8003,3.6514,1.8609,3.6514,1.5735,3.6514,2.2562,3.6514,4.3319
3.7203,2.5794,3.7203,2.0132,3.7203,1.3793,3.7203,3.7836,3.7203,3.9256
3.7892,2.5525,3.7892,2.7471,3.7892,1.5034,3.7892,4.0602,3.7892,3.1817
3.8581,2.9454,3.8581,3.6921,3.8581,1.4944,3.8581,4.8350,3.8581,2.3904
3.9270,2.9171,3.9270,3.8591,3.9270,1.6211,3.9270,4.2819,3.9270,2.1750
3.9959,3.7758,3.9959,4.1163,3.9959,2.7370,3.9959,3.6651,3.9959,2.3802
4.0648,4.5477,4.0648,5.6527,4.0648,2.9173,4.0648,2.9226,4.0648,1.9682
4.1337,4.4103,4.1337,5.5999,4.1337,2.7251,4.1337,2.1508,4.1337,1.5193
4.2026,4.7368,4.2026,4.9987,4.2026,1.9267,4.2026,2.1812,4.2026,1.9506
4.2715,3.8180,4.2715,4.3897,4.2715,2.4235,4.2715,2.2639,4.2715,2.5765
4.3404,3.8591,4.3404,3.6743,4.3404,2.3680,4.3404,2.0519,4.3404,2.3415
4.4092,4.1349,4.4092,2.8609,4.4092,2.3383,4.4092,1.3889,4.4092,2.6139
4.4781,5.3443,4.4781,1.7659,4.4781,2.0654,4.4781,1.1278,4.4781,2.3560
4.5470,6.0827,4.5470,2.1233,4.5470,2.0649,4.5470,1.2335,4.5470,2.8426
4.6159,4.9119,4.6159,1.6690,4.6159,3.2419,4.6159,1.6921,4.6159,2.3097
4.6848,3.1044,4.6848,1.7459,4.6848,3.2348,4.6848,1.4321,4.6848,2.4251
4.7537,2.5906,4.7537,2.0822,4.7537,3.9909,4.7537,1.3318,4.7537,3.8611
4.8226,1.9448,4.8226,2.1667,4.8226,3.4791,4.8226,2.1694,4.8226,3.6987
4.8915,1.7554,4.8915,2.1844,4.8915,2.5611,4.8915,3.2239,4.8915,3.7247
4.9604,1.9947,4.9604,1.9004,4.9604,2.7797,4.9604,6.2380,4.9604,4.2989
5.0293,2.9359,5.0293,1.8671,5.0293,2.3618,5.0293,8.1520,5.0293,3.5217
5.0982,2.7843,5.0982,1.1536,5.0982,2.3842,5.0982,9.7017,5.0982,3.4875
5.1671,3.4568,5.1671,1.7941,5.1671,1.8202,5.1671,8.4122,5.1671,4.2823
5.2360,2.7011,5.2360,1.8050,5.2360,1.8454,5.2360,6.5215,5.2360,5.5700
5.3049,2.9685,5.3049,1.6787,5.3049,2.6577,5.3049,4.9538,5.3049,5.1791
5.3738,3.1071,5.3738,2.2924,5.3738,3.5275,5.3738,3.7613,5.3738,5.6395
5.4427,3.4164,5.4427,2.1099,5.4427,5.1959,5.4427,3.3464,5.4427,5.7060
5.5116,2.5614,5.5116,3.1208,5.5116,7.5620,5.5116,3.3515,5.5116,6.0496
5.5805,2.5950,5.5805,2.5300,5.5805,7.3592,5.5805,2.8211,5.5805,4.7170
5.6493,2.4673,5.6493,2.3616,5.6493,5.7168,5.6493,2.3614,5.6493,4.2142
5.7182,2.5012,5.7182,2.4861,5.7182,4.3910,5.7182,2.4740,5.7182,4.1035
5.7871,2.1949,5.7871,2.6280,5.7871,3.7613,5.7871,2.7309,5.7871,4.5496
5.8560,2.4048,5.8560,2.4473,5.8560,2.5971,5.8560,2.3738,5.8560,4.5431
5.9249,3.1266,5.9249,2.3749,5.9249,2.5087,5.9249,2.3976,5.9249,4.8442
5.9938,3.6128,5.9938,1.6391,5.9938,2.2605,5.9938,2.8862,5.9938,4.8806
6.0627,4.9462,6.0627,1.4618,6.0627,1.9596,6.0627,2.6694,6.0627,5.1073
6.1316,6.3436,6.1316,2.0335,6.1316,1.9320,6.1316,1.7801,6.1316,4.4343
6.2005,7.3804,6.2005,3.3447,6.2005,1.5424,6.2005,1.8833,6.2005,4.9251
6.2694,5.7147,6.2694,4.4574,6.2694,1.1708,6.2694,0.9313,6.2694,5.2516
6.3383,5.4842,6.3383,5.2075,6.3383,1.4159,6.3383,0.8055,6.3383,4.6688
6.4072,5.1237,6.4072,6.6761,6.4072,1.4122,6.4072,0.8262,6.4072,6.1125
6.4761,5.6611,6.4761,9.7199,6.4761,1.8816,6.4761,0.8362,6.4761,8.8194
6.5450,4.1553,6.5450,10.2408,6.5450,2.4596,6.5450,1.8068,6.5450,11.5144
6.6139,3.9577,6.6139,10.7374,6.6139,2.7042,6.6139,2.9940,6.6139,12.7893
6.6828,3.0854,6.6828,11.4873,6.6828,2.6349,6.6828,3.9861,6.6828,11.4369
6.7517,2.0462,6.7517,9.4594,6.7517,2.9088,6.7517,4.4754,6.7517,8.9205
6.8206,2.7586,6.8206,6.3125,6.8206,2.3135,6.8206,3.0664,6.8206,5.8099
6.8894,2.6687,6.8894,4.8583,6.8894,2.0492,6.8894,1.6616,6.8894,4.0946
6.9583,2.3789,6.9583,3.5200,6.9583,1.4696,6.9583,1.6292,6.9583,2.9038
7.0272,2.2717,7.0272,2.1879,7.0272,1.7962,7.0272,1.8339,7.0272,2.1256
7.0961,2.6627,7.0961,2.1821,7.0961,1.8741,7.0961,1.6512,7.0961,1.5606
7.1650,3.9628,7.1650,2.5873,7.1650,2.8063,7.1650,1.2500,7.1650,0.8605
7.2339,4.5475,7.2339,3.1818,7.2339,2.9601,7.2339,1.3320,7.2339,0.9485
7.3028,6.3152,7.3028,3.1326,7.3028,2.9900,7.3028,1.3412,7.3028,1.4625
7.3717,8.6934,7.3717,3.4674,7.3717,2.8938,7.3717,1.0880,7.3717,1.7390
7.4406,10.8294,7.4406,2.6658,7.4406,2.5177,7.4406,1.4365,7.4406,1.7113
7.5095,11.8498,7.5095,1.8680,7.5095,3.3274,7.5095,2.0845,7.5095,1.8649
7.5784,11.3808,7.5784,1.6851,7.5784,2.7547,7.5784,1.7781,7.5784,1.2337
7.6473,9.0051,7.6473,2.4707,7.6473,2.4258,7.6473,2.2169,7.6473,1.4057
7.7162,6.0667,7.7162,2.6999,7.7162,3.0494,7.7162,2.9221,7.7162,1.5379
7.7851,3.8114,7.7851,1.9783,7.7851,3.0097,7.7851,2.4700,7.7851,1.4437
7.8540,2.8858,7.8540,2.1302,7.8540,2.7273,7.8540,1.8272,7.8540,1.1862
7.9229,2.6325,7.9229,2.4384,7.9229,3.2454,7.9229,1.6932,7.9229,1.1367
7.9918,3.2361,7.9918,2.1373,7.9918,4.1583,7.9918,2.5296,7.9918,1.0384
8.0607,3.1934,8.0607,2.5078,8.0607,4.0672,8.0607,2.8951,8.0607,0.9125
8.1296,4.0214,8.1296,2.7743,8.1296,3.7542,8.1296,3.9126,8.1296,1.1639
8.1984,3.6401,8.1984,2.8318,8.1984,3.2302,8.1984,5.4442,8.1984,1.2325
8.2673,2.3111,8.2673,2.3885,8.2673,2.5673,8.2673,6.9978,8.2673,1.2928
8.3362,1.6163,8.3362,3.3016,8.3362,2.3814,8.3362,6.7758,8.3362,1.4338
8.4051,1.6880,8.4051,3.4934,8.4051,3.6673,8.4051,6.0243,8.4051,1.9672
8.4740,1.7304,8.4740,3.2682,8.4740,3.5041,8.4740,5.4603,8.4740,1.8992
8.5429,1.4270,8.5429,2.7599,8.5429,2.7762,8.5429,6.7967,8.5429,0.9698
8.6118,1.8722,8.6118,2.1542,8.6118,2.8489,8.6118,9.1315,8.6118,1.4667
8.6807,1.7502,8.6807,2.0182,8.6807,3.2342,8.6807,10.5046,8.6807,1.7125
8.7496,1.9375,8.7496,2.4238,8.7496,2.6011,8.7496,10.9385,8.7496,1.9807
8.8185,2.1366,8.8185,2.7281,8.8185,3.0666,8.8185,7.9723,8.8185,1.4462
8.8874,3.0233,8.8874,2.5005,8.8874,3.2227,8.8874,6.0500,8.8874,1.3373
8.9563,3.4390,8.9563,3.2652,8.9563,3.9480,8.9563,4.2483,8.9563,1.3417
9.0252,3.8849,9.0252,2.1764,9.0252,3.8425,9.0252,4.2156,9.0252,1.5512
9.0941,3.6837,9.0941,2.2646,9.0941,3.4866,9.0941,3.3396,9.0941,1.5360
9.1630,3.4543,9.1630,2.7492,9.1630,2.7237,9.1630,2.3031,9.1630,1.3252
9.2319,3.4481,9.2319,2.4926,9.2319,2.7936,9.2319,2.6061,9.2319,1.8085
9.3008,3.3763,9.3008,1.8470,9.3008,3.0690,9.3008,2.2578,9.3008,2.1605
9.3697,2.9578,9.3697,1.2370,9.3697,2.2709,9.3697,1.8320,9.3697,2.0725
9.4385,2.0612,9.4385,0.8911,9.4385,2.7996,9.4385,1.7193,9.4385,2.6418
9.5074,1.8662,9.5074,1.4695,9.5074,2.1988,9.5074,1.3485,9.5074,2.6840
9.5763,1.7242,9.5763,1.3314,9.5763,2.4582,9.5763,1.8865,9.5763,3.1102
9.6452,2.8550,9.6452,1.4941,9.6452,2.3839,9.6452,1.6646,9.6452,1.8217
9.7141,2.5215,9.7141,1.1526,9.7141,2.2924,9.7141,1.8004,9.7141,2.3856
9.7830,2.4692,9.7830,1.4506,9.7830,1.6428,9.7830,2.4027,9.7830,2.4035
9.8519,3.4483,9.8519,1.7505,9.8519,2.2372,9.8519,2.2515,9.8519,1.5541
9.9208,2.7198,9.9208,1.1568,9.9208,1.6494,9.9208,1.7359,9.9208,2.0375
9.9897,2.7570,9.9897,1.4130,9.9897,1.8040,9.9897,1.7962,9.9897,0.9721
10.0586,2.4942,10.0586,2.0065,10.0586,1.1287,10.0586,1.8412,10.0586,0.4751
10.1275,2.0813,10.1275,1.9273,10.1275,1.7379,10.1275,1.5093,10.1275,0.8133
10.1964,2.4516,10.1964,2.1735,10.1964,1.7956,10.1964,1.0878,10.1964,1.3789
10.2653,1.4251,10.2653,1.9527,10.2653,1.8741,10.2653,1.1542,10.2653,0.7971
10.3342,1.3086,10.3342,1.2539,10.3342,1.4670,10.3342,0.9973,10.3342,1.0302
10.4031,1.3791,10.4031,1.8528,10.4031,1.4046,10.4031,1.5739,10.4031,0.8079
10.4720,0.9597,10.4720,2.4572,10.4720,1.3409,10.4720,1.7251,10.4720,0.8623
10.5409,1.2223,10.5409,2.3818,10.5409,1.6973,10.5409,1.9798,10.5409,0.5411
10.6098,1.0413,10.6098,2.8716,10.6098,1.8717,10.6098,2.1693,10.6098,0.8598
10.6786,0.7530,10.6786,3.0191,10.6786,2.5881,10.6786,2.7468,10.6786,0.8364
10.7475,0.9976,10.7475,3.9729,10.7475,3.6091,10.7475,3.5879,10.7475,1.1690
10.8164,0.7007,10.8164,4.7283,10.8164,4.2134,10.8164,3.8940,10.8164,1.9112
10.8853,0.6174,10.8853,7.3384,10.8853,4.4681,10.8853,3.0225,10.8853,1.9485
10.9542,1.1535,10.9542,8.2610,10.9542,6.4685,10.9542,2.2385,10.9542,1.1010
11.0231,1.2246,11.0231,8.4942,11.0231,7.6379,11.0231,2.2968,11.0231,1.3526
11.0920,1.2321,11.0920,8.7548,11.0920,9.8734,11.0920,2.0393,11.0920,1.6082
11.1609,0.9771,11.1609,8.6899,11.1609,11.7060,11.1609,3.7991,11.1609,1.5225
11.2298,1.4372,11.2298,8.8482,11.2298,11.4626,11.2298,4.4734,11.2298,1.2650
11.2987,2.1948,11.2987,8.7588,11.2987,11.3712,11.2987,4.9714,11.2987,1.3122
11.3676,2.9552,11.3676,8.6791,11.3676,10.1778,11.3676,5.2839,11.3676,1.2043
11.4365,4.4693,11.4365,8.7883,11.4365,11.6031,11.4365,6.4279,11.4365,1.3276
11.5054,5.4355,11.5054,7.4646,11.5054,9.4426,11.5054,6.4330,11.5054,1.2332
11.5743,5.5259,11.5743,6.3179,11.5743,6.9899,11.5743,4.5727,11.5743,1.3173
11.6432,7.4036,11.6432,3.7435,11.6432,6.7357,11.6432,4.1871,11.6432,1.2766
11.7121,8.0978,11.7121,2.5213,11.7121,7.3523,11.7121,3.7156,11.7121,1.7972
11.7810,9.1390,11.7810,1.7054,11.7810,8.3900,11.7810,3.9416,11.7810,2.1038
11.8499,9.1544,11.8499,1.7896,11.8499,6.7681,11.8499,3.8207,11.8499,2.4968
11.9187,7.1734,11.9187,1.6510,11.9187,5.0902,11.9187,4.1920,11.9187,2.5166
11.9876,7.5391,11.9876,1.5709,11.9876,4.3129,11.9876,5.0188,11.9876,3.2148
12.0565,7.1282,12.0565,1.1877,12.0565,3.5926,12.0565,4.4268,12.0565,4.1591
12.1254,5.3798,12.1254,1.7046,12.1254,2.3732,12.1254,4.9602,12.1254,4.5173
12.1943,4.4022,12.1943,2.2295,12.1943,2.0149,12.1943,4.5400,12.1943,4.6510
12.2632,3.5914,12.2632,1.8153,12.2632,2.4413,12.2632,3.6562,12.2632,6.0106
12.3321,3.4210,12.3321,2.1368,12.3321,2.0863,12.3321,3.2228,12.3321,6.3496
12.4010,2.6643,12.4010,2.6934,12.4010,1.8353,12.4010,2.8417,12.4010,5.8656
12.4699,2.9124,12.4699,2.3092,12.4699,2.4396,12.4699,3.3200,12.4699,5.1478
12.5388,2.0354,12.5388,1.7807,12.5388,3.0817,12.5388,3.9705,12.5388,3.9628
12.6077,1.9349,12.6077,2.0328,12.6077,3.0579,12.6077,3.1144,12.6077,4.2568
12.6766,1.9284,12.6766,1.7572,12.6766,2.3908,12.6766,2.2144,12.6766,2.9962
12.7455,1.9919,12.7455,1.6703,12.7455,2.2439,12.7455,1.9518,12.7455,2.7837
12.8144,2.4201,12.8144,1.5533,12.8144,2.0627,12.8144,2.1563,12.8144,3.6353
12.8833,2.0692,12.8833,1.4625,12.8833,1.6913,12.8833,2.1161,12.8833,4.3414
12.9522,1.7782,12.9522,1.6071,12.9522,2.3898,12.9522,1.8354,12.9522,6.4582
13.0211,2.2561,13.0211,1.8717,13.0211,1.9299,13.0211,2.5902,13.0211,5.6186
13.0900,2.1374,13.0900,1.5423,13.0900,1.7477,13.0900,1.6911,13.0900,4.7636
13.1588,2.1291,13.1588,2.0954,13.1588,1.1633,13.1588,2.2294,13.1588,3.5774
13.2277,2.1617,13.2277,1.7220,13.2277,1.9428,13.2277,2.2259,13.2277,3.6893
13.2966,2.0228,13.2966,2.0261,13.2966,1.8647,13.2966,2.2323,13.2966,3.1184
13.3655,1.7251,13.3655,2.5446,13.3655,1.3089,13.3655,1.7726,13.3655,2.6060
13.4344,2.7072,13.4344,3.3055,13.4344,1.5245,13.4344,1.8744,13.4344,2.3852
13.5033,4.3246,13.5033,2.3420,13.5033,1.7271,13.5033,2.1828,13.5033,2.2673
13.5722,5.2087,13.5722,1.9917,13.5722,2.1374,13.5722,3.0699,13.5722,2.9169
13.6411,4.6874,13.6411,1.9016,13.6411,1.4947,13.6411,3.1110,13.6411,2.9163
13.7100,4.1347,13.7100,2.2565,13.7100,2.3557,13.7100,3.0480,13.7100,2.5404
13.7789,4.1130,13.7789,1.8858,13.7789,3.2940,13.7789,3.5548,13.7789,2.1351
13.8478,4.9042,13.8478,1.2941,13.8478,2.4886,13.8478,3.5628,13.8478,1.5825
13.9167,6.0188,13.9167,1.3275,13.9167,2.4592,13.9167,3.2137,13.9167,1.3075
13.9856,5.6478,13.9856,0.8094,13.9856,1.6691,13.9856,2.4176,13.9856,1.4443
14.0545,5.5147,14.0545,0.9235,14.0545,1.5071,14.0545,2.1033,14.0545,1.8636
14.1234,4.2319,14.1234,0.7768,14.1234,1.2912,14.1234,1.7317,14.1234,1.6008
14.1923,3.7624,14.1923,1.3392,14.1923,1.0162,14.1923,0.9867,14.1923,2.2481
14.2612,2.9061,14.2612,0.7267,14.2612,1.0825,14.2612,0.7853,14.2612,2.9054
14.3301,2.0764,14.3301,0.9661,14.3301,1.4427,14.3301,1.0964,14.3301,3.0602
14.3989,1.6563,14.3989,1.3179,14.3989,1.2237,14.3989,0.8154,14.3989,3.4356
14.4678,1.3990,14.4678,1.2794,14.4678,1.2523,14.4678,0.8928,14.4678,3.2273
14.5367,1.3743,14.5367,1.6209,14.5367,1.1041,14.5367,0.6533,14.5367,2.9301
14.6056,1.6633,14.6056,1.4634,14.6056,1.7616,14.6056,0.8448,14.6056,3.2399
14.6745,1.8485,14.6745,1.5374,14.6745,1.6533,14.6745,0.8132,14.6745,3.2104
14.7434,2.7413,14.7434,1.6084,14.7434,1.7039,14.7434,0.8943,14.7434,2.7598
14.8123,2.5960,14.8123,1.9615,14.8123,1.3452,14.8123,1.0823,14.8123,3.0416
14.8812,3.4425,14.8812,1.3966,14.8812,1.5638,14.8812,0.8952,14.8812,3.1910
14.9501,4.8199,14.9501,2.1791,14.9501,3.1295,14.9501,1.2912,14.9501,4.8987
15.0190,8.2176,15.0190,2.1425,15.0190,3.7515,15.0190,1.7521,15.0190,5.5656
15.0879,9.9413,15.0879,2.2295,15.0879,3.2090,15.0879,1.1188,15.0879,5.5978
15.1568,10.1244,15.1568,2.9171,15.1568,3.0040,15.1568,1.5798,15.1568,7.1899
15.2257,8.5335,15.2257,3.3697,15.2257,2.6000,15.2257,1.8840,15.2257,10.1245
15.2946,7.3800,15.2946,3.6906,15.2946,1.7752,15.2946,1.7863,15.2946,12.6309
15.3635,4.9579,15.3635,4.2016,15.3635,1.4802,15.3635,2.8510,15.3635,12.3564
15.4324,3.5181,15.4324,5.0047,15.4324,2.0608,15.4324,4.3541,15.4324,8.1529
15.5013,3.2266,15.5013,4.6801,15.5013,1.9380,15.5013,6.1900,15.5013,5.4124
15.5702,3.7561,15.5702,4.5478,15.5702,1.3335,15.5702,8.0486,15.5702,4.3550
15.6391,3.7090,15.6391,4.2005,15.6391,1.4156,15.6391,8.5906,15.6391,3.4422
15.7079,3.9415,15.7079,4.4095,15.7079,2.7695,15.7079,5.3524,15.7079,2.1828
15.7768,4.8719,15.7768,3.5844,15.7768,3.7264,15.7768,4.7010,15.7768,1.7499
15.8457,4.8767,15.8457,3.4394,15.8457,3.4799,15.8457,4.0463,15.8457,1.1345
15.9146,5.1504,15.9146,3.5674,15.9146,2.6083,15.9146,3.5285,15.9146,0.5763
15.9835,5.5242,15.9835,3.6410,15.9835,2.2955,15.9835,3.6590,15.9835,0.5508
16.0524,4.8848,16.0524,4.0838,16.0524,2.2950,16.0524,3.4714,16.0524,0.8228
16.1213,4.6669,16.1213,3.2756,16.1213,1.9339,16.1213,4.3672,16.1213,0.9857
16.1902,3.9432,16.1902,1.5668,16.1902,2.8774,16.1902,4.6932,16.1902,0.5377
16.2591,3.7220,16.2591,1.2750,16.2591,3.0628,16.2591,4.9523,16.2591,0.5033
16.3280,3.2774,16.3280,1.2146,16.3280,3.6821,16.3280,7.0678,16.3280,0.4901
16.3969,2.5919,16.3969,0.9354,16.3969,3.5892,16.3969,7.2014,16.3969,0.8724
16.4658,1.6382,16.4658,1.1164,16.4658,2.9908,16.4658,7.5224,16.4658,0.9653
16.5347,1.9455,16.5347,0.9536,16.5347,2.5774,16.5347,6.9833,16.5347,0.8531
16.6036,1.2615,16.6036,0.9660,16.6036,1.4815,16.6036,5.6253,16.6036,0.8249
16.6725,1.2857,16.6725,1.1852,16.6725,0.6939,16.6725,3.4348,16.6725,0.8690
16.7414,1.4186,16.7414,1.1731,16.7414,1.6439,16.7414,3.6860,16.7414,1.1005
16.8103,1.1438,16.8103,1.0845,16.8103,2.1067,16.8103,3.1165,16.8103,0.9276
16.8792,0.6704,16.8792,1.4586,16.8792,1.3498,16.8792,2.1947,16.8792,1.5369
16.9480,0.7089,16.9480,1.6753,16.9480,1.4665,16.9480,2.2524,16.9480,1.9751
17.0169,0.4768,17.0169,1.3525,17.0169,1.0653,17.0169,2.8548,17.0169,2.2469
17.0858,0.5046,17.0858,1.2316,17.0858,0.7459,17.0858,3.2658,17.0858,2.3543
17.1547,0.5090,17.1547,2.0184,17.1547,0.9512,17.1547,2.9860,17.1547,2.7320
17.2236,0.5743,17.2236,2.6164,17.2236,1.1864,17.2236,3.5903,17.2236,2.0208
17.2925,0.8864,17.2925,2.1805,17.2925,1.1515,17.2925,2.9563,17.2925,1.7776
17.3614,1.0476,17.3614,2.0553,17.3614,1.0304,17.3614,4.3125,17.3614,1.6630
17.4303,1.3440,17.4303,1.8368,17.4303,1.0964,17.4303,4.3473,17.4303,1.3211
17.4992,1.5967,17.4992,1.8467,17.4992,1.5589,17.4992,3.7503,17.4992,1.4404
17.5681,2.3412,17.5681,2.6608,17.5681,1.4904,17.5681,3.8439,17.5681,1.2512
17.6370,2.6762,17.6370,2.1201,17.6370,1.8964,17.6370,3.5664,17.6370,0.8931
17.7059,2.1487,17.7059,2.4351,17.7059,1.8255,17.7059,3.8876,17.7059,1.4404
17.7748,1.4576,17.7748,2.1906,17.7748,2.2341,17.7748,3.8110,17.7748,1.6652
17.8437,1.6496,17.8437,2.6667,17.8437,3.1608,17.8437,5.1196,17.8437,1.5209
17.9126,1.9967,17.9126,3.3912,17.9126,3.0150,17.9126,4.4099,17.9126,1.6435
17.9815,1.6218,17.9815,3.1808,17.9815,4.1741,17.9815,5.0092,17.9815,2.4159
18.0504,1.5919,18.0504,2.7892,18.0504,5.7387,18.0504,5.1068,18.0504,2.8778
18.1193,0.9072,18.1193,2.3663,18.1193,6.5694,18.1193,5.8620,18.1193,3.0840
18.1881,1.1927,18.1881,2.4218,18.1881,7.8774,18.1881,4.5008,18.1881,4.0308
18.2570,1.5374,18.2570,2.5783,18.2570,7.7267,18.2570,3.1417,18.2570,5.2950
18.3259,2.6332,18.3259,2.6603,18.3259,7.8933,18.3259,3.1317,18.3259,5.5722
18.3948,3.2042,18.3948,2.9356,18.3948,6.2634,18.3948,2.1172,18.3948,5.9671
18.4637,4.1226,18.4637,3.0705,18.4637,4.1629,18.4637,1.6386,18.4637,5.2979
18.5326,3.4217,18.5326,2.3947,18.5326,3.5114,18.5326,1.1641,18.5326,2.9387
18.6015,2.4749,18.6015,1.8782,18.6015,2.4985,18.6015,1.7815,18.6015,2.7330
18.6704,1.8332,18.6704,1.6346,18.6704,2.2049,18.6704,1.3886,18.6704,2.1427
18.7393,1.8587,18.7393,1.7225,18.7393,2.4899,18.7393,1.0491,18.7393,2.5713
18.8082,1.8273,18.8082,1.7862,18.8082,2.3345,18.8082,1.2031,18.8082,2.9423
18.8771,2.0058,18.8771,1.9351,18.8771,1.4935,18.8771,1.2286,18.8771,2.6818
18.9460,2.4243,18.9460,2.8899,18.9460,2.5797,18.9460,1.1108,18.9460,3.9631
19.0149,4.2561,19.0149,2.7378,19.0149,2.4506,19.0149,0.9902,19.0149,4.0205
19.0838,3.7181,19.0838,3.7532,19.0838,2.2415,19.0838,1.2345,19.0838,3.2800
