Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
5.0982,7.3602,5.0982,1.3303,5.0982,3.7365,5.0982,18.8645,5.0982,4.2286,5.0982,17.3512
5.1671,6.2614,5.1671,1.7240,5.1671,4.6549,5.1671,10.4915,5.1671,4.5984,5.1671,16.4617
5.2360,5.7020,5.2360,1.7258,5.2360,6.2226,5.2360,5.5925,5.2360,4.8477,5.2360,12.6139
5.3049,6.2311,5.3049,2.7234,5.3049,8.7681,5.3049,4.6753,5.3049,5.9320,5.3049,9.9375
5.3738,10.3700,5.3738,3.8959,5.3738,12.5754,5.3738,3.1860,5.3738,6.7706,5.3738,13.3553
5.4427,14.3621,5.4427,6.4142,5.4427,22.9748,5.4427,3.6603,5.4427,9.7828,5.4427,23.1058
5.5116,15.3145,5.5116,5.0789,5.5116,40.5517,5.5116,3.4526,5.5116,16.0768,5.5116,38.2619
5.5805,10.4029,5.5805,7.0896,5.5805,59.3566,5.5805,2.8325,5.5805,20.7183,5.5805,49.5530
5.6493,6.5724,5.6493,11.3508,5.6493,56.6864,5.6493,3.9392,5.6493,21.3749,5.6493,42.6110
5.7182,3.1198,5.7182,11.8758,5.7182,40.0201,5.7182,3.5243,5.7182,19.4386,5.7182,38.3418
5.7871,1.2652,5.7871,13.2281,5.7871,23.3108,5.7871,2.6287,5.7871,16.0731,5.7871,46.8758
5.8560,1.2195,5.8560,11.4329,5.8560,11.5393,5.8560,2.9374,5.8560,13.5086,5.8560,57.4959
5.9249,1.8421,5.9249,8.2903,5.9249,7.9913,5.9249,2.9598,5.9249,16.4106,5.9249,58.4987
5.9938,2.3583,5.9938,4.8800,5.9938,6.1471,5.9938,3.1588,5.9938,19.4538,5.9938,45.4609
6.0627,4.4934,6.0627,5.5616,6.0627,6.7067,6.0627,4.0852,6.0627,20.6846,6.0627,28.1672
6.1316,4.3897,6.1316,5.0503,6.1316,10.0934,6.1316,5.6004,6.1316,19.6954,6.1316,18.3327
6.2005,5.2374,6.2005,5.1132,6.2005,12.4832,6.2005,6.0053,6.2005,14.6941,6.2005,13.6612
6.2694,7.8523,6.2694,7.5207,6.2694,18.0694,6.2694,8.0048,6.2694,10.6530,6.2694,9.6549
6.3383,8.1695,6.3383,7.8132,6.3383,22.3904,6.3383,6.4336,6.3383,8.0815,6.3383,8.9992
6.4072,12.5192,6.4072,9.5105,6.4072,23.3924,6.4072,5.3908,6.4072,11.2010,6.4072,6.6724
6.4761,14.2397,6.4761,10.0466,6.4761,21.1331,6.4761,4.6858,6.4761,14.0744,6.4761,7.2349
6.5450,16.5591,6.5450,12.8634,6.5450,19.9760,6.5450,3.9862,6.5450,17.1262,6.5450,7.6253
6.6139,21.1072,6.6139,20.2543,6.6139,15.7503,6.6139,3.8840,6.6139,16.9092,6.6139,10.2686
6.6828,20.6730,6.6828,22.5661,6.6828,16.6045,6.6828,3.7494,6.6828,16.2592,6.6828,11.6645
6.7517,18.0575,6.7517,27.4267,6.7517,20.8636,6.7517,5.9262,6.7517,16.3251,6.7517,14.3606
6.8206,14.0683,6.8206,31.2170,6.8206,23.9570,6.8206,6.9309,6.8206,18.2433,6.8206,12.7674
6.8894,9.5773,6.8894,44.3212,6.8894,26.7647,6.8894,8.4231,6.8894,13.6169,6.8894,12.4682
6.9583,5.6279,6.9583,53.7001,6.9583,26.7241,6.9583,8.8416,6.9583,12.5181,6.9583,11.2026
7.0272,3.4520,7.0272,56.2905,7.0272,26.4831,7.0272,12.2988,7.0272,11.6962,7.0272,8.8642
7.0961,2.8751,7.0961,45.3045,7.0961,24.5444,7.0961,14.8612,7.0961,13.7248,7.0961,8.4067
7.1650,4.4226,7.1650,35.1675,7.1650,25.3797,7.1650,18.0909,7.1650,14.0853,7.1650,7.4346
7.2339,4.4295,7.2339,34.7739,7.2339,23.4178,7.2339,24.1805,7.2339,12.9910,7.2339,4.8233
7.3028,8.3194,7.3028,38.5149,7.3028,19.9436,7.3028,32.8748,7.3028,12.7109,7.3028,5.2406
7.3717,10.8506,7.3717,36.4143,7.3717,20.2399,7.3717,35.1335,7.3717,11.8465,7.3717,2.7630
7.4406,13.9236,7.4406,35.1225,7.4406,20.3612,7.4406,35.3642,7.4406,12.3173,7.4406,2.6798
7.5095,14.3505,7.5095,33.6633,7.5095,17.7140,7.5095,35.1644,7.5095,14.2731,7.5095,2.8829
7.5784,13.4765,7.5784,30.5856,7.5784,12.4705,7.5784,28.3455,7.5784,14.2612,7.5784,3.1570
7.6473,11.7555,7.6473,25.9241,7.6473,7.7078,7.6473,25.8311,7.6473,11.2376,7.6473,2.7208
7.7162,12.3757,7.7162,19.3688,7.7162,5.0701,7.7162,23.5210,7.7162,7.6667,7.7162,2.9514
7.7851,12.0286,7.7851,11.6879,7.7851,5.9810,7.7851,18.6244,7.7851,5.4363,7.7851,3.0575
7.8540,14.1967,7.8540,9.5735,7.8540,7.3562,7.8540,21.1492,7.8540,4.0034,7.8540,3.5086
7.9229,15.4913,7.9229,10.0080,7.9229,7.8178,7.9229,20.3746,7.9229,4.4811,7.9229,5.1667
7.9918,16.6946,7.9918,12.6113,7.9918,8.6910,7.9918,20.0309,7.9918,6.8455,7.9918,4.8521
8.0607,21.2184,8.0607,13.0656,8.0607,8.8819,8.0607,16.3410,8.0607,6.9503,8.0607,6.3853
8.1296,27.1986,8.1296,15.6357,8.1296,6.4157,8.1296,12.4842,8.1296,8.9957,8.1296,6.8751
8.1984,31.0499,8.1984,11.3147,8.1984,8.9434,8.1984,9.7337,8.1984,11.0231,8.1984,7.2173
8.2673,37.0388,8.2673,9.0533,8.2673,10.1186,8.2673,8.6515,8.2673,7.1677,8.2673,9.2338
8.3362,41.9041,8.3362,9.1762,8.3362,12.3509,8.3362,8.1029,8.3362,5.4692,8.3362,10.1719
8.4051,43.7900,8.4051,9.9345,8.4051,14.7483,8.4051,8.2537,8.4051,7.2414,8.4051,7.8621
8.4740,38.2759,8.4740,9.9809,8.4740,15.4086,8.4740,6.4608,8.4740,7.8518,8.4740,5.0030
8.5429,37.2215,8.5429,7.8885,8.5429,13.3492,8.5429,4.2339,8.5429,5.3814,8.5429,3.7926
8.6118,43.2229,8.6118,5.1319,8.6118,14.4325,8.6118,3.3478,8.6118,3.4479,8.6118,3.6509
8.6807,47.1242,8.6807,5.0036,8.6807,12.7773,8.6807,3.9014,8.6807,3.6458,8.6807,5.1404
8.7496,49.0202,8.7496,6.3850,8.7496,12.5884,8.7496,6.8797,8.7496,2.6393,8.7496,4.8830
8.8185,49.1955,8.8185,6.0523,8.8185,11.7866,8.8185,11.3206,8.8185,3.3131,8.8185,7.4973
8.8874,50.9110,8.8874,4.7791,8.8874,9.4456,8.8874,13.1341,8.8874,3.3013,8.8874,8.1103
8.9563,44.3407,8.9563,5.8042,8.9563,5.2719,8.9563,11.6628,8.9563,2.6153,8.9563,7.7952
9.0252,43.4728,9.0252,6.5779,9.0252,5.0213,9.0252,12.5075,9.0252,2.9639,9.0252,11.4864
9.0941,43.7975,9.0941,4.6328,9.0941,5.9559,9.0941,8.4769,9.0941,2.9603,9.0941,12.3065
9.1630,41.8969,9.1630,3.5465,9.1630,3.6494,9.1630,8.9038,9.1630,2.7207,9.1630,10.4336
9.2319,37.6002,9.2319,3.0762,9.2319,4.4970,9.2319,10.8417,9.2319,2.9253,9.2319,9.9491
9.3008,32.9923,9.3008,1.9692,9.3008,4.8278,9.3008,14.7435,9.3008,2.5203,9.3008,17.4803
9.3697,30.5261,9.3697,2.9263,9.3697,4.3795,9.3697,11.4972,9.3697,1.9331,9.3697,22.1023
9.4385,26.1160,9.4385,4.8195,9.4385,4.2545,9.4385,8.9545,9.4385,1.3470,9.4385,29.2521
9.5074,21.1315,9.5074,7.8437,9.5074,8.4606,9.5074,9.0573,9.5074,1.5730,9.5074,28.2485
9.5763,16.0840,9.5763,10.6336,9.5763,16.0595,9.5763,8.6033,9.5763,2.0602,9.5763,22.2817
9.6452,14.6754,9.6452,13.0471,9.6452,30.4835,9.6452,8.8115,9.6452,1.7428,9.6452,14.1890
9.7141,14.3658,9.7141,17.2475,9.7141,43.8152,9.7141,8.1387,9.7141,2.3810,9.7141,12.6588
9.7830,12.1692,9.7830,19.4679,9.7830,51.9818,9.7830,6.9729,9.7830,2.9172,9.7830,9.4023
9.8519,8.2079,9.8519,16.1610,9.8519,44.2406,9.8519,6.5285,9.8519,4.2568,9.8519,6.7745
9.9208,6.6931,9.9208,12.9462,9.9208,39.1313,9.9208,5.7183,9.9208,4.0381,9.9208,6.9541
9.9897,8.9127,9.9897,11.2655,9.9897,30.3011,9.9897,5.1331,9.9897,3.8641,9.9897,5.0031
10.0586,12.0609,10.0586,11.3515,10.0586,21.3486,10.0586,5.6202,10.0586,5.5863,10.0586,6.5562
10.1275,15.0403,10.1275,10.4829,10.1275,18.4832,10.1275,4.2021,10.1275,6.5532,10.1275,7.8302
10.1964,19.7433,10.1964,8.1618,10.1964,20.5005,10.1964,4.3365,10.1964,8.1089,10.1964,10.7725
10.2653,21.4979,10.2653,6.6834,10.2653,19.1069,10.2653,3.0534,10.2653,8.6526,10.2653,13.2633
10.3342,20.7315,10.3342,4.6783,10.3342,16.0888,10.3342,2.7167,10.3342,10.9970,10.3342,13.6297
10.4031,21.3490,10.4031,4.4009,10.4031,16.1859,10.4031,2.9121,10.4031,12.2267,10.4031,17.3145
10.4720,20.3489,10.4720,6.2649,10.4720,15.6706,10.4720,4.7558,10.4720,13.3504,10.4720,20.5237
10.5409,19.0666,10.5409,7.7802,10.5409,15.1146,10.5409,5.6019,10.5409,15.3720,10.5409,23.2169
10.6098,12.7090,10.6098,8.1463,10.6098,17.7190,10.6098,6.9166,10.6098,18.3352,10.6098,25.5129
10.6786,8.2552,10.6786,7.9325,10.6786,16.3998,10.6786,8.1039,10.6786,17.3007,10.6786,26.3684
10.7475,5.3127,10.7475,5.7498,10.7475,16.1312,10.7475,12.2797,10.7475,15.2282,10.7475,31.7675
10.8164,4.5101,10.8164,4.6052,10.8164,14.2165,10.8164,14.6994,10.8164,11.8525,10.8164,41.7660
10.8853,3.4889,10.8853,4.0890,10.8853,11.6161,10.8853,22.1866,10.8853,9.8131,10.8853,45.2908
10.9542,3.2681,10.9542,5.2985,10.9542,9.6420,10.9542,29.2042,10.9542,7.0446,10.9542,36.4980
11.0231,3.0634,11.0231,10.4674,11.0231,7.0629,11.0231,34.0075,11.0231,5.6128,11.0231,28.8336
11.0920,3.3683,11.0920,18.0792,11.0920,5.0994,11.0920,36.9197,11.0920,6.2585,11.0920,27.0908
11.1609,3.4106,11.1609,20.8472,11.1609,4.1333,11.1609,38.1190,11.1609,5.4518,11.1609,29.8752
11.2298,2.3193,11.2298,21.7959,11.2298,2.9066,11.2298,38.2382,11.2298,4.5258,11.2298,35.0707
11.2987,4.1412,11.2987,18.5608,11.2987,2.4933,11.2987,45.6918,11.2987,4.3565,11.2987,40.0160
11.3676,4.8502,11.3676,22.2373,11.3676,2.7923,11.3676,51.1225,11.3676,4.0432,11.3676,39.5113
11.4365,5.7932,11.4365,32.3714,11.4365,2.9328,11.4365,60.9636,11.4365,3.3405,11.4365,35.4274
11.5054,6.5819,11.5054,42.7778,11.5054,2.9468,11.5054,63.2745,11.5054,3.7062,11.5054,29.4115
11.5743,4.9222,11.5743,40.1167,11.5743,3.7802,11.5743,52.7406,11.5743,3.0746,11.5743,26.8931
11.6432,5.1548,11.6432,27.4101,11.6432,4.7705,11.6432,42.0082,11.6432,2.5524,11.6432,23.9655
11.7121,5.2087,11.7121,21.9756,11.7121,5.0401,11.7121,33.2234,11.7121,1.5942,11.7121,24.3034
11.7810,5.4853,11.7810,20.8735,11.7810,5.0353,11.7810,26.6568,11.7810,1.9932,11.7810,24.0855
11.8499,6.0008,11.8499,22.3729,11.8499,3.4168,11.8499,24.0420,11.8499,2.0760,11.8499,23.4582
11.9187,4.1023,11.9187,26.0880,11.9187,3.6342,11.9187,16.7499,11.9187,3.1299,11.9187,20.0449
11.9876,3.5202,11.9876,32.7996,11.9876,4.2233,11.9876,10.4574,11.9876,2.5404,11.9876,12.3126
12.0565,4.0333,12.0565,34.5020,12.0565,3.0178,12.0565,7.8762,12.0565,2.3274,12.0565,8.2099
12.1254,4.5039,12.1254,33.8556,12.1254,1.9803,12.1254,5.8836,12.1254,4.6093,12.1254,5.7317
12.1943,3.1738,12.1943,30.0177,12.1943,1.9426,12.1943,5.7787,12.1943,4.8255,12.1943,4.4056
12.2632,2.3740,12.2632,29.0558,12.2632,2.9457,12.2632,5.4098,12.2632,4.2524,12.2632,4.2950
12.3321,3.3287,12.3321,29.2113,12.3321,4.0722,12.3321,5.0244,12.3321,3.3954,12.3321,6.4005
12.4010,4.3529,12.4010,27.6944,12.4010,5.9267,12.4010,5.2061,12.4010,2.0442,12.4010,9.0090
12.4699,5.8589,12.4699,28.5783,12.4699,7.1237,12.4699,6.8647,12.4699,1.8551,12.4699,9.9457
12.5388,8.3138,12.5388,29.4857,12.5388,8.1902,12.5388,7.7091,12.5388,2.4792,12.5388,5.0102
12.6077,12.2898,12.6077,28.2833,12.6077,8.0350,12.6077,9.2943,12.6077,2.5451,12.6077,4.5463
12.6766,20.7250,12.6766,26.5361,12.6766,8.6340,12.6766,13.8582,12.6766,1.5083,12.6766,7.6155
12.7455,33.6682,12.7455,23.0460,12.7455,8.5834,12.7455,17.4847,12.7455,1.1587,12.7455,12.7349
12.8144,41.5357,12.8144,18.4960,12.8144,8.4529,12.8144,20.0105,12.8144,3.1317,12.8144,18.0384
12.8833,37.0476,12.8833,12.8804,12.8833,8.4986,12.8833,18.8150,12.8833,3.9577,12.8833,19.1879
12.9522,28.1237,12.9522,10.8434,12.9522,7.5625,12.9522,14.5313,12.9522,2.9198,12.9522,21.0226
13.0211,15.1718,13.0211,11.4435,13.0211,9.4777,13.0211,12.7819,13.0211,4.4512,13.0211,18.3719
13.0900,9.8825,13.0900,10.7688,13.0900,8.9688,13.0900,13.2460,13.0900,4.3452,13.0900,10.7735
13.1588,9.5654,13.1588,13.3359,13.1588,8.1252,13.1588,14.6061,13.1588,5.2397,13.1588,8.3974
13.2277,6.5988,13.2277,12.2706,13.2277,9.1422,13.2277,17.0511,13.2277,6.2961,13.2277,4.3596
13.2966,3.7504,13.2966,9.0021,13.2966,9.3150,13.2966,16.0672,13.2966,6.1861,13.2966,3.8506
13.3655,2.9120,13.3655,6.5616,13.3655,5.2479,13.3655,19.5118,13.3655,8.6156,13.3655,3.6744
13.4344,1.4631,13.4344,7.0059,13.4344,3.2909,13.4344,22.1971,13.4344,12.1020,13.4344,4.1643
13.5033,1.6428,13.5033,7.2445,13.5033,1.6020,13.5033,25.2974,13.5033,15.0412,13.5033,4.5413
13.5722,1.5980,13.5722,4.8385,13.5722,1.3929,13.5722,26.8898,13.5722,17.2278,13.5722,4.1282
13.6411,1.2404,13.6411,3.4490,13.6411,2.6614,13.6411,21.4300,13.6411,27.1483,13.6411,3.3634
13.7100,1.2156,13.7100,6.2220,13.7100,1.7467,13.7100,15.2970,13.7100,40.7773,13.7100,2.8186
13.7789,0.5401,13.7789,4.5810,13.7789,2.5657,13.7789,14.0716,13.7789,50.9584,13.7789,3.4756
13.8478,0.7563,13.8478,4.1987,13.8478,3.3669,13.8478,10.8730,13.8478,57.1633,13.8478,4.8918
13.9167,1.1080,13.9167,4.6344,13.9167,6.2932,13.9167,11.6393,13.9167,52.0857,13.9167,7.8132
13.9856,1.5758,13.9856,4.1163,13.9856,9.0010,13.9856,9.7622,13.9856,49.0722,13.9856,9.6431
14.0545,1.1366,14.0545,3.7356,14.0545,8.5152,14.0545,7.2601,14.0545,40.7034,14.0545,10.5551
14.1234,1.6703,14.1234,4.6995,14.1234,9.9124,14.1234,8.2473,14.1234,31.5208,14.1234,9.5209
14.1923,1.3944,14.1923,4.7936,14.1923,12.8779,14.1923,8.0538,14.1923,34.7476,14.1923,10.2186
14.2612,2.2741,14.2612,3.8677,14.2612,14.6514,14.2612,12.8293,14.2612,36.7166,14.2612,14.3736
14.3301,2.1726,14.3301,1.7464,14.3301,14.5745,14.3301,19.9800,14.3301,33.1227,14.3301,17.5543
14.3989,1.6892,14.3989,2.6033,14.3989,14.5156,14.3989,23.1534,14.3989,23.0039,14.3989,17.8537
14.4678,3.0064,14.4678,2.4159,14.4678,9.8851,14.4678,16.2377,14.4678,14.6882,14.4678,18.8788
14.5367,1.4783,14.5367,1.8353,14.5367,9.4110,14.5367,15.4588,14.5367,10.3413,14.5367,17.1522
14.6056,0.8627,14.6056,1.0230,14.6056,5.7739,14.6056,15.4611,14.6056,8.6548,14.6056,17.5337
14.6745,2.3234,14.6745,2.1300,14.6745,3.1791,14.6745,18.5611,14.6745,7.0505,14.6745,16.0093
14.7434,3.7990,14.7434,1.3176,14.7434,4.3536,14.7434,19.3123,14.7434,7.0109,14.7434,10.1290
14.8123,1.8750,14.8123,1.1584,14.8123,6.9667,14.8123,16.5080,14.8123,7.4606,14.8123,8.2925
14.8812,3.4080,14.8812,1.1401,14.8812,9.3892,14.8812,11.4640,14.8812,8.1312,14.8812,5.7274
14.9501,2.2135,14.9501,0.8529,14.9501,9.9400,14.9501,9.6386,14.9501,6.2754,14.9501,4.8819
15.0190,2.1305,15.0190,0.6033,15.0190,5.6674,15.0190,9.5541,15.0190,6.9087,15.0190,4.2382
15.0879,2.2426,15.0879,0.8725,15.0879,4.0455,15.0879,9.8934,15.0879,6.9894,15.0879,6.0297
15.1568,2.5471,15.1568,1.6648,15.1568,2.2792,15.1568,9.3187,15.1568,7.7586,15.1568,4.4251
15.2257,3.7023,15.2257,1.1470,15.2257,3.5083,15.2257,9.8725,15.2257,7.9796,15.2257,4.5903
15.2946,4.4035,15.2946,1.3976,15.2946,4.8460,15.2946,12.3806,15.2946,8.6406,15.2946,5.4955
15.3635,6.5271,15.3635,1.5864,15.3635,3.1812,15.3635,11.3179,15.3635,5.8710,15.3635,4.7110
15.4324,8.3792,15.4324,1.8634,15.4324,1.4185,15.4324,11.6874,15.4324,5.0425,15.4324,5.5254
15.5013,8.6339,15.5013,1.9651,15.5013,0.7880,15.5013,10.5714,15.5013,4.3298,15.5013,6.6649
15.5702,7.0928,15.5702,3.1699,15.5702,1.1054,15.5702,9.2563,15.5702,4.7175,15.5702,11.2566
15.6391,8.4290,15.6391,3.9493,15.6391,1.2489,15.6391,9.6444,15.6391,5.3472,15.6391,15.3094
15.7079,8.6865,15.7079,4.0150,15.7079,0.9730,15.7079,10.5496,15.7079,5.4920,15.7079,18.7695
15.7768,9.4659,15.7768,2.5811,15.7768,1.8070,15.7768,14.0411,15.7768,5.3137,15.7768,12.9407
15.8457,10.4094,15.8457,1.6584,15.8457,2.4606,15.8457,19.1608,15.8457,5.9922,15.8457,14.1093
