Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,5.6671,0.0000,3.0092,0.0000,9.4340,0.0000,7.7480
0.0689,6.7336,0.0689,4.3439,0.0689,6.9355,0.0689,8.7693
0.1378,6.6662,0.1378,7.0624,0.1378,4.6762,0.1378,8.5503
0.2067,6.7991,0.2067,7.7711,0.2067,3.7722,0.2067,7.4248
0.2756,5.7269,0.2756,8.3256,0.2756,3.9333,0.2756,5.3198
0.3445,5.8558,0.3445,9.4668,0.3445,4.1971,0.3445,4.8046
0.4134,4.9347,0.4134,7.6623,0.4134,3.3796,0.4134,4.5711
0.4823,3.7190,0.4823,7.5186,0.4823,2.8237,0.4823,3.6622
0.5512,3.2899,0.5512,6.4876,0.5512,2.6753,0.5512,3.9555
0.6201,4.1975,0.6201,7.6661,0.6201,3.0044,0.6201,3.6906
0.6889,4.7893,0.6889,5.7375,0.6889,3.1007,0.6889,2.6074
0.7578,4.8352,0.7578,6.8351,0.7578,4.1719,0.7578,3.4106
0.8267,4.5092,0.8267,6.0719,0.8267,4.7607,0.8267,3.7533
0.8956,4.0510,0.8956,5.9188,0.8956,5.4030,0.8956,3.5791
0.9645,4.2298,0.9645,5.1878,0.9645,5.6625,0.9645,3.4029
1.0334,3.6266,1.0334,4.4133,1.0334,5.1646,1.0334,3.9085
1.1023,3.8128,1.1023,5.3494,1.1023,3.5027,1.1023,2.6264
1.1712,3.2816,1.1712,4.8204,1.1712,3.5878,1.1712,3.7127
1.2401,3.3073,1.2401,4.9513,1.2401,3.3469,1.2401,3.2880
1.3090,2.9325,1.3090,4.3978,1.3090,2.5299,1.3090,4.0399
1.3779,2.4707,1.3779,3.3134,1.3779,3.9179,1.3779,4.0825
1.4468,2.8467,1.4468,4.7761,1.4468,3.8195,1.4468,4.4164
1.5157,3.1009,1.5157,3.9386,1.5157,3.1721,1.5157,3.9076
1.5846,2.3774,1.5846,4.4094,1.5846,2.3557,1.5846,3.7914
1.6535,3.4750,1.6535,3.9963,1.6535,3.0190,1.6535,4.1233
1.7224,2.5817,1.7224,4.4149,1.7224,2.6828,1.7224,4.0289
1.7913,2.8065,1.7913,5.1251,1.7913,2.4296,1.7913,3.8767
1.8602,3.1943,1.8602,3.9531,1.8602,2.9624,1.8602,3.3957
1.9290,3.6751,1.9290,3.4085,1.9290,3.3021,1.9290,3.9820
1.9979,2.9689,1.9979,3.2138,1.9979,3.6753,1.9979,3.8865
2.0668,3.3637,2.0668,3.7342,2.0668,3.7054,2.0668,2.6791
2.1357,3.0911,2.1357,3.4248,2.1357,2.4537,2.1357,2.4871
