,position (um),Fat2 intensity,Abi intensity
0,0.0,49.0174,12.5208
1,0.0689,29.2541,12.1956
2,0.1378,21.6674,9.5761
3,0.2067,23.7875,7.1792
4,0.2756,20.3053,6.6194
5,0.3445,14.7364,6.6431
6,0.4134,12.514,5.3894
7,0.4823,10.1854,4.5184
8,0.5512,11.2969,4.1299
9,0.6201,13.1301,4.5158
10,0.6889,11.7352,4.6786
11,0.7578,9.4072,5.5441
12,0.8267,8.6086,5.1844
13,0.8956,11.3791,4.832
14,0.9645,12.9229,3.7563
15,1.0334,15.8757,3.409
16,1.1023,16.6051,3.4512
17,1.1712,10.6886,3.4704
18,1.2401,8.7333,2.4974
19,1.309,10.1208,2.1476
20,1.3779,7.9449,2.5403
21,1.4468,4.5368,2.3368
22,1.5157,4.7461,2.3506
23,1.5846,6.235,2.666
24,1.6535,6.7225,2.5945
25,1.7224,5.9401,2.7568
26,1.7913,7.6738,2.5467
27,1.8602,7.6681,2.6056
28,1.929,6.2205,2.6529
29,1.9979,4.9527,2.4494
30,2.0668,4.2614,2.4231
31,2.1357,4.7478,2.8959
32,2.2046,5.5583,3.7899
33,2.2735,5.2767,2.5266
34,2.3424,5.0538,2.9838
35,2.4113,6.2,2.8755
36,2.4802,7.7519,3.6313
37,2.5491,9.101,3.9552
38,2.618,12.0364,3.274
39,2.6869,14.1532,4.0261
40,2.7558,16.1387,3.9477
41,2.8247,18.5894,3.1634
42,2.8936,13.8255,3.1055
43,2.9625,8.9139,3.2543
44,3.0314,5.781,2.5216
45,3.1003,3.9525,1.7056
46,3.1691,3.3001,1.7661
47,3.238,3.4375,1.1706
48,3.3069,5.7292,1.1172
49,3.3758,6.95,1.8683
50,3.4447,6.2872,1.712
51,3.5136,5.3685,1.6043
52,3.5825,4.7805,1.8393
53,3.6514,7.0172,1.8068
54,3.7203,8.2782,1.5831
55,3.7892,8.132,2.566
56,3.8581,7.9803,3.8145
57,3.927,6.9789,4.45
58,3.9959,4.8643,4.3205
59,4.0648,5.2429,4.3881
60,4.1337,4.9835,3.9531
61,4.2026,3.9872,3.8102
62,4.2715,6.0041,3.0468
63,4.3404,5.2732,3.1641
64,4.4092,7.1767,3.7528
65,4.4781,12.3854,4.1086
66,4.547,12.8808,5.007
67,4.6159,12.3791,4.8278
68,4.6848,11.1301,5.4814
69,4.7537,10.7281,4.0051
70,4.8226,10.1613,4.6936
71,4.8915,9.1958,4.24
72,4.9604,7.3901,4.2683
73,5.0293,6.614,3.9674
74,5.0982,4.0676,2.4267
75,5.1671,3.7007,2.0915
76,5.236,5.2548,2.8449
77,5.3049,7.7492,2.4871
78,5.3738,10.068,1.5739
79,5.4427,13.2997,1.7657
80,5.5116,12.5548,2.1575
81,5.5805,10.6669,1.8391
82,5.6493,9.3048,1.5082
83,5.7182,6.4557,1.6886
84,5.7871,7.4712,1.2489
85,5.856,9.9034,1.26
86,5.9249,13.6097,1.8816
87,5.9938,23.5825,1.5023
88,6.0627,30.6961,2.7044
89,6.1316,28.7239,2.2032
90,6.2005,26.9502,1.911
91,6.2694,30.5795,2.5585
92,6.3383,32.206,2.6417
93,6.4072,38.981,3.3982
94,6.4761,37.741,4.2613
95,6.545,32.8297,3.4091
96,6.6139,25.4557,2.5831
97,6.6828,18.6009,2.0552
98,6.7517,13.0195,1.8232
99,6.8206,11.5635,1.6743
100,6.8894,9.8611,1.876
101,6.9583,11.8291,1.7506
102,7.0272,19.3287,1.802
103,7.0961,33.904,2.1117
104,7.165,37.6536,2.6136
105,7.2339,33.0548,4.0189
106,7.3028,28.7441,3.7586
107,7.3717,28.9773,4.2784
108,7.4406,27.7736,4.239
109,7.5095,27.1395,2.6507
110,7.5784,19.9709,2.5376
111,7.6473,11.4004,1.9271
112,7.7162,6.7829,1.1302
113,7.7851,6.7992,0.869
114,7.854,3.9484,1.0293
115,7.9229,3.2808,0.8126
116,7.9918,3.0341,0.5343
117,8.0607,2.465,0.6706
118,8.1296,2.5831,0.4147
119,8.1984,4.2669,0.7999
120,8.2673,6.5681,0.7655
121,8.3362,10.3923,1.0624
122,8.4051,16.0974,1.0854
123,8.474,13.2243,1.8726
124,8.5429,9.682,2.3801
125,8.6118,11.2296,2.4841
126,8.6807,11.797,2.5501
127,8.7496,9.8347,3.2031
128,8.8185,8.6537,3.0535
129,8.8874,7.5527,2.0662
130,8.9563,5.1865,1.9225
131,9.0252,4.3789,1.3908
132,9.0941,3.1769,0.9559
133,9.163,4.0038,1.0713
134,9.2319,2.2899,1.1461
135,9.3008,2.7621,0.8498
136,9.3697,5.8759,0.9289
137,9.4385,7.581,1.8216
138,9.5074,11.8261,2.5896
139,9.5763,17.1686,3.1687
140,9.6452,18.975,4.2562
141,9.7141,17.6241,4.4914
142,9.783,14.015,3.7098
143,9.8519,11.5591,3.9169
144,9.9208,10.2307,3.9722
145,9.9897,7.3083,2.6452
146,10.0586,6.0794,1.8877
147,10.1275,5.4417,1.6558
148,10.1964,7.0122,1.2483
149,10.2653,11.2431,1.3604
150,10.3342,12.8508,2.5713
151,10.4031,14.3452,2.7252
152,10.472,15.9676,3.6834
153,10.5409,17.1699,4.284
154,10.6098,20.0478,4.3382
155,10.6786,20.5073,3.1822
156,10.7475,24.7724,2.922
157,10.8164,15.4274,3.2211
158,10.8853,7.8357,3.3477
159,10.9542,5.1505,2.5054
160,11.0231,3.9286,2.3202
161,11.092,4.2986,2.6753
162,11.1609,7.7366,2.67
163,11.2298,10.3431,3.4113
164,11.2987,14.7699,3.5844
165,11.3676,18.4156,3.749
166,11.4365,23.8086,3.5698
167,11.5054,29.935,4.4
168,11.5743,35.3951,4.6902
169,11.6432,35.3276,4.4109
170,11.7121,33.7731,3.9265
171,11.781,30.206,3.019
172,11.8499,24.1999,2.8054
173,11.9187,17.7632,2.4932
174,11.9876,13.4793,1.912
175,12.0565,12.3489,1.341
176,12.1254,11.7715,1.2362
177,12.1943,9.1359,1.8095
178,12.2632,9.1389,2.4072
179,12.3321,10.8997,2.141
180,12.401,8.67,2.0913
181,12.4699,12.3441,1.7615
182,12.5388,17.0644,1.1053
183,12.6077,23.6817,2.2467
184,12.6766,27.0114,2.7206
185,12.7455,22.5526,2.8025
186,12.8144,17.6945,3.762
187,12.8833,15.8775,3.3574
188,12.9522,19.0245,1.6899
