,position (um),Fat2 intensity,Abi intensity
0,0.0,17.867,5.1832
1,0.0689,20.6579,4.6572
2,0.1378,22.1246,4.9068
3,0.2067,20.1042,4.0144
4,0.2756,20.4832,3.0022
5,0.3445,22.491,4.2414
6,0.4134,23.5788,4.0539
7,0.4823,27.6021,4.6294
8,0.5512,33.4406,6.1572
9,0.6201,30.05,4.7896
10,0.6889,21.9971,4.9254
11,0.7578,22.6136,3.2501
12,0.8267,20.4821,3.1453
13,0.8956,18.0138,2.926
14,0.9645,23.5077,3.0174
15,1.0334,26.4455,2.8507
16,1.1023,23.5905,3.2499
17,1.1712,21.1557,3.085
18,1.2401,20.6114,4.1781
19,1.309,24.798,5.2728
20,1.3779,28.3239,4.5339
21,1.4468,27.0835,5.4026
22,1.5157,25.6533,4.6931
23,1.5846,22.8538,3.9479
24,1.6535,17.9783,3.9008
25,1.7224,11.7785,2.6645
26,1.7913,7.7177,1.9138
27,1.8602,5.8504,1.7159
28,1.929,4.6764,1.2696
29,1.9979,9.1046,1.3642
30,2.0668,10.1318,1.7687
31,2.1357,8.4023,2.1596
32,2.2046,3.7979,2.0562
33,2.2735,2.8729,2.2554
34,2.3424,3.607,1.8916
35,2.4113,2.2376,1.2116
36,2.4802,2.2994,1.1566
37,2.5491,2.6582,1.6349
38,2.618,1.5802,1.6017
39,2.6869,1.7919,1.2197
40,2.7558,2.117,2.1568
41,2.8247,1.9552,2.1147
42,2.8936,1.8939,1.8612
43,2.9625,3.3247,1.8663
44,3.0314,4.3273,2.7271
45,3.1003,7.1757,2.7434
46,3.1691,7.0866,2.6122
47,3.238,9.7524,3.2566
48,3.3069,10.1195,3.1034
49,3.3758,10.9303,4.1513
50,3.4447,10.5976,3.7683
51,3.5136,10.8835,4.0381
52,3.5825,12.2411,4.0878
53,3.6514,14.1936,4.7649
54,3.7203,14.5375,3.8051
55,3.7892,16.9427,3.6172
56,3.8581,23.5117,3.4322
57,3.927,33.9121,4.6617
58,3.9959,42.2553,6.5761
59,4.0648,37.4293,8.2876
60,4.1337,24.1208,8.4134
61,4.2026,14.6759,6.4934
62,4.2715,7.5928,5.552
63,4.3404,6.637,5.5245
64,4.4092,5.5938,5.2389
65,4.4781,6.0868,3.2315
66,4.547,7.1761,2.1562
67,4.6159,8.1582,2.2947
68,4.6848,8.4295,2.489
69,4.7537,8.4308,2.5513
