,position (um),Fat2 intensity,Abi intensity
0,0.0,19.6751,4.4398
1,0.0689,22.9383,4.1258
2,0.1378,21.162,4.7363
3,0.2067,19.0877,4.8112
4,0.2756,19.1344,3.5996
5,0.3445,19.1601,3.0307
6,0.4134,13.9218,3.3784
7,0.4823,11.4632,3.782
8,0.5512,6.8525,3.1804
9,0.6201,5.0726,3.277
10,0.6889,6.5848,2.6298
11,0.7578,9.8066,1.9909
12,0.8267,12.0587,1.489
13,0.8956,13.9894,1.5524
14,0.9645,12.4641,1.8923
15,1.0334,11.5525,1.5384
16,1.1023,8.0855,2.0625
17,1.1712,8.9592,2.1306
18,1.2401,8.7287,1.8286
19,1.309,7.0176,1.9501
20,1.3779,3.8474,2.6028
21,1.4468,3.2862,2.0667
22,1.5157,3.5039,1.3386
23,1.5846,5.8537,1.641
24,1.6535,6.5984,0.9604
25,1.7224,10.6377,0.9046
26,1.7913,11.1879,1.2003
27,1.8602,9.6392,1.8246
28,1.929,6.9001,2.0934
29,1.9979,6.7801,2.8974
30,2.0668,7.9876,2.8086
31,2.1357,10.9317,3.9902
32,2.2046,11.763,3.2471
33,2.2735,10.5941,2.6753
34,2.3424,6.8213,2.021
35,2.4113,5.8108,2.0652
36,2.4802,5.4137,2.5448
37,2.5491,9.1832,1.4824
38,2.618,7.9991,1.1054
39,2.6869,5.9477,1.4123
40,2.7558,7.4824,1.4356
41,2.8247,6.5814,1.2043
42,2.8936,2.8794,1.1751
43,2.9625,3.952,0.9944
44,3.0314,3.7894,1.5253
45,3.1003,5.1523,1.3245
46,3.1691,5.275,1.1949
47,3.238,7.8737,1.765
48,3.3069,11.6413,2.9848
49,3.3758,18.1318,4.0457
50,3.4447,26.5122,5.0606
51,3.5136,35.7752,6.4954
52,3.5825,35.2445,7.3655
53,3.6514,29.2678,7.2576
54,3.7203,19.8504,5.877
55,3.7892,13.0889,3.7902
56,3.8581,11.9428,2.5418
57,3.927,10.0185,2.4957
58,3.9959,9.9901,2.4099
59,4.0648,7.2506,2.4345
60,4.1337,6.9117,2.9241
61,4.2026,6.3247,2.0722
62,4.2715,6.0297,1.7352
63,4.3404,8.002,1.1684
64,4.4092,11.8437,1.0941
65,4.4781,16.1173,1.303
66,4.547,16.3659,1.4888
67,4.6159,11.945,1.6101
68,4.6848,9.0957,1.818
69,4.7537,3.8795,1.6361
70,4.8226,4.2243,1.5878
71,4.8915,4.6423,1.3526
72,4.9604,4.5595,1.3347
73,5.0293,4.2276,1.8276
74,5.0982,5.8807,1.7423
75,5.1671,8.5344,2.1215
76,5.236,12.8726,2.076
77,5.3049,17.0694,2.1778
78,5.3738,16.1937,2.8631
79,5.4427,18.291,3.6548
80,5.5116,18.7015,4.359
81,5.5805,15.3496,4.5746
82,5.6493,15.2072,3.703
83,5.7182,17.6054,3.7862
84,5.7871,18.0931,3.6618
85,5.856,19.4443,3.7574
86,5.9249,17.2515,3.518
87,5.9938,15.4796,3.5528
88,6.0627,14.1563,2.8966
89,6.1316,9.3732,1.9328
90,6.2005,6.5552,1.802
91,6.2694,3.9625,1.8738
92,6.3383,3.6815,1.3153
93,6.4072,3.815,1.2227
94,6.4761,3.9552,1.1599
95,6.545,3.5604,1.0976
96,6.6139,3.679,1.1668
97,6.6828,4.0534,0.9486
98,6.7517,3.9046,1.6107
99,6.8206,4.9929,1.8882
100,6.8894,4.7265,0.9782
101,6.9583,4.8734,1.3278
102,7.0272,3.3807,1.4988
103,7.0961,2.9389,1.5564
104,7.165,3.6136,1.6722
105,7.2339,7.071,2.0342
106,7.3028,11.8749,2.1469
107,7.3717,14.4059,2.1864
108,7.4406,15.4186,2.1562
109,7.5095,16.3817,2.542
110,7.5784,20.1375,2.9154
111,7.6473,25.2221,2.5392
112,7.7162,30.5949,3.9283
113,7.7851,31.2617,3.4934
114,7.854,30.8983,2.798
115,7.9229,29.2511,2.5464
116,7.9918,27.6917,1.8822
117,8.0607,26.9747,2.6096
118,8.1296,24.0006,2.8539
119,8.1984,26.5335,3.8313
120,8.2673,27.0994,4.4769
121,8.3362,22.1758,4.0423
122,8.4051,17.9478,3.1097
123,8.474,12.3712,2.6878
124,8.5429,6.7749,2.8089
125,8.6118,7.5428,3.2818
126,8.6807,7.6287,3.8661
127,8.7496,9.5827,3.7052
128,8.8185,12.8421,4.3846
129,8.8874,18.3212,3.8047
130,8.9563,21.4937,4.7602
131,9.0252,33.8558,5.635
132,9.0941,45.6618,4.995
133,9.163,51.3513,6.085
134,9.2319,52.582,6.3267
135,9.3008,49.3968,7.3177
136,9.3697,42.5381,6.8401
137,9.4385,35.8502,6.626
138,9.5074,33.6229,5.9876
139,9.5763,19.9401,4.3141
140,9.6452,10.6187,3.0647
141,9.7141,8.3542,2.1934
142,9.783,7.6158,1.8739
143,9.8519,8.4621,1.5655
144,9.9208,8.9735,1.8798
145,9.9897,9.0775,2.159
146,10.0586,9.1342,2.3141
147,10.1275,9.0849,1.6542
148,10.1964,7.4056,1.861
149,10.2653,6.1229,2.0811
150,10.3342,4.5742,2.0031
151,10.4031,4.2927,1.982
152,10.472,2.859,1.6371
153,10.5409,1.9314,1.114
154,10.6098,1.5575,1.1903
155,10.6786,1.6921,0.9994
156,10.7475,1.1325,0.4829
157,10.8164,0.8734,0.6571
158,10.8853,1.2445,0.3683
159,10.9542,1.2975,0.5058
160,11.0231,1.2484,0.538
161,11.092,2.1512,0.5416
162,11.1609,2.5931,0.7383
163,11.2298,2.6308,0.8449
164,11.2987,3.1527,0.5104
165,11.3676,1.6969,0.8097
166,11.4365,1.6407,0.7865
167,11.5054,4.1548,1.0339
168,11.5743,4.5838,1.5471
169,11.6432,4.7527,1.0778
170,11.7121,5.9357,1.2539
171,11.781,4.9656,1.2385
172,11.8499,3.0729,1.8991
173,11.9187,3.2451,1.7866
174,11.9876,3.6732,2.1454
175,12.0565,4.6393,2.3063
176,12.1254,6.9773,2.4206
177,12.1943,9.5568,1.6668
178,12.2632,9.2395,1.8174
179,12.3321,11.1297,2.0359
180,12.401,10.0921,1.5732
181,12.4699,4.4957,1.023
182,12.5388,2.9555,1.2769
183,12.6077,2.2197,1.4324
184,12.6766,4.4754,1.131
185,12.7455,3.7766,0.7746
186,12.8144,2.7896,0.9703
187,12.8833,2.463,1.3339
188,12.9522,2.3856,1.1716
189,13.0211,0.9586,1.0545
190,13.09,1.0977,1.3099
191,13.1588,0.8169,1.9192
192,13.2277,0.9293,1.336
193,13.2966,0.9179,1.3523
194,13.3655,0.9839,1.2812
195,13.4344,0.5984,0.9442
196,13.5033,1.5821,0.9517
197,13.5722,2.5849,1.552
198,13.6411,1.7534,1.6695
199,13.71,2.8432,1.2202
200,13.7789,4.3167,1.9735
201,13.8478,5.5851,1.256
202,13.9167,4.5944,2.2306
203,13.9856,6.5681,2.2576
204,14.0545,7.5463,2.6148
205,14.1234,10.6537,3.6405
206,14.1923,17.0319,4.7411
207,14.2612,24.6739,5.3216
208,14.3301,24.0303,7.1101
209,14.3989,22.2571,5.9339
210,14.4678,16.4667,3.8708
211,14.5367,13.5647,3.5589
212,14.6056,13.7886,3.4905
213,14.6745,17.3495,4.589
214,14.7434,21.1173,4.173
215,14.8123,17.7276,4.0296
216,14.8812,15.2433,3.0896
217,14.9501,10.5359,2.619
218,15.019,9.5751,3.0679
219,15.0879,9.1881,3.4635
220,15.1568,6.7429,2.978
221,15.2257,5.3738,2.3575
222,15.2946,5.2893,2.2283
223,15.3635,6.108,2.1141
224,15.4324,6.8426,1.7601
225,15.5013,8.5485,2.0207
226,15.5702,6.9698,2.6086
227,15.6391,6.1711,3.2523
228,15.7079,4.1916,3.2578
229,15.7768,4.0537,3.0752
230,15.8457,4.366,2.4268
231,15.9146,6.4433,1.6909
232,15.9835,5.7895,1.9078
233,16.0524,7.3313,1.9259
234,16.1213,9.5438,2.3482
235,16.1902,13.216,2.6606
236,16.2591,15.7557,3.9034
237,16.328,17.7886,3.7955
238,16.3969,16.0497,3.3729
239,16.4658,15.8385,3.7693
240,16.5347,13.6839,3.8804
241,16.6036,9.1175,4.3266
242,16.6725,6.4675,3.1665
243,16.7414,3.3653,2.7409
244,16.8103,2.0858,1.9003
245,16.8792,2.5658,1.4926
246,16.948,1.8261,0.9388
247,17.0169,2.5187,0.7498
248,17.0858,2.7414,0.4559
249,17.1547,2.0625,0.5251
250,17.2236,2.3856,1.6058
251,17.2925,2.3777,1.5915
252,17.3614,3.5825,2.3464
253,17.4303,4.1844,2.2582
254,17.4992,5.0869,2.7448
255,17.5681,4.7363,3.1817
256,17.637,5.9906,2.1183
257,17.7059,6.9341,2.1456
258,17.7748,6.5472,1.9595
259,17.8437,5.2116,1.6562
260,17.9126,4.2187,1.4207
261,17.9815,2.8898,1.351
262,18.0504,2.2433,0.9446
263,18.1193,2.4959,0.8525
264,18.1881,1.7958,1.421
265,18.257,2.7331,1.0983
266,18.3259,2.5883,0.5569
267,18.3948,3.3106,1.0938
268,18.4637,5.0102,0.922
269,18.5326,3.0806,1.3355
270,18.6015,4.3322,1.728
271,18.6704,4.6634,2.282
272,18.7393,4.5766,1.9508
273,18.8082,5.5969,2.8543
274,18.8771,4.9693,2.1554
275,18.946,3.6253,2.8003
276,19.0149,5.0888,2.4369
277,19.0838,6.3507,2.5385
278,19.1527,5.0224,2.6269
279,19.2216,5.5713,2.7812
280,19.2905,6.3659,2.9523
281,19.3594,7.5584,2.6043
282,19.4282,9.3264,3.0757
283,19.4971,11.0794,3.5781
284,19.566,9.8142,3.2297
285,19.6349,9.0696,2.3856
286,19.7038,6.9212,2.2826
287,19.7727,7.6461,3.7726
288,19.8416,9.8479,4.4455
289,19.9105,13.3258,5.7635
290,19.9794,17.9996,5.8874
291,20.0483,20.5545,5.8786
292,20.1172,23.8934,6.093
293,20.1861,24.2647,4.8101
294,20.255,20.5746,3.1992
295,20.3239,16.5149,3.3791
296,20.3928,12.2749,2.4182
297,20.4617,11.3722,1.8113
298,20.5306,12.2089,2.4403
299,20.5995,11.9005,2.8361
300,20.6683,7.2174,2.5128
301,20.7372,6.8103,2.7137
302,20.8061,4.5509,3.1946
303,20.875,2.9438,4.7199
304,20.9439,4.5583,4.5014
305,21.0128,4.7449,3.1711
306,21.0817,4.6714,3.1712
307,21.1506,3.9855,1.2671
308,21.2195,4.2908,1.1054
309,21.2884,3.8608,1.3846
310,21.3573,4.4703,1.0911
311,21.4262,2.8329,1.1074
312,21.4951,3.1699,0.6901
313,21.564,2.573,0.4813
314,21.6329,4.0649,0.9953
315,21.7018,4.4478,1.4843
316,21.7707,5.5624,1.7401
317,21.8396,8.0291,1.6527
318,21.9084,11.812,2.1096
319,21.9773,13.9868,2.4606
320,22.0462,22.8985,4.2505
321,22.1151,37.9446,5.3601
322,22.184,53.1579,7.233
323,22.2529,54.571,9.5774
324,22.3218,43.378,11.6472
325,22.3907,33.8256,9.4971
326,22.4596,29.3347,7.6998
327,22.5285,24.4653,5.3922
328,22.5974,20.5241,4.8203
329,22.6663,15.5357,4.1757
330,22.7352,11.5312,3.3466
331,22.8041,8.9556,2.7919
332,22.873,5.9093,2.2592
333,22.9419,6.4271,2.3516
334,23.0108,3.7952,2.0075
335,23.0797,3.6168,1.7473
336,23.1486,3.1825,1.6369
337,23.2174,3.877,1.7387
338,23.2863,4.3971,2.0344
339,23.3552,4.8855,1.4346
340,23.4241,5.5116,1.7724
341,23.493,7.4349,2.0887
342,23.5619,5.759,1.7699
343,23.6308,4.5719,1.8791
344,23.6997,4.7375,1.9457
345,23.7686,4.7785,2.3948
346,23.8375,3.9856,2.2304
347,23.9064,4.0552,2.1157
348,23.9753,5.8299,1.6776
349,24.0442,5.5593,1.1809
350,24.1131,2.9071,0.8445
351,24.182,2.8749,0.6224
352,24.2509,3.2266,1.4476
353,24.3198,1.8788,1.7504
354,24.3887,3.8543,1.8888
355,24.4575,8.1207,1.9996
356,24.5264,14.9829,1.9889
357,24.5953,14.1046,1.794
358,24.6642,7.8269,1.7368
359,24.7331,3.4867,1.2909
360,24.802,4.2631,1.0628
361,24.8709,4.1975,1.4915
362,24.9398,4.8229,2.2545
363,25.0087,5.3637,1.8399
364,25.0776,7.2368,1.579
365,25.1465,7.1082,2.4558
366,25.2154,7.8497,2.3644
367,25.2843,9.4606,1.8172
368,25.3532,8.866,1.6367
369,25.4221,7.03,2.6503
370,25.491,6.0088,1.5963
371,25.5599,4.5877,1.7756
372,25.6288,4.9204,1.8772
373,25.6976,6.9769,2.5574
374,25.7665,11.2362,2.5531
375,25.8354,13.3219,2.6602
376,25.9043,15.5536,3.1925
377,25.9732,14.4521,3.5292
378,26.0421,12.2939,3.656
379,26.111,11.1055,3.3638
380,26.1799,8.9546,3.4464
381,26.2488,9.9257,3.7634
382,26.3177,10.2785,3.7605
383,26.3866,13.6421,5.4587
384,26.4555,19.642,5.4965
385,26.5244,24.7889,5.6365
386,26.5933,28.4638,5.3103
387,26.6622,29.2285,4.3908
388,26.7311,21.3959,3.5221
389,26.8,17.2853,2.6419
390,26.8689,16.2421,2.3717
391,26.9377,12.8641,2.6051
392,27.0066,11.586,1.9152
393,27.0755,9.2306,2.4393
394,27.1444,8.6304,2.3941
395,27.2133,10.7709,3.5301
396,27.2822,13.413,3.9414
397,27.3511,14.5469,3.0925
398,27.42,15.828,3.5041
399,27.4889,16.2338,3.2632
400,27.5578,16.0047,3.1421
401,27.6267,11.9628,2.4999
402,27.6956,8.7482,3.0229
403,27.7645,5.9348,2.7936
404,27.8334,3.8667,2.7312
405,27.9023,5.2414,2.1555
406,27.9712,8.6618,2.9335
407,28.0401,9.3728,2.798
408,28.109,6.7503,3.4247
409,28.1778,7.2044,2.8964
410,28.2467,8.486,2.8795
411,28.3156,8.6449,3.3798
412,28.3845,8.6322,3.5799
413,28.4534,9.0959,3.1474
414,28.5223,11.076,1.9077
415,28.5912,8.9641,1.7375
416,28.6601,9.4088,2.2912
417,28.729,9.0589,2.3046
418,28.7979,7.7006,2.3067
419,28.8668,7.9258,2.6542
420,28.9357,8.8455,2.4768
421,29.0046,7.546,1.946
422,29.0735,8.8296,2.8795
423,29.1424,8.7839,2.3296
424,29.2113,9.2346,2.5275
425,29.2802,9.7981,2.8252
426,29.3491,13.0425,2.6298
427,29.4179,16.0856,2.4131
428,29.4868,12.6242,3.5948
429,29.5557,7.4344,3.0893
430,29.6246,4.9427,2.9517
431,29.6935,3.5407,1.7749
432,29.7624,2.0638,1.4125
433,29.8313,1.346,1.3649
434,29.9002,1.5344,1.2228
435,29.9691,1.4254,0.6481
436,30.038,1.0001,0.5696
437,30.1069,1.0729,0.6218
438,30.1758,1.6409,0.8359
439,30.2447,1.6487,0.6185
440,30.3136,1.8743,0.6628
441,30.3825,2.5518,0.5877
442,30.4514,2.8657,0.7088
443,30.5203,3.8678,0.8188
444,30.5892,4.5367,1.3143
445,30.6581,3.7862,0.7593
446,30.7269,6.4894,0.5046
447,30.7958,8.0129,0.9917
448,30.8647,9.6722,1.0762
449,30.9336,12.7785,1.0842
450,31.0025,15.7844,1.7218
451,31.0714,17.3388,2.3249
452,31.1403,16.6226,1.9146
453,31.2092,17.94,2.0247
454,31.2781,16.3409,2.2881
455,31.347,16.6254,2.0266
456,31.4159,13.8487,2.0428
457,31.4848,13.7517,2.3713
458,31.5537,10.7429,3.0691
459,31.6226,11.6695,3.2809
460,31.6915,11.72,3.0391
461,31.7604,10.356,2.6073
462,31.8293,10.4569,2.213
463,31.8982,12.9301,3.0627
464,31.967,18.5102,3.4999
465,32.0359,23.8142,4.0385
466,32.1048,33.0106,4.5501
467,32.1737,36.2336,5.6637
468,32.2426,37.9467,5.385
469,32.3115,36.0935,5.4461
470,32.3804,33.2767,4.8467
471,32.4493,26.9259,4.3372
472,32.5182,23.4142,3.567
473,32.5871,20.2904,3.6045
474,32.656,17.8285,4.4844
475,32.7249,14.038,4.2558
476,32.7938,9.5225,3.733
477,32.8627,8.4522,3.5763
478,32.9316,8.9254,2.7511
479,33.0005,11.4106,2.3494
480,33.0694,12.8189,1.9908
481,33.1383,14.7203,2.3284
482,33.2071,24.6752,3.1438
483,33.276,36.9417,4.5396
484,33.3449,48.021,5.5838
485,33.4138,43.555,7.5599
486,33.4827,35.9758,7.075
487,33.5516,34.6514,6.45
488,33.6205,33.3738,5.7458
489,33.6894,31.0339,4.8682
490,33.7583,36.0746,4.8878
491,33.8272,34.5446,4.4832
492,33.8961,36.325,5.3108
493,33.965,33.9291,6.1136
494,34.0339,29.9535,6.057
495,34.1028,26.5592,4.7685
496,34.1717,24.8798,3.7891
497,34.2406,22.067,3.0742
498,34.3095,21.778,2.7899
499,34.3784,18.1746,2.5158
500,34.4472,16.0227,1.7183
501,34.5161,13.7164,1.6617
502,34.585,11.6666,1.4843
503,34.6539,10.3715,1.82
504,34.7228,9.028,1.4664
505,34.7917,6.5526,1.7376
506,34.8606,5.9482,0.8486
507,34.9295,5.424,1.285
508,34.9984,3.2902,0.8848
509,35.0673,3.4647,1.0535
510,35.1362,3.451,0.9786
511,35.2051,2.8065,1.3797
512,35.274,4.4203,1.2606
513,35.3429,6.3891,2.4573
514,35.4118,5.7175,2.2813
515,35.4807,5.263,2.2764
516,35.5496,6.3367,2.3367
517,35.6185,5.1817,2.2326
518,35.6873,7.845,2.7663
519,35.7562,8.3716,2.7068
520,35.8251,11.3136,3.3975
521,35.894,11.0506,3.3713
522,35.9629,13.8847,3.5566
523,36.0318,13.4522,3.1065
524,36.1007,14.67,2.2881
525,36.1696,10.5263,2.2968
526,36.2385,8.3658,1.7625
527,36.3074,8.4048,1.6025
528,36.3763,7.9971,1.6644
529,36.4452,10.8344,1.966
530,36.5141,11.2563,1.6441
531,36.583,9.1757,1.944
532,36.6519,7.1888,1.802
533,36.7208,4.89,1.5602
534,36.7897,4.8372,1.5987
535,36.8586,5.9603,1.8836
536,36.9274,6.7925,2.0783
537,36.9963,8.3782,2.7484
538,37.0652,8.0151,3.1474
539,37.1341,8.9312,2.5282
540,37.203,7.5987,2.8466
541,37.2719,7.5879,3.5048
542,37.3408,5.1742,3.0639
543,37.4097,3.8787,2.3542
544,37.4786,3.5987,1.9842
545,37.5475,2.6991,2.0881
546,37.6164,2.3827,1.984
547,37.6853,2.5372,1.6536
548,37.7542,1.8001,0.8898
549,37.8231,1.6949,1.0218
550,37.892,2.2056,0.8904
551,37.9609,3.15,0.8693
552,38.0298,4.3289,1.1127
553,38.0987,5.6065,1.4108
554,38.1675,5.4648,1.6124
555,38.2364,4.5468,1.4201
556,38.3053,2.2727,1.233
557,38.3742,1.7599,1.6195
558,38.4431,2.4447,1.2803
559,38.512,4.7094,1.217
560,38.5809,4.9142,1.9938
561,38.6498,7.0135,2.0608
562,38.7187,9.1609,1.9435
563,38.7876,11.452,2.119
564,38.8565,12.4372,2.7599
565,38.9254,13.1692,2.7347
566,38.9943,13.8408,4.2552
567,39.0632,17.0981,4.4639
568,39.1321,20.2693,5.142
569,39.201,17.0414,4.5421
570,39.2699,15.4033,4.519
571,39.3388,16.2293,3.6605
572,39.4076,15.0426,3.2037
573,39.4765,14.568,3.4512
574,39.5454,13.2615,3.6026
575,39.6143,12.483,3.7056
576,39.6832,7.9638,2.769
577,39.7521,5.6137,2.4503
578,39.821,8.0869,2.8635
579,39.8899,8.2904,3.0212
580,39.9588,9.4678,3.2318
581,40.0277,10.3911,4.0473
582,40.0966,16.7335,3.8983
583,40.1655,20.5434,3.6995
584,40.2344,24.3119,4.8496
585,40.3033,24.9356,4.8679
586,40.3722,27.7263,5.7294
587,40.4411,36.7265,6.5316
588,40.51,44.1821,7.122
589,40.5789,50.5055,8.3252
590,40.6478,51.6086,10.1547
591,40.7166,44.2441,9.9002
592,40.7855,30.6401,8.1878
593,40.8544,16.4775,4.8829
594,40.9233,8.798,3.2521
595,40.9922,8.0012,3.0503
596,41.0611,4.3314,2.8113
597,41.13,3.3249,2.2653
598,41.1989,3.2034,1.8296
599,41.2678,4.1005,2.0261
600,41.3367,4.1343,2.2513
601,41.4056,4.0566,2.1227
602,41.4745,2.7717,1.779
603,41.5434,2.2849,1.4731
604,41.6123,2.4794,1.2127
605,41.6812,3.5587,1.0593
606,41.7501,2.8597,1.1441
607,41.819,2.0729,1.2484
608,41.8879,2.4853,1.0493
609,41.9567,2.3925,1.3622
610,42.0256,2.3904,1.617
611,42.0945,3.9594,1.8548
612,42.1634,6.4972,1.7334
613,42.2323,8.7892,1.8032
614,42.3012,8.0532,1.7945
615,42.3701,6.5264,2.2529
616,42.439,5.4108,2.3207
617,42.5079,4.0096,2.4361
618,42.5768,4.3905,3.0173
619,42.6457,3.9436,3.9037
620,42.7146,5.4363,5.2909
621,42.7835,7.4005,6.7739
622,42.8524,10.1466,8.0866
623,42.9213,10.0302,8.1121
624,42.9902,11.0447,7.3759
625,43.0591,12.5658,6.3723
626,43.128,15.3307,5.6542
627,43.1968,15.2335,4.8244
628,43.2657,16.9692,4.4666
629,43.3346,14.8616,4.0977
630,43.4035,12.474,3.7546
631,43.4724,12.5271,3.3854
632,43.5413,12.8992,2.7955
633,43.6102,13.1511,2.8676
634,43.6791,13.6047,2.891
635,43.748,11.4924,3.759
636,43.8169,9.6304,4.1466
637,43.8858,8.7695,3.9053
638,43.9547,7.0924,4.1748
639,44.0236,6.0334,3.802
640,44.0925,3.7196,2.777
641,44.1614,4.2865,1.9948
642,44.2303,4.8838,2.0716
643,44.2992,6.2695,2.1485
644,44.3681,8.1139,1.9346
645,44.437,5.9611,1.8691
646,44.5058,3.9873,1.6723
647,44.5747,3.747,1.5944
648,44.6436,2.3934,1.7137
649,44.7125,1.902,1.779
650,44.7814,2.0139,1.3195
651,44.8503,1.461,1.2428
652,44.9192,0.9608,1.6712
653,44.9881,1.9071,1.2068
654,45.057,2.3339,0.6431
655,45.1259,2.0713,1.0134
656,45.1948,2.2043,0.5705
657,45.2637,2.7987,0.6992
658,45.3326,3.0016,0.7742
659,45.4015,4.9384,1.4221
660,45.4704,7.2617,1.1081
661,45.5393,9.7175,1.6512
662,45.6082,8.5781,2.0592
663,45.6771,11.8884,2.6306
664,45.7459,9.1399,3.7288
665,45.8148,7.1478,3.7874
666,45.8837,3.3903,2.8044
667,45.9526,2.7766,2.6878
668,46.0215,3.0639,2.5479
669,46.0904,2.8206,2.2361
670,46.1593,4.2675,2.4952
671,46.2282,3.2608,2.5606
672,46.2971,3.5822,2.5848
673,46.366,3.8378,2.5571
674,46.4349,2.6355,2.9066
675,46.5038,5.6932,2.3878
676,46.5727,4.6906,1.816
677,46.6416,5.7104,1.7412
678,46.7105,4.639,2.1099
679,46.7794,5.5047,2.1041
680,46.8483,6.7657,2.3824
681,46.9172,11.6573,2.2571
682,46.986,14.4604,1.7593
683,47.0549,13.9457,1.7927
684,47.1238,8.986,1.7213
685,47.1927,5.1734,1.148
686,47.2616,4.3956,1.0022
687,47.3305,3.2296,0.7504
688,47.3994,3.584,1.0851
689,47.4683,2.5809,1.5124
690,47.5372,2.1291,1.5638
691,47.6061,2.3573,1.2901
692,47.675,2.3816,1.0891
693,47.7439,3.9535,1.6323
694,47.8128,4.4877,1.4896
695,47.8817,2.7333,0.9562
696,47.9506,3.7268,1.7176
697,48.0195,5.1614,1.0668
698,48.0884,6.9757,1.302
699,48.1573,6.2031,1.7197
700,48.2261,5.8329,1.5487
701,48.295,4.4149,1.6875
702,48.3639,5.6978,1.3432
703,48.4328,7.6456,1.1009
704,48.5017,10.2018,1.7769
705,48.5706,13.4734,2.2757
706,48.6395,13.7305,2.3093
707,48.7084,16.5251,2.4939
708,48.7773,20.537,3.326
709,48.8462,21.9666,4.1885
710,48.9151,22.5744,5.7662
711,48.984,23.1496,8.3218
712,49.0529,19.5095,6.9477
713,49.1218,16.7747,5.6355
714,49.1907,11.8968,4.3605
715,49.2596,9.5176,3.6302
716,49.3285,9.0997,2.6218
717,49.3974,8.4544,1.884
718,49.4662,9.1011,1.5206
719,49.5351,8.9354,2.1068
720,49.604,7.6354,2.0715
721,49.6729,5.9997,1.5283
722,49.7418,5.4896,1.7758
723,49.8107,4.4263,1.6841
724,49.8796,3.2343,1.4314
725,49.9485,2.5348,1.6486
726,50.0174,1.3836,0.957
727,50.0863,0.8084,1.1759
728,50.1552,1.0816,0.6085
729,50.2241,1.6175,0.3658
730,50.293,1.1988,0.5047
731,50.3619,1.2368,0.5574
732,50.4308,1.6342,0.7469
733,50.4997,3.4109,0.9435
734,50.5686,6.6491,0.9649
735,50.6375,11.1607,1.6352
736,50.7063,11.1471,1.7005
737,50.7752,9.3706,2.8702
738,50.8441,9.6262,4.0814
739,50.913,9.5615,3.3328
740,50.9819,7.9061,2.5815
741,51.0508,9.0851,1.901
742,51.1197,13.3175,1.9173
743,51.1886,14.1961,2.3146
744,51.2575,12.8139,3.8725
745,51.3264,12.5244,3.3025
746,51.3953,15.1048,4.1971
747,51.4642,20.0413,5.2634
748,51.5331,23.8637,6.2699
749,51.602,22.9175,6.821
750,51.6709,19.8993,5.9113
751,51.7398,14.1035,4.8303
752,51.8087,9.2347,3.4168
753,51.8776,7.4015,3.4355
754,51.9464,4.6625,2.9453
755,52.0153,3.6043,2.3821
756,52.0842,4.7445,2.0176
757,52.1531,4.9758,1.679
758,52.222,4.0774,1.269
759,52.2909,3.3375,1.3799
760,52.3598,2.2169,0.917
761,52.4287,1.9002,0.8837
762,52.4976,1.1317,0.6731
763,52.5665,2.2024,0.9178
764,52.6354,1.8646,0.5952
765,52.7043,1.146,0.6175
766,52.7732,1.7933,0.5427
767,52.8421,0.7494,0.6795
768,52.911,1.754,0.4201
769,52.9799,2.0113,1.2668
770,53.0488,3.3198,1.4389
771,53.1177,5.0394,1.1363
772,53.1866,5.6534,1.2433
773,53.2554,7.0314,2.042
774,53.3243,9.2481,2.7719
775,53.3932,9.2391,2.9131
776,53.4621,7.9927,3.0914
777,53.531,9.4584,2.7169
778,53.5999,11.9268,2.3472
779,53.6688,15.8511,2.5971
780,53.7377,18.3698,3.0406
781,53.8066,17.0541,2.6047
782,53.8755,15.3641,2.7744
783,53.9444,13.7831,2.3244
784,54.0133,11.8124,2.2418
785,54.0822,9.9142,2.2944
786,54.1511,6.7453,1.924
787,54.22,3.6388,1.5036
788,54.2889,2.4822,0.5641
789,54.3578,2.2545,0.723
790,54.4267,2.9825,0.8563
791,54.4955,3.3756,0.9137
792,54.5644,4.6932,1.4359
793,54.6333,3.2709,1.8642
794,54.7022,6.0926,2.463
795,54.7711,6.9085,1.8517
796,54.84,7.0708,1.4727
797,54.9089,5.629,1.9752
798,54.9778,8.2203,2.7047
799,55.0467,15.9568,2.4414
800,55.1156,22.7274,3.5632
801,55.1845,19.3599,2.4407
802,55.2534,18.6938,2.2012
803,55.3223,23.6923,2.7714
804,55.3912,26.6643,2.9095
805,55.4601,24.9803,2.69
806,55.529,24.6989,2.3624
807,55.5979,33.8589,3.9513
808,55.6668,46.0938,5.4426
809,55.7356,51.2227,7.1175
810,55.8045,45.9046,8.449
811,55.8734,34.333,8.2143
812,55.9423,29.4738,5.9385
813,56.0112,31.1409,5.2748
814,56.0801,28.6895,4.8767
815,56.149,22.1523,3.8378
816,56.2179,16.4413,2.5142
817,56.2868,14.38,2.4127
818,56.3557,16.3682,2.986
819,56.4246,19.0237,3.0183
820,56.4935,19.969,3.0044
821,56.5624,21.1292,4.1094
822,56.6313,20.0003,3.3583
823,56.7002,16.6835,2.8418
824,56.7691,14.6475,3.1312
825,56.838,14.1109,3.756
826,56.9069,10.352,2.8396
