,position (um),Fat2 intensity,Abi intensity
0,0.0,24.06,3.88075
1,0.0689,28.9459,5.04988
2,0.1378,35.2892,4.85435
3,0.2067,31.8143,4.88925
4,0.2756,25.0964,4.0527
5,0.3445,16.6195,2.88145
6,0.4134,8.7308,1.69609
7,0.4823,5.5127,1.42051
8,0.5512,2.3349,0.6445
9,0.6201,2.2539,0.82863
10,0.6889,2.3672,0.74349
11,0.7578,2.3759,0.90586
12,0.8267,2.7632,1.31275
13,0.8956,3.0776,1.40927
14,0.9645,2.9651,1.50426
15,1.0334,2.97,1.4215
16,1.1023,4.3484,1.14136
17,1.1712,4.8444,0.83614
18,1.2401,3.6942,0.54877
19,1.309,3.44,0.81792
20,1.3779,4.5454,1.31262
21,1.4468,5.0266,1.26214
22,1.5157,5.5106,1.76552
23,1.5846,5.6868,2.36367
24,1.6535,5.9784,2.84099
25,1.7224,10.9706,2.97542
26,1.7913,12.2166,3.66209
27,1.8602,11.3585,4.01342
28,1.929,7.7436,3.67017
29,1.9979,5.8394,3.00932
30,2.0668,5.5505,2.53902
31,2.1357,6.4609,1.73777
32,2.2046,5.1254,1.34264
33,2.2735,8.6553,1.59702
34,2.3424,13.4357,1.36683
35,2.4113,16.4836,2.16912
36,2.4802,18.906,2.53777
37,2.5491,17.2186,2.98916
38,2.618,16.6472,2.94612
39,2.6869,12.3548,1.89635
40,2.7558,7.5103,1.25832
41,2.8247,5.2067,0.93842
42,2.8936,4.1717,0.70976
43,2.9625,3.0203,0.58451
44,3.0314,3.7112,0.90232
45,3.1003,4.0659,1.13644
46,3.1691,4.7078,0.98815
47,3.238,6.2138,1.3989
48,3.3069,7.8707,2.07057
49,3.3758,10.1279,1.43204
50,3.4447,13.8431,1.98822
51,3.5136,14.6434,2.12075
52,3.5825,15.1285,2.4473
53,3.6514,14.9724,2.96778
54,3.7203,18.2005,3.10362
55,3.7892,19.1484,3.88347
56,3.8581,23.2232,4.52321
57,3.927,27.6657,4.8687
58,3.9959,28.1392,4.77433
59,4.0648,23.6966,5.11367
60,4.1337,21.5244,3.675
61,4.2026,16.0509,4.13131
62,4.2715,11.8382,3.50216
63,4.3404,13.7124,2.99257
64,4.4092,14.4897,3.29234
65,4.4781,12.0666,3.55276
66,4.547,17.0811,4.4552
67,4.6159,21.3984,3.99371
68,4.6848,25.3139,3.82111
69,4.7537,20.0427,5.19349
70,4.8226,12.2067,2.39238
71,4.8915,11.6692,3.26943
72,4.9604,18.2673,3.23002
73,5.0293,23.4911,3.98451
74,5.0982,21.5641,5.10448
75,5.1671,19.2101,4.62862
76,5.236,12.0937,3.75477
77,5.3049,7.8971,3.49366
78,5.3738,3.5326,3.31314
79,5.4427,1.7877,3.16478
80,5.5116,1.8404,3.07464
81,5.5805,1.6083,2.71885
82,5.6493,2.3419,2.13716
83,5.7182,1.9214,1.51148
84,5.7871,2.2709,1.40299
85,5.856,2.845,1.4269
86,5.9249,3.3537,1.89006
87,5.9938,4.6752,2.49199
88,6.0627,6.2761,3.10464
89,6.1316,6.083,2.67445
90,6.2005,6.6619,2.37336
91,6.2694,8.3342,1.98434
92,6.3383,9.0898,1.58711
93,6.4072,10.6439,1.63477
94,6.4761,10.691,2.42403
95,6.545,9.6892,3.4049
96,6.6139,9.823,2.84225
97,6.6828,11.5137,3.12057
98,6.7517,8.8049,3.99195
99,6.8206,7.0502,2.81968
100,6.8894,7.4635,2.74863
101,6.9583,8.2435,2.41971
102,7.0272,9.1002,2.40228
103,7.0961,10.7334,3.11545
104,7.165,10.621,2.07806
105,7.2339,11.525,1.86686
106,7.3028,9.5419,2.23799
107,7.3717,8.1166,2.1033
108,7.4406,7.1333,1.65674
109,7.5095,7.4047,1.46287
110,7.5784,5.2694,0.90085
111,7.6473,4.1144,1.33058
112,7.7162,3.8658,1.70198
113,7.7851,4.2631,0.97809
114,7.854,6.1334,1.42948
115,7.9229,7.6937,2.72299
116,7.9918,10.4618,3.80414
117,8.0607,16.3251,3.20095
118,8.1296,21.9271,3.27021
119,8.1984,21.2989,3.1049
120,8.2673,21.8179,2.45507
121,8.3362,20.2046,1.93141
122,8.4051,18.6392,1.75422
123,8.474,15.0691,1.92938
124,8.5429,12.3631,2.00535
125,8.6118,9.9233,2.01771
126,8.6807,10.4255,1.8694
127,8.7496,8.5861,1.97437
128,8.8185,7.7753,1.86203
129,8.8874,6.8702,2.72117
130,8.9563,11.9353,2.43514
131,9.0252,25.2348,2.49673
132,9.0941,31.8876,3.70317
133,9.163,29.5873,4.76212
134,9.2319,22.992,4.19419
135,9.3008,13.0005,4.42189
136,9.3697,7.7637,2.93344
137,9.4385,8.8323,1.91083
138,9.5074,11.5173,1.74017
139,9.5763,15.3763,2.20785
140,9.6452,21.131,4.34373
141,9.7141,24.6021,4.13401
142,9.783,29.7862,5.6967
143,9.8519,33.7969,4.71409
144,9.9208,40.755,5.1853
145,9.9897,45.3118,5.38284
146,10.0586,44.7132,5.93801
147,10.1275,43.0804,5.33769
148,10.1964,38.2233,4.72236
149,10.2653,28.0211,2.45057
150,10.3342,19.2406,2.24272
151,10.4031,11.1793,1.44886
152,10.472,5.4375,1.49262
153,10.5409,5.2647,1.23311
154,10.6098,3.4357,1.4126
155,10.6786,3.6796,1.11132
156,10.7475,2.3673,0.79222
157,10.8164,3.4653,0.62244
158,10.8853,4.2012,1.51914
159,10.9542,5.0505,2.24624
160,11.0231,7.4959,2.15971
161,11.092,11.7142,2.40057
162,11.1609,12.5178,1.70123
163,11.2298,10.0627,1.729
164,11.2987,7.7495,2.89429
165,11.3676,8.233,2.00782
166,11.4365,14.7277,2.5391
167,11.5054,21.3398,3.56016
168,11.5743,21.0738,3.8684
169,11.6432,17.7198,4.10219
170,11.7121,16.1219,3.82195
171,11.781,12.2093,4.03376
172,11.8499,10.5957,3.34735
173,11.9187,8.8031,2.01294
174,11.9876,8.9348,1.73378
175,12.0565,8.7392,2.05481
176,12.1254,8.4175,1.9169
177,12.1943,11.0675,1.93639
178,12.2632,13.9153,2.33035
179,12.3321,10.7619,2.34777
180,12.401,9.768,1.95685
181,12.4699,7.5848,2.01946
182,12.5388,5.3909,1.15558
183,12.6077,5.2873,1.19425
184,12.6766,4.4578,1.18501
185,12.7455,2.9821,1.36672
186,12.8144,3.2111,1.61286
187,12.8833,5.079,1.92215
188,12.9522,6.5816,2.38219
189,13.0211,4.8662,2.07198
190,13.09,4.1789,2.5485
191,13.1588,2.9588,2.54409
192,13.2277,3.1065,2.73215
193,13.2966,3.4874,1.96011
194,13.3655,4.1436,2.30029
195,13.4344,4.9046,2.40785
196,13.5033,5.9486,2.87261
197,13.5722,6.28,2.18779
198,13.6411,6.9543,2.13999
199,13.71,7.2357,1.50507
200,13.7789,8.4998,1.92143
201,13.8478,11.7786,1.34061
202,13.9167,15.6532,1.29933
203,13.9856,19.8835,1.13822
204,14.0545,16.6617,1.30183
205,14.1234,17.7119,1.8981
206,14.1923,18.3747,3.35005
207,14.2612,14.8914,3.55293
208,14.3301,10.0718,3.17264
209,14.3989,10.2811,2.34902
210,14.4678,11.3225,2.47262
211,14.5367,13.6941,2.22441
212,14.6056,12.5897,1.45558
213,14.6745,9.724,1.99322
214,14.7434,6.7395,2.24387
215,14.8123,4.1706,1.68543
216,14.8812,3.5126,1.28379
217,14.9501,3.2731,1.13395
218,15.019,3.9935,1.29998
219,15.0879,4.053,1.70548
220,15.1568,5.0298,1.51594
221,15.2257,5.8355,1.17215
222,15.2946,8.3027,1.78797
223,15.3635,11.2064,1.57238
224,15.4324,12.7922,1.65903
225,15.5013,16.5742,1.85431
226,15.5702,19.177,1.63432
227,15.6391,17.6688,1.60656
228,15.7079,14.3261,1.65295
229,15.7768,11.5656,1.42512
230,15.8457,9.8898,1.83569
231,15.9146,11.6146,1.37331
232,15.9835,17.6233,1.86108
233,16.0524,26.6518,2.65213
234,16.1213,31.3426,3.79752
235,16.1902,34.5756,4.06521
236,16.2591,31.3524,3.85893
237,16.328,28.997,3.33852
238,16.3969,18.2763,3.52405
239,16.4658,11.2776,2.5541
240,16.5347,8.4335,2.74657
241,16.6036,6.9164,2.19458
242,16.6725,7.2248,2.25544
243,16.7414,5.8921,2.24622
244,16.8103,6.7609,2.97329
245,16.8792,7.0177,4.28331
246,16.948,6.6938,5.69286
247,17.0169,8.7578,4.89235
248,17.0858,11.6286,4.79636
249,17.1547,11.4849,3.65982
250,17.2236,10.7677,2.04377
251,17.2925,8.1341,1.31943
252,17.3614,6.3096,1.44876
253,17.4303,5.2958,1.15684
254,17.4992,4.562,0.60561
255,17.5681,4.5839,1.12438
256,17.637,3.2371,0.68344
257,17.7059,3.5111,1.05017
258,17.7748,3.1045,0.61001
259,17.8437,1.5714,0.93938
260,17.9126,1.0688,1.06004
261,17.9815,1.8381,1.00552
262,18.0504,1.3704,1.39908
263,18.1193,1.6377,0.64198
264,18.1881,1.897,1.00827
265,18.257,2.5923,0.86195
266,18.3259,3.2606,1.1563
267,18.3948,1.9101,0.81202
268,18.4637,1.1932,1.23645
269,18.5326,1.6561,1.58023
270,18.6015,1.896,1.47412
271,18.6704,1.165,1.31737
272,18.7393,0.8815,1.47735
273,18.8082,1.8696,1.62481
274,18.8771,2.114,2.00942
275,18.946,2.0594,1.50182
276,19.0149,2.7792,1.23596
277,19.0838,3.5061,0.92304
278,19.1527,2.4811,1.20572
279,19.2216,1.6117,1.52837
280,19.2905,1.6321,1.59674
281,19.3594,1.1947,1.93244
282,19.4282,2.5034,1.65977
283,19.4971,3.3234,2.04377
284,19.566,5.6784,1.96462
285,19.6349,7.4155,1.17007
286,19.7038,7.921,1.14716
287,19.7727,4.2807,1.36306
288,19.8416,2.3898,1.3531
289,19.9105,1.9954,1.4464
290,19.9794,4.4044,1.13497
291,20.0483,3.6312,2.08166
292,20.1172,3.4943,2.89252
293,20.1861,3.9675,2.92395
294,20.255,4.2458,2.90892
295,20.3239,5.3027,2.93655
296,20.3928,4.6559,2.69961
297,20.4617,5.6228,3.4285
298,20.5306,6.6689,2.43426
299,20.5995,7.4687,2.69029
300,20.6683,6.3792,2.21045
301,20.7372,8.6791,2.18703
302,20.8061,8.5844,2.54634
303,20.875,11.1431,2.96804
304,20.9439,13.6885,2.54771
305,21.0128,13.3348,1.64406
306,21.0817,11.9058,1.926
307,21.1506,6.4109,1.73787
308,21.2195,6.265,1.95629
309,21.2884,2.8364,1.80929
310,21.3573,2.0273,1.49919
311,21.4262,2.3091,1.14526
312,21.4951,2.7809,0.61749
313,21.564,1.5858,0.41208
314,21.6329,2.0021,0.88897
315,21.7018,2.1906,1.50187
316,21.7707,3.3,1.78014
317,21.8396,6.5213,2.45794
318,21.9084,10.8209,2.02404
319,21.9773,15.0694,2.03668
320,22.0462,17.1412,2.59652
321,22.1151,20.9153,3.4362
322,22.184,22.2972,3.71913
323,22.2529,23.288,3.89003
324,22.3218,27.2247,4.12379
325,22.3907,24.8364,3.83315
326,22.4596,19.8594,3.22604
327,22.5285,15.8821,2.47085
328,22.5974,15.9893,2.44183
329,22.6663,14.2658,2.1167
330,22.7352,12.7634,2.38411
331,22.8041,12.1225,2.03821
332,22.873,17.4856,2.43858
333,22.9419,16.2765,2.09803
334,23.0108,17.9638,1.47995
335,23.0797,14.4455,2.01941
336,23.1486,13.3957,1.73709
337,23.2174,12.7157,2.44924
338,23.2863,12.8886,1.99613
339,23.3552,11.6288,1.76542
340,23.4241,6.9208,2.83609
341,23.493,6.3569,2.39551
342,23.5619,6.5282,2.78352
343,23.6308,7.6767,3.18652
344,23.6997,9.9902,3.66573
345,23.7686,12.4561,4.90681
346,23.8375,15.0803,5.83708
347,23.9064,18.9472,6.7468
348,23.9753,20.3354,6.12707
349,24.0442,19.3059,5.72253
350,24.1131,20.5496,4.10245
351,24.182,17.6494,3.92272
352,24.2509,15.4765,3.07614
353,24.3198,13.8843,2.89451
354,24.3887,7.8873,2.52104
355,24.4575,8.6861,2.28032
356,24.5264,9.0433,2.30591
357,24.5953,8.1291,1.98957
358,24.6642,6.1912,1.37409
359,24.7331,4.2856,1.45535
360,24.802,5.1736,1.40059
361,24.8709,4.5409,1.87097
362,24.9398,4.001,2.402
363,25.0087,3.4943,2.8253
364,25.0776,4.3266,2.67268
365,25.1465,4.205,1.75857
366,25.2154,4.0304,1.03138
367,25.2843,3.1533,1.33745
368,25.3532,2.101,0.61241
369,25.4221,2.0539,0.90252
370,25.491,4.0859,1.08837
371,25.5599,3.7916,1.62078
372,25.6288,4.6975,2.70173
373,25.6976,4.072,2.782
374,25.7665,5.007,2.25742
375,25.8354,6.8512,1.92782
376,25.9043,8.1335,1.89391
377,25.9732,9.4455,2.09032
378,26.0421,10.6811,2.15638
379,26.111,11.0251,3.07597
380,26.1799,11.3425,2.59171
381,26.2488,8.4972,2.6224
382,26.3177,7.1314,3.25102
383,26.3866,6.4606,2.73948
384,26.4555,6.7263,2.3679
385,26.5244,9.1684,2.98671
386,26.5933,11.8112,3.69214
387,26.6622,14.6822,4.02741
388,26.7311,15.1526,4.91278
389,26.8,15.3633,4.59579
390,26.8689,16.1002,4.93567
391,26.9377,17.7117,4.94713
392,27.0066,18.0992,4.90611
393,27.0755,16.7403,5.24528
394,27.1444,20.6082,5.07876
395,27.2133,17.2675,4.32653
396,27.2822,14.3945,3.82187
397,27.3511,12.0342,2.53788
398,27.42,6.7144,1.91142
399,27.4889,4.2481,1.46401
400,27.5578,2.5369,1.39475
619,0.0,17.043,2.32494
620,0.06889,17.7073,2.38024
621,0.13779,18.2772,2.39065
622,0.20668,14.5778,3.5586
623,0.27558,16.0773,3.27259
624,0.34447,18.6988,3.37034
625,0.41337,27.6013,2.89152
626,0.48226,28.5564,3.65257
627,0.55116,23.2946,3.626
628,0.62005,21.6257,3.11455
629,0.68894,22.4891,3.9195
630,0.75784,19.018,2.85328
631,0.82673,13.3221,3.00454
632,0.89563,11.3515,2.33952
633,0.96452,9.6141,1.78776
634,1.03342,9.0869,1.77472
635,1.10231,9.2755,1.52167
636,1.17121,8.1571,1.55571
637,1.2401,8.4407,1.47105
638,1.309,11.5368,1.09996
639,1.37789,10.1162,2.06098
640,1.44678,8.3628,2.21424
641,1.51568,8.014,2.55693
642,1.58457,6.2742,2.08847
643,1.65347,6.0038,2.05334
644,1.72236,4.4705,1.32866
645,1.79126,3.6534,1.74302
646,1.86015,2.9184,2.00636
647,1.92905,6.2043,1.73117
648,1.99794,10.3042,2.42707
649,2.06683,13.7902,2.25051
650,2.13573,17.622,1.91135
651,2.20462,19.2827,1.8686
652,2.27352,18.627,1.25765
653,2.34241,17.5512,1.23231
654,2.41131,13.626,1.27127
655,2.4802,10.1078,1.3241
656,2.5491,7.9924,1.70667
657,2.61799,5.9699,1.82087
658,2.68689,4.6462,1.37528
659,2.75578,5.6098,1.7066
660,2.82467,7.7987,1.7652
661,2.89357,11.3088,1.97399
662,2.96246,9.1363,2.30495
663,3.03136,6.1787,2.62419
664,3.10025,4.433,2.80797
665,3.16915,3.1474,3.13205
666,3.23804,4.9338,3.25228
667,3.30694,6.372,2.63652
668,3.37583,6.8874,2.4608
669,3.44472,5.7695,2.35378
670,3.51362,4.4506,2.01157
671,3.58251,4.4804,2.26953
672,3.65141,4.2713,2.34471
673,3.7203,5.402,1.63575
674,3.7892,7.255,1.77624
675,3.85809,8.8121,1.76389
676,3.92699,9.1872,1.58018
677,3.99588,7.8057,1.82585
678,4.06478,7.2533,1.65177
679,4.13367,5.6262,1.78577
680,4.20256,4.7898,1.57981
681,4.27146,3.8695,1.92994
682,4.34035,5.4264,1.63118
683,4.40925,5.5899,2.04019
684,4.47814,5.5448,1.82704
685,4.54704,5.8723,1.5729
686,4.61593,3.315,1.48597
687,4.68483,2.1583,1.43325
688,4.75372,1.6467,1.44548
689,4.82261,1.6096,1.05521
690,4.89151,3.0777,1.92974
691,4.9604,4.6656,1.87514
692,5.0293,5.1127,1.89217
693,5.09819,6.788,2.1854
694,5.16709,8.2032,2.60655
695,5.23598,10.4954,2.21295
696,5.30488,16.3679,2.61031
697,5.37377,18.8344,2.7242
698,5.44267,27.5852,4.19725
699,5.51156,36.5447,4.8515
700,5.58045,44.5646,5.25313
701,5.64935,59.1151,5.76093
702,5.71824,67.3258,5.45395
703,5.78714,75.3114,5.23626
704,5.85603,62.5291,4.91819
705,5.92493,41.593,3.9005
706,5.99382,27.4882,2.86924
707,6.06272,24.3944,2.47056
708,6.13161,23.1217,2.2658
709,6.2005,26.6165,1.40686
710,6.2694,27.5385,1.51531
711,6.33829,29.436,1.60166
712,6.40719,29.143,1.31953
713,6.47608,21.4891,1.20463
714,6.54498,16.0775,0.80763
715,6.61387,9.9455,1.13943
716,6.68277,8.8516,1.38989
717,6.75166,11.2898,1.62257
718,6.82056,10.5919,1.82374
719,6.88945,12.1087,1.1844
720,6.95834,9.6458,1.74379
721,7.02724,7.7195,1.09523
722,7.09613,4.8252,0.81941
723,7.16503,5.4536,0.6423
724,7.23392,7.6413,0.90747
725,7.30282,10.6591,0.46174
726,7.37171,13.5644,0.70698
727,7.44061,13.1814,0.87053
728,7.5095,13.5268,1.15072
729,7.57839,9.5264,0.95898
730,7.64729,6.6063,1.89552
731,7.71618,4.0922,2.08846
732,7.78508,5.9996,2.0319
733,7.85397,6.2864,1.45835
734,7.92287,11.2687,1.46566
735,7.99176,10.0497,2.0019
736,8.06066,11.2921,1.5904
737,8.12955,10.8059,1.39
738,8.19845,17.8002,1.177
739,8.26734,26.4243,2.13598
740,8.33623,27.6078,2.19939
741,8.40513,22.7236,2.78322
742,8.47402,15.2952,2.96212
743,8.54292,12.0223,3.16942
744,8.61181,12.1304,3.48366
745,8.68071,8.5756,3.5676
1238,0.0,12.0982,4.13165
1239,0.0689,15.649,4.49098
1240,0.1378,17.3511,5.04978
1241,0.2067,25.2271,6.32129
1242,0.2756,34.9516,5.22605
1243,0.3445,33.3712,5.04838
1244,0.4134,24.6385,4.22128
1245,0.4823,17.4783,3.70922
1246,0.5512,14.1233,3.2709
1247,0.6201,10.2947,2.4506
1248,0.6889,10.2631,2.81415
1249,0.7578,6.1595,2.1659
1250,0.8267,5.7866,2.00816
1251,0.8956,7.0847,1.99063
1252,0.9645,7.4436,2.037
1253,1.0334,8.455,1.81994
1254,1.1023,6.2469,1.33617
1255,1.1712,3.656,1.91538
1256,1.2401,3.4896,2.11191
1257,1.309,5.4117,2.09715
1258,1.3779,7.7803,2.22342
1259,1.4468,8.5685,2.56232
1260,1.5157,9.834,3.24374
1261,1.5846,6.3329,3.21922
1262,1.6535,4.5982,2.96462
1263,1.7224,6.1046,2.27016
1264,1.7913,7.4143,2.36601
1265,1.8602,6.3901,2.10519
1266,1.929,5.5726,2.14551
1267,1.9979,5.4071,2.18251
1268,2.0668,4.813,1.46506
1269,2.1357,7.5515,1.71641
1270,2.2046,12.2042,1.82437
1271,2.2735,15.1701,1.76736
1272,2.3424,14.8192,2.36605
1273,2.4113,10.4235,2.15678
1274,2.4802,8.8914,1.96887
1275,2.5491,9.9369,1.75051
1276,2.618,15.9219,1.73074
1277,2.6869,19.5,2.54447
1278,2.7558,13.648,2.13694
1279,2.8247,5.6582,1.69636
1280,2.8936,3.3897,0.93913
1281,2.9625,3.0115,1.00772
1282,3.0314,3.3764,1.04558
1283,3.1003,4.3116,1.19651
1284,3.1691,6.2562,1.00765
1285,3.238,5.6167,1.17372
1286,3.3069,7.1099,1.051
1287,3.3758,6.973,1.30992
1288,3.4447,9.6707,1.20666
1289,3.5136,9.9297,0.71858
1290,3.5825,15.555,1.07361
1291,3.6514,22.1928,1.59655
1292,3.7203,22.5709,1.92001
1293,3.7892,20.2211,2.8301
1294,3.8581,21.1672,3.76006
1295,3.927,30.0017,2.95428
1296,3.9959,36.6525,3.82263
1297,4.0648,44.196,4.42061
1298,4.1337,51.5676,4.95041
1299,4.2026,56.7177,4.67071
1300,4.2715,52.127,4.51086
1301,4.3404,44.9607,4.51312
1302,4.4092,37.2718,4.03369
1303,4.4781,30.7741,3.23214
1304,4.547,20.2986,2.9768
1305,4.6159,13.3903,2.28249
1306,4.6848,9.9496,1.62394
1307,4.7537,8.3009,1.51628
1308,4.8226,8.076,1.80964
1309,4.8915,6.9481,1.88894
1310,4.9604,4.7995,1.81242
1311,5.0293,7.2537,1.86641
1312,5.0982,12.2844,1.49792
1313,5.1671,18.3169,1.35721
1314,5.236,26.7763,2.98608
1315,5.3049,36.9499,2.96348
1316,5.3738,44.6766,4.40507
1317,5.4427,44.4584,5.23278
1318,5.5116,38.5638,4.35969
1319,5.5805,38.7073,4.83264
1320,5.6493,36.1857,3.9343
1321,5.7182,39.2033,5.29562
1322,5.7871,49.9717,7.98973
1323,5.856,57.5604,9.08162
1324,5.9249,51.9214,8.47538
1325,5.9938,31.5072,6.61302
1326,6.0627,18.6109,4.06471
1327,6.1316,9.9418,3.00671
1328,6.2005,7.1321,3.30847
1329,6.2694,3.9546,2.78272
1330,6.3383,2.9269,1.81271
1331,6.4072,2.5354,1.75405
1332,6.4761,2.0063,1.62175
1333,6.545,2.4376,1.20121
1334,6.6139,3.8063,1.27913
1335,6.6828,7.0219,1.43463
1336,6.7517,10.6904,1.45817
1337,6.8206,13.7731,1.41382
1338,6.8894,18.3306,2.07906
1339,6.9583,14.8904,2.44368
1340,7.0272,10.5849,2.83626
1341,7.0961,7.6437,2.1822
1342,7.165,6.1622,1.54698
1343,7.2339,4.4315,1.03564
1344,7.3028,4.9924,1.36715
1345,7.3717,4.5522,1.19988
1346,7.4406,4.4582,0.89627
1347,7.5095,3.4433,0.97056
1348,7.5784,2.4393,1.54919
1349,7.6473,3.455,1.83389
1350,7.7162,3.2148,1.55612
1351,7.7851,4.4152,1.37121
1352,7.854,4.9709,1.67727
1353,7.9229,5.4291,1.9577
1354,7.9918,9.2663,2.1707
1355,8.0607,7.4731,2.95522
1356,8.1296,5.1358,2.62312
1357,8.1984,3.5325,1.13675
1358,8.2673,2.6583,0.96112
1359,8.3362,3.0629,1.53285
1360,8.4051,4.1586,1.61453
1361,8.474,5.8453,1.8891
1362,8.5429,9.1241,2.20258
1363,8.6118,14.0399,3.73875
1364,8.6807,14.6701,4.68247
1365,8.7496,12.633,4.11609
1366,8.8185,8.1278,3.21423
1367,8.8874,7.0972,2.87508
1368,8.9563,11.0241,1.78847
1369,9.0252,10.7102,1.6372
1370,9.0941,8.1375,2.06623
1371,9.163,8.0157,2.38453
1372,9.2319,4.9183,1.82502
1373,9.3008,4.1298,1.43682
1374,9.3697,3.5175,1.19278
1375,9.4385,3.8051,1.55831
1376,9.5074,3.8968,2.079
1377,9.5763,7.992,1.96465
1378,9.6452,8.9404,1.99467
1379,9.7141,8.6998,2.99127
1380,9.783,6.4289,3.45398
1381,9.8519,4.995,3.13758
1382,9.9208,3.799,2.65175
1383,9.9897,3.8067,2.47614
1384,10.0586,3.4289,2.57236
1385,10.1275,2.9612,2.30963
1386,10.1964,3.6669,1.87298
1387,10.2653,4.0547,2.56287
1388,10.3342,4.6904,2.93872
1389,10.4031,4.7928,3.4805
1390,10.472,6.6997,3.80482
1391,10.5409,7.7841,3.22959
1392,10.6098,9.093,3.35611
1393,10.6786,11.2115,2.56004
1394,10.7475,13.7287,2.70706
1395,10.8164,17.2557,2.9806
1396,10.8853,22.3589,2.31254
1397,10.9542,28.5116,2.63703
1398,11.0231,29.9758,2.58318
1399,11.092,23.0659,3.00259
1400,11.1609,14.9898,2.27224
1401,11.2298,10.7709,2.07346
1402,11.2987,10.3762,2.50527
1403,11.3676,12.3692,3.32428
1404,11.4365,13.8001,3.28193
1405,11.5054,17.9679,3.18841
1406,11.5743,21.9407,4.17836
1407,11.6432,26.6845,5.54039
1408,11.7121,36.8714,8.19575
1409,11.781,49.9014,9.58237
1410,11.8499,62.675,8.19143
1411,11.9187,67.3276,7.65532
1412,11.9876,60.0787,6.73814
