,position (um),Fat2 intensity,Abi intensity
0,0.0,24.1405,7.2122
1,0.0689,25.8073,5.9812
2,0.1378,30.706,6.1776
3,0.2067,39.9671,5.8328
4,0.2756,43.0153,7.6255
5,0.3445,32.0405,7.9877
6,0.4134,21.0708,8.7375
7,0.4823,12.9862,6.1096
8,0.5512,11.2982,4.7593
9,0.6201,8.2789,3.9298
10,0.6889,9.4041,4.5451
11,0.7578,9.7763,3.5675
12,0.8267,6.0955,4.7002
13,0.8956,3.4677,5.2061
14,0.9645,4.6292,4.8709
15,1.0334,3.469,4.1573
16,1.1023,3.6941,2.9741
17,1.1712,2.3513,2.3713
18,1.2401,3.7161,2.6758
19,1.309,5.0398,2.755
20,1.3779,8.3763,3.3442
21,1.4468,13.1578,4.1037
22,1.5157,15.5482,5.0007
23,1.5846,14.8306,6.1433
24,1.6535,12.194,4.2246
25,1.7224,10.629,3.0314
26,1.7913,7.4529,2.8361
27,1.8602,5.909,2.6537
28,1.929,3.9866,2.5188
29,1.9979,3.1702,2.3746
30,2.0668,2.2942,2.7341
31,2.1357,2.6936,2.9817
32,2.2046,3.0545,3.1251
33,2.2735,4.0397,3.5243
34,2.3424,4.3723,3.3362
35,2.4113,4.5467,3.7432
36,2.4802,7.9818,3.138
37,2.5491,7.4655,2.3959
38,2.618,5.4336,2.0537
39,2.6869,4.8436,2.0725
40,2.7558,2.5721,2.2389
41,2.8247,2.0059,1.9454
42,2.8936,3.346,2.0277
43,2.9625,2.029,1.5488
44,3.0314,2.2047,1.6581
45,3.1003,1.9551,1.6563
46,3.1691,1.8879,2.0656
47,3.238,3.3735,1.9122
48,3.3069,5.5502,1.8262
49,3.3758,8.0248,2.5257
50,3.4447,7.9596,2.5989
51,3.5136,6.7838,2.367
52,3.5825,5.8104,2.7738
53,3.6514,5.8977,2.8003
54,3.7203,7.7176,2.5794
55,3.7892,6.327,2.5525
56,3.8581,6.7702,2.9454
57,3.927,7.5978,2.9171
58,3.9959,9.5244,3.7758
59,4.0648,7.927,4.5477
60,4.1337,9.4539,4.4103
61,4.2026,8.6591,4.7368
62,4.2715,7.3992,3.818
63,4.3404,6.4307,3.8591
64,4.4092,8.2087,4.1349
