,position (um),Fat2 intensity,Abi intensity
0,0.0,3.5251,2.5926
1,0.0689,2.5927,1.6615
2,0.1378,1.6914,1.4239
3,0.2067,0.9577,1.7381
4,0.2756,1.3587,1.0464
5,0.3445,0.7208,1.057
6,0.4134,0.5462,0.6877
7,0.4823,0.3509,1.2214
8,0.5512,0.3306,1.6331
9,0.6201,0.6509,1.8178
10,0.6889,1.1193,1.9158
11,0.7578,1.0371,1.5254
12,0.8267,1.6327,1.1854
13,0.8956,0.9739,0.5103
14,0.9645,2.2436,0.9082
15,1.0334,2.6208,0.8868
16,1.1023,1.8818,0.9572
17,1.1712,2.6682,0.9576
18,1.2401,1.5585,1.515
19,1.309,2.4778,2.1993
20,1.3779,4.005,1.8879
21,1.4468,3.1285,1.5768
22,1.5157,4.2086,1.4967
23,1.5846,4.021,1.2612
24,1.6535,2.7627,1.4104
25,1.7224,3.6977,0.663
26,1.7913,2.3229,1.1419
27,1.8602,2.1924,1.2249
28,1.929,2.3753,0.9776
29,1.9979,3.0807,1.2673
30,2.0668,4.2904,1.4039
31,2.1357,2.9826,1.2039
32,2.2046,2.327,1.851
33,2.2735,2.9347,1.7995
34,2.3424,4.4643,1.6672
35,2.4113,6.0612,1.8227
36,2.4802,6.1433,1.4092
37,2.5491,6.0124,1.4603
38,2.618,3.1176,1.1307
39,2.6869,2.8133,0.8499
40,2.7558,2.7045,1.5828
41,2.8247,2.8028,1.1128
42,2.8936,3.5806,1.2131
43,2.9625,4.3367,1.2264
44,3.0314,5.9196,1.5825
45,3.1003,6.4433,2.0933
46,3.1691,6.0431,1.2598
47,3.238,5.8477,1.9043
48,3.3069,5.7924,2.1254
49,3.3758,5.4383,1.7615
50,3.4447,7.5044,1.5047
51,3.5136,7.0034,2.1162
52,3.5825,8.2144,1.4697
53,3.6514,7.5699,1.5528
54,3.7203,7.4839,1.2219
55,3.7892,9.3444,1.3136
56,3.8581,11.9304,2.324
57,3.927,21.6128,2.386
58,3.9959,34.4341,3.125
59,4.0648,40.6081,5.3816
60,4.1337,45.8106,4.7419
61,4.2026,42.9486,6.1858
62,4.2715,36.9996,5.4546
63,4.3404,26.9145,5.6619
64,4.4092,24.0477,4.2741
65,4.4781,16.7106,3.5365
66,4.547,11.6744,2.9735
67,4.6159,11.6227,2.5721
68,4.6848,8.9273,2.5603
69,4.7537,5.4064,1.8503
70,4.8226,5.7791,1.5246
71,4.8915,10.5766,1.82
72,4.9604,15.8797,2.0197
73,5.0293,17.2871,1.687
74,5.0982,16.8469,2.1817
75,5.1671,12.7195,1.807
76,5.236,12.3157,2.0059
77,5.3049,12.3464,1.9162
78,5.3738,14.4239,2.0409
79,5.4427,15.0301,2.9546
80,5.5116,13.0323,3.1641
81,5.5805,9.1085,2.8086
82,5.6493,7.9817,2.3411
83,5.7182,7.0077,2.1637
84,5.7871,5.9794,2.2062
85,5.856,3.6021,1.7633
86,5.9249,3.5059,1.5077
87,5.9938,4.1363,1.6192
88,6.0627,6.7796,2.0263
89,6.1316,11.1021,2.0049
90,6.2005,11.5796,2.6232
91,6.2694,13.3819,2.6913
92,6.3383,10.3443,2.8672
93,6.4072,7.1744,2.1886
94,6.4761,5.2837,2.4267
95,6.545,6.5229,2.5767
96,6.6139,7.1229,3.1198
97,6.6828,11.4416,3.7632
98,6.7517,12.6517,5.6484
99,6.8206,16.7331,7.0725
100,6.8894,19.2489,7.8757
101,6.9583,21.1755,7.8916
102,7.0272,24.6291,7.8536
103,7.0961,26.0764,7.5124
104,7.165,22.5965,7.1279
105,7.2339,17.2166,6.0582
106,7.3028,10.4282,3.4202
107,7.3717,6.8323,2.4321
108,7.4406,9.1062,2.1242
109,7.5095,8.0729,2.314
110,7.5784,11.9315,2.7749
111,7.6473,18.1648,3.1011
112,7.7162,26.3795,3.1247
113,7.7851,29.2524,3.679
114,7.854,35.158,4.8788
115,7.9229,32.7187,5.7342
116,7.9918,31.9015,6.1871
117,8.0607,22.4753,5.6254
118,8.1296,16.8079,3.8903
119,8.1984,13.8902,3.7875
120,8.2673,9.1751,3.7528
121,8.3362,8.1012,3.0267
122,8.4051,5.4365,1.8845
123,8.474,4.2432,1.7135
124,8.5429,3.578,1.4467
125,8.6118,3.4835,1.5641
126,8.6807,4.5194,1.976
127,8.7496,5.097,1.4248
128,8.8185,3.9286,0.8842
129,8.8874,3.4508,0.5459
130,8.9563,3.5965,0.959
131,9.0252,3.0388,0.6786
132,9.0941,2.3485,0.693
133,9.163,2.252,0.6153
134,9.2319,2.5738,0.7826
135,9.3008,2.2457,1.1562
136,9.3697,3.0166,1.1088
137,9.4385,2.4614,0.6915
138,9.5074,2.2702,0.9033
139,9.5763,2.3033,1.0353
140,9.6452,2.7756,1.1242
141,9.7141,5.0628,1.2799
142,9.783,7.4865,1.4041
143,9.8519,9.8675,1.771
144,9.9208,16.4832,1.772
145,9.9897,23.8497,2.2518
146,10.0586,28.9664,2.7832
147,10.1275,28.5558,4.2509
148,10.1964,22.4246,3.9595
149,10.2653,16.0685,3.6577
150,10.3342,16.2815,4.2513
151,10.4031,14.9614,3.4776
152,10.472,13.4081,2.9681
153,10.5409,11.1185,2.6513
154,10.6098,10.5301,2.0174
155,10.6786,7.9933,1.7982
156,10.7475,6.2411,1.746
157,10.8164,5.9532,1.7801
158,10.8853,4.7607,1.6726
159,10.9542,5.6547,1.5908
160,11.0231,6.8209,1.8085
161,11.092,8.3929,2.5185
162,11.1609,14.3469,3.033
163,11.2298,15.9365,3.2204
164,11.2987,14.0223,4.1918
165,11.3676,16.808,4.6341
166,11.4365,26.2985,4.9217
167,11.5054,40.7745,5.9382
168,11.5743,43.5221,6.8287
169,11.6432,34.8987,6.7218
170,11.7121,23.4946,7.1138
171,11.781,14.7563,7.1891
172,11.8499,10.0213,6.0562
