,position (um),Fat2 intensity,Abi intensity
0,0.0,5.2217,5.36342
1,0.0689,4.2692,3.93822
2,0.1378,4.1338,3.85527
3,0.2067,7.4426,3.13058
4,0.2756,7.5579,2.81822
5,0.3445,7.7364,3.01067
6,0.4134,9.7962,2.65652
7,0.4823,10.3608,2.20143
8,0.5512,10.8086,1.67685
9,0.6201,8.1403,1.44727
10,0.6889,5.1164,1.00107
11,0.7578,4.7617,0.6689
12,0.8267,5.4884,0.8235
13,0.8956,3.7594,0.6459
14,0.9645,4.0548,0.66505
15,1.0334,3.5435,0.36285
16,1.1023,2.8245,0.63444
17,1.1712,2.5991,1.13288
18,1.2401,2.3415,1.31176
19,1.309,2.4753,1.29067
20,1.3779,1.3717,1.63018
21,1.4468,2.3619,1.19756
22,1.5157,1.6369,0.85442
23,1.5846,2.3089,1.0727
24,1.6535,3.2946,1.76993
25,1.7224,6.2161,1.84855
26,1.7913,7.2463,1.2236
27,1.8602,8.2214,1.8481
28,1.929,9.3764,2.32066
29,1.9979,18.4123,2.23043
30,2.0668,25.91,2.7691
31,2.1357,32.3973,3.9097
32,2.2046,33.5601,4.58963
33,2.2735,30.93,4.50445
34,2.3424,21.8587,4.47531
35,2.4113,14.8271,3.61474
36,2.4802,13.4663,3.41541
37,2.5491,11.7645,1.61499
38,2.618,9.3193,1.85866
39,2.6869,10.2475,1.33542
40,2.7558,10.6959,1.91613
41,2.8247,8.5491,1.97736
42,2.8936,9.443,2.00418
43,2.9625,12.552,2.34219
44,3.0314,13.4665,2.27838
45,3.1003,15.815,2.0851
46,3.1691,16.5839,1.47749
47,3.238,17.7962,1.95476
48,3.3069,17.3905,2.3052
49,3.3758,17.4175,2.51811
50,3.4447,16.1163,2.99819
51,3.5136,17.6795,3.70406
52,3.5825,16.8569,4.25295
53,3.6514,7.2265,3.31813
54,3.7203,5.6124,3.17739
55,3.7892,4.3476,1.88074
56,3.8581,3.9151,1.3181
57,3.927,5.0001,1.70736
58,3.9959,7.0537,1.8929
59,4.0648,9.5916,2.12782
60,4.1337,10.8111,1.86027
61,4.2026,11.9746,2.79666
62,4.2715,11.4172,2.10886
63,4.3404,9.4725,1.91942
64,4.4092,8.2788,1.77392
65,4.4781,9.9058,2.3925
66,4.547,12.8786,2.44632
67,4.6159,15.534,3.14206
68,4.6848,19.1962,3.7362
69,4.7537,25.6967,3.85235
70,4.8226,30.5825,4.0681
71,4.8915,33.5048,5.83502
72,4.9604,28.7511,4.69129
73,5.0293,22.8983,3.27693
74,5.0982,15.8651,2.97526
75,5.1671,13.1655,2.07836
76,5.236,8.0901,1.41742
77,5.3049,5.4273,1.62667
78,5.3738,6.4637,1.70931
79,5.4427,7.128,1.69666
80,5.5116,8.3177,1.00394
81,5.5805,19.0289,1.91465
82,5.6493,33.851,2.44432
83,5.7182,56.3192,4.31434
84,5.7871,64.0735,6.10916
85,5.856,50.661,5.92335
86,5.9249,34.5141,5.14249
87,5.9938,28.9193,2.82864
88,6.0627,27.1036,3.34127
89,6.1316,20.7336,2.99812
90,6.2005,18.6745,1.64021
91,6.2694,13.014,1.61729
92,6.3383,8.4264,1.59128
93,6.4072,5.3407,0.97575
94,6.4761,4.3782,1.12614
95,6.545,3.56,1.24234
96,6.6139,4.0808,1.16352
97,6.6828,5.0885,0.77523
98,6.7517,9.1504,0.96672
99,6.8206,13.9631,1.23287
100,6.8894,14.921,1.74491
101,6.9583,21.0131,2.47664
102,7.0272,20.4286,2.53427
103,7.0961,21.9119,2.29388
104,7.165,19.7233,1.87532
105,7.2339,16.9325,1.98966
106,7.3028,13.415,2.15724
107,7.3717,9.536,2.01975
108,7.4406,14.2596,1.82714
109,7.5095,18.9293,1.63028
110,7.5784,17.8466,1.87352
111,7.6473,12.4227,2.21026
112,7.7162,7.5248,1.67481
113,7.7851,3.4357,1.01404
114,7.854,1.3302,1.07671
115,7.9229,1.194,0.93684
116,7.9918,1.5577,0.8041
117,8.0607,1.4939,0.50212
118,8.1296,3.1989,0.66701
119,8.1984,4.7538,0.60668
120,8.2673,7.1198,0.89488
121,8.3362,7.9097,1.26612
122,8.4051,9.1145,1.21122
123,8.474,10.7236,1.50304
124,8.5429,12.1271,1.92273
125,8.6118,11.0477,1.62268
126,8.6807,10.6811,1.68641
127,8.7496,10.6399,2.34263
128,8.8185,10.1273,1.88529
129,8.8874,12.0862,2.51952
130,8.9563,13.1726,2.95078
131,9.0252,13.8648,2.57529
132,9.0941,15.2848,2.75361
