,position (um),Fat2 intensity,Abi intensity
0,0.0,11.5147,4.3072
1,0.0689,13.5635,5.3939
2,0.1378,11.8757,5.8743
3,0.2067,9.9334,4.8461
4,0.2756,10.1776,4.3739
5,0.3445,11.4115,3.2117
6,0.4134,12.6779,3.7788
7,0.4823,6.7562,3.7698
8,0.5512,4.1025,2.7988
9,0.6201,2.8404,2.8605
10,0.6889,4.0621,2.2648
11,0.7578,1.6256,2.6416
12,0.8267,2.4839,2.391
13,0.8956,1.7272,1.7309
14,0.9645,1.6383,1.6801
15,1.0334,1.8996,1.7762
16,1.1023,2.8439,1.9231
17,1.1712,2.9257,1.9572
18,1.2401,3.2156,1.9591
19,1.309,4.0327,1.9013
20,1.3779,2.97,1.5983
21,1.4468,3.1638,1.4856
22,1.5157,2.0786,1.7079
23,1.5846,1.316,2.1188
24,1.6535,2.3166,2.1243
25,1.7224,1.6485,1.7403
26,1.7913,3.5303,1.8742
27,1.8602,5.5758,2.155
28,1.929,4.7356,3.1433
29,1.9979,6.3341,4.2651
30,2.0668,6.0732,3.2376
31,2.1357,4.9943,2.9928
32,2.2046,4.6561,3.0228
33,2.2735,2.2506,2.6204
34,2.3424,2.2596,1.986
35,2.4113,3.8787,2.0821
36,2.4802,4.4452,2.8749
37,2.5491,5.1842,2.4635
38,2.618,5.5861,2.7587
39,2.6869,7.1426,3.5811
40,2.7558,5.1729,3.4936
41,2.8247,4.6265,2.5712
42,2.8936,5.9874,2.4289
43,2.9625,5.4279,2.5334
44,3.0314,5.5552,3.3022
45,3.1003,7.7605,3.7215
46,3.1691,8.1737,4.3031
47,3.238,8.1658,4.6129
48,3.3069,7.6509,4.9419
49,3.3758,6.4329,4.491
50,3.4447,7.2604,3.2886
51,3.5136,7.8904,3.0075
52,3.5825,7.051,2.5513
53,3.6514,7.4722,2.2252
54,3.7203,8.7376,2.0055
55,3.7892,8.3508,2.374
56,3.8581,10.4531,1.98
57,3.927,15.4399,1.9982
58,3.9959,18.2886,2.502
59,4.0648,21.1016,2.6167
60,4.1337,18.9217,3.3037
61,4.2026,18.6814,3.3673
62,4.2715,20.7701,3.5951
63,4.3404,19.8695,4.2899
64,4.4092,19.2102,4.5186
65,4.4781,19.3963,5.276
66,4.547,20.6429,4.8101
67,4.6159,22.3335,3.5648
68,4.6848,26.1654,4.5247
69,4.7537,30.822,4.9901
70,4.8226,33.5439,5.8919
71,4.8915,27.4688,6.1006
72,4.9604,24.3076,5.1611
73,5.0293,21.5913,4.8482
74,5.0982,20.8944,4.7799
75,5.1671,20.4561,4.5291
76,5.236,13.5602,4.4956
77,5.3049,13.8602,3.7218
78,5.3738,15.6985,4.1224
79,5.4427,16.4682,4.6662
80,5.5116,21.1647,4.6624
81,5.5805,33.5373,6.2252
82,5.6493,42.7286,8.7939
83,5.7182,48.3146,11.7647
84,5.7871,50.945,13.2109
85,5.856,41.0672,9.913
86,5.9249,25.5136,6.0104
87,5.9938,13.5725,3.7594
88,6.0627,8.5307,3.3013
89,6.1316,6.8909,2.6812
90,6.2005,10.5429,2.5578
91,6.2694,13.2569,2.5021
92,6.3383,13.1431,2.6743
93,6.4072,10.4655,2.7191
94,6.4761,11.0934,2.9458
95,6.545,10.4357,2.7411
96,6.6139,10.8007,2.9579
97,6.6828,14.2437,2.2976
98,6.7517,12.928,2.0028
99,6.8206,10.5926,2.2791
100,6.8894,7.5651,1.8755
101,6.9583,6.7511,1.856
102,7.0272,8.2031,2.072
103,7.0961,12.9294,2.6228
104,7.165,18.3777,3.4626
105,7.2339,22.3637,4.4356
106,7.3028,25.0118,4.6289
107,7.3717,22.9013,3.5205
108,7.4406,16.853,3.1307
109,7.5095,11.1779,3.5393
110,7.5784,9.3682,2.937
111,7.6473,10.289,2.2888
112,7.7162,12.1103,1.6957
113,7.7851,12.3278,1.7691
114,7.854,10.5466,1.9993
115,7.9229,9.685,1.8849
116,7.9918,7.0775,1.6699
117,8.0607,7.084,2.1388
118,8.1296,6.9662,1.8241
119,8.1984,6.9414,2.039
120,8.2673,8.5394,1.9347
121,8.3362,10.9226,2.2166
122,8.4051,17.0009,3.1149
123,8.474,22.8953,4.3093
124,8.5429,29.4507,5.1269
125,8.6118,37.1309,7.2925
126,8.6807,40.9565,7.5338
127,8.7496,34.2053,7.2872
128,8.8185,21.2584,6.0954
129,8.8874,12.3307,5.2299
130,8.9563,9.2517,3.3696
131,9.0252,9.7583,2.8729
132,9.0941,8.2683,2.9891
133,9.163,8.5529,2.0743
134,9.2319,8.7635,1.7419
135,9.3008,3.5728,1.3468
136,9.3697,1.2538,1.2307
137,9.4385,1.1673,1.4898
138,9.5074,1.6527,1.5478
139,9.5763,1.055,1.6045
140,9.6452,1.0902,1.8112
141,9.7141,1.2043,1.5619
142,9.783,1.694,2.069
143,9.8519,2.0619,1.8088
144,9.9208,2.5422,1.6693
145,9.9897,3.1261,1.736
146,10.0586,4.5353,2.4465
147,10.1275,5.2124,2.0956
