,position (um),Fat2 intensity,Abi intensity
0,0.0,21.5733,5.6671
1,0.0689,25.1002,6.7336
2,0.1378,31.4033,6.6662
3,0.2067,37.2919,6.7991
4,0.2756,34.9,5.7269
5,0.3445,27.9557,5.8558
6,0.4134,18.873,4.9347
7,0.4823,14.9542,3.719
8,0.5512,14.8782,3.2899
9,0.6201,14.4362,4.1975
10,0.6889,15.1327,4.7893
11,0.7578,16.1153,4.8352
12,0.8267,18.1403,4.5092
13,0.8956,20.2481,4.051
14,0.9645,21.4366,4.2298
15,1.0334,17.4627,3.6266
16,1.1023,12.8899,3.8128
17,1.1712,9.7155,3.2816
18,1.2401,8.2961,3.3073
19,1.309,9.165,2.9325
20,1.3779,10.6724,2.4707
21,1.4468,13.0835,2.8467
22,1.5157,11.9798,3.1009
23,1.5846,8.7008,2.3774
24,1.6535,7.8969,3.475
25,1.7224,8.0379,2.5817
26,1.7913,10.7911,2.8065
27,1.8602,14.353,3.1943
28,1.929,15.6199,3.6751
29,1.9979,15.0024,2.9689
30,2.0668,14.2068,3.3637
31,2.1357,12.5782,3.0911
32,2.2046,8.2704,3.2213
33,2.2735,5.5767,2.6969
34,2.3424,4.3009,2.5403
35,2.4113,3.5196,2.5065
36,2.4802,3.7887,2.8406
37,2.5491,5.4912,2.2925
38,2.618,6.2794,2.6549
39,2.6869,8.0583,3.0763
40,2.7558,11.4122,3.0597
41,2.8247,13.8978,3.0041
42,2.8936,16.1193,2.6079
43,2.9625,16.5503,2.2091
44,3.0314,19.3485,3.0976
45,3.1003,21.836,3.6014
46,3.1691,20.7703,2.812
47,3.238,17.7204,3.1635
48,3.3069,12.8193,3.2272
49,3.3758,9.9402,3.1945
50,3.4447,9.3894,2.1362
51,3.5136,8.0477,1.6257
52,3.5825,5.0669,2.3694
53,3.6514,6.0379,1.781
54,3.7203,6.673,1.8935
55,3.7892,7.2706,2.1403
56,3.8581,7.7125,2.1042
57,3.927,7.4969,2.2421
58,3.9959,5.9325,1.6047
59,4.0648,4.8439,1.6919
60,4.1337,3.2917,1.4556
61,4.2026,5.7391,1.4059
62,4.2715,7.5671,1.6173
63,4.3404,11.0379,2.0006
64,4.4092,11.534,2.4534
65,4.4781,11.1148,2.2379
66,4.547,8.77,2.5153
67,4.6159,6.9184,2.1778
68,4.6848,7.583,1.9966
69,4.7537,9.5947,2.9979
70,4.8226,9.2435,2.7827
71,4.8915,7.5836,2.7576
72,4.9604,9.8936,2.4445
73,5.0293,12.2279,2.3004
74,5.0982,19.1808,2.5971
75,5.1671,25.0205,3.6421
76,5.236,36.4179,5.2538
77,5.3049,48.7361,6.2125
78,5.3738,47.6006,6.1026
79,5.4427,41.292,5.2682
80,5.5116,24.754,4.4588
81,5.5805,15.2257,3.7791
82,5.6493,10.3241,3.6323
83,5.7182,6.5751,3.6976
84,5.7871,5.4394,3.5137
85,5.856,5.5799,3.207
86,5.9249,6.6632,2.669
87,5.9938,5.8919,2.9424
88,6.0627,7.3341,2.3
89,6.1316,8.126,3.1771
90,6.2005,8.0698,3.8789
91,6.2694,9.8641,4.4739
92,6.3383,10.8558,5.3472
93,6.4072,13.8636,5.3131
94,6.4761,16.7715,4.83
95,6.545,15.8041,4.5182
96,6.6139,12.1612,3.9563
97,6.6828,8.4359,3.4222
98,6.7517,8.1693,3.0264
99,6.8206,7.25,4.0035
100,6.8894,6.8609,3.4563
101,6.9583,5.1817,3.8672
102,7.0272,5.898,3.723
103,7.0961,5.7932,3.0375
104,7.165,4.8221,4.5584
105,7.2339,5.6927,2.7799
106,7.3028,5.3375,2.7189
107,7.3717,4.4483,3.6148
108,7.4406,4.5663,4.6803
109,7.5095,4.1424,5.5668
110,7.5784,3.1207,4.897
111,7.6473,2.0578,4.7519
112,7.7162,2.4026,2.9202
113,7.7851,2.9483,2.4516
114,7.854,3.8755,3.1742
115,7.9229,6.5691,2.6746
116,7.9918,6.5526,2.9728
117,8.0607,8.4691,3.2241
118,8.1296,10.4957,2.3736
119,8.1984,15.8898,2.8475
120,8.2673,18.7379,4.0381
121,8.3362,21.1317,3.9181
122,8.4051,15.9349,3.6951
123,8.474,13.7697,3.7712
124,8.5429,10.6721,3.1539
125,8.6118,7.6153,3.3275
126,8.6807,8.8087,3.5016
127,8.7496,7.4027,3.8527
128,8.8185,7.9158,3.5822
129,8.8874,7.9887,2.9694
130,8.9563,8.1277,3.7122
131,9.0252,9.4842,4.2567
132,9.0941,10.8504,5.9799
133,9.163,17.1271,7.2604
134,9.2319,25.3068,8.4931
135,9.3008,35.6296,9.3681
136,9.3697,45.0262,9.3679
137,9.4385,52.4859,8.1767
138,9.5074,54.9977,8.7561
139,9.5763,49.7664,7.928
140,9.6452,41.4471,5.5743
141,9.7141,33.0338,4.2794
142,9.783,26.7781,4.3867
143,9.8519,25.6612,4.3159
144,9.9208,23.2976,4.3232
145,9.9897,20.4967,4.7667
146,10.0586,20.2789,3.3121
147,10.1275,16.4309,3.2787
148,10.1964,13.6179,2.7116
149,10.2653,9.7143,2.988
150,10.3342,11.377,2.9183
151,10.4031,12.0994,3.235
152,10.472,10.1569,3.1826
153,10.5409,10.9676,3.6619
154,10.6098,15.9456,3.7996
155,10.6786,15.3426,3.0474
156,10.7475,17.9537,3.4766
157,10.8164,20.0156,3.7594
158,10.8853,20.4468,4.0169
159,10.9542,21.5974,5.1334
160,11.0231,22.5384,7.4992
161,11.092,27.6973,8.1458
162,11.1609,27.2351,8.493
163,11.2298,26.007,8.3973
164,11.2987,19.034,8.7391
165,11.3676,14.2421,7.5927
166,11.4365,11.1749,6.4035
167,11.5054,8.7291,6.3712
168,11.5743,6.5639,5.6075
169,11.6432,3.4888,4.4875
170,11.7121,2.293,3.6108
171,11.781,3.7883,3.2146
172,11.8499,2.2846,2.5718
173,11.9187,1.483,1.5957
174,11.9876,2.1496,1.4771
175,12.0565,1.3251,1.9803
176,12.1254,1.7964,1.4006
177,12.1943,1.3134,1.4585
178,12.2632,1.3996,1.9372
179,12.3321,1.7069,2.4961
180,12.401,1.2722,2.0782
181,12.4699,1.6749,2.0096
182,12.5388,1.7746,2.2009
183,12.6077,1.9909,2.9272
184,12.6766,3.1145,2.8851
185,12.7455,3.2785,2.6783
186,12.8144,3.6638,2.3533
187,12.8833,2.5675,2.2171
188,12.9522,1.5039,2.1275
