,position (um),Fat2 intensity,Abi intensity
0,0.0,12.8496,2.8421
1,0.0689,20.7764,2.827
2,0.1378,29.6401,4.2871
3,0.2067,40.0266,5.9678
4,0.2756,42.2816,6.0614
5,0.3445,32.6458,5.3631
6,0.4134,22.9842,5.3481
7,0.4823,17.7956,4.5535
8,0.5512,15.3719,3.1363
9,0.6201,15.2672,2.4429
10,0.6889,14.1686,2.665
11,0.7578,9.8455,2.3762
12,0.8267,11.699,2.44
13,0.8956,12.7315,2.288
14,0.9645,16.1815,1.8366
15,1.0334,14.2516,2.259
16,1.1023,13.2946,2.3338
17,1.1712,12.5622,2.5906
18,1.2401,14.4278,1.9189
19,1.309,18.2974,2.316
20,1.3779,20.7244,2.817
21,1.4468,22.5059,3.0656
22,1.5157,17.6802,2.25
23,1.5846,16.2157,1.8091
24,1.6535,17.4446,1.3735
25,1.7224,18.7069,1.6544
26,1.7913,21.0353,1.6447
27,1.8602,24.1438,2.6547
28,1.929,23.4577,2.9726
29,1.9979,17.3557,3.1578
30,2.0668,14.7402,2.8101
31,2.1357,9.5755,2.966
32,2.2046,9.4345,2.5261
33,2.2735,8.4851,2.7479
34,2.3424,8.423,2.5601
35,2.4113,7.9541,2.0198
36,2.4802,8.5419,2.0525
37,2.5491,8.622,1.5366
38,2.618,11.1348,1.5766
39,2.6869,10.7138,1.4445
40,2.7558,10.7169,1.6054
41,2.8247,8.0335,1.1363
42,2.8936,5.4267,0.806
43,2.9625,5.164,1.4941
44,3.0314,4.5261,0.8437
45,3.1003,3.9697,1.3801
46,3.1691,3.8079,1.7569
47,3.238,3.5921,1.6383
48,3.3069,4.022,1.5295
49,3.3758,3.7213,1.167
50,3.4447,4.8727,0.8793
51,3.5136,3.214,0.8441
52,3.5825,3.9969,1.4953
53,3.6514,4.3319,1.1961
54,3.7203,3.935,0.7279
55,3.7892,3.4187,1.3737
56,3.8581,3.5028,1.0433
57,3.927,4.3066,1.3737
58,3.9959,4.0104,1.3187
59,4.0648,2.76,1.1925
60,4.1337,2.1108,1.286
61,4.2026,1.6878,0.9169
62,4.2715,2.7252,1.0898
63,4.3404,2.7476,1.2867
64,4.4092,3.9451,1.1443
65,4.4781,3.6605,0.7552
66,4.547,4.5029,0.6811
67,4.6159,4.3969,1.284
