,position (um),Fat2 intensity,Abi intensity
0,0.0,17.58,4.7696
1,0.0689,18.876,3.9632
2,0.1378,13.4421,3.802
3,0.2067,9.9939,3.3972
4,0.2756,8.3084,2.2779
5,0.3445,6.2128,2.3614
6,0.4134,7.6736,2.1663
7,0.4823,10.8739,1.6896
8,0.5512,11.9634,2.2051
9,0.6201,12.1239,2.0633
10,0.6889,17.7113,2.0374
11,0.7578,26.1901,2.0078
12,0.8267,35.6146,2.4981
13,0.8956,34.8638,3.0685
14,0.9645,25.2234,3.5181
15,1.0334,11.9284,4.0514
16,1.1023,6.8099,1.9915
17,1.1712,7.3071,1.9089
18,1.2401,9.8939,2.107
19,1.309,15.969,1.2442
20,1.3779,19.9288,1.712
21,1.4468,23.4916,3.1381
22,1.5157,30.8069,2.8756
23,1.5846,37.2532,2.9587
24,1.6535,38.8838,3.303
25,1.7224,33.0785,3.3033
26,1.7913,32.9421,3.5887
27,1.8602,32.1574,2.9575
28,1.929,28.3295,2.9015
29,1.9979,23.1423,3.4
30,2.0668,20.8734,3.3551
31,2.1357,17.7303,4.106
32,2.2046,13.5409,4.9339
33,2.2735,7.9729,3.8205
34,2.3424,4.4068,2.6818
35,2.4113,4.2128,1.2932
36,2.4802,8.1209,1.1324
37,2.5491,9.9276,1.0393
38,2.618,10.1931,1.3582
39,2.6869,10.2186,1.5265
40,2.7558,11.0061,2.1496
41,2.8247,11.6108,2.0988
42,2.8936,12.4996,2.9495
43,2.9625,11.6299,3.7217
44,3.0314,9.2632,2.5592
45,3.1003,7.9359,1.7316
46,3.1691,7.5964,0.9235
47,3.238,5.8866,0.9248
48,3.3069,4.7284,1.3171
49,3.3758,3.1872,1.1526
50,3.4447,3.4371,1.5921
51,3.5136,4.2834,1.4524
52,3.5825,4.3076,1.0066
53,3.6514,4.4909,1.2527
54,3.7203,4.8118,0.9781
55,3.7892,6.903,1.8658
56,3.8581,5.8855,2.33
57,3.927,7.4229,1.8734
58,3.9959,11.2598,2.3988
59,4.0648,12.8098,2.2301
60,4.1337,13.8305,2.4034
61,4.2026,12.4711,2.5491
62,4.2715,14.9187,3.3554
63,4.3404,14.5364,3.1644
64,4.4092,19.2215,3.6436
65,4.4781,23.3725,3.7694
66,4.547,26.6725,4.1025
67,4.6159,24.6653,3.6848
68,4.6848,23.751,3.9547
69,4.7537,25.8044,3.8642
70,4.8226,28.8938,4.7703
71,4.8915,29.6701,4.6054
72,4.9604,24.9478,4.6243
73,5.0293,16.8291,4.416
74,5.0982,10.7164,3.2949
75,5.1671,3.3024,1.5753
76,5.236,1.3268,0.9018
77,5.3049,1.1271,0.7952
78,5.3738,1.3031,0.8026
79,5.4427,1.4034,1.0599
80,5.5116,2.537,0.9063
81,5.5805,2.0633,1.1082
82,5.6493,1.8994,1.0167
