,position (um),Fat2 intensity,Abi intensity
0,0.0,20.3086,6.0562
1,0.0689,24.1201,6.3618
2,0.1378,27.7245,7.9787
3,0.2067,23.5123,8.0296
4,0.2756,20.3779,7.3447
5,0.3445,19.2994,7.6307
6,0.4134,13.814,5.9722
7,0.4823,14.4682,4.2014
8,0.5512,12.9867,4.4515
9,0.6201,10.6978,4.064
10,0.6889,11.3358,3.2162
11,0.7578,13.0096,3.5655
12,0.8267,11.598,3.2018
13,0.8956,10.7654,3.0315
14,0.9645,6.8023,2.5694
15,1.0334,5.78,1.8966
16,1.1023,3.0916,2.2559
17,1.1712,3.6411,2.6875
18,1.2401,2.911,2.8399
19,1.309,2.5203,3.2367
20,1.3779,3.2471,3.2294
21,1.4468,4.3093,3.6139
22,1.5157,5.6435,3.2865
23,1.5846,5.1783,2.5317
24,1.6535,6.857,2.4276
25,1.7224,10.1852,2.8726
26,1.7913,14.032,3.8951
27,1.8602,15.7325,4.8347
28,1.929,16.9771,4.8421
29,1.9979,23.0987,5.4102
30,2.0668,27.8692,4.054
31,2.1357,30.1636,4.6574
32,2.2046,27.552,3.9912
33,2.2735,16.0373,4.6424
34,2.3424,9.9054,4.6771
35,2.4113,5.3418,3.7504
36,2.4802,4.5006,4.1784
37,2.5491,3.4969,3.5934
38,2.618,5.5918,3.7794
39,2.6869,10.7501,3.8982
40,2.7558,17.5852,4.57
41,2.8247,23.3668,4.9032
42,2.8936,31.7956,5.5695
43,2.9625,35.2275,5.676
44,3.0314,37.2975,5.3256
45,3.1003,40.0707,6.0435
46,3.1691,41.4393,6.6615
47,3.238,39.8628,7.3443
48,3.3069,35.6036,6.8759
49,3.3758,33.2132,7.716
50,3.4447,33.733,7.5163
51,3.5136,30.679,6.5142
52,3.5825,29.3302,5.3849
53,3.6514,24.7838,5.6504
54,3.7203,22.5353,4.2772
55,3.7892,19.2973,4.1251
56,3.8581,12.953,3.5147
57,3.927,7.1424,4.0669
58,3.9959,8.597,4.7554
59,4.0648,5.7793,5.1934
60,4.1337,8.3399,4.2146
61,4.2026,9.1835,4.2251
62,4.2715,9.4206,3.4404
63,4.3404,9.4848,3.1434
64,4.4092,6.103,3.2562
65,4.4781,3.5985,2.231
66,4.547,2.7061,2.4084
67,4.6159,3.3212,2.4186
68,4.6848,1.8997,2.6412
69,4.7537,2.5399,2.4087
