,condition,sample_num,cell_a,cell_b,edge_angle_rad,mean_intensity,mean_int_minus_bkgd,mean_int_no_verts,mean_int_no_verts_minus_bkgd
0,fat2,14,9,5,0.7328151017865063,6.91123701605288,1.9640793908080143,5.813888888888889,0.8667312636440236
1,fat2,14,13,11,0.9652516631899264,7.326633165829146,2.3794755405842807,6.920332936979786,1.973175311734921
2,fat2,14,17,5,0.38486364801166234,7.288659793814433,2.3415021685695674,5.560975609756097,0.6138179845112317
3,fat2,14,17,9,1.0878274509383352,9.169902912621358,4.222745287376493,6.711805555555555,1.76464793031069
4,fat2,14,17,13,1.5582969777755349,6.348056537102473,1.4008989118576078,5.0,0.052842374755134536
5,fat2,14,18,9,0.749699050718124,7.72,2.7728423747551343,6.324475524475525,1.3773178992306594
6,fat2,14,18,15,1.4536875822280324,6.610515021459228,1.6633573962143622,5.090604026845638,0.14344640160077216
7,fat2,14,22,15,0.5305578870294476,6.560909090909091,1.6137514656642251,6.171122994652406,1.2239653694075407
8,fat2,14,24,9,0.02272336084164106,7.175496688741722,2.2283390634968567,4.830630630630631,-0.11652699461423488
9,fat2,14,24,18,0.8023456932038532,8.900954653937948,3.9537970286930824,5.975824175824176,1.0286665505793104
10,fat2,14,25,11,0.17863100651394934,8.228483606557377,3.281325981312512,7.945773524720893,2.998615899476028
11,fat2,14,25,13,1.0278451863633038,7.246835443037975,2.2996778177931096,5.363013698630137,0.41585607338527186
12,fat2,14,25,20,1.4823182543139208,6.546838407494145,1.5996807822492798,5.519607843137255,0.5724502178923894
13,fat2,14,26,9,0.260602391747341,11.660818713450292,6.713661088205426,,
14,fat2,14,26,17,0.22560124383602398,7.434606011372868,2.487448386128002,6.510158013544018,1.5630003882991526
15,fat2,14,26,24,1.3654009376051293,7.470909090909091,2.5237514656642253,4.973684210526316,0.026526585281450465
16,fat2,14,27,13,0.3602710442385031,5.557086614173229,0.6099289889283632,4.538805970149253,-0.4083516550956121
17,fat2,14,27,17,0.5565993180102227,8.035897435897436,3.0887398106525703,5.5636363636363635,0.616478738391498
18,fat2,14,27,25,1.4029004035445218,7.6293969849246235,2.682239359679758,5.3,0.35284237475513436
19,fat2,14,27,26,1.3638041325750756,6.828326180257511,1.8811685550126453,4.301630434782608,-0.645527190462257
20,fat2,14,29,23,0.9827937232473292,8.295757575757575,3.3485999505127095,6.439672801635992,1.4925151763911266
21,fat2,14,30,15,0.18216831047276347,10.426229508196721,5.479071882951856,,
22,fat2,14,30,18,0.4471881901660262,7.499300699300699,2.5521430740558335,6.097112860892389,1.149955235647523
23,fat2,14,30,22,1.067953115867036,7.4479578392621875,2.500800214017322,4.235011990407674,-0.7121456348371913
24,fat2,14,31,20,0.7100692725691082,8.149131767109296,3.2019741418644303,6.591194968553459,1.644037343308594
25,fat2,14,31,29,0.8926770190458511,7.047986289631534,2.1008286643866683,5.918170878459687,0.9710132532148217
26,fat2,14,32,24,0.6391627412176616,7.865814696485623,2.918657071240758,4.8624161073825505,-0.08474151786231499
27,fat2,14,32,26,0.631079387471329,6.574316290130796,1.6271586648859309,4.330661322645291,-0.6164963025995744
28,fat2,14,33,22,0.47485162195708286,8.970946579194003,4.023788953949137,8.104252400548697,3.1570947753038316
29,fat2,14,33,30,1.477319545636307,11.15065502183406,6.203497396589195,6.298507462686567,1.3513498374417017
30,fat2,14,35,32,1.3677511095414314,7.934125269978401,2.986967644733536,6.494077834179357,1.5469202089344911
31,fat2,14,35,24,0.2872814533971342,8.721973094170403,3.7748154689255378,6.266272189349112,1.3191145641042468
32,fat2,14,35,30,1.5108681716736887,7.227642276422764,2.2804846511778987,7.308294209702661,2.361136584457795
33,fat2,14,36,23,0.1925016348099795,7.985148514851486,3.03799088960662,5.833333333333333,0.8861757080884676
34,fat2,14,36,29,1.2818209168023302,7.913919413919414,2.9667617886745488,5.013274336283186,0.06611671103832073
35,fat2,14,37,20,0.20707267711703148,6.703797468354431,1.7566398431095651,5.182608695652174,0.23545107040730873
36,fat2,14,37,25,0.9751408114291862,6.9004149377593365,1.953257312514471,6.026525198938992,1.0793675736941264
37,fat2,14,37,31,1.2684339244120932,7.801849405548217,2.8546917803033516,6.729857819905213,1.7827001946603476
38,fat2,14,38,32,1.2933715582052319,6.733862959285005,1.786705334040139,5.536404160475483,0.5892465352306173
39,fat2,14,38,27,0.8023456932038533,5.715880893300248,0.7687232680553828,4.359081419624217,-0.5880762056206486
40,fat2,14,38,26,0.11444030527006345,9.492682926829268,4.545525301584402,9.1067615658363,4.159603940591434
41,fat2,14,39,36,1.2351577764672874,6.448675496688741,1.501517871443876,6.123239436619718,1.1760818113748526
42,fat2,14,40,37,1.273431181570973,6.423031727379554,1.4758741021346884,5.61747572815534,0.6703181029104748
43,fat2,14,40,25,0.2048767170371084,7.565346534653465,2.6181889094086,6.32656023222061,1.3794026069757441
44,fat2,14,40,27,0.7044940642422177,10.391752577319588,5.4445949520747225,7.365384615384615,2.4182269901397495
45,fat2,14,41,36,0.7244409133078742,5.753877973112719,0.806720347867854,4.0634146341463415,-0.883742991098524
46,fat2,14,41,29,0.23374318086890142,8.070796460176991,3.123638834932126,5.75,0.8028423747551345
47,fat2,14,41,31,1.2746811809199319,8.762773722627736,3.815616097382871,7.161676646706587,2.2145190214617214
48,fat2,14,42,33,0.351656165803405,8.66980146290491,3.722643837660045,7.003189792663477,2.0560321674186115
49,fat2,14,43,33,0.6498704494119476,8.3630289532294,3.415871327984534,5.36936936936937,0.42221174412450413
50,fat2,14,43,42,1.5374753309166493,6.112540192926045,1.1653825676811795,5.341463414634147,0.3943057893892812
51,fat2,14,43,30,0.346354089861026,10.149890590809628,5.2027329655647625,9.917098445595855,4.969940820350989
52,fat2,14,45,38,1.2120256565243244,7.0400866738894905,2.092929048644625,6.090604026845638,1.1434464016007722
53,fat2,14,45,40,1.3041081677719246,9.463223787167449,4.516066161922583,9.375923970432947,4.428766345188081
54,fat2,14,45,27,0.10742795360465592,7.594516594516595,2.647358969271729,6.682191780821918,1.7350341555770523
55,fat2,14,46,35,0.5860608584151241,6.435925520262869,1.4887678950180039,5.925862068965517,0.9787044437206518
56,fat2,14,46,43,1.5503909961083584,7.250733137829912,2.303575512585047,5.497058823529412,0.5499011982845463
57,fat2,14,46,30,0.4825132950224769,8.32033426183844,3.3731766365935743,5.636363636363637,0.6892060111187712
58,fat2,14,47,37,0.8986834994141027,7.745784695201038,2.798627069956172,7.719540229885057,2.7723826046401916
59,fat2,14,47,31,0.42927719545780185,7.218095238095238,2.270937612850372,6.072546230440968,1.1253886051961022
60,fat2,14,49,32,0.3049923468144047,8.352785145888594,3.405627520643729,6.788372093023256,1.8412144677783902
61,fat2,14,49,35,0.76721834832447,6.987341772151899,2.040184146907033,5.632558139534884,0.6854005142900181
62,fat2,14,49,38,1.2649174553900444,8.338738738738739,3.3915811134938734,6.135922330097087,1.1887647048522219
63,fat2,14,49,46,1.4876550949064553,6.352739726027397,1.4055821007825315,5.607843137254902,0.6606855120100361
64,fat2,14,52,36,0.19270075866238556,6.392123287671233,1.4449656624263678,4.525210084033613,-0.4219475412112521
65,fat2,14,52,39,0.7454194762741579,5.542261251372119,0.5951036261272531,4.774080560420315,-0.17307706482455032
66,fat2,14,52,41,1.2453004715584186,9.651315789473685,4.7041581642288195,6.418410041841004,1.4712524165961387
67,fat2,14,53,42,0.2040179795925483,6.906034482758621,1.9588768575137552,5.924848484848485,0.9776908596036193
