,condition,sample_num,cell_a,cell_b,edge_angle_rad,mean_intensity,mean_int_minus_bkgd,mean_int_no_verts,mean_int_no_verts_minus_bkgd
10049,wt,09,87,65,0.3587706702705722,13.967418546365915,8.141654620204573,12.288288288288289,6.462524362126946
10050,wt,09,87,69,1.2679114584199251,12.798529411764706,6.972765485603364,9.48125,3.6554860738386568
10051,wt,09,87,86,1.3415643935179011,13.733542319749215,7.907778393587873,8.874564459930314,3.048800533768971
10052,wt,09,88,75,1.0869202634691297,9.385786802030458,3.560022875869115,6.916006339144215,1.0902424129828727
10053,wt,09,90,67,0.21535769969773805,12.753639417693169,6.927875491531826,10.322299651567944,4.496535725406601
10054,wt,09,90,73,1.0240074859056492,12.954462659380692,7.128698733219349,8.31132075471698,2.485556828555638
10055,wt,09,90,80,1.2068173702852525,12.944805194805195,7.119041268643852,7.135036496350365,1.3092725701890222
10056,wt,09,91,70,0.08314123188844123,13.852713178294573,8.026949252133232,13.011111111111111,7.1853471849497685
10057,wt,09,91,71,0.6747409422235524,13.741100323624595,7.9153363974632525,5.0,-0.8257639261613425
10058,wt,09,91,78,1.24339611499467,11.438481675392671,5.6127177492313285,8.4739336492891,2.648169723127757
10059,wt,09,92,74,0.3040009393401446,14.239470517448856,8.413706591287514,13.221544715447154,7.395780789285811
10060,wt,09,92,78,1.2220253232109894,12.425465838509316,6.599701912347974,9.488524590163934,3.662760664002591
10061,wt,09,93,68,0.7765488368811906,14.8886925795053,9.062928653343956,10.25531914893617,4.429555222774828
10062,wt,09,93,71,0.35877067027057225,14.00968992248062,8.183925996319278,10.070588235294117,4.244824309132775
10063,wt,09,93,91,1.3900968035156038,9.933425797503467,4.107661871342125,7.13265306122449,1.3068891350631473
10064,wt,09,94,72,0.8655182564412627,12.630534351145037,6.804770424983695,10.122186495176848,4.296422569015506
10065,wt,09,94,76,0.7234087222029282,10.855491329479769,5.029727403318426,7.630727762803234,1.8049638366418916
10066,wt,09,95,66,0.14736148108865163,14.45852534562212,8.632761419460778,11.748603351955307,5.922839425793964
10067,wt,09,95,77,1.3086764855294237,11.197278911564625,5.371514985403283,6.569037656903766,0.7432737307424233
10068,wt,09,95,84,1.2490457723982544,13.285016286644952,7.459252360483609,9.54416961130742,3.7184056851460783
10069,wt,09,96,68,0.22595921768864075,16.937996820349763,11.11223289418842,12.965665236051501,7.139901309890159
10070,wt,09,96,79,1.036202003353901,12.575409836065575,6.749645909904232,10.31439393939394,4.488630013232597
10071,wt,09,96,93,1.4570043196511884,10.48321464903357,4.657450722872228,8.776666666666667,2.9509027405053248
10072,wt,09,97,74,0.34653886443394155,18.243076923076924,12.41731299691558,13.666666666666666,7.8409027405053235
10073,wt,09,97,82,0.8983178241500509,11.891832229580574,6.0660683034192315,9.748175182481752,3.9224112563204097
10074,wt,09,97,92,1.177738307612964,11.367802585193889,5.5420386590325466,9.398467432950191,3.572703506788849
10075,wt,09,98,69,0.10168885176307674,12.06962962962963,6.243865703468287,10.757396449704142,4.9316325235428
10076,wt,09,98,75,1.1459641638755542,12.945086705202312,7.11932277904097,10.0,4.1742360738386575
10077,wt,09,98,87,1.2583047670603773,9.258389261744966,3.432625335583624,6.224347826086957,0.3985838999256144
10078,wt,09,100,73,0.027770636593421036,15.441988950276244,9.6162250241149,11.861256544502618,6.035492618341276
10079,wt,09,100,81,1.0799445463968773,11.282909930715935,5.457146004554592,7.695906432748538,1.8701425065871957
10080,wt,09,100,90,1.3455195475808412,14.537226277372262,8.711462351210919,7.4573170731707314,1.631553147009389
10081,wt,09,102,77,0.05549850524571683,16.588511137162953,10.76274721100161,15.813953488372093,9.98818956221075
