,hj_area_px2,tip_coords,base_coords,prot_len_px,prot_angle_rad,prot_angle_deg,edge_len_nonstrt_px,edge_len_strt_px,edge_angle_rad,edge_angle_deg,endpoint_1_coords,endpoint_2_coords,cell_s_lab,cell_r_lab,cell_r_area_px,cell_s_area_px,t_step,um_per_px,um2_per_px2,prot_len_um,edge_len_strt_um,edge_len_nonstrt_um,cell_r_area_um2,cell_s_area_um2,t_sec,t_min
12,59.0,"(281, 414)","(278, 412)",3.1508148734559596,0.982793723247329,56.309932474020215,24.183811106553932,25.30316185775999,2.4822825852569355,142.22431569404534,"(272.5, 421.0)","(288.0, 401.0)",5.0,13.0,3253.0,3347.0,0,0.08846580217295011,0.007826198154103544,0.27873936527874377,2.238464511258732,2.1394402491403937,25.458622595298827,26.19428522178456,0.0,0.0
13,35.0,"(286, 452)","(286, 455)",2.369838975735325,3.141592653589793,180.0,16.49449600631365,17.67059704707229,1.1324597669369387,64.88516511385544,"(276.0, 449.0)","(292.0, 456.5)",6.0,13.0,3253.0,2465.0,0,0.08846580217295011,0.007826198154103544,0.20964970600914798,1.5632435426442137,1.459198820637059,25.458622595298827,19.291578449865234,0.0,0.0
14,47.0,"(291, 403)","(291, 401)",1.5555526232183536,0.0,0.0,38.26492216925305,37.48332962798263,1.7315590674207313,99.21102654081668,"(287.0, 401.0)","(324.0, 395.0)",16.0,13.0,3253.0,2052.0,0,0.08846580217295011,0.007826198154103544,0.13761321063524848,3.3159928236525906,3.385137034788473,25.458622595298827,16.05935861222047,0.0,0.0
15,64.0,"(323, 442)","(323, 444)",1.5434371980188613,3.141592653589793,180.0,48.352969020756866,48.708315511830214,1.8730688253750112,107.31893843151474,"(290.5, 457.0)","(337.0, 442.5)",19.0,13.0,3253.0,2140.0,0,0.08846580217295011,0.007826198154103544,0.136541409826309,4.309020204247209,4.277584191865062,25.458622595298827,16.748064049781583,0.0,0.0
16,44.0,"(323, 396)","(324, 395)",1.3970436463903328,-0.7853981633974483,-45.0,38.25745807938981,38.07886552931954,1.0483928950783679,60.06848815949221,"(323.0, 395.0)","(356.0, 414.0)",24.0,13.0,3253.0,4366.0,0,0.08846580217295011,0.007826198154103544,0.12359058684854406,3.368677384887152,3.3844767180912303,25.458622595298827,34.16918114081607,0.0,0.0
17,47.0,"(338, 436)","(339, 437)",1.1481046225022713,-2.356194490192345,-135.0,36.53085136682802,36.05551275463989,2.5535900500422257,146.30993247402023,"(336.0, 443.0)","(356.0, 413.0)",31.0,13.0,3253.0,3516.0,0,0.08846580217295011,0.007826198154103544,0.10156799640813549,3.1896798585962522,3.2317310702272515,25.458622595298827,27.51691270982806,0.0,0.0
18,90.0,"(281, 281)","(281, 278)",2.51362918803577,0.0,0.0,42.907523239198724,43.01162633521314,2.191045812777718,125.53767779197437,"(278.0, 280.0)","(313.0, 255.0)",8.0,15.0,2559.0,2803.0,0,0.08846580217295011,0.007826198154103544,0.22237022248492563,3.8050580265078167,3.7958484626102136,20.02724107635097,21.936833425952234,0.0,0.0
19,64.0,"(290, 302)","(289, 304)",1.9660015698922808,2.677945044588987,153.434948822922,31.446015673335943,31.988279103446626,1.135113453763956,65.03721016919299,"(281.0, 300.0)","(310.0, 313.5)",11.0,15.0,2559.0,2218.0,0,0.08846580217295011,0.007826198154103544,0.17392390595379986,2.829868771018623,2.781897001684826,20.02724107635097,17.35850750580166,0.0,0.0
20,23.0,"(334, 258)","(334, 256)",1.5094225483283645,0.0,0.0,22.53454475474955,24.020824298928627,1.5291537476963082,87.61405596961119,"(312.0, 255.5)","(336.0, 256.5)",20.0,15.0,2559.0,3466.0,0,0.08846580217295011,0.007826198154103544,0.13353227655580732,2.1250214904602127,1.9935365783311643,20.02724107635097,27.12560280212288,0.0,0.0
21,28.0,"(322, 305)","(322, 307)",1.5441628342346454,3.141592653589793,180.0,19.866164183459453,21.27204738618265,1.981860874184761,113.55226367289465,"(308.5, 314.0)","(328.0, 305.5)",23.0,15.0,2559.0,1586.0,0,0.08846580217295011,0.007826198154103544,0.13660560381622408,1.8818487358796547,1.7574761505892709,20.02724107635097,12.41235027240822,0.0,0.0
22,52.0,"(326, 302)","(329, 302)",2.50902926486687,-1.5707963267948966,-90.0,34.38917143932532,34.66987164671943,2.561589879382112,146.76828893202065,"(327.0, 306.0)","(346.0, 277.0)",26.0,15.0,2559.0,3887.0,0,0.08846580217295011,0.007826198154103544,0.22196328659185496,3.067098006460253,3.0422656374430193,20.02724107635097,30.420432225000475,0.0,0.0
23,29.0,"(340, 270)","(342, 270)",1.520044357036758,-1.5707963267948966,-90.0,24.190992160037126,24.596747752497688,0.4636476090008061,26.56505117707799,"(335.0, 256.0)","(346.0, 278.0)",29.0,15.0,2559.0,3388.0,0,0.08846580217295011,0.007826198154103544,0.13447194338372298,2.1759710207704157,2.1400755267972316,20.02724107635097,26.515159346102806,0.0,0.0
24,109.0,"(286, 391)","(283, 393)",3.2876300800627547,2.158798930342464,123.69006752597979,44.491374468426,44.81350242951336,0.1908311027212619,10.933816785755786,"(279.0, 358.0)","(287.5, 402.0)",5.0,16.0,2052.0,3347.0,0,0.08846580217295011,0.007826198154103544,0.29084283228067176,3.9644624406063484,3.935965132126418,16.05935861222047,26.19428522178456,0.0,0.0
25,64.0,"(293, 354)","(293, 351)",2.4121712546406804,0.0,0.0,29.992880004324874,30.26962173533062,1.9605048981377624,112.32865637801915,"(279.0, 359.0)","(307.0, 347.5)",11.0,16.0,2052.0,2218.0,0,0.08846580217295011,0.007826198154103544,0.21339466502031929,2.6778263682877896,2.653344189059635,16.05935861222047,17.35850750580166,0.0,0.0
26,77.0,"(320, 393)","(320, 396)",2.5185185185185177,3.141592653589793,180.0,38.26492216925305,37.48332962798263,1.7315590674207313,99.21102654081668,"(287.0, 401.0)","(324.0, 395.0)",13.0,16.0,2052.0,3253.0,0,0.08846580217295011,0.007826198154103544,0.22280276102817057,3.3159928236525906,3.385137034788473,16.05935861222047,25.458622595298827,0.0,0.0
27,32.0,"(317, 357)","(318, 355)",1.780861522988341,-0.4636476090008061,-26.56505117707799,23.57511062319889,24.438698819699873,1.033885584054851,59.23728046576109,"(306.0, 347.0)","(327.0, 359.5)",23.0,16.0,2052.0,1586.0,0,0.08846580217295011,0.007826198154103544,0.1575453431901052,2.161989095147878,2.0855910725973272,16.05935861222047,12.41235027240822,0.0,0.0
28,46.0,"(322, 386)","(325, 386)",2.457352109440984,-1.5707963267948966,-90.0,36.380866832276915,37.08436328157732,3.0741276290678883,176.13453883014824,"(323.5, 396.0)","(326.0, 359.0)",24.0,16.0,2052.0,4366.0,0,0.08846580217295011,0.007826198154103544,0.21739162558308775,3.280697945777834,3.2184625680646515,16.05935861222047,34.16918114081607,0.0,0.0
29,51.0,"(332, 550)","(331, 548)",2.0010277047662814,0.4636476090008061,26.56505117707799,35.94999319296985,36.16973873281365,1.4738786990005335,84.44702896696319,"(298.0, 544.0)","(334.0, 547.5)",18.0,17.0,2314.0,2561.0,0,0.08846580217295011,0.007826198154103544,0.17702252107244626,3.1997849513843835,3.1803449859281736,18.1098225285956,20.042893472659177,0.0,0.0
30,75.0,"(334, 580)","(336, 583)",3.181205284022896,-2.5535900500422257,-146.30993247402023,37.9362004203144,38.2099463490856,2.393214606066275,137.12109639666144,"(325.0, 598.0)","(351.0, 570.0)",25.0,17.0,2314.0,3244.0,0,0.08846580217295011,0.007826198154103544,0.2814278773279131,3.380273554757244,3.3560564015769203,18.1098225285956,25.388186811911897,0.0,0.0
31,39.0,"(333, 550)","(335, 549)",1.8597332861387115,-1.1071487177940904,-63.43494882292201,29.622905008882817,29.702693480558292,0.6300339095459151,36.098283967108,"(333.0, 547.0)","(350.5, 571.0)",30.0,17.0,2314.0,2536.0,0,0.08846580217295011,0.007826198154103544,0.16452279698599767,2.627672605454845,2.6206140543039202,18.1098225285956,19.847238518806588,0.0,0.0
32,45.0,"(286, 505)","(284, 503)",2.781320640844121,0.7853981633974483,45.0,20.748079592688725,21.2602916254693,2.4227626539681686,138.81407483429035,"(283.0, 505.0)","(297.0, 489.0)",6.0,18.0,2561.0,2465.0,0,0.08846580217295011,0.007826198154103544,0.2460517615924588,1.8808087530779949,1.835495504715424,20.042893472659177,19.291578449865234,0.0,0.0
33,74.0,"(312, 544)","(312, 547)",2.5043674746399267,3.141592653589793,180.0,35.94999319296985,36.16973873281365,1.4738786990005335,84.44702896696319,"(298.0, 544.0)","(334.0, 547.5)",17.0,18.0,2561.0,2314.0,0,0.08846580217295011,0.007826198154103544,0.2215508775798664,3.1997849513843835,3.1803449859281736,20.042893472659177,18.1098225285956,0.0,0.0
34,35.0,"(314, 494)","(314, 492)",1.555550446922161,0.0,0.0,30.545945904505686,32.38826948140329,1.4157995848709557,81.11934084947976,"(296.0, 489.5)","(328.0, 494.5)",19.0,18.0,2561.0,2140.0,0,0.08846580217295011,0.007826198154103544,0.13761301810746002,2.865254240666021,2.7022716075736355,20.042893472659177,16.748064049781583,0.0,0.0
35,53.0,"(326, 495)","(329, 496)",3.236473196698157,-1.892546881191539,-108.43494882292202,35.06077726597761,35.84689665786984,0.5260664189967634,30.141385552075338,"(327.0, 494.0)","(345.0, 525.0)",27.0,18.0,2561.0,2589.0,0,0.08846580217295011,0.007826198154103544,0.2863171975571546,3.1712244682493,3.101679785641842,20.042893472659177,20.262027020974074,0.0,0.0
36,34.0,"(339, 537)","(340, 539)",1.7805970519132128,-2.677945044588987,-153.434948822922,27.341571974230824,26.832815729997478,2.677945044588987,153.434948822922,"(333.0, 548.0)","(345.0, 524.0)",30.0,18.0,2561.0,2536.0,0,0.08846580217295011,0.007826198154103544,0.15752194654429247,2.373786568113181,2.4187940973697812,20.042893472659177,19.847238518806588,0.0,0.0
37,90.0,"(295, 460)","(291, 460)",3.506172839506172,1.5707963267948966,90.0,34.65772343012145,34.52535300326414,0.1746721990082397,10.007979801441337,"(291.0, 456.0)","(297.0, 490.0)",6.0,19.0,2140.0,2465.0,0,0.08846580217295011,0.007826198154103544,0.3101763928039238,3.054313048738034,3.066023304733942,16.748064049781583,19.291578449865234,0.0,0.0
38,103.0,"(331, 444)","(331, 441)",2.5184781591493524,0.0,0.0,48.352969020756866,48.708315511830214,1.8730688253750112,107.31893843151474,"(290.5, 457.0)","(337.0, 442.5)",13.0,19.0,2140.0,3253.0,0,0.08846580217295011,0.007826198154103544,0.22279919060420217,4.309020204247209,4.277584191865062,16.748064049781583,25.458622595298827,0.0,0.0
39,73.0,"(303, 488)","(301, 491)",3.2147103545234765,2.5535900500422257,146.30993247402023,30.545945904505686,32.38826948140329,1.4157995848709557,81.11934084947976,"(296.0, 489.5)","(328.0, 494.5)",18.0,19.0,2140.0,2561.0,0,0.08846580217295011,0.007826198154103544,0.2843919302666082,2.865254240666021,2.7022716075736355,16.748064049781583,20.042893472659177,0.0,0.0
40,58.0,"(335, 478)","(337, 479)",1.9615795740921718,-2.0344439357957027,-116.56505117707799,40.112019196619755,40.496913462633174,2.5672878234150915,147.0947570770121,"(327.0, 495.0)","(349.0, 461.0)",27.0,19.0,2140.0,2589.0,0,0.08846580217295011,0.007826198154103544,0.1735327105481378,3.5825919350003863,3.5485419550057404,16.748064049781583,20.262027020974074,0.0,0.0
41,41.0,"(346, 462)","(348, 460)",2.7738876400581365,-0.7853981633974483,-45.0,23.020071751589906,24.27447218787671,0.5651494400067594,32.38067770656923,"(336.0, 441.5)","(349.0, 462.0)",31.0,19.0,2140.0,3516.0,0,0.08846580217295011,0.007826198154103544,0.24539419521537453,2.1474606544254806,2.03648911358327,16.748064049781583,27.51691270982806,0.0,0.0
42,120.0,"(296, 217)","(293, 218)",2.840382149318853,1.892546881191539,108.43494882292202,50.14953778226837,51.0,0.4899573262537283,28.072486935852957,"(289.0, 211.0)","(313.0, 256.0)",8.0,20.0,3466.0,2803.0,0,0.08846580217295011,0.007826198154103544,0.25127668531722047,4.5117559108204555,4.436519088511041,27.12560280212288,21.936833425952234,0.0,0.0
43,53.0,"(315, 253)","(315, 257)",3.499485635435796,3.141592653589793,180.0,22.53454475474955,24.020824298928627,1.5291537476963082,87.61405596961119,"(312.0, 255.5)","(336.0, 256.5)",15.0,20.0,3466.0,2559.0,0,0.08846580217295011,0.007826198154103544,0.30958480393154375,2.1250214904602127,1.9935365783311643,27.12560280212288,20.02724107635097,0.0,0.0
44,112.0,"(354, 216)","(362, 220)",8.859531287862549,-2.0344439357957027,-116.56505117707799,52.37389128489676,52.40467536394057,2.484733560741181,142.36474624498265,"(335.0, 257.0)","(367.0, 215.5)",29.0,20.0,3466.0,3388.0,0,0.08846580217295011,0.007826198154103544,0.7837655422571101,4.636021643684039,4.633298305437273,27.12560280212288,26.515159346102806,0.0,0.0
45,117.0,"(353, 215)","(361, 208)",10.424681541031376,-0.8519663271732721,-48.81407483429036,32.8735756296328,33.421549934136806,0.6794138054078485,38.927543592792304,"(345.0, 190.0)","(366.0, 216.0)",32.0,20.0,3466.0,2988.0,0,0.08846580217295011,0.007826198154103544,0.9222278149248864,2.9566642247867203,2.9081872383686096,27.12560280212288,23.384680084461387,0.0,0.0
46,89.0,"(312, 327)","(308, 327)",3.506172839506172,1.5707963267948966,90.0,35.013748523151975,35.12833614050059,3.0560873599115888,175.10090754621226,"(306.0, 348.0)","(309.0, 313.0)",11.0,23.0,1586.0,2218.0,0,0.08846580217295011,0.007826198154103544,0.3101763928039238,3.1076564356704193,3.0975193501825866,12.41235027240822,17.35850750580166,0.0,0.0
47,40.0,"(323, 309)","(323, 306)",2.489929594305519,0.0,0.0,19.866164183459453,21.27204738618265,1.981860874184761,113.55226367289465,"(308.5, 314.0)","(328.0, 305.5)",15.0,23.0,1586.0,2559.0,0,0.08846580217295011,0.007826198154103544,0.22027361891440597,1.8818487358796547,1.7574761505892709,12.41235027240822,20.02724107635097,0.0,0.0
48,50.0,"(310, 347)","(308, 349)",2.5720840197777948,2.356194490192345,135.0,23.57511062319889,24.438698819699873,1.033885584054851,59.23728046576109,"(306.0, 347.0)","(327.0, 359.5)",16.0,23.0,1586.0,2052.0,0,0.08846580217295011,0.007826198154103544,0.2275414760658687,2.161989095147878,2.0855910725973272,12.41235027240822,16.05935861222047,0.0,0.0
49,44.0,"(340, 349)","(341, 351)",1.780861522988341,-2.677945044588987,-153.434948822922,34.84430600407903,35.21718330588067,2.2455372690184494,128.6598082540901,"(325.5, 360.0)","(353.0, 338.0)",24.0,23.0,1586.0,4366.0,0,0.08846580217295011,0.007826198154103544,0.1575453431901052,3.11551637142656,3.0825294818105933,12.41235027240822,34.16918114081607,0.0,0.0
50,58.0,"(327, 308)","(329, 307)",1.8597332861387115,-1.1071487177940904,-63.43494882292201,41.95236551903131,42.80186911806539,0.6528466311007742,37.40535663140855,"(327.0, 305.0)","(353.0, 339.0)",26.0,23.0,1586.0,3887.0,0,0.08846580217295011,0.007826198154103544,0.16452279698599767,3.7865016860312752,3.7113496686939174,12.41235027240822,30.420432225000475,0.0,0.0
51,75.0,"(342, 406)","(341, 408)",1.9660015698922808,2.677945044588987,153.434948822922,38.25745807938981,38.07886552931954,1.0483928950783679,60.06848815949221,"(323.0, 395.0)","(356.0, 414.0)",13.0,24.0,4366.0,3253.0,0,0.08846580217295011,0.007826198154103544,0.17392390595379986,3.368677384887152,3.3844767180912303,34.16918114081607,25.458622595298827,0.0,0.0
52,92.0,"(329, 369)","(325, 369)",3.505003590211215,1.5707963267948966,90.0,36.380866832276915,37.08436328157732,3.0741276290678883,176.13453883014824,"(323.5, 396.0)","(326.0, 359.0)",16.0,24.0,4366.0,2052.0,0,0.08846580217295011,0.007826198154103544,0.31007295422710524,3.280697945777834,3.2184625680646515,34.16918114081607,16.05935861222047,0.0,0.0
53,80.0,"(330, 361)","(330, 358)",2.5184961129326906,0.0,0.0,34.84430600407903,35.21718330588067,2.2455372690184494,128.6598082540901,"(325.5, 360.0)","(353.0, 338.0)",23.0,24.0,4366.0,1586.0,0,0.08846580217295011,0.007826198154103544,0.22280077890004724,3.11551637142656,3.0825294818105933,34.16918114081607,12.41235027240822,0.0,0.0
54,50.0,"(354, 341)","(354, 339)",1.5555555555555556,0.0,0.0,37.17415292104324,38.00328933131973,1.5576391913221408,89.24615166692924,"(352.0, 338.5)","(390.0, 339.0)",26.0,24.0,4366.0,3887.0,0,0.08846580217295011,0.007826198154103544,0.1376134700468113,3.3619914759059166,3.2886412582600064,34.16918114081607,30.420432225000475,0.0,0.0
55,54.0,"(386, 402)","(386, 405)",2.5185185185185177,3.141592653589793,180.0,36.82622977241685,38.07886552931954,1.8094056493030977,103.67130713219584,"(355.0, 413.5)","(392.0, 404.5)",31.0,24.0,4366.0,3516.0,0,0.08846580217295011,0.007826198154103544,0.22280276102817057,3.368677384887152,3.2578619578222345,34.16918114081607,27.51691270982806,0.0,0.0
56,30.0,"(396, 354)","(398, 354)",1.519912175733072,-1.5707963267948966,-90.0,22.42714569281413,22.825424421026653,0.5028432109278608,28.810793742973058,"(389.0, 339.0)","(400.0, 359.0)",38.0,24.0,4366.0,3687.0,0,0.08846580217295011,0.007826198154103544,0.13446024985866012,2.019269481344168,1.9840354341644248,34.16918114081607,28.855192594179766,0.0,0.0
57,93.0,"(388, 391)","(392, 391)",3.5061728395061733,-1.5707963267948966,-90.0,48.74928511347047,47.853944456021594,2.952393631489825,169.15969454566945,"(391.0, 405.0)","(400.0, 358.0)",39.0,24.0,4366.0,3194.0,0,0.08846580217295011,0.007826198154103544,0.3101763928039239,4.233437583441749,4.31264461292102,34.16918114081607,24.99687690420672,0.0,0.0
58,122.0,"(335, 594)","(330, 591)",5.585021018380072,1.0303768265243125,59.03624346792648,37.9362004203144,38.2099463490856,2.393214606066275,137.12109639666144,"(325.0, 598.0)","(351.0, 570.0)",17.0,25.0,3244.0,2314.0,0,0.08846580217295011,0.007826198154103544,0.49408336454377977,3.380273554757244,3.3560564015769203,25.388186811911897,18.1098225285956,0.0,0.0
59,23.0,"(358, 573)","(358, 570)",2.5185129771659707,0.0,0.0,14.698958747366937,15.033296378372908,1.6373644905707205,93.81407483429037,"(350.0, 570.0)","(365.0, 569.0)",30.0,25.0,3244.0,2536.0,0,0.08846580217295011,0.007826198154103544,0.22280227080797238,1.329932623416465,1.300355176692918,25.388186811911897,19.847238518806588,0.0,0.0
60,51.0,"(386, 623)","(386, 625)",1.5555555555555556,3.141592653589793,180.0,40.91462776573603,40.475301110677364,2.0454932098750715,117.19812794850912,"(354.0, 642.5)","(390.0, 624.0)",34.0,25.0,3244.0,3515.0,0,0.08846580217295011,0.007826198154103544,0.1376134700468113,3.5806799809477714,3.619545365903495,25.388186811911897,27.509086511673956,0.0,0.0
61,107.0,"(379, 606)","(387, 603)",8.218755002930514,-1.2120256565243244,-69.44395478041653,42.49934784019752,43.266615305567875,0.5880026035475675,33.690067525979785,"(364.0, 569.0)","(388.0, 605.0)",35.0,25.0,3244.0,3201.0,0,0.08846580217295011,0.007826198154103544,0.7270787541971949,3.827615830315503,3.7597388985103084,25.388186811911897,25.051660291285444,0.0,0.0
62,28.0,"(386, 622)","(388, 621)",1.903205466577798,-1.1071487177940904,-63.43494882292201,20.6954971916435,21.0535032714273,0.07130746478529032,4.085616779974877,"(388.0, 604.0)","(389.5, 625.0)",37.0,25.0,3244.0,3445.0,0,0.08846580217295011,0.007826198154103544,0.16836859830074868,1.8625150554576455,1.8308437604267784,25.388186811911897,26.96125264088671,0.0,0.0
63,68.0,"(332, 299)","(330, 298)",1.9660015698922808,1.1071487177940904,63.43494882292201,34.38917143932532,34.66987164671943,2.561589879382112,146.76828893202065,"(327.0, 306.0)","(346.0, 277.0)",15.0,26.0,3887.0,2559.0,0,0.08846580217295011,0.007826198154103544,0.17392390595379986,3.067098006460253,3.0422656374430193,30.420432225000475,20.02724107635097,0.0,0.0
64,93.0,"(354, 336)","(352, 338)",2.6184115979839975,2.356194490192345,135.0,41.95236551903131,42.80186911806539,0.6528466311007742,37.40535663140855,"(327.0, 305.0)","(353.0, 339.0)",23.0,26.0,3887.0,1586.0,0,0.08846580217295011,0.007826198154103544,0.23163988243461048,3.7865016860312752,3.7113496686939174,30.420432225000475,12.41235027240822,0.0,0.0
65,74.0,"(388, 336)","(387, 339)",2.8313999858462413,2.819842099193151,161.565051177078,37.17415292104324,38.00328933131973,1.5576391913221408,89.24615166692924,"(352.0, 338.5)","(390.0, 339.0)",24.0,26.0,3887.0,4366.0,0,0.08846580217295011,0.007826198154103544,0.25048207102036735,3.3619914759059166,3.2886412582600064,30.420432225000475,34.16918114081607,0.0,0.0
66,69.0,"(368, 280)","(368, 278)",1.5555555555555556,0.0,0.0,53.19075052646132,54.00231476520243,1.5800553214570197,90.5305013166738,"(345.0, 277.5)","(399.0, 277.0)",29.0,26.0,3887.0,3388.0,0,0.08846580217295011,0.007826198154103544,0.1376134700468113,4.777358094899781,4.705562413504669,30.420432225000475,26.515159346102806,0.0,0.0
67,69.0,"(402, 310)","(404, 313)",3.1780973698036687,-2.5535900500422257,-146.30993247402023,40.7808463848322,41.07614879708174,2.5907351190580767,148.43818815835064,"(389.5, 340.0)","(411.0, 305.0)",38.0,26.0,3887.0,3687.0,0,0.08846580217295011,0.007826198154103544,0.28115293320342444,3.633834453509296,3.6077102887260333,30.420432225000475,28.855192594179766,0.0,0.0
68,51.0,"(401, 292)","(404, 292)",2.504456530458451,-1.5707963267948966,-90.0,32.229420709821504,31.78049716414141,0.4214192068878042,24.145541960421653,"(398.0, 277.0)","(411.0, 306.0)",42.0,26.0,3887.0,3887.0,0,0.08846580217295011,0.007826198154103544,0.22155875597429034,2.8114871750809356,2.8512015566638502,30.420432225000475,30.420432225000475,0.0,0.0
69,75.0,"(337, 508)","(334, 508)",2.360219233393538,1.5707963267948966,90.0,35.06077726597761,35.84689665786984,0.5260664189967634,30.141385552075338,"(327.0, 494.0)","(345.0, 525.0)",18.0,27.0,2589.0,2561.0,0,0.08846580217295011,0.007826198154103544,0.2087986877861847,3.1712244682493,3.101679785641842,20.262027020974074,20.042893472659177,0.0,0.0
70,133.0,"(344, 486)","(335, 483)",9.142160784404107,1.2490457723982544,71.56505117707799,40.112019196619755,40.496913462633174,2.5672878234150915,147.0947570770121,"(327.0, 495.0)","(349.0, 461.0)",19.0,27.0,2589.0,2140.0,0,0.08846580217295011,0.007826198154103544,0.8087685873863961,3.5825919350003863,3.5485419550057404,20.262027020974074,16.748064049781583,0.0,0.0
71,48.0,"(372, 515)","(372, 517)",1.5555542917826228,3.141592653589793,180.0,39.940568466414234,41.48493702538308,1.8391625377008034,105.3762512488262,"(344.0, 524.5)","(384.0, 513.5)",30.0,27.0,2589.0,2536.0,0,0.08846580217295011,0.007826198154103544,0.13761335824612503,3.669998232044833,3.533374428624971,20.262027020974074,19.847238518806588,0.0,0.0
