,hj_area_px2,tip_coords,base_coords,prot_len_px,prot_angle_rad,prot_angle_deg,edge_len_nonstrt_px,edge_len_strt_px,edge_angle_rad,edge_angle_deg,endpoint_1_coords,endpoint_2_coords,cell_s_lab,cell_r_lab,cell_r_area_px,cell_s_area_px,t_step,um_per_px,um2_per_px2,prot_len_um,edge_len_strt_um,edge_len_nonstrt_um,cell_r_area_um2,cell_s_area_um2,t_sec,t_min
10,28.0,"(357, 536)","(359, 535)",1.9615795740921718,-1.1071487177940904,-63.43494882292201,20.175839317110043,21.828879952943073,0.3507279482482035,20.095231191904816,"(355.0, 526.5)","(362.5, 547.0)",31.0,15.0,2581.0,2026.0,0,0.08846580217295011,0.007826198154103544,0.1735327105481378,1.9311093755741384,1.784871809700686,20.199417435741246,15.85587746021378,0.0,0.0
11,232.0,"(335, 327)","(326, 339)",14.895443105976407,2.498091544796509,143.13010235415598,42.43363443993843,42.80186911806539,0.9179496956941223,52.59464336859145,"(301.0, 321.0)","(335.0, 347.0)",12.0,17.0,2746.0,2711.0,0,0.08846580217295011,0.007826198154103544,1.3177373230917424,3.7865016860312752,3.7539255098428757,21.49074013116833,21.216823195774708,0.0,0.0
12,114.0,"(306, 307)","(306, 304)",2.5185174635161736,0.0,0.0,47.630907458969155,48.28301978956991,1.941687615607559,111.25050550713325,"(302.0, 306.0)","(347.0, 288.5)",14.0,17.0,2746.0,2708.0,0,0.08846580217295011,0.007826198154103544,0.2228026676965419,4.271396077016727,4.213706436583259,21.49074013116833,21.193344601312397,0.0,0.0
13,62.0,"(337, 342)","(337, 345)",2.4024193530135154,3.141592653589793,180.0,42.27884434189771,43.657759905886145,1.9215242750431,110.09523119190482,"(334.0, 346.5)","(375.0, 331.5)",24.0,17.0,2746.0,2198.0,0,0.08846580217295011,0.007826198154103544,0.21253195522016044,3.862218751148277,3.7402318796512737,21.49074013116833,17.20198354271959,0.0,0.0
14,63.0,"(355, 297)","(355, 294)",2.4715145210521747,0.0,0.0,41.57186550426559,41.400483088968905,0.9224643377076359,52.85331330197822,"(346.0, 288.0)","(379.0, 313.0)",26.0,17.0,2746.0,3884.0,0,0.08846580217295011,0.007826198154103544,0.21864451468697524,3.6625269468132897,3.6776884296608485,21.49074013116833,30.396953630538164,0.0,0.0
15,33.0,"(373, 327)","(376, 327)",2.3622493286319752,-1.5707963267948966,-90.0,20.433556316125298,21.10094784600919,2.902361053626133,166.2930389959202,"(374.0, 332.0)","(379.0, 311.5)",32.0,17.0,2746.0,1824.0,0,0.08846580217295011,0.007826198154103544,0.20897828178994052,1.8667122778067868,1.8076709507521758,21.49074013116833,14.274985433084863,0.0,0.0
16,101.0,"(306, 397)","(303, 401)",4.795370391386751,2.498091544796509,143.13010235415598,35.74239401533084,36.124783736376884,0.7266423406817256,41.6335393365702,"(300.0, 400.0)","(324.0, 427.0)",11.0,18.0,3494.0,1599.0,0,0.08846580217295011,0.007826198154103544,0.42422628839044263,3.195807971562923,3.1619795581478938,27.34473635043778,12.514090848411566,0.0,0.0
17,81.0,"(328, 375)","(327, 372)",2.840382149318853,0.3217505543966422,18.43494882292201,35.05045604641933,36.04511062543712,1.9847953294070964,113.7203955723046,"(301.0, 384.0)","(334.0, 369.5)",12.0,18.0,3494.0,2711.0,0,0.08846580217295011,0.007826198154103544,0.25127668531722047,3.188759625892022,3.100766710674215,27.34473635043778,21.216823195774708,0.0,0.0
18,71.0,"(326, 424)","(326, 426)",1.5555555555555556,3.141592653589793,180.0,56.370102712821584,57.002192940272046,1.5620246219504539,89.49741833327897,"(323.0, 426.5)","(380.0, 427.0)",22.0,18.0,3494.0,2837.0,0,0.08846580217295011,0.007826198154103544,0.1376134700468113,5.04274472407844,4.9868263550613525,27.34473635043778,22.202924163191753,0.0,0.0
19,66.0,"(362, 382)","(362, 379)",2.518502687469052,0.0,0.0,44.804368968956176,44.9221548904324,1.277207339386147,73.17859010995917,"(333.0, 369.0)","(376.0, 382.0)",24.0,18.0,3494.0,2198.0,0,0.08846580217295011,0.007826198154103544,0.22280136052168037,3.9740744677196163,3.9636544416915416,27.34473635043778,17.20198354271959,0.0,0.0
20,92.0,"(371, 389)","(376, 389)",4.502057613168726,-1.5707963267948966,-90.0,41.29195576066936,41.620307543313515,0.27994982252379114,16.039943306049665,"(375.5, 381.0)","(387.0, 421.0)",33.0,18.0,3494.0,1938.0,0,0.08846580217295011,0.007826198154103544,0.3982781381778085,3.6819738935041166,3.652925989657583,27.34473635043778,15.167172022652668,0.0,0.0
21,17.0,"(379, 424)","(381, 426)",2.6745007367025417,-2.356194490192345,-135.0,10.257725206866445,10.965856099730654,2.323947607757091,133.1523897340054,"(379.0, 427.0)","(387.0, 419.5)",34.0,18.0,3494.0,3037.0,0,0.08846580217295011,0.007826198154103544,0.23660185308453638,0.9701032563758103,0.9074578888951306,27.34473635043778,23.768163794012462,0.0,0.0
22,121.0,"(330, 522)","(330, 526)",3.5061122526655395,3.141592653589793,180.0,49.56879250027446,49.36598018878993,1.4489538897749794,83.01894259317021,"(307.0, 521.0)","(356.0, 527.0)",15.0,19.0,2735.0,2581.0,0,0.08846580217295011,0.007826198154103544,0.3101710329404661,4.367201037455264,4.385142991281294,21.40465195147319,20.199417435741246,0.0,0.0
23,54.0,"(349, 477)","(349, 474)",2.49694393409674,0.0,0.0,33.2157854274509,33.455193916640205,1.4056476493802699,80.53767779197439,"(325.0, 471.0)","(358.0, 476.5)",22.0,19.0,2735.0,2837.0,0,0.08846580217295011,0.007826198154103544,0.22089414811074995,2.959640566687176,2.938461102644031,21.40465195147319,22.202924163191753,0.0,0.0
24,77.0,"(362, 504)","(364, 501)",3.1485816172511942,-0.5880026035475675,-33.690067525979785,35.52102604426585,35.11409973215888,0.348771003583907,19.98310652189998,"(357.0, 476.0)","(369.0, 509.0)",30.0,19.0,2735.0,1860.0,0,0.08846580217295011,0.007826198154103544,0.27854179847713145,3.1063970003864076,3.1423960630122316,21.40465195147319,14.556728566632591,0.0,0.0
25,34.0,"(355, 524)","(357, 525)",1.976123668863976,-2.0344439357957027,-116.56505117707799,23.2450016291169,24.12985702402731,2.547842986879022,145.98065001017355,"(355.5, 528.0)","(369.0, 508.0)",31.0,19.0,2735.0,2026.0,0,0.08846580217295011,0.007826198154103544,0.17481936555900487,2.1346671579491705,2.0563877156313586,21.40465195147319,15.85587746021378,0.0,0.0
26,88.0,"(317, 242)","(317, 245)",2.5173922545534073,3.141592653589793,180.0,38.347755929911315,38.48376280978771,1.1420182993488803,65.4328286793987,"(314.0, 243.0)","(349.0, 259.0)",14.0,21.0,2863.0,2708.0,0,0.08846580217295011,0.007826198154103544,0.22270312518303859,3.4044969476014146,3.3924649898721086,22.406405315198445,21.193344601312397,0.0,0.0
27,63.0,"(388, 235)","(388, 237)",1.5555555555555556,3.141592653589793,180.0,46.65090139576344,48.30113870293329,2.043702930457826,117.09555249375181,"(348.0, 258.5)","(391.0, 236.5)",26.0,21.0,2863.0,3884.0,0,0.08846580217295011,0.007826198154103544,0.1376134700468113,4.27299898122192,4.127009414067411,22.406405315198445,30.396953630538164,0.0,0.0
28,91.0,"(384, 231)","(387, 228)",3.9044380335224025,-0.7853981633974483,-45.0,51.983573496928216,52.03124061561477,0.8329812666744317,47.72631099390627,"(354.0, 198.0)","(392.5, 233.0)",29.0,21.0,2863.0,2576.0,0,0.08846580217295011,0.007826198154103544,0.34540924267013523,4.602985439114143,4.598768529222264,22.406405315198445,20.16028644497073,0.0,0.0
29,50.0,"(318, 442)","(315, 440)",3.1790024180948016,0.982793723247329,56.309932474020215,18.78382631240801,19.981241202688086,2.5882983282675007,148.2985703304943,"(313.5, 443.0)","(324.0, 426.0)",11.0,22.0,2837.0,1599.0,0,0.08846580217295011,0.007826198154103544,0.2812329990265047,1.7676565314070039,1.661726262604542,22.202924163191753,12.514090848411566,0.0,0.0
30,136.0,"(378, 429)","(379, 426)",3.071708426371425,-0.3217505543966422,-18.43494882292201,56.370102712821584,57.002192940272046,1.5620246219504539,89.49741833327897,"(323.0, 426.5)","(380.0, 427.0)",18.0,22.0,2837.0,3494.0,0,0.08846580217295011,0.007826198154103544,0.27174114998035837,5.04274472407844,4.9868263550613525,22.202924163191753,27.34473635043778,0.0,0.0
31,69.0,"(331, 470)","(331, 473)",2.5185185185185173,3.141592653589793,180.0,33.2157854274509,33.455193916640205,1.4056476493802699,80.53767779197439,"(325.0, 471.0)","(358.0, 476.5)",19.0,22.0,2837.0,2735.0,0,0.08846580217295011,0.007826198154103544,0.22280276102817054,2.959640566687176,2.938461102644031,22.202924163191753,21.40465195147319,0.0,0.0
32,61.0,"(362, 469)","(364, 471)",2.4792385908269066,-2.356194490192345,-135.0,36.95363278984944,37.5,2.214297435588181,126.86989764584402,"(357.0, 477.0)","(387.0, 454.5)",30.0,22.0,2837.0,1860.0,0,0.08846580217295011,0.007826198154103544,0.21932783071563672,3.317467581485629,3.2691327679586633,22.202924163191753,14.556728566632591,0.0,0.0
33,45.0,"(379, 434)","(382, 433)",2.839573116364737,-1.2490457723982544,-71.56505117707799,29.2482528335414,29.71952220342716,0.2204937613666717,12.633361935275012,"(379.5, 426.0)","(386.0, 455.0)",34.0,22.0,2837.0,3037.0,0,0.08846580217295011,0.007826198154103544,0.2512051135679503,2.6291613719229856,2.587470149076501,22.202924163191753,23.768163794012462,0.0,0.0
34,70.0,"(338, 353)","(334, 351)",4.086734374722086,1.1071487177940904,63.43494882292201,23.571353445693514,24.08318915758459,3.058451421701352,175.2363583092738,"(333.0, 370.0)","(335.0, 346.0)",12.0,24.0,2198.0,2711.0,0,0.08846580217295011,0.007826198154103544,0.361536234727559,2.1305386477086157,2.0852586908754085,17.20198354271959,21.216823195774708,0.0,0.0
35,93.0,"(340, 346)","(340, 343)",2.4031394543421425,0.0,0.0,42.27884434189771,43.657759905886145,1.9215242750431,110.09523119190482,"(334.0, 346.5)","(375.0, 331.5)",17.0,24.0,2198.0,2746.0,0,0.08846580217295011,0.007826198154103544,0.21259565956184326,3.862218751148277,3.7402318796512737,17.20198354271959,21.49074013116833,0.0,0.0
36,100.0,"(353, 375)","(352, 378)",2.8405406409779657,2.819842099193151,161.565051177078,44.804368968956176,44.9221548904324,1.277207339386147,73.17859010995917,"(333.0, 369.0)","(376.0, 382.0)",18.0,24.0,2198.0,3494.0,0,0.08846580217295011,0.007826198154103544,0.2512907064089816,3.9740744677196163,3.9636544416915416,17.20198354271959,27.34473635043778,0.0,0.0
37,31.0,"(376, 335)","(376, 333)",1.520044357036758,0.0,0.0,23.033079056138938,24.041630560342615,0.7853981633974483,45.0,"(374.0, 331.0)","(391.0, 348.0)",32.0,24.0,2198.0,1824.0,0,0.08846580217295011,0.007826198154103544,0.13447194338372298,2.1268621330664215,2.0376398152143076,17.20198354271959,14.274985433084863,0.0,0.0
38,23.0,"(388, 372)","(389, 374)",2.176215988642123,-2.677945044588987,-153.434948822922,17.070448596784363,17.44276354251241,2.0472637462686034,117.29957221133282,"(375.0, 382.0)","(390.5, 374.0)",33.0,24.0,2198.0,1938.0,0,0.08846580217295011,0.007826198154103544,0.19252069313682507,1.5430880689014492,1.5101509285666392,17.20198354271959,15.167172022652668,0.0,0.0
39,47.0,"(386, 362)","(389, 362)",2.5185185185185177,-1.5707963267948966,-90.0,27.97061426543208,27.073972741361768,3.067653615931853,175.76360520094119,"(389.0, 374.0)","(391.0, 347.0)",37.0,24.0,2198.0,2184.0,0,0.08846580217295011,0.007826198154103544,0.22280276102817057,2.395120716573154,2.4744428282616107,17.20198354271959,17.09241676856214,0.0,0.0
40,112.0,"(356, 277)","(348, 277)",7.50007620789514,1.5707963267948966,90.0,31.018069188200727,31.144823004794873,3.0451188784072065,174.47245984834385,"(346.0, 289.0)","(349.0, 258.0)",14.0,26.0,3884.0,2708.0,0,0.08846580217295011,0.007826198154103544,0.6635002580897013,2.755251750653729,2.7440383725902446,30.396953630538164,21.193344601312397,0.0,0.0
41,95.0,"(375, 306)","(372, 308)",3.1508148734559596,2.158798930342464,123.69006752597979,41.57186550426559,41.400483088968905,0.9224643377076359,52.85331330197822,"(346.0, 288.0)","(379.0, 313.0)",17.0,26.0,3884.0,2746.0,0,0.08846580217295011,0.007826198154103544,0.27873936527874377,3.6625269468132897,3.6776884296608485,30.396953630538164,21.49074013116833,0.0,0.0
42,101.0,"(358, 256)","(358, 253)",2.404859329907493,0.0,0.0,46.65090139576344,48.30113870293329,2.043702930457826,117.09555249375181,"(348.0, 258.5)","(391.0, 236.5)",21.0,26.0,3884.0,2863.0,0,0.08846580217295011,0.007826198154103544,0.21274780973336962,4.27299898122192,4.127009414067411,30.396953630538164,22.406405315198445,0.0,0.0
43,56.0,"(398, 305)","(398, 308)",2.5185185183820162,3.141592653589793,180.0,37.0461140057953,37.23237838226293,1.8288035686588517,104.78272604261568,"(378.0, 312.5)","(414.0, 303.0)",32.0,26.0,3884.0,1824.0,0,0.08846580217295011,0.007826198154103544,0.22280276101609486,3.2937922203936965,3.2773141929132437,30.396953630538164,14.274985433084863,0.0,0.0
44,72.0,"(416, 265)","(417, 261)",3.7286886739772456,-0.24497866312686414,-14.036243467926479,41.123932829401596,41.773197148410844,0.8362018674556699,47.91083782616775,"(390.0, 236.0)","(421.0, 264.0)",38.0,26.0,3884.0,2057.0,0,0.08846580217295011,0.007826198154103544,0.3298614345965907,3.6954993950629573,3.63806170625953,30.396953630538164,16.098489602990988,0.0,0.0
45,69.0,"(416, 266)","(420, 267)",3.7280463849548457,-1.8157749899217608,-104.03624346792648,40.86607555576721,41.68033109273485,2.9606661928356717,169.6336773965495,"(413.5, 304.0)","(421.0, 263.0)",42.0,26.0,3884.0,2838.0,0,0.08846580217295011,0.007826198154103544,0.3298046139829972,3.687283924952943,3.615250155701334,30.396953630538164,22.210750361345855,0.0,0.0
46,33.0,"(357, 558)","(354, 558)",2.4715145210521747,1.5707963267948966,90.0,27.185036915545762,26.5,2.5849933355795707,148.1092081981543,"(349.0, 568.5)","(363.0, 546.0)",15.0,27.0,2391.0,2581.0,0,0.08846580217295011,0.007826198154103544,0.21864451468697524,2.344343757583178,2.4049460978350172,18.712439786461573,20.199417435741246,0.0,0.0
47,48.0,"(390, 554)","(390, 551)",2.5185185185185177,0.0,0.0,30.433186884221158,31.48412298286233,1.3952041648447164,79.93931020467704,"(362.0, 546.0)","(393.0, 551.5)",31.0,27.0,2391.0,2026.0,0,0.08846580217295011,0.007826198154103544,0.22280276102817057,2.785268195390731,2.692296290391929,18.712439786461573,15.85587746021378,0.0,0.0
48,70.0,"(394, 586)","(399, 587)",4.636357552620559,-1.7681918866447774,-101.30993247402021,32.224699524515536,32.64965543462902,2.664247271216121,152.65012421993012,"(385.0, 614.0)","(400.0, 585.0)",36.0,27.0,2391.0,2196.0,0,0.08846580217295011,0.007826198154103544,0.4101590900531935,2.888377958694876,2.850783893218551,18.712439786461573,17.186331146411383,0.0,0.0
49,65.0,"(396, 584)","(399, 584)",2.5185185185185177,-1.5707963267948966,-90.0,35.793986032603584,35.90264614203248,0.2247111684146427,12.875001559612476,"(392.0, 551.0)","(400.0, 586.0)",39.0,27.0,2391.0,3054.0,0,0.08846580217295011,0.007826198154103544,0.22280276102817057,3.176156391086476,3.166543687341648,18.712439786461573,23.901209162632224,0.0,0.0
50,143.0,"(358, 196)","(355, 199)",4.402502599984922,2.356194490192345,135.0,51.983573496928216,52.03124061561477,0.8329812666744317,47.72631099390627,"(354.0, 198.0)","(392.5, 233.0)",21.0,29.0,2576.0,2863.0,0,0.08846580217295011,0.007826198154103544,0.3894709240761646,4.602985439114143,4.598768529222264,20.16028644497073,22.406405315198445,0.0,0.0
51,66.0,"(397, 226)","(397, 229)",2.49671678686709,3.141592653589793,180.0,39.480458431775844,39.01602234979881,2.109018028406375,120.83783194468725,"(391.5, 234.0)","(425.0, 214.0)",38.0,29.0,2576.0,2057.0,0,0.08846580217295011,0.007826198154103544,0.22087405334886762,3.4515837147727018,3.4926704253228618,20.16028644497073,16.098489602990988,0.0,0.0
52,31.0,"(423, 199)","(425, 199)",1.5555555555555556,-1.5707963267948966,-90.0,20.016690045429453,20.155644370746373,3.017237659043032,172.8749836510982,"(424.5, 215.0)","(427.0, 195.0)",44.0,29.0,2576.0,2132.0,0,0.08846580217295011,0.007826198154103544,0.1376134700468113,1.7830852475707841,1.7707925417162216,20.16028644497073,16.685454464548755,0.0,0.0
53,78.0,"(362, 481)","(358, 481)",3.5061728393612004,1.5707963267948966,90.0,35.52102604426585,35.11409973215888,0.348771003583907,19.98310652189998,"(357.0, 476.0)","(369.0, 509.0)",19.0,30.0,1860.0,2735.0,0,0.08846580217295011,0.007826198154103544,0.3101763927910987,3.1063970003864076,3.1423960630122316,14.556728566632591,21.40465195147319,0.0,0.0
54,77.0,"(360, 477)","(359, 474)",2.8762843564172935,0.3217505543966422,18.43494882292201,36.95363278984944,37.5,2.214297435588181,126.86989764584402,"(357.0, 477.0)","(387.0, 454.5)",22.0,30.0,1860.0,2837.0,0,0.08846580217295011,0.007826198154103544,0.2544528028679634,3.317467581485629,3.2691327679586633,14.556728566632591,22.202924163191753,0.0,0.0
55,35.0,"(394, 505)","(394, 508)",2.4970305477525923,3.141592653589793,180.0,27.5709376724895,29.068883707497267,1.6396528160959412,93.94518622903756,"(368.0, 508.5)","(397.0, 506.5)",31.0,30.0,1860.0,2026.0,0,0.08846580217295011,0.007826198154103544,0.22090181045729407,2.5716021154559456,2.4390851178571937,14.556728566632591,15.85587746021378,0.0,0.0
56,30.0,"(402, 467)","(402, 465)",1.5298415214423693,0.0,0.0,22.703995561847236,23.600847442411894,0.9357695914045828,53.615648184164115,"(386.0, 454.0)","(405.0, 468.0)",34.0,30.0,1860.0,3037.0,0,0.08846580217295011,0.007826198154103544,0.13533865739188566,2.087867900954386,2.008527179909915,14.556728566632591,23.768163794012462,0.0,0.0
57,74.0,"(398, 486)","(402, 486)",3.506172839506172,-1.5707963267948966,-90.0,41.54970470563873,41.0,2.920278211242002,167.3196165081802,"(396.0, 507.0)","(405.0, 467.0)",40.0,30.0,1860.0,2710.0,0,0.08846580217295011,0.007826198154103544,0.3101763928039238,3.6270978890909547,3.6757279568335304,14.556728566632591,21.208996997620602,0.0,0.0
58,48.0,"(363, 539)","(360, 541)",3.286483796375526,2.158798930342464,123.69006752597979,20.175839317110043,21.828879952943073,0.3507279482482035,20.095231191904816,"(355.0, 526.5)","(362.5, 547.0)",15.0,31.0,2026.0,2581.0,0,0.08846580217295011,0.007826198154103544,0.29074142537476333,1.9311093755741384,1.784871809700686,15.85587746021378,20.199417435741246,0.0,0.0
59,52.0,"(360, 526)","(357, 524)",3.1834354675641263,0.982793723247329,56.309932474020215,23.2450016291169,24.12985702402731,2.547842986879022,145.98065001017355,"(355.5, 528.0)","(369.0, 508.0)",19.0,31.0,2026.0,2735.0,0,0.08846580217295011,0.007826198154103544,0.28162517230388096,2.1346671579491705,2.0563877156313586,15.85587746021378,21.40465195147319,0.0,0.0
60,67.0,"(365, 544)","(365, 547)",2.5185185185185177,3.141592653589793,180.0,30.433186884221158,31.48412298286233,1.3952041648447164,79.93931020467704,"(362.0, 546.0)","(393.0, 551.5)",27.0,31.0,2026.0,2391.0,0,0.08846580217295011,0.007826198154103544,0.22280276102817057,2.785268195390731,2.692296290391929,15.85587746021378,18.712439786461573,0.0,0.0
61,93.0,"(391, 514)","(391, 507)",6.500228623685416,0.0,0.0,27.5709376724895,29.068883707497267,1.6396528160959412,93.94518622903756,"(368.0, 508.5)","(397.0, 506.5)",30.0,31.0,2026.0,1860.0,0,0.08846580217295011,0.007826198154103544,0.5750479395019018,2.5716021154559456,2.4390851178571937,15.85587746021378,14.556728566632591,0.0,0.0
62,52.0,"(401, 543)","(402, 545)",1.9660015698922808,-2.677945044588987,-153.434948822922,30.799427328130932,31.212978070027216,2.185459278717062,125.21759296819272,"(392.0, 552.0)","(417.5, 534.0)",39.0,31.0,2026.0,3054.0,0,0.08846580217295011,0.007826198154103544,0.17392390595379986,2.761281143171658,2.7246960450505844,15.85587746021378,23.901209162632224,0.0,0.0
63,51.0,"(413, 525)","(415, 521)",4.17705052206609,-0.4636476090008061,-26.56505117707799,26.42738172213634,27.5,0.9272952180016122,53.13010235415598,"(396.0, 506.0)","(418.0, 522.5)",40.0,31.0,2026.0,2710.0,0,0.08846580217295011,0.007826198154103544,0.3695261251515167,2.432809559756128,2.337919523379551,15.85587746021378,21.208996997620602,0.0,0.0
64,45.0,"(414, 526)","(418, 523)",4.991804884983612,-0.9272952180016122,-53.13010235415598,13.82513707556969,12.041594578792296,3.058451421701352,175.2363583092738,"(416.0, 534.0)","(417.0, 522.0)",43.0,31.0,2026.0,2429.0,0,0.08846580217295011,0.007826198154103544,0.4416040234409262,1.0652693238543078,1.2230518415412663,15.85587746021378,19.009835316317506,0.0,0.0
65,45.0,"(378, 324)","(375, 324)",2.518518517706068,1.5707963267948966,90.0,20.433556316125298,21.10094784600919,2.902361053626133,166.2930389959202,"(374.0, 332.0)","(379.0, 311.5)",17.0,32.0,1824.0,2746.0,0,0.08846580217295011,0.007826198154103544,0.22280276095629656,1.8667122778067868,1.8076709507521758,14.274985433084863,21.49074013116833,0.0,0.0
66,67.0,"(378, 330)","(377, 334)",3.8006986729217647,2.896613990462929,165.96375653207352,23.033079056138938,24.041630560342615,0.7853981633974483,45.0,"(374.0, 331.0)","(391.0, 348.0)",24.0,32.0,1824.0,2198.0,0,0.08846580217295011,0.007826198154103544,0.33623185691769086,2.1268621330664215,2.0376398152143076,14.274985433084863,17.20198354271959,0.0,0.0
67,94.0,"(404, 311)","(403, 307)",3.706295875427733,0.24497866312686414,14.036243467926479,37.0461140057953,37.23237838226293,1.8288035686588517,104.78272604261568,"(378.0, 312.5)","(414.0, 303.0)",26.0,32.0,1824.0,3884.0,0,0.08846580217295011,0.007826198154103544,0.32788043771001074,3.2937922203936965,3.2773141929132437,14.274985433084863,30.396953630538164,0.0,0.0
68,49.0,"(423, 338)","(423, 341)",2.383441036741,3.141592653589793,180.0,37.26725750903195,38.8329756778952,1.7782925532300993,101.88865803962798,"(390.0, 347.5)","(428.0, 339.5)",37.0,32.0,1824.0,2184.0,0,0.08846580217295011,0.007826198154103544,0.2108530232472204,3.4353903441076596,3.2968778303224098,14.274985433084863,17.09241676856214,0.0,0.0
69,100.0,"(411, 312)","(415, 304)",8.846771271270889,-0.4636476090008061,-26.56505117707799,21.449517478922573,21.633307652783937,0.982793723247329,56.309932474020215,"(413.0, 303.0)","(431.0, 315.0)",42.0,32.0,1824.0,2838.0,0,0.08846580217295011,0.007826198154103544,0.7826367171535888,1.9138079151577514,1.8975487699956,14.274985433084863,22.210750361345855,0.0,0.0
70,46.0,"(427, 329)","(430, 329)",2.518518505632702,-1.5707963267948966,-90.0,26.225633283142116,26.800186566514792,2.991780197016896,171.41637851988605,"(427.0, 340.0)","(431.0, 313.5)",45.0,32.0,1824.0,4116.0,0,0.08846580217295011,0.007826198154103544,0.22280275988821657,2.3709000029914526,2.3200716858867865,14.274985433084863,32.21263160229019,0.0,0.0
71,127.0,"(387, 392)","(378, 395)",9.602872959021507,1.892546881191539,108.43494882292202,41.29195576066936,41.620307543313515,0.27994982252379114,16.039943306049665,"(375.5, 381.0)","(387.0, 421.0)",18.0,33.0,1938.0,3494.0,0,0.08846580217295011,0.007826198154103544,0.8495258594847687,3.6819738935041166,3.652925989657583,15.167172022652668,27.34473635043778,0.0,0.0
