,condition,sample_num,cell_a,cell_b,edge_angle_rad,mean_intensity,mean_int_minus_bkgd,mean_int_no_verts,mean_int_no_verts_minus_bkgd
418,w1118,05,43,24,0.4948874424310743,33.40236686390533,24.54879206622895,26.5,17.64642520232362
419,w1118,05,43,28,0.8166379968277165,31.932454695222404,23.078879897546024,23.274074074074075,14.420499276397694
420,w1118,05,44,35,0.5084893240796897,22.608407079646017,13.754832281969636,11.596428571428572,2.7428537737521896
421,w1118,05,44,43,1.5344487057758758,21.89463955637708,13.041064758700697,11.231607629427794,2.378032831751412
422,w1118,05,44,24,0.388318718172466,40.70976253298153,31.85618773530515,29.0,20.14642520232362
423,w1118,05,45,37,0.9888912086550108,10.46116504854369,1.6075902508673074,8.053763440860216,-0.799811356816166
424,w1118,05,47,21,0.4928363969936007,21.290948275862068,12.437373478185686,13.674074074074074,4.820499276397692
425,w1118,05,47,31,0.9917220574271658,21.052256532066508,12.198681734390126,17.252465483234715,8.398890685558333
426,w1118,05,48,38,1.3393075704480542,19.60706638115632,10.753491583479937,12.94195688225539,4.088382084579008
427,w1118,05,48,39,1.1543577096033046,21.189473684210526,12.335898886534144,10.565432098765433,1.7118573010890508
428,w1118,05,48,25,0.059453659308656884,27.056726094003242,18.20315129632686,19.619402985074625,10.765828187398244
429,w1118,05,49,33,0.6548320685978206,26.571576763485478,17.718001965809094,20.055944055944057,11.202369258267675
430,w1118,05,49,35,0.8339037756378318,19.83234714003945,10.978772342363067,15.458333333333334,6.604758535656952
431,w1118,05,49,44,1.4429264082348967,28.10159362549801,19.248018827821625,23.14792899408284,14.294354196406458
432,w1118,05,50,43,1.55175101081288,34.43864598025388,25.5850711825775,16.239247311827956,7.385672514151574
433,w1118,05,50,47,1.4784669920632976,18.74550614947966,9.891931351803278,14.030178326474623,5.176603528798241
434,w1118,05,50,21,0.25732371497108864,18.249110320284696,9.395535522608315,9.856481481481481,1.002906683805099
435,w1118,05,50,28,0.43169501731632653,23.13126843657817,14.27769363890179,18.566951566951566,9.713376769275184
436,w1118,05,51,34,0.9484934556076889,23.637626262626263,14.784051464949881,12.168141592920353,3.3145667952439712
437,w1118,05,51,37,0.9272952180016122,16.559349593495934,7.705774795819552,10.86328125,2.009706452323618
438,w1118,05,51,26,0.32175055439664213,28.514066496163682,19.6604916984873,20.16949152542373,11.315916727747348
439,w1118,05,53,39,1.2160906747839564,37.882488479262676,29.028913681586296,27.043956043956044,18.190381246279664
440,w1118,05,53,47,1.4677147182721964,42.27188940092166,33.41831460324528,54.11340206185567,45.25982726417929
441,w1118,05,53,30,0.6162969373960713,44.637231503579955,35.783656705903574,37.64772727272727,28.794152475050893
442,w1118,05,53,31,0.5815649242424801,29.520578420467185,20.6670036227908,24.387323943661972,15.53374914598559
443,w1118,05,54,33,0.7578821741119939,34.10017889087656,25.246604093200183,27.054878048780488,18.201303251104108
444,w1118,05,54,49,1.5253730473733196,24.870550161812297,16.016975364135916,8.396694214876034,-0.4568805828003484
445,w1118,05,54,22,0.3296244074207424,22.448702101359704,13.595127303683322,18.760416666666668,9.906841868990286
446,w1118,05,55,45,1.0976703286642282,12.444267515923567,3.590692718247185,10.081911262798634,1.2283364651222524
447,w1118,05,56,37,0.2938693350324675,8.282006920415226,-0.5715678772611561,6.766666666666667,-2.0869081310097153
448,w1118,05,56,45,1.1147243304452858,9.794344473007712,0.9407696753313299,10.313769751693002,1.46019495401662
449,w1118,05,56,51,1.3013897139754944,18.333333333333332,9.47975853565695,8.826086956521738,-0.027487841154643533
450,w1118,05,58,41,1.0620665024793434,25.627475247524753,16.77390044984837,18.401330376940134,9.547755579263752
451,w1118,05,59,41,1.2658039799804919,15.239316239316238,6.385741441639857,13.416122004357298,4.562547206680916
452,w1118,05,59,42,0.10566558209985555,16.954918032786885,8.101343235110503,12.10126582278481,3.2476910251084288
453,w1118,05,59,54,1.4497691069856915,20.030549898167006,11.176975100490624,13.576807228915662,4.72323243123928
454,w1118,05,59,22,0.40024065703397416,35.135245901639344,26.281671103962964,,
455,w1118,05,60,39,0.08145204430587105,27.407246376811596,18.553671579135212,18.802816901408452,9.94924210373207
456,w1118,05,60,48,1.331564726831236,19.585766423357665,10.732191625681283,14.844961240310077,5.991386442633695
457,w1118,05,60,53,1.3720656542536611,25.529780564263323,16.67620576658694,15.271565495207668,6.417990697531286
458,w1118,05,61,34,0.2347226124851971,27.554140127388536,18.700565329712155,15.136363636363637,6.282788838687255
459,w1118,05,61,38,0.9440534255838497,18.44950495049505,9.595930152818669,8.077380952380953,-0.7761938452954293
460,w1118,05,61,51,1.2679114584199251,42.562105263157896,33.708530465481516,29.02097902097902,20.16740422330264
461,w1118,05,62,44,0.7974457732516343,24.235446313065978,15.381871515389596,16.455580865603643,7.602006067927261
462,w1118,05,62,49,1.0427218783685368,23.46747967479675,14.613904877120367,20.743561030235163,11.889986232558782
463,w1118,05,63,45,0.39608144156430747,15.727699530516432,6.87412473284005,15.989795918367347,7.136221120690966
464,w1118,05,63,55,1.271020256694917,13.070440251572327,4.216865453895945,9.747203579418345,0.8936287817419633
465,w1118,05,63,56,1.0785850599553304,16.018147086914997,7.164572289238615,16.72340425531915,7.869829457642767
466,w1118,05,65,38,0.14189705460416394,21.022033898305086,12.168459100628704,13.421259842519685,4.567685044843303
467,w1118,05,65,48,1.0636978224025597,20.49191919191919,11.638344394242809,15.924499229583976,7.070924431907594
468,w1118,05,65,61,1.5297235482044425,28.27987421383648,19.4262994161601,22.15141955835962,13.297844760683239
469,w1118,05,66,43,0.3281198950153055,37.38227146814405,28.528696670467667,27.16272965879265,18.30915486111627
470,w1118,05,66,50,0.6567016621194341,41.97266514806378,33.1190903503874,23.03960396039604,14.186029162719658
471,w1118,05,67,47,0.8206776369910393,25.220532319391634,16.36695752171525,23.454545454545453,14.600970656869071
472,w1118,05,67,53,1.1902899496825317,20.882991556091678,12.029416758415296,15.350806451612904,6.497231653936522
473,w1118,05,68,66,1.4962222341842244,19.1951871657754,10.34161236809902,15.458438287153653,6.604863489477271
474,w1118,05,68,67,1.3791478301082194,23.427758816837315,14.574184019160933,17.572450805008945,8.718876007332563
475,w1118,05,68,47,0.8897793163477786,28.956912028725313,20.103337231048933,23.210762331838566,14.357187534162184
476,w1118,05,68,50,0.009615088299702515,24.6951871657754,15.84161236809902,16.894484412470025,8.040909614793643
477,w1118,05,69,41,0.10244385350712415,27.102666666666668,18.249091868990284,24.28395061728395,15.430375819607567
478,w1118,05,69,58,1.0251412722679047,23.11949685534591,14.26592205766953,8.807017543859649,-0.046557253816732924
479,w1118,05,69,59,1.433730152484709,24.619158878504674,15.765584080828292,18.3,9.446425202323619
480,w1118,05,70,66,1.346839533614341,23.34557595993322,14.49200116225684,19.0267753201397,10.173200522463317
481,w1118,05,70,43,0.05549850524571683,33.73076923076923,24.877194433092853,,
