,position (um),Ecad intensity,Abi intensity
118,8.1296,5.5285,2.09897
119,8.1984,5.6135,2.25776
120,8.2673,6.1179,2.5664
121,8.3362,5.2565,2.29266
122,8.4051,3.2496,2.23328
123,8.474,4.5395,1.78365
124,8.5429,3.5188,1.94598
125,8.6118,2.9574,1.2417
126,8.6807,3.9097,1.29106
127,8.7496,3.833,0.74503
128,8.8185,2.6615,0.65887
129,8.8874,3.371,0.6247
130,8.9563,3.5467,0.72916
131,9.0252,3.9557,0.53979
132,9.0941,3.1606,0.34171
133,9.163,3.3904,0.42343
134,9.2319,5.1539,0.67732
135,9.3008,4.5447,0.51838
136,9.3697,5.1696,0.32436
137,9.4385,6.289,0.48844
138,9.5074,7.6302,0.94303
139,9.5763,8.3586,1.20555
140,9.6452,10.5548,1.18886
141,9.7141,11.0772,2.13383
142,9.783,12.3764,1.53675
143,9.8519,10.1841,1.25369
144,9.9208,10.452,1.34411
145,9.9897,9.6577,1.56016
146,10.0586,9.2209,1.92959
147,10.1275,7.3591,2.68592
148,10.1964,7.4546,3.41879
149,10.2653,9.2294,3.99637
150,10.3342,9.2573,5.17394
151,10.4031,11.8103,6.26985
152,10.472,14.7941,6.64562
153,10.5409,19.1096,6.41098
154,10.6098,22.7538,6.76527
155,10.6786,27.3929,6.38608
156,10.7475,28.213,5.46549
157,10.8164,28.2073,5.29801
158,10.8853,24.7539,4.53607
159,10.9542,19.1879,4.6923
160,11.0231,17.6635,2.91037
161,11.092,17.392,2.43862
162,11.1609,16.4182,2.61194
163,11.2298,15.3585,2.45223
164,11.2987,16.1241,1.9495
165,11.3676,15.5321,1.86407
166,11.4365,15.7431,1.98191
167,11.5054,15.6322,2.0929
168,11.5743,14.5764,2.2028
169,11.6432,11.402,3.35953
170,11.7121,9.7526,3.32966
171,11.781,8.8566,2.21387
172,11.8499,8.4016,1.89893
173,11.9187,10.4105,1.89331
174,11.9876,10.9865,1.13032
175,12.0565,10.1316,1.05901
176,12.1254,9.4243,0.9031
177,12.1943,9.3883,0.52794
178,12.2632,12.5787,0.81898
179,12.3321,12.5426,1.11024
180,12.401,13.0547,0.73258
181,12.4699,15.6581,1.42354
182,12.5388,15.0747,0.77128
183,12.6077,14.0508,1.62042
184,12.6766,17.4622,2.14443
185,12.7455,19.7197,3.26603
186,12.8144,22.7491,3.64356
187,12.8833,21.7356,3.99535
188,12.9522,24.5643,4.41993
189,13.0211,26.6824,5.46715
190,13.09,24.93,4.19014
191,13.1588,25.2815,3.60274
192,13.2277,21.8757,2.64458
193,13.2966,15.8578,2.93134
194,13.3655,15.7296,2.15487
195,13.4344,14.1193,2.26229
196,13.5033,12.9704,2.76914
197,13.5722,13.8715,2.38011
198,13.6411,13.364,2.58386
199,13.71,12.9251,2.29837
200,13.7789,13.2007,3.02347
201,13.8478,12.7833,2.03908
202,13.9167,12.9404,1.6909
203,13.9856,11.8918,1.11851
204,14.0545,14.2357,1.69585
205,14.1234,11.0741,2.0601
206,14.1923,9.9933,2.02885
207,14.2612,9.2576,2.48335
208,14.3301,10.1939,2.55521
209,14.3989,11.6587,2.05305
210,14.4678,14.6252,1.89542
211,14.5367,14.8674,2.26615
212,14.6056,12.4448,2.49783
213,14.6745,13.8139,2.7205
214,14.7434,11.7738,3.88633
215,14.8123,11.1225,4.40644
216,14.8812,12.5016,3.64007
217,14.9501,14.1207,2.6758
218,15.019,13.9434,2.45941
219,15.0879,12.6276,1.72676
220,15.1568,11.6676,2.19766
221,15.2257,10.6441,1.89631
222,15.2946,8.2121,1.77689
223,15.3635,7.7816,2.41568
224,15.4324,9.6392,2.39726
225,15.5013,9.2829,1.88083
226,15.5702,10.6446,1.53247
227,15.6391,10.4947,1.81612
228,15.7079,11.8829,2.2392
229,15.7768,12.0035,1.09877
230,15.8457,10.6548,1.19924
231,15.9146,12.2757,1.3716
232,15.9835,14.5735,1.61515
233,16.0524,15.8998,2.09526
234,16.1213,16.6636,2.0341
235,16.1902,13.2411,1.93111
236,16.2591,13.956,1.58578
237,16.328,12.1067,1.82026
238,16.3969,10.312,2.33551
239,16.4658,11.3411,2.33728
240,16.5347,13.1974,2.33105
241,16.6036,13.988,2.76773
242,16.6725,12.4421,2.57901
243,16.7414,12.1787,2.55421
244,16.8103,12.3953,2.86089
245,16.8792,10.2483,3.55064
246,16.948,10.7202,3.45131
247,17.0169,9.3334,3.94364
248,17.0858,10.8457,3.37353
249,17.1547,11.102,2.1845
250,17.2236,11.1206,1.78305
251,17.2925,11.5029,2.07922
252,17.3614,9.8137,2.24144
253,17.4303,9.5561,1.76182
254,17.4992,7.9387,2.27689
255,17.5681,8.6252,2.53391
256,17.637,7.8764,2.92401
257,17.7059,9.8453,2.54728
258,17.7748,10.6084,1.8274
259,17.8437,11.8199,1.7502
260,17.9126,12.2392,1.84628
261,17.9815,13.6863,2.07589
262,18.0504,13.9068,1.78772
263,18.1193,15.2291,1.44373
264,18.1881,15.9224,1.59933
265,18.257,17.1493,2.09655
266,18.3259,15.8848,2.55534
267,18.3948,14.9623,2.74365
268,18.4637,14.7247,2.30933
269,18.5326,13.4136,2.52171
270,18.6015,13.9232,2.94804
271,18.6704,16.3598,2.69168
272,18.7393,14.9892,3.02695
273,18.8082,18.496,3.55018
274,18.8771,17.3433,3.68928
275,18.946,18.5474,3.47826
276,19.0149,14.7325,3.63329
277,19.0838,15.5324,3.97128
278,19.1527,13.474,4.70328
279,19.2216,15.9819,5.73852
280,19.2905,16.2412,5.55334
281,19.3594,18.0411,5.1967
282,19.4282,13.9045,4.09027
283,19.4971,11.0343,2.27342
284,19.566,9.4073,1.347
285,19.6349,7.1519,0.97544
286,19.7038,7.0186,1.12174
287,19.7727,6.9534,0.82859
288,19.8416,6.3664,0.75973
289,19.9105,6.1156,0.80359
290,19.9794,8.0924,0.67681
291,20.0483,8.705,0.6473
292,20.1172,9.5237,0.95557
293,20.1861,12.6712,1.82762
294,20.255,12.2973,1.85071
295,20.3239,12.5124,1.93027
296,20.3928,11.5332,2.21335
297,20.4617,11.3028,2.68914
298,20.5306,10.5924,1.79815
299,20.5995,8.0577,0.94669
300,20.6683,8.8339,1.42342
301,20.7372,9.6424,1.1113
302,20.8061,10.4879,1.29792
303,20.875,11.8099,1.54618
304,20.9439,15.6358,2.35469
305,21.0128,22.2956,3.13928
306,21.0817,22.1729,4.37116
307,21.1506,26.2425,4.67837
308,21.2195,25.0124,5.37014
309,21.2884,24.6062,4.35239
310,21.3573,20.8442,2.90441
311,21.4262,18.582,1.86316
312,21.4951,14.6217,1.24489
313,21.564,14.399,1.29728
314,21.6329,12.2151,1.23872
315,21.7018,11.3134,1.25904
316,21.7707,9.579,1.75095
317,21.8396,8.9152,1.82177
318,21.9084,7.6746,1.01714
319,21.9773,6.4189,1.06553
320,22.0462,6.4721,0.78393
321,22.1151,7.0895,0.35599
322,22.184,7.6731,0.43282
323,22.2529,6.5816,0.5929
324,22.3218,8.5808,0.62301
325,22.3907,7.4116,1.13147
326,22.4596,9.2974,0.96069
327,22.5285,9.4186,0.95761
328,22.5974,10.4979,1.40746
329,22.6663,8.8115,1.48325
330,22.7352,9.3266,0.97909
331,22.8041,8.0925,1.12598
332,22.873,8.605,1.38856
333,22.9419,11.0502,1.41099
334,23.0108,13.3456,1.97903
335,23.0797,14.1487,2.67082
336,23.1486,15.6416,2.35782
337,23.2174,14.2252,2.52586
338,23.2863,14.8035,3.14226
339,23.3552,14.4331,3.24148
340,23.4241,12.2777,2.16808
341,23.493,8.8486,1.19651
342,23.5619,7.268,1.74857
343,23.6308,7.5941,1.31593
344,23.6997,5.3663,0.95188
345,23.7686,6.738,1.0784
346,23.8375,9.3021,1.40614
347,23.9064,8.8818,0.82126
348,23.9753,8.1307,0.65568
349,24.0442,6.3485,0.69079
350,24.1131,6.2852,0.8749
351,24.182,6.4594,0.66835
352,24.2509,6.6208,0.78125
353,24.3198,6.9442,0.90266
354,24.3887,6.2597,0.8
355,24.4575,7.8827,1.31127
356,24.5264,9.6798,1.04859
357,24.5953,12.2402,1.25994
358,24.6642,10.2735,1.59131
359,24.7331,9.6994,2.74184
360,24.802,10.8973,4.53936
361,24.8709,16.1221,5.47986
362,24.9398,19.7271,6.64399
363,25.0087,19.9716,8.1656
364,25.0776,18.7987,6.71128
365,25.1465,17.6302,6.12689
366,25.2154,18.7,5.70351
367,25.2843,20.7299,4.95765
368,25.3532,18.7561,5.29085
369,25.4221,19.5344,4.66255
370,25.491,18.087,4.04705
371,25.5599,16.6483,4.88015
372,25.6288,17.7111,4.57117
373,25.6976,19.5482,4.65576
374,25.7665,20.448,4.36532
375,25.8354,21.6865,3.7926
376,25.9043,18.9075,4.42948
377,25.9732,16.1701,2.96606
378,26.0421,12.8398,2.45841
379,26.111,9.0642,2.92463
380,26.1799,9.4352,2.70378
381,26.2488,9.0241,3.23726
382,26.3177,11.7152,4.11363
383,26.3866,11.9708,4.65006
384,26.4555,10.3903,4.12546
385,26.5244,11.0261,3.73736
386,26.5933,10.623,1.87867
387,26.6622,12.226,1.1193
388,26.7311,11.2577,1.63053
389,26.8,11.8117,1.39177
390,26.8689,12.7894,1.13128
391,26.9377,14.504,0.89507
392,27.0066,13.9619,1.04502
393,27.0755,14.9919,1.84157
394,27.1444,12.7787,1.63895
395,27.2133,13.632,1.63562
396,27.2822,12.3806,2.05147
397,27.3511,9.7515,2.16007
398,27.42,7.9447,2.45653
399,27.4889,6.6542,2.55474
400,27.5578,5.5494,1.6076
401,27.6267,5.8229,1.53286
402,27.6956,5.9469,1.287
403,27.7645,5.8752,2.19849
404,27.8334,7.2676,2.89603
405,27.9023,6.0455,3.16418
406,27.9712,6.5126,2.9794
407,28.0401,6.2663,3.22702
408,28.109,7.3523,2.1622
409,28.1778,8.6282,1.68278
410,28.2467,6.6408,1.62632
411,28.3156,7.2441,1.76615
412,28.3845,8.2403,1.95362
413,28.4534,9.5946,2.05661
414,28.5223,8.493,2.01542
415,28.5912,8.8955,1.97226
416,28.6601,7.7859,2.08839
417,28.729,7.1508,2.06152
418,28.7979,9.7149,3.34183
419,28.8668,9.4399,4.25828
420,28.9357,10.9345,4.17649
421,29.0046,10.342,4.49413
422,29.0735,9.4493,3.90181
423,29.1424,8.8591,2.97821
424,29.2113,8.1953,1.95308
425,29.2802,6.6336,2.11238
426,29.3491,8.1569,1.7396
427,29.4179,8.3903,1.78743
428,29.4868,6.2543,1.21365
429,29.5557,5.6898,1.43551
430,29.6246,6.5843,1.49482
431,29.6935,6.0875,1.1908
432,29.7624,7.1726,2.37318
433,29.8313,7.0354,3.50033
434,29.9002,8.2259,3.41369
435,29.9691,9.8448,3.52371
436,30.038,8.5428,3.39225
437,30.1069,8.3214,3.64905
438,30.1758,9.2781,2.66752
439,30.2447,10.9118,2.5067
440,30.3136,11.8293,2.24613
441,30.3825,12.8288,2.89776
442,30.4514,14.4639,2.68605
443,30.5203,15.6825,3.09491
444,30.5892,16.311,3.34662
445,30.6581,15.4111,3.04517
446,30.7269,13.7344,2.87597
447,30.7958,11.4553,2.37343
448,30.8647,12.3662,2.38143
449,30.9336,10.3852,2.34657
450,31.0025,11.2639,1.95638
451,31.0714,11.4747,1.31587
452,31.1403,9.7562,0.94528
453,31.2092,8.1489,0.68327
454,31.2781,8.9228,0.94443
455,31.347,10.4594,1.28429
456,31.4159,10.3244,1.77985
457,31.4848,10.3385,1.86336
458,31.5537,11.7462,1.83276
459,31.6226,12.2924,1.84611
460,31.6915,12.9529,2.33655
461,31.7604,13.9132,1.88591
462,31.8293,17.0617,2.19957
463,31.8982,18.6559,2.05054
464,31.967,21.0619,2.91677
465,32.0359,22.8991,2.69492
466,32.1048,22.6251,3.05735
467,32.1737,19.2582,4.07121
468,32.2426,16.2638,3.94653
469,32.3115,12.7405,3.95457
470,32.3804,10.3291,3.92623
471,32.4493,8.7129,3.2918
472,32.5182,10.0116,2.65405
473,32.5871,10.3004,1.94903
474,32.656,10.5092,1.88346
475,32.7249,10.645,1.92208
476,32.7938,8.6076,0.93449
477,32.8627,9.7612,0.93676
478,32.9316,8.6902,0.79826
479,33.0005,9.9121,0.96836
480,33.0694,10.1895,1.20438
481,33.1383,13.2497,1.17249
482,33.2071,16.0424,1.06696
483,33.276,16.4656,1.60552
484,33.3449,18.1917,1.39713
485,33.4138,15.4901,1.60458
486,33.4827,16.5184,1.24175
487,33.5516,18.3987,1.33456
488,33.6205,16.5619,1.22214
489,33.6894,15.7703,1.20471
490,33.7583,17.1182,1.59732
491,33.8272,17.9675,2.17622
492,33.8961,18.7543,2.62526
493,33.965,19.1479,3.00093
494,34.0339,20.4446,3.42114
495,34.1028,20.171,4.00163
496,34.1717,19.7081,2.6025
497,34.2406,22.1692,3.24595
498,34.3095,21.6837,2.98476
499,34.3784,20.8751,2.70154
500,34.4472,21.3095,2.5969
501,34.5161,22.5002,2.57302
502,34.585,22.3718,2.04932
503,34.6539,16.2435,1.73849
504,34.7228,17.1805,1.47231
505,34.7917,14.0724,1.12159
506,34.8606,10.392,0.8085
507,34.9295,10.9248,1.43295
508,34.9984,12.0355,1.23107
509,35.0673,10.1212,1.11611
510,35.1362,10.8022,0.99629
511,35.2051,12.7767,1.65583
512,35.274,14.6271,2.07431
513,35.3429,16.0945,2.66428
514,35.4118,15.2918,2.87323
515,35.4807,17.0387,2.78033
516,35.5496,18.1549,2.62461
517,35.6185,18.5592,3.08211
518,35.6873,20.4186,3.81035
519,35.7562,20.6021,3.47043
520,35.8251,22.886,4.21346
521,35.894,23.0048,5.44248
522,35.9629,25.5001,4.93605
523,36.0318,28.5688,4.92969
524,36.1007,28.9957,5.43375
525,36.1696,24.3713,5.42266
526,36.2385,23.8207,6.22631
527,36.3074,19.9481,6.26422
528,36.3763,17.2278,7.02496
529,36.4452,15.0255,5.71029
530,36.5141,14.2469,4.35273
531,36.583,15.8031,3.55795
532,36.6519,13.8217,2.22589
533,36.7208,12.6595,2.27003
534,36.7897,14.2409,2.82963
535,36.8586,9.5298,2.68308
536,36.9274,6.4928,2.74212
537,36.9963,3.9487,2.59911
538,37.0652,4.5085,2.4854
539,37.1341,4.3793,1.49689
540,37.203,6.8416,1.92458
541,37.2719,6.3916,1.67439
542,37.3408,6.9167,1.38713
543,37.4097,7.5923,1.63413
544,37.4786,7.1322,2.1188
545,37.5475,7.7471,2.58714
546,37.6164,8.3592,2.21033
547,37.6853,9.6891,2.37658
548,37.7542,11.6414,2.52939
549,37.8231,13.8807,3.00987
550,37.892,15.2717,4.35365
551,37.9609,15.8717,5.84311
552,38.0298,15.4921,6.6553
553,38.0987,11.2606,5.70778
554,38.1675,13.9619,5.80768
555,38.2364,9.8727,5.46752
556,38.3053,12.1848,3.60088
557,38.3742,11.5669,2.51479
558,38.4431,11.2343,2.73642
559,38.512,10.8249,1.99249
560,38.5809,8.8494,1.30608
561,38.6498,9.2925,1.75624
562,38.7187,12.5401,1.61699
563,38.7876,13.0645,2.52647
564,38.8565,13.4151,2.29834
565,38.9254,8.248,2.09117
566,38.9943,6.0715,2.45586
567,39.0632,6.0166,2.36994
568,39.1321,5.7247,1.79968
569,39.201,6.0347,2.30457
570,39.2699,6.0054,2.95266
571,39.3388,6.8298,4.0509
572,39.4076,7.3923,3.37173
573,39.4765,9.8732,3.07045
574,39.5454,10.8436,3.03598
575,39.6143,10.7579,2.74041
576,39.6832,11.0531,2.13823
577,39.7521,10.304,1.90415
578,39.821,9.7515,2.20863
579,39.8899,7.2773,1.74726
580,39.9588,9.1019,1.38966
581,40.0277,6.8616,1.43841
582,40.0966,8.604,1.83674
583,40.1655,9.1328,1.45845
584,40.2344,9.5081,2.1804
585,40.3033,8.2404,3.3027
586,40.3722,7.0364,4.00027
587,40.4411,6.3131,3.79586
588,40.51,5.4868,3.50178
589,40.5789,5.6029,2.98867
590,40.6478,6.2346,2.87612
591,40.7166,5.7364,2.72914
592,40.7855,6.9892,2.08595
593,40.8544,9.2203,1.55625
594,40.9233,9.2976,1.85445
595,40.9922,8.709,1.98998
596,41.0611,8.0864,2.12957
597,41.13,6.7623,2.01784
598,41.1989,5.7859,2.47462
599,41.2678,6.2701,2.566
600,41.3367,5.6093,2.84812
601,41.4056,6.8777,2.37606
602,41.4745,8.7434,1.94832
603,41.5434,9.8154,2.52681
604,41.6123,11.1661,3.05414
605,41.6812,9.3963,3.47532
606,41.7501,8.9993,3.41705
607,41.819,10.2425,2.78635
608,41.8879,11.1466,2.20113
609,41.9567,11.024,1.96833
610,42.0256,11.132,2.3739
611,42.0945,10.5413,2.36115
612,42.1634,10.3035,1.78296
613,42.2323,12.9711,2.31059
614,42.3012,14.1538,2.19873
615,42.3701,16.4317,2.52263
616,42.439,19.268,2.52388
617,42.5079,22.041,3.55091
618,42.5768,26.7117,4.16146
619,42.6457,24.4052,5.65535
620,42.7146,20.5203,6.15968
621,42.7835,20.7863,6.19826
622,42.8524,18.0765,5.53534
623,42.9213,14.6615,4.23961
624,42.9902,14.6841,2.9072
625,43.0591,13.1657,2.38309
626,43.128,9.3863,2.04066
627,43.1968,8.9711,1.0373
628,43.2657,5.8604,1.19859
629,43.3346,5.8749,1.11571
630,43.4035,8.1087,1.0511
631,43.4724,7.688,0.87334
632,43.5413,5.0514,1.04149
633,43.6102,6.32,1.00033
634,43.6791,7.2679,1.16458
635,43.748,5.526,1.16202
636,43.8169,7.1036,1.37857
637,43.8858,7.7157,1.2314
638,43.9547,9.0822,1.60464
639,44.0236,10.4686,1.82556
640,44.0925,10.0463,1.55811
641,44.1614,11.1324,2.17322
642,44.2303,13.2963,2.76298
643,44.2992,17.5493,2.33082
644,44.3681,19.7094,2.78516
645,44.437,19.1295,2.62843
646,44.5058,19.8299,3.09332
647,44.5747,20.516,3.48602
648,44.6436,21.456,3.47419
649,44.7125,21.6945,3.76511
650,44.7814,23.3756,5.41349
651,44.8503,21.3364,5.17989
652,44.9192,23.6995,4.55193
653,44.9881,23.0745,4.16505
654,45.057,19.1016,3.98923
655,45.1259,16.2916,4.2435
656,45.1948,15.9251,4.96443
657,45.2637,12.3573,5.54471
658,45.3326,11.0613,5.94028
659,45.4015,8.1451,4.0519
660,45.4704,4.892,2.15956
661,45.5393,4.3428,1.9827
662,45.6082,3.5278,2.08947
663,45.6771,3.6838,1.90064
664,45.7459,4.4135,1.69008
665,45.8148,4.3441,1.78154
666,45.8837,5.4617,1.79772
667,45.9526,7.0988,1.74313
668,46.0215,6.2847,1.80723
669,46.0904,6.8751,1.34961
670,46.1593,7.7755,2.78668
671,46.2282,8.8188,3.25947
672,46.2971,10.0484,3.21601
673,46.366,7.5358,3.39214
674,46.4349,6.7397,3.5044
675,46.5038,5.9829,4.45749
676,46.5727,4.8589,4.37217
677,46.6416,4.3227,4.047
678,46.7105,4.3677,3.79886
679,46.7794,4.7341,3.70493
680,46.8483,6.2873,3.06972
681,46.9172,6.9982,2.70922
682,46.986,7.7905,2.18821
683,47.0549,6.7767,1.86917
684,47.1238,8.5526,2.51425
685,47.1927,10.0652,2.63949
686,47.2616,7.9976,1.58582
687,47.3305,6.0555,1.31081
688,47.3994,4.8926,1.19606
689,47.4683,6.2283,1.59631
690,47.5372,5.2964,1.18921
691,47.6061,5.7788,0.73131
692,47.675,5.8147,0.9986
693,47.7439,4.8573,1.06137
694,47.8128,5.8627,0.72265
695,47.8817,4.9994,0.8328
696,47.9506,3.52,1.3675
697,48.0195,5.5615,1.45559
698,48.0884,6.9315,2.46782
699,48.1573,5.4482,3.79913
700,48.2261,6.966,3.98205
701,48.295,8.8802,2.77281
702,48.3639,8.3422,2.4291
703,48.4328,8.46,2.16748
704,48.5017,12.1548,1.88528
705,48.5706,13.9779,2.14719
706,48.6395,12.7477,1.59116
707,48.7084,10.9591,1.78571
708,48.7773,10.7136,2.09194
709,48.8462,10.6874,1.59841
710,48.9151,9.2026,1.50514
711,48.984,8.2966,1.64608
712,49.0529,8.9795,1.3439
713,49.1218,10.4506,1.79399
714,49.1907,12.5402,1.96861
715,49.2596,10.9179,2.16188
716,49.3285,13.0647,2.15364
717,49.3974,12.1852,3.97445
718,49.4662,9.4825,3.94358
719,49.5351,10.432,4.91207
720,49.604,9.2077,3.96202
721,49.6729,8.1036,3.77719
722,49.7418,6.1818,2.48312
723,49.8107,7.3512,3.44767
724,49.8796,7.201,3.56032
725,49.9485,8.2104,3.10243
726,50.0174,8.7991,2.4246
727,50.0863,8.4742,3.00559
728,50.1552,7.0877,2.69021
729,50.2241,4.4675,2.39833
730,50.293,4.9326,2.92361
731,50.3619,7.1724,2.75479
732,50.4308,6.1916,2.98054
733,50.4997,5.7802,2.47974
734,50.5686,8.2459,2.10807
735,50.6375,9.848,2.10645
736,50.7063,8.671,1.48879
737,50.7752,6.8902,1.15063
738,50.8441,7.9657,1.70396
739,50.913,7.4079,1.78037
740,50.9819,5.6229,1.88118
741,51.0508,5.8531,1.71616
742,51.1197,4.7194,1.64774
743,51.1886,5.242,1.31021
744,51.2575,7.0654,1.63511
745,51.3264,9.8471,1.55908
746,51.3953,10.8549,1.3
747,51.4642,10.219,1.9284
748,51.5331,15.6818,2.12659
749,51.602,16.3513,2.77097
750,51.6709,20.8917,3.7276
751,51.7398,23.7974,4.61611
752,51.8087,20.6285,4.94875
753,51.8776,18.5144,6.09767
754,0.0,8.1295,4.38011
755,0.0689,7.9426,3.45376
756,0.1378,6.2445,3.13303
757,0.2067,5.4505,2.94336
758,0.2756,5.9536,2.81948
759,0.3445,5.8325,2.5749
760,0.4134,4.3341,2.24676
761,0.4823,4.5331,2.26347
762,0.5512,7.8011,2.06687
763,0.6201,6.2864,1.41622
764,0.6889,7.4074,1.64501
765,0.7578,6.8233,2.06707
766,0.8267,6.4673,2.61052
767,0.8956,5.0719,2.58274
768,0.9645,4.6128,3.27574
769,1.0334,5.9724,2.73686
770,1.1023,6.7495,2.86212
771,1.1712,7.4935,2.74366
772,1.2401,9.9032,2.13192
773,1.309,9.8868,3.02091
774,1.3779,9.2416,2.49374
775,1.4468,11.8935,1.8686
776,1.5157,13.4689,1.93716
777,1.5846,12.5651,2.09637
778,1.6535,9.5529,2.91818
779,1.7224,8.2708,2.65016
780,1.7913,6.4918,2.80025
781,1.8602,5.6315,2.53289
782,1.929,6.5762,2.06787
783,1.9979,7.9145,2.21163
784,2.0668,9.1577,2.00155
785,2.1357,8.2833,2.43658
786,2.2046,7.4587,2.49468
787,2.2735,8.7444,1.53767
788,2.3424,10.0159,1.4329
789,2.4113,12.1125,1.30215
790,2.4802,12.7085,2.43808
791,2.5491,11.8496,2.31994
792,2.618,9.6395,2.21348
793,2.6869,8.6592,3.28496
794,2.7558,10.1373,2.9898
795,2.8247,10.051,2.64126
796,2.8936,11.1363,3.60626
797,2.9625,10.3918,3.53369
798,3.0314,10.2758,3.08228
799,3.1003,11.485,2.32544
800,3.1691,11.0987,1.50932
801,3.238,12.7784,1.75665
802,3.3069,12.0778,1.07166
803,3.3758,13.7545,1.81391
804,3.4447,14.1031,2.47547
805,3.5136,11.8779,2.59767
806,3.5825,11.4635,2.75839
807,3.6514,7.9678,2.45004
808,3.7203,7.5402,2.21648
809,3.7892,10.2916,2.65649
810,3.8581,13.3653,2.1866
811,3.927,15.7563,2.51991
812,3.9959,17.6057,2.20662
813,4.0648,19.1132,2.27746
814,4.1337,20.3871,2.17941
815,4.2026,18.5946,2.64348
816,4.2715,13.1462,2.50837
817,4.3404,9.6851,2.18172
818,4.4092,8.3621,3.4843
819,4.4781,9.0145,4.47237
820,4.547,8.1106,3.29875
821,4.6159,8.1232,3.53331
822,4.6848,9.8405,2.68116
823,4.7537,11.819,2.6139
824,4.8226,11.5385,3.34266
825,4.8915,12.7943,4.38039
826,4.9604,12.3619,5.39504
827,5.0293,12.9027,6.98569
828,5.0982,12.9908,7.31793
829,5.1671,15.6624,8.12168
